"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","AA/AO","Female","40","[c]","23520","24310"
"Leaver CS","2022","Mixed","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","EO","Female","65","[c]","29510","31060"
"Leaver CS","2022","Mixed","London","EO","Male","45","[c]","29500","30410"
"Leaver CS","2022","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","SEO/HEO","Female","60","[c]","37470","35060"
"Leaver CS","2022","Mixed","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
