"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Treasury","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","AA","Heterosexual / straight","220","190","22450","22460"
"In post","2022","Home Office","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","AA","Undeclared","35","30","22450","22460"
"In post","2022","Home Office","London","AA","Unknown","40","40","22450","22460"
"In post","2022","Home Office","London","AO","Heterosexual / straight","1025","915","25650","25630"
"In post","2022","Home Office","London","AO","LGBO","20","20","[c]","[c]"
"In post","2022","Home Office","London","AO","Undeclared","180","155","25650","25630"
"In post","2022","Home Office","London","AO","Unknown","90","90","25630","25630"
"In post","2022","Home Office","London","EO","Heterosexual / straight","2915","2700","29380","29030"
"In post","2022","Home Office","London","EO","LGBO","80","80","29130","28760"
"In post","2022","Home Office","London","EO","Undeclared","470","425","29650","29080"
"In post","2022","Home Office","London","EO","Unknown","545","530","29350","28650"
"In post","2022","Home Office","London","G6","Heterosexual / straight","580","565","70810","68940"
"In post","2022","Home Office","London","G6","LGBO","35","35","70190","68720"
"In post","2022","Home Office","London","G6","Undeclared","95","95","70300","68940"
"In post","2022","Home Office","London","G6","Unknown","70","70","71790","68700"
"In post","2022","Home Office","London","G7","Heterosexual / straight","1400","1365","58920","57680"
"In post","2022","Home Office","London","G7","LGBO","95","95","58370","57460"
"In post","2022","Home Office","London","G7","Undeclared","215","215","59300","57680"
"In post","2022","Home Office","London","G7","Unknown","285","285","58610","57430"
"In post","2022","Home Office","London","HEO","Heterosexual / straight","1805","1745","35580","35070"
"In post","2022","Home Office","London","HEO","LGBO","75","75","35650","35200"
"In post","2022","Home Office","London","HEO","Undeclared","240","230","35870","35200"
"In post","2022","Home Office","London","HEO","Unknown","375","375","35220","35050"
"In post","2022","Home Office","London","SCS level","Heterosexual / straight","210","205","90220","83090"
"In post","2022","Home Office","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Home Office","London","SEO","Heterosexual / straight","1660","1615","43050","42170"
"In post","2022","Home Office","London","SEO","LGBO","80","80","42370","41970"
"In post","2022","Home Office","London","SEO","Undeclared","290","280","43220","42300"
"In post","2022","Home Office","London","SEO","Unknown","295","290","42670","41950"
"In post","2022","Home Office","London","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Home Office","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Home Office","Outside London","AA","Heterosexual / straight","400","340","18250","18240"
"In post","2022","Home Office","Outside London","AA","LGBO","15","15","[c]","[c]"
"In post","2022","Home Office","Outside London","AA","Undeclared","45","35","18240","18240"
"In post","2022","Home Office","Outside London","AA","Unknown","40","35","18320","18240"
"In post","2022","Home Office","Outside London","AO","Heterosexual / straight","3950","3475","21700","21680"
"In post","2022","Home Office","Outside London","AO","LGBO","160","150","21680","21680"
"In post","2022","Home Office","Outside London","AO","Undeclared","420","365","21710","21680"
"In post","2022","Home Office","Outside London","AO","Unknown","720","700","21700","21680"
"In post","2022","Home Office","Outside London","EO","Heterosexual / straight","7775","7175","25900","25220"
"In post","2022","Home Office","Outside London","EO","LGBO","370","355","25550","25040"
"In post","2022","Home Office","Outside London","EO","Undeclared","1140","1025","26590","26160"
"In post","2022","Home Office","Outside London","EO","Unknown","1515","1420","26090","24880"
"In post","2022","Home Office","Outside London","G6","Heterosexual / straight","175","175","65200","63490"
"In post","2022","Home Office","Outside London","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","Outside London","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","Outside London","G6","Unknown","35","35","65880","63260"
"In post","2022","Home Office","Outside London","G7","Heterosexual / straight","640","625","53250","52070"
"In post","2022","Home Office","Outside London","G7","LGBO","30","30","52980","52050"
"In post","2022","Home Office","Outside London","G7","Undeclared","80","80","53250","52280"
"In post","2022","Home Office","Outside London","G7","Unknown","105","105","54440","52050"
"In post","2022","Home Office","Outside London","HEO","Heterosexual / straight","2645","2540","31390","30830"
"In post","2022","Home Office","Outside London","HEO","LGBO","135","130","31370","30830"
"In post","2022","Home Office","Outside London","HEO","Undeclared","380","360","32040","30980"
"In post","2022","Home Office","Outside London","HEO","Unknown","150","150","31130","30820"
"In post","2022","Home Office","Outside London","SCS level","Heterosexual / straight","30","30","85990","78870"
"In post","2022","Home Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Home Office","Outside London","SEO","Heterosexual / straight","1340","1300","38500","37460"
"In post","2022","Home Office","Outside London","SEO","LGBO","60","60","38260","37460"
"In post","2022","Home Office","Outside London","SEO","Undeclared","190","185","38380","37660"
"In post","2022","Home Office","Outside London","SEO","Unknown","110","110","38570","37450"
"In post","2022","Home Office","Outside London","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","EO","Heterosexual / straight","70","65","27090","27370"
"In post","2022","Home Office","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Home Office","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","Heterosexual / straight","125","125","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Home Office","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","AA","Heterosexual / straight","175","175","21980","22900"
"In post","2022","Ministry of Defence","London","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","AA","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","London","AA","Unknown","40","40","22010","22010"
"In post","2022","Ministry of Defence","London","AO","Heterosexual / straight","390","375","26560","25640"
"In post","2022","Ministry of Defence","London","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","London","AO","Undeclared","60","60","25910","24840"
"In post","2022","Ministry of Defence","London","AO","Unknown","55","55","28710","25640"
"In post","2022","Ministry of Defence","London","EO","Heterosexual / straight","460","450","28600","29340"
"In post","2022","Ministry of Defence","London","EO","LGBO","30","30","29270","29250"
"In post","2022","Ministry of Defence","London","EO","Undeclared","75","70","29760","30370"
"In post","2022","Ministry of Defence","London","EO","Unknown","75","75","29140","29250"
"In post","2022","Ministry of Defence","London","G6","Heterosexual / straight","155","155","69950","69800"
"In post","2022","Ministry of Defence","London","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","G6","Undeclared","30","30","69570","69430"
"In post","2022","Ministry of Defence","London","G6","Unknown","30","30","[c]","[c]"
"In post","2022","Ministry of Defence","London","G7","Heterosexual / straight","350","345","59410","58990"
"In post","2022","Ministry of Defence","London","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","London","G7","Undeclared","65","65","59970","59730"
"In post","2022","Ministry of Defence","London","G7","Unknown","65","65","58960","58550"
"In post","2022","Ministry of Defence","London","HEO","Heterosexual / straight","555","545","36850","37000"
"In post","2022","Ministry of Defence","London","HEO","LGBO","35","35","35930","37000"
"In post","2022","Ministry of Defence","London","HEO","Undeclared","90","90","38370","37640"
"In post","2022","Ministry of Defence","London","HEO","Unknown","95","90","36920","37000"
"In post","2022","Ministry of Defence","London","SCS level","Heterosexual / straight","130","125","90720","79880"
"In post","2022","Ministry of Defence","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","SCS level","Undeclared","30","30","88860","78640"
"In post","2022","Ministry of Defence","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","London","SEO","Heterosexual / straight","680","665","45150","44900"
"In post","2022","Ministry of Defence","London","SEO","LGBO","45","45","45300","44500"
"In post","2022","Ministry of Defence","London","SEO","Undeclared","100","100","45040","45200"
"In post","2022","Ministry of Defence","London","SEO","Unknown","120","120","44690","44500"
"In post","2022","Ministry of Defence","London","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Outside London","AA","Heterosexual / straight","3595","3465","19800","19810"
"In post","2022","Ministry of Defence","Outside London","AA","LGBO","120","120","19970","19810"
"In post","2022","Ministry of Defence","Outside London","AA","Undeclared","380","365","19690","19810"
"In post","2022","Ministry of Defence","Outside London","AA","Unknown","630","610","19840","19810"
"In post","2022","Ministry of Defence","Outside London","AO","Heterosexual / straight","7230","6900","24280","21380"
"In post","2022","Ministry of Defence","Outside London","AO","LGBO","230","225","25830","21830"
"In post","2022","Ministry of Defence","Outside London","AO","Undeclared","1065","1015","25570","21830"
"In post","2022","Ministry of Defence","Outside London","AO","Unknown","1230","1190","26070","22330"
"In post","2022","Ministry of Defence","Outside London","EO","Heterosexual / straight","6990","6755","26900","26670"
"In post","2022","Ministry of Defence","Outside London","EO","LGBO","255","250","26910","26670"
"In post","2022","Ministry of Defence","Outside London","EO","Undeclared","1055","1015","28250","26930"
"In post","2022","Ministry of Defence","Outside London","EO","Unknown","1010","970","26210","26350"
"In post","2022","Ministry of Defence","Outside London","G6","Heterosexual / straight","910","865","71030","67780"
"In post","2022","Ministry of Defence","Outside London","G6","LGBO","25","20","[c]","[c]"
"In post","2022","Ministry of Defence","Outside London","G6","Undeclared","145","135","70860","67140"
"In post","2022","Ministry of Defence","Outside London","G6","Unknown","210","190","73060","68820"
"In post","2022","Ministry of Defence","Outside London","G7","Heterosexual / straight","2660","2580","54040","54540"
"In post","2022","Ministry of Defence","Outside London","G7","LGBO","85","85","52850","53500"
"In post","2022","Ministry of Defence","Outside London","G7","Undeclared","360","350","54050","54540"
"In post","2022","Ministry of Defence","Outside London","G7","Unknown","1525","1455","51810","47910"
"In post","2022","Ministry of Defence","Outside London","HEO","Heterosexual / straight","7720","7470","33140","33300"
"In post","2022","Ministry of Defence","Outside London","HEO","LGBO","305","300","32100","33000"
"In post","2022","Ministry of Defence","Outside London","HEO","Undeclared","1185","1145","34090","33300"
"In post","2022","Ministry of Defence","Outside London","HEO","Unknown","1540","1490","31800","30000"
"In post","2022","Ministry of Defence","Outside London","SCS level","Heterosexual / straight","235","230","94020","89050"
"In post","2022","Ministry of Defence","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Outside London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","Ministry of Defence","Outside London","SCS level","Unknown","25","20","[c]","[c]"
"In post","2022","Ministry of Defence","Outside London","SEO","Heterosexual / straight","5845","5655","41420","40580"
"In post","2022","Ministry of Defence","Outside London","SEO","LGBO","175","175","40270","40500"
"In post","2022","Ministry of Defence","Outside London","SEO","Undeclared","945","910","42060","40760"
"In post","2022","Ministry of Defence","Outside London","SEO","Unknown","1305","1260","40380","38750"
"In post","2022","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","1570","1530","41380","39860"
"In post","2022","Ministry of Defence","Outside London","Unknown","LGBO","55","55","32560","28290"
"In post","2022","Ministry of Defence","Outside London","Unknown","Undeclared","195","190","43380","40970"
"In post","2022","Ministry of Defence","Outside London","Unknown","Unknown","155","150","37360","34550"
"In post","2022","Ministry of Defence","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","EO","Heterosexual / straight","80","80","28050","26670"
"In post","2022","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G6","Heterosexual / straight","30","30","74550","76700"
"In post","2022","Ministry of Defence","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G7","Heterosexual / straight","45","45","58410","55470"
"In post","2022","Ministry of Defence","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","HEO","Heterosexual / straight","150","150","35110","33300"
"In post","2022","Ministry of Defence","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","HEO","Unknown","170","165","42560","41600"
"In post","2022","Ministry of Defence","Overseas","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SEO","Heterosexual / straight","110","110","43940","41270"
"In post","2022","Ministry of Defence","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","HEO","Heterosexual / straight","35","35","35640","33630"
"In post","2022","Ministry of Defence","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","55","55","28640","27370"
"In post","2022","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Unknown","Unknown","Unknown","1770","1770","37410","34160"
"In post","2022","Ministry of Justice","London","AA","Heterosexual / straight","580","545","23630","24080"
"In post","2022","Ministry of Justice","London","AA","LGBO","30","30","23680","24080"
"In post","2022","Ministry of Justice","London","AA","Undeclared","65","60","23350","21650"
"In post","2022","Ministry of Justice","London","AA","Unknown","300","280","24090","24080"
"In post","2022","Ministry of Justice","London","AO","Heterosexual / straight","2620","2480","28110","24660"
"In post","2022","Ministry of Justice","London","AO","LGBO","155","155","30380","31890"
"In post","2022","Ministry of Justice","London","AO","Undeclared","300","280","26940","24310"
"In post","2022","Ministry of Justice","London","AO","Unknown","1160","1115","28560","29020"
"In post","2022","Ministry of Justice","London","EO","Heterosexual / straight","1435","1395","30440","28310"
"In post","2022","Ministry of Justice","London","EO","LGBO","95","95","30890","28310"
"In post","2022","Ministry of Justice","London","EO","Undeclared","210","205","30570","28710"
"In post","2022","Ministry of Justice","London","EO","Unknown","370","360","30640","28350"
"In post","2022","Ministry of Justice","London","G6","Heterosexual / straight","305","300","71240","68790"
"In post","2022","Ministry of Justice","London","G6","LGBO","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","London","G6","Undeclared","45","45","74530","72610"
"In post","2022","Ministry of Justice","London","G6","Unknown","60","60","69910","67520"
"In post","2022","Ministry of Justice","London","G7","Heterosexual / straight","960","925","59520","58730"
"In post","2022","Ministry of Justice","London","G7","LGBO","85","85","59190","57760"
"In post","2022","Ministry of Justice","London","G7","Undeclared","130","125","60680","60280"
"In post","2022","Ministry of Justice","London","G7","Unknown","205","200","59230","58060"
"In post","2022","Ministry of Justice","London","HEO","Heterosexual / straight","1255","1225","35770","34260"
"In post","2022","Ministry of Justice","London","HEO","LGBO","100","100","35370","34260"
"In post","2022","Ministry of Justice","London","HEO","Undeclared","160","155","36270","34290"
"In post","2022","Ministry of Justice","London","HEO","Unknown","395","390","35430","34260"
"In post","2022","Ministry of Justice","London","SCS level","Heterosexual / straight","165","155","88360","83260"
"In post","2022","Ministry of Justice","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2022","Ministry of Justice","London","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Justice","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Ministry of Justice","London","SEO","Heterosexual / straight","1335","1300","45480","42240"
"In post","2022","Ministry of Justice","London","SEO","LGBO","125","125","45420","41750"
"In post","2022","Ministry of Justice","London","SEO","Undeclared","175","170","46390","43840"
"In post","2022","Ministry of Justice","London","SEO","Unknown","315","310","44940","41750"
"In post","2022","Ministry of Justice","London","Unknown","Heterosexual / straight","1695","1625","34650","34100"
"In post","2022","Ministry of Justice","London","Unknown","LGBO","115","115","35330","32090"
"In post","2022","Ministry of Justice","London","Unknown","Undeclared","180","170","37630","35310"
"In post","2022","Ministry of Justice","London","Unknown","Unknown","350","320","33030","30200"
"In post","2022","Ministry of Justice","Outside London","AA","Heterosexual / straight","4390","4020","20760","20890"
"In post","2022","Ministry of Justice","Outside London","AA","LGBO","335","325","20950","20890"
"In post","2022","Ministry of Justice","Outside London","AA","Undeclared","465","420","20800","20890"
"In post","2022","Ministry of Justice","Outside London","AA","Unknown","1500","1370","21090","20890"
"In post","2022","Ministry of Justice","Outside London","AO","Heterosexual / straight","19075","17675","25210","24260"
"In post","2022","Ministry of Justice","Outside London","AO","LGBO","1365","1320","25810","25610"
"In post","2022","Ministry of Justice","Outside London","AO","Undeclared","2185","1980","25380","23960"
"In post","2022","Ministry of Justice","Outside London","AO","Unknown","5125","4745","26190","25210"
"In post","2022","Ministry of Justice","Outside London","EO","Heterosexual / straight","6375","6055","28600","27380"
"In post","2022","Ministry of Justice","Outside London","EO","LGBO","395","390","29000","27380"
"In post","2022","Ministry of Justice","Outside London","EO","Undeclared","835","795","29000","27380"
"In post","2022","Ministry of Justice","Outside London","EO","Unknown","1025","960","29740","28800"
"In post","2022","Ministry of Justice","Outside London","G6","Heterosexual / straight","365","360","73640","71320"
"In post","2022","Ministry of Justice","Outside London","G6","LGBO","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","Outside London","G6","Undeclared","40","40","72450","70270"
"In post","2022","Ministry of Justice","Outside London","G6","Unknown","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","Outside London","G7","Heterosexual / straight","835","820","57360","55320"
"In post","2022","Ministry of Justice","Outside London","G7","LGBO","55","50","56990","54850"
"In post","2022","Ministry of Justice","Outside London","G7","Undeclared","115","110","56790","54380"
"In post","2022","Ministry of Justice","Outside London","G7","Unknown","95","95","57390","55500"
"In post","2022","Ministry of Justice","Outside London","HEO","Heterosexual / straight","4310","4110","33720","32000"
"In post","2022","Ministry of Justice","Outside London","HEO","LGBO","305","295","33760","32480"
"In post","2022","Ministry of Justice","Outside London","HEO","Undeclared","510","480","34470","34290"
"In post","2022","Ministry of Justice","Outside London","HEO","Unknown","600","570","33780","31920"
"In post","2022","Ministry of Justice","Outside London","SCS level","Heterosexual / straight","90","85","91670","92440"
"In post","2022","Ministry of Justice","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Outside London","SEO","Heterosexual / straight","2980","2845","44860","43870"
"In post","2022","Ministry of Justice","Outside London","SEO","LGBO","160","155","44720","43870"
"In post","2022","Ministry of Justice","Outside London","SEO","Undeclared","405","380","45730","44780"
"In post","2022","Ministry of Justice","Outside London","SEO","Unknown","365","345","43470","42630"
"In post","2022","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","11895","11015","29860","28200"
"In post","2022","Ministry of Justice","Outside London","Unknown","LGBO","845","815","29010","25190"
"In post","2022","Ministry of Justice","Outside London","Unknown","Undeclared","950","875","31360","31420"
"In post","2022","Ministry of Justice","Outside London","Unknown","Unknown","3165","2845","27670","25480"
"In post","2022","Ministry of Justice","Unknown","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
