"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","The Insolvency Service","London","Unknown","45","45","39130","35980"
"In post","2022","Unknown","The Insolvency Service","Outside London","Heterosexual / straight","115","110","27900","21130"
"In post","2022","Unknown","The Insolvency Service","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The Insolvency Service","Outside London","Unknown","260","255","27170","21130"
"In post","2022","Unknown","The National Archives","London","Heterosexual / straight","40","35","34500","28460"
"In post","2022","Unknown","The National Archives","London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","Unknown","120","115","35780","31310"
"In post","2022","Unknown","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Transport Scotland","Outside London","Heterosexual / straight","75","70","50390","49860"
"In post","2022","Unknown","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Transport Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Transport Scotland","Outside London","Unknown","115","115","41860","39770"
"In post","2022","Unknown","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Debt Management Office","London","Unknown","115","110","58240","51220"
"In post","2022","Unknown","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Health Security Agency","London","Heterosexual / straight","185","170","46010","40470"
"In post","2022","Unknown","UK Health Security Agency","London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","UK Health Security Agency","London","Undeclared","80","70","53450","41630"
"In post","2022","Unknown","UK Health Security Agency","London","Unknown","975","945","50870","44950"
"In post","2022","Unknown","UK Health Security Agency","Outside London","Heterosexual / straight","325","300","48140","41720"
"In post","2022","Unknown","UK Health Security Agency","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","UK Health Security Agency","Outside London","Undeclared","150","135","47730","41260"
"In post","2022","Unknown","UK Health Security Agency","Outside London","Unknown","760","720","46060","40560"
"In post","2022","Unknown","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","Outside London","Heterosexual / straight","35","30","36380","33290"
"In post","2022","Unknown","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","Outside London","Unknown","210","200","33930","33290"
"In post","2022","Unknown","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","London","Unknown","40","40","45680","46800"
"In post","2022","Unknown","UK Space Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Space Agency","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","Heterosexual / straight","85","85","43840","37280"
"In post","2022","Unknown","UK Statistics Authority","London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","Unknown","55","55","44850","39840"
"In post","2022","Unknown","UK Statistics Authority","Outside London","Heterosexual / straight","1050","935","31820","30210"
"In post","2022","Unknown","UK Statistics Authority","Outside London","LGBO","80","80","31890","30210"
"In post","2022","Unknown","UK Statistics Authority","Outside London","Undeclared","65","60","32520","30710"
"In post","2022","Unknown","UK Statistics Authority","Outside London","Unknown","870","780","31180","30210"
"In post","2022","Unknown","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Valuation Office Agency","London","Unknown","125","120","39160","34630"
"In post","2022","Unknown","Valuation Office Agency","Outside London","Heterosexual / straight","40","40","30190","26310"
"In post","2022","Unknown","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Valuation Office Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Valuation Office Agency","Outside London","Unknown","600","580","27680","25000"
"In post","2022","Unknown","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Vehicle Certification Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinary Medicines Directorate","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","150","145","36470","31210"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Outside London","Undeclared","50","45","46340","47470"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Outside London","Unknown","95","90","37620","31210"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Revenue Authority","Outside London","Unknown","80","80","43900","40100"
"In post","2022","Unknown","Wilton Park","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wilton Park","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wilton Park","Outside London","Unknown","5","5","[c]","[c]"
"Leaver CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Crown Prosecution Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Electronics and Components Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Heterosexual / straight","65","[c]","38410","34810"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
