"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","35","30","45970","39600"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Outside London","Heterosexual / straight","30","30","34040","26780"
"In post","2022","Other ethnicity","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","London","Heterosexual / straight","140","130","33170","31060"
"In post","2022","Other ethnicity","Department for Work and Pensions","London","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","London","Unknown","30","25","30320","31060"
"In post","2022","Other ethnicity","Department for Work and Pensions","Outside London","Heterosexual / straight","200","185","27810","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Outside London","Undeclared","35","30","27210","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Outside London","Unknown","40","35","26760","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","London","Heterosexual / straight","45","40","37900","32790"
"In post","2022","Other ethnicity","Department of Health and Social Care","London","LGBO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","London","Unknown","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","35","35","44560","39490"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Heterosexual / straight","75","75","42540","37930"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","LGBO","10","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Outside London","Heterosexual / straight","115","110","30880","28240"
"In post","2022","Other ethnicity","HM Revenue and Customs","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","London","Heterosexual / straight","100","95","37540","31110"
"In post","2022","Other ethnicity","Home Office","London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Outside London","Heterosexual / straight","65","60","26060","24890"
"In post","2022","Other ethnicity","Home Office","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Outside London","Heterosexual / straight","45","45","34520","32820"
"In post","2022","Other ethnicity","Ministry of Defence","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","London","Heterosexual / straight","175","170","33980","31530"
"In post","2022","Other ethnicity","Ministry of Justice","London","LGBO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Outside London","Heterosexual / straight","215","200","28720","26610"
"In post","2022","Other ethnicity","Ministry of Justice","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Outside London","Heterosexual / straight","35","35","32960","30450"
"In post","2022","Other ethnicity","Scottish Government","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
