"Status","Year","Disability","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Female","290","280","47200","41570"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Male","355","355","50560","46250"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Female","250","240","37010","32480"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Male","280","280","37690","30950"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Female","120","115","41410","38000"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Male","65","65","49170","43110"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","Female","80","75","52780","55210"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","Male","105","105","59060","55700"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","Female","50","45","46940","45220"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","Male","80","75","54740","55500"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Outside London","Female","6910","6505","38580","33070"
"In post","2022","Declared non-disabled","Scottish Government","Outside London","Male","5060","4965","40340","36130"
"In post","2022","Declared non-disabled","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","London","Female","200","190","36320","34320"
"In post","2022","Declared non-disabled","The National Archives","London","Male","160","155","37140","34770"
"In post","2022","Declared non-disabled","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","London","Female","180","175","48410","44080"
"In post","2022","Declared non-disabled","UK Export Finance","London","Male","230","225","56900","51680"
"In post","2022","Declared non-disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","London","Female","80","80","46780","41340"
"In post","2022","Declared non-disabled","UK Statistics Authority","London","Male","60","60","50170","41340"
"In post","2022","Declared non-disabled","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","Outside London","Female","1650","1435","33430","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","Outside London","Male","1135","1040","35950","31700"
"In post","2022","Declared non-disabled","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","London","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","London","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","London","Female","30","30","66650","61960"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","London","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Female","80","75","48770","41400"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Male","70","65","51460","51630"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","London","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Outside London","Female","3025","2800","40980","38160"
"In post","2022","Declared non-disabled","Welsh Government","Outside London","Male","2000","1950","44090","38160"
"In post","2022","Declared non-disabled","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","London","Female","90","80","51870","52080"
"In post","2022","Undeclared","Attorney General's Departments","London","Male","50","50","58500","65680"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","London","Female","90","85","48270","54700"
"In post","2022","Undeclared","Cabinet Office","London","Male","100","100","51540","54700"
"In post","2022","Undeclared","Cabinet Office","Outside London","Female","70","65","34300","32960"
"In post","2022","Undeclared","Cabinet Office","Outside London","Male","55","55","37390","33300"
"In post","2022","Undeclared","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Female","125","125","47770","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Male","175","175","50900","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Female","80","75","34690","31640"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Male","90","85","35570","34420"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Female","30","30","48590","51730"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Male","45","45","44210","38020"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","Female","55","55","51760","53420"
"In post","2022","Undeclared","Department for Education","London","Male","45","45","50920","53420"
"In post","2022","Undeclared","Department for Education","Outside London","Female","130","125","39880","36780"
"In post","2022","Undeclared","Department for Education","Outside London","Male","125","125","42360","37100"
"In post","2022","Undeclared","Department for Education","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Female","55","55","44900","39510"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Male","55","55","42230","38750"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Female","215","200","34940","33020"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Male","190","185","36390","32560"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","Male","35","35","49710","51970"
"In post","2022","Undeclared","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","Female","50","50","47690","53130"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","Male","55","50","45880","42980"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","Female","40","35","41380","36340"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","Male","50","50","41950","36340"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","London","Female","80","75","45630","42470"
"In post","2022","Undeclared","Department for Transport","London","Male","160","160","47030","42890"
"In post","2022","Undeclared","Department for Transport","Outside London","Female","350","305","27460","21840"
"In post","2022","Undeclared","Department for Transport","Outside London","Male","510","495","32060","26830"
"In post","2022","Undeclared","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","London","Female","245","225","32880","31060"
"In post","2022","Undeclared","Department for Work and Pensions","London","Male","175","175","35070","31060"
"In post","2022","Undeclared","Department for Work and Pensions","Outside London","Female","2235","1985","27000","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Outside London","Male","1620","1570","29550","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","Female","35","30","49730","41750"
"In post","2022","Undeclared","Department of Health and Social Care","London","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Outside London","Female","40","35","39840","31820"
"In post","2022","Undeclared","Department of Health and Social Care","Outside London","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","Male","35","35","46450","40960"
"In post","2022","Undeclared","Food Standards Agency","Outside London","Female","130","130","35930","37350"
"In post","2022","Undeclared","Food Standards Agency","Outside London","Male","150","150","36210","32470"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","London","Female","70","70","47630","39060"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","London","Male","100","100","54680","50920"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Outside London","Male","40","35","41040","40420"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Overseas","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Overseas","Male","65","65","51450","53470"
"In post","2022","Undeclared","HM Land Registry","London","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","Female","150","125","31770","27130"
"In post","2022","Undeclared","HM Land Registry","Outside London","Male","135","125","34080","33840"
"In post","2022","Undeclared","HM Revenue and Customs","London","Female","235","220","42230","37930"
"In post","2022","Undeclared","HM Revenue and Customs","London","Male","330","320","48480","43430"
"In post","2022","Undeclared","HM Revenue and Customs","Outside London","Female","1280","1120","31640","28920"
"In post","2022","Undeclared","HM Revenue and Customs","Outside London","Male","1610","1540","34500","33080"
"In post","2022","Undeclared","HM Treasury","London","Female","155","150","43870","39070"
"In post","2022","Undeclared","HM Treasury","London","Male","200","195","48020","52500"
"In post","2022","Undeclared","HM Treasury","Outside London","Female","30","30","40210","39200"
"In post","2022","Undeclared","HM Treasury","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","Female","305","280","38810","35050"
"In post","2022","Undeclared","Home Office","London","Male","330","315","41230","35800"
"In post","2022","Undeclared","Home Office","Outside London","Female","425","370","28640","26750"
"In post","2022","Undeclared","Home Office","Outside London","Male","590","565","29530","27370"
"In post","2022","Undeclared","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","London","Female","105","105","39970","37640"
"In post","2022","Undeclared","Ministry of Defence","London","Male","195","190","41760","40270"
"In post","2022","Undeclared","Ministry of Defence","Outside London","Female","1270","1205","31840","27720"
"In post","2022","Undeclared","Ministry of Defence","Outside London","Male","2325","2265","34290","33300"
"In post","2022","Undeclared","Ministry of Defence","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Overseas","Male","35","35","43710","40290"
"In post","2022","Undeclared","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","London","Female","710","660","35850","32850"
"In post","2022","Undeclared","Ministry of Justice","London","Male","690","660","38630","35900"
"In post","2022","Undeclared","Ministry of Justice","Outside London","Female","3100","2775","28830","26490"
"In post","2022","Undeclared","Ministry of Justice","Outside London","Male","4035","3735","31690","31650"
"In post","2022","Undeclared","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Outside London","Female","215","205","38980","36130"
"In post","2022","Undeclared","Scottish Government","Outside London","Male","155","150","41370","37710"
"In post","2022","Undeclared","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","Female","80","70","29060","24250"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","Male","55","45","31500","30210"
"In post","2022","Undeclared","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","Female","90","85","41250","38160"
"In post","2022","Undeclared","Welsh Government","Outside London","Male","95","90","44030","41980"
"In post","2022","Undeclared","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","Female","545","510","47960","51250"
"In post","2022","Unknown","Attorney General's Departments","London","Male","300","290","50090","53050"
"In post","2022","Unknown","Attorney General's Departments","Outside London","Female","795","745","37440","31180"
"In post","2022","Unknown","Attorney General's Departments","Outside London","Male","350","345","42040","48080"
"In post","2022","Unknown","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","London","Female","1415","1400","44200","32120"
"In post","2022","Unknown","Cabinet Office","London","Male","1180","1175","49740","40600"
"In post","2022","Unknown","Cabinet Office","Outside London","Female","880","855","44030","36050"
"In post","2022","Unknown","Cabinet Office","Outside London","Male","840","835","48170","39360"
"In post","2022","Unknown","Cabinet Office","Unknown","Female","150","150","33530","29250"
"In post","2022","Unknown","Cabinet Office","Unknown","Male","150","150","36280","29250"
"In post","2022","Unknown","Chancellor's other departments","London","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","London","Male","30","30","58820","53180"
"In post","2022","Unknown","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","London","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Charity Commission","London","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Outside London","Female","110","100","29970","29160"
"In post","2022","Unknown","Charity Commission","Outside London","Male","70","65","30460","29160"
"In post","2022","Unknown","Competition and Markets Authority","London","Female","35","30","69320","62980"
"In post","2022","Unknown","Competition and Markets Authority","London","Male","35","35","77880","79980"
"In post","2022","Unknown","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","Female","415","405","44080","40050"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","Male","445","445","45830","40050"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Female","735","675","29540","24330"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Male","770","755","32970","30530"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","London","Female","95","95","47100","51730"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","London","Male","80","80","46520","51500"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","London","Female","405","395","45360","40230"
"In post","2022","Unknown","Department for Education","London","Male","210","210","47520","45250"
"In post","2022","Unknown","Department for Education","Outside London","Female","925","895","35240","31900"
"In post","2022","Unknown","Department for Education","Outside London","Male","670","670","37420","36500"
"In post","2022","Unknown","Department for Education","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","Female","245","235","44090","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","Male","215","210","43670","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Female","420","385","34690","30420"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Male","365","350","38030","35900"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","5","5","[c]","[c]"
