"Status","Year","Organisation","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","285","275","44330","40190"
"In post","2022","Office of Rail and Road","Office of Rail and Road","London","London","205","200","55810","55430"
"In post","2022","Office of Rail and Road","Office of Rail and Road","North West (England)","Outside London","35","30","50190","51310"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Scotland","Outside London","30","25","53640","51900"
"In post","2022","Office of Rail and Road","Office of Rail and Road","South West (England)","Outside London","25","25","51410","51310"
"In post","2022","Office of Rail and Road","Office of Rail and Road","West Midlands (England)","Outside London","30","30","52240","51310"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Yorkshire and The Humber","Outside London","25","25","50040","51310"
"In post","2022","Office of the Public Guardian","Ministry of Justice","East Midlands (England)","Outside London","405","375","24410","25120"
"In post","2022","Office of the Public Guardian","Ministry of Justice","London","London","10","10","[c]","[c]"
"In post","2022","Office of the Public Guardian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","Outside London","1020","940","23710","20970"
"In post","2022","Office of the Scottish Charity Regulator","Scottish Government","Scotland","Outside London","40","40","38210","31540"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","London","40","40","48400","41750"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","Outside London","80","75","48520","49860"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","London","25","25","50500","45360"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","Outside London","20","20","38400","30450"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","45","40","56190","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East of England","Outside London","30","30","55610","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","London","25","20","57470","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","35","35","52640","47660"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","45","40","55790","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","45","35","58530","58810"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","480","445","34410","27530"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wales","Outside London","20","20","53910","53240"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","30","30","55670","54960"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","35","35","58440","58810"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","London","45","40","41240","37470"
"In post","2022","Registers of Scotland","Scottish Government","Scotland","Outside London","1180","1135","33920","30840"
"In post","2022","Revenue Scotland","Scottish Government","Scotland","Outside London","75","75","39500","36130"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","105","100","24960","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East of England","Outside London","65","60","25790","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","455","420","26070","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","980","880","25050","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","200","190","29830","25770"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","290","265","27470","25340"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","180","165","25590","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","285","270","26670","24920"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Scotland","Outside London","1920","1755","28590","23780"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Scotland","Outside London","25","25","46010","39660"
"In post","2022","Scottish Forestry","Scottish Government","Scotland","Outside London","190","180","36060","31060"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","London","London","15","15","50690","47100"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Overseas","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Scotland","Outside London","8810","8460","44030","39660"
"In post","2022","Scottish Housing Regulator","Scottish Government","Scotland","Outside London","50","50","53340","51490"
"In post","2022","Scottish Prison Service","Scottish Government","Scotland","Outside London","4560","4275","32780","35000"
"In post","2022","Scottish Public Pensions Agency","Scottish Government","Scotland","Outside London","310","285","30300","25930"
"In post","2022","Serious Fraud Office","Attorney General's Departments","London","London","460","445","47240","41370"
"In post","2022","Social Security Scotland","Scottish Government","Scotland","Outside London","2445","2375","30730","27230"
"In post","2022","Standards and Testing Agency","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Department for Education","London","London","40","35","48730","45850"
"In post","2022","Standards and Testing Agency","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Department for Education","North West (England)","Outside London","15","15","35670","36500"
"In post","2022","Standards and Testing Agency","Department for Education","West Midlands (England)","Outside London","55","50","40310","36870"
"In post","2022","Standards and Testing Agency","Department for Education","Yorkshire and The Humber","Outside London","15","10","41040","36500"
"In post","2022","Student Awards Agency for Scotland","Scottish Government","Scotland","Outside London","230","220","31560","27230"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","East Midlands (England)","Outside London","15","15","42250","39000"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","North West (England)","Outside London","165","160","42950","40340"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","Overseas","Overseas","20","20","38480","33080"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","Scotland","Outside London","90","90","41540","41000"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","South West (England)","Outside London","1650","1610","40870","39050"
"In post","2022","Teaching Regulation Agency","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Department for Education","West Midlands (England)","Outside London","75","75","30420","26000"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","65","60","30970","27920"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","Outside London","130","120","32190","29900"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","London","295","280","40650","37320"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","60","55","32700","31390"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","270","260","34020","33720"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","80","75","26700","21130"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","115","110","31480","26410"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","135","135","30770","26410"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","Outside London","65","60","29010","26140"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","395","370","30970","26410"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","110","110","32570","30940"
"In post","2022","The National Archives","The National Archives","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","The National Archives","London","London","575","550","35690","33260"
"In post","2022","The National Archives","The National Archives","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","The National Archives","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scottish Government","Scotland","Outside London","525","510","45450","43000"
"In post","2022","UK Debt Management Office","HM Treasury","London","London","115","115","58090","51220"
"In post","2022","UK Export Finance","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","London","London","470","465","53170","49000"
"In post","2022","UK Export Finance","UK Export Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","East Midlands (England)","Outside London","185","170","40020","35610"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","East of England","Outside London","335","305","41490","34170"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","London","London","2850","2695","46270","40070"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","North East (England)","Outside London","90","80","44650","38890"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","North West (England)","Outside London","435","400","37230","28590"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Scotland","Outside London","30","30","34260","28970"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","South East (England)","Outside London","485","430","44960","40030"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","South West (England)","Outside London","1100","1025","38720","35440"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Wales","Outside London","25","25","47010","42830"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","West Midlands (England)","Outside London","355","315","41210","34530"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Yorkshire and The Humber","Outside London","710","675","42170","36820"
"In post","2022","UK Hydrographic Office","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","London","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","South West (England)","Outside London","900","865","35250","33290"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","London","140","140","47040","40050"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","15","15","45710","45090"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","105","105","44510","49080"
"In post","2022","UK Statistics Authority","UK Statistics Authority","London","London","340","330","45480","39840"
"In post","2022","UK Statistics Authority","UK Statistics Authority","North East (England)","Outside London","15","15","31410","30710"
"In post","2022","UK Statistics Authority","UK Statistics Authority","Scotland","Outside London","25","25","40250","36840"
"In post","2022","UK Statistics Authority","UK Statistics Authority","South East (England)","Outside London","2490","2040","29780","24250"
"In post","2022","UK Statistics Authority","UK Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","UK Statistics Authority","Wales","Outside London","3015","2860","35760","31700"
"In post","2022","UK Supreme Court","UK Supreme Court","London","London","50","50","38660","31960"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","East Midlands (England)","Outside London","170","155","35000","31900"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","East of England","Outside London","175","160","35340","31900"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","London","London","700","665","41610","36990"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","North East (England)","Outside London","590","560","28990","25000"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","North West (England)","Outside London","380","360","35980","31900"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","Scotland","Outside London","45","40","45370","44610"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","South East (England)","Outside London","220","205","36770","33380"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","South West (England)","Outside London","630","585","30450","26030"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","Wales","Outside London","275","260","37010","33370"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","Outside London","260","240","35230","32390"
"In post","2022","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","Outside London","420","385","34680","31900"
"In post","2022","Vehicle Certification Agency","Department for Transport","East Midlands (England)","Outside London","70","65","36970","34290"
"In post","2022","Vehicle Certification Agency","Department for Transport","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Department for Transport","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Department for Transport","South West (England)","Outside London","120","115","33410","28980"
"In post","2022","Vehicle Certification Agency","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","170","170","40360","38750"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","London","London","80","80","65430","63240"
"In post","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","Outside London","180","170","49710","43270"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","London","London","10","10","54450","46910"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Overseas","Overseas","15","15","54180","61440"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Wales","Outside London","5845","5525","41870","38160"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Welsh Government","Wales","Outside London","80","75","43730","39130"
"In post","2022","Welsh Revenue Authority","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","Foreign, Commonwealth and Development Office","South East (England)","Outside London","80","75","34680","30700"
"Leaver CS","2022","Accountant in Bankruptcy","Scottish Government","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","London","15","[c]","40150","38530"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","[c]","29610","24250"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East of England","Outside London","20","[c]","32270","29690"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","25","[c]","29450","21300"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","Outside London","20","[c]","32150","28900"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","75","[c]","31180","24920"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","40","[c]","28400","24920"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","Outside London","30","[c]","26620","21300"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","20","[c]","27880","24920"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","25","[c]","27520","25320"
"Leaver CS","2022","Attorney General's Office","Attorney General's Departments","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","London","London","485","[c]","52630","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","Outside London","15","[c]","29550","21050"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","Outside London","20","[c]","55100","44430"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","Outside London","10","[c]","43090","35300"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","Outside London","20","[c]","50950","40000"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Outside London","10","[c]","67860","53320"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","90","[c]","50940","40600"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Outside London","60","[c]","35060","29220"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Outside London","40","[c]","34740","30220"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","North West (England)","Outside London","40","[c]","31280","29160"
"Leaver CS","2022","Charity Commission","Charity Commission","South West (England)","Outside London","15","[c]","45320","55230"
"Leaver CS","2022","Charity Commission","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Outside London","80","[c]","30490","24500"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","London","London","90","[c]","53200","54190"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","East of England","Outside London","15","[c]","35770","32000"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","London","London","10","[c]","44200","41960"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","North West (England)","Outside London","25","[c]","38230","36560"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Wales","Outside London","15","[c]","36170","32310"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Outside London","110","[c]","33410","23230"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Outside London","40","[c]","33610","25480"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","East of England","Outside London","25","[c]","37670","32080"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","London","London","115","[c]","43530","53050"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","North East (England)","Outside London","25","[c]","37670","30130"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","North West (England)","Outside London","45","[c]","43110","41080"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","South East (England)","Outside London","50","[c]","39050","31560"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","South West (England)","Outside London","15","[c]","41900","51470"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Wales","Outside London","25","[c]","47780","53350"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","Outside London","35","[c]","36980","33310"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","Outside London","45","[c]","39530","33310"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","Outside London","15","[c]","34720","32440"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","East of England","Outside London","20","[c]","33820","33740"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","London","London","20","[c]","26030","21910"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","North West (England)","Outside London","10","[c]","29640","23020"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Scotland","Outside London","60","[c]","28130","25740"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","South East (England)","Outside London","50","[c]","28920","24340"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","South West (England)","Outside London","675","[c]","34780","31600"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","West Midlands (England)","Outside London","25","[c]","23810","21280"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","Outside London","115","[c]","39540","38600"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","Outside London","190","[c]","34680","32330"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","London","280","[c]","47180","40220"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","5","[c]","[c]","[c]"
