"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Devon","Outside London","Heterosexual / straight","590","495","30180","27570"
"In post","2022","60-64","Devon","Outside London","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","Devon","Outside London","Undeclared","115","95","31980","27570"
"In post","2022","60-64","Devon","Outside London","Unknown","125","95","27150","25000"
"In post","2022","60-64","Dorset and Somerset","Outside London","Heterosexual / straight","450","390","30120","27570"
"In post","2022","60-64","Dorset and Somerset","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Dorset and Somerset","Outside London","Undeclared","75","60","29610","27570"
"In post","2022","60-64","Dorset and Somerset","Outside London","Unknown","80","65","30380","27570"
"In post","2022","60-64","East Anglia","Outside London","Heterosexual / straight","890","775","29570","26990"
"In post","2022","60-64","East Anglia","Outside London","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","East Anglia","Outside London","Undeclared","165","135","29330","27570"
"In post","2022","60-64","East Anglia","Outside London","Unknown","170","140","30530","27570"
"In post","2022","60-64","East Wales","Outside London","Heterosexual / straight","970","805","33280","27570"
"In post","2022","60-64","East Wales","Outside London","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","East Wales","Outside London","Undeclared","200","170","29950","26900"
"In post","2022","60-64","East Wales","Outside London","Unknown","250","190","29840","22740"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","330","265","29180","27380"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","70","55","28350","27570"
"In post","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","60","45","27190","27570"
"In post","2022","60-64","Eastern Scotland","Outside London","Heterosexual / straight","840","695","34110","28920"
"In post","2022","60-64","Eastern Scotland","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","60-64","Eastern Scotland","Outside London","Undeclared","115","95","34780","29730"
"In post","2022","60-64","Eastern Scotland","Outside London","Unknown","535","430","34690","30450"
"In post","2022","60-64","Essex","Outside London","Heterosexual / straight","350","295","31190","29290"
"In post","2022","60-64","Essex","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Essex","Outside London","Undeclared","65","55","30450","28200"
"In post","2022","60-64","Essex","Outside London","Unknown","85","70","27890","26820"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1525","1350","37680","33840"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","290","250","38980","36440"
"In post","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","300","250","39210","33370"
"In post","2022","60-64","Greater Manchester","Outside London","Heterosexual / straight","960","780","30120","27570"
"In post","2022","60-64","Greater Manchester","Outside London","LGBO","40","35","29970","27190"
"In post","2022","60-64","Greater Manchester","Outside London","Undeclared","180","145","29830","27570"
"In post","2022","60-64","Greater Manchester","Outside London","Unknown","310","240","28310","26290"
"In post","2022","60-64","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1215","1030","30100","26720"
"In post","2022","60-64","Hampshire and Isle of Wight","Outside London","LGBO","25","20","[c]","[c]"
"In post","2022","60-64","Hampshire and Isle of Wight","Outside London","Undeclared","205","180","31280","27570"
"In post","2022","60-64","Hampshire and Isle of Wight","Outside London","Unknown","310","250","35240","31650"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","270","225","29640","27240"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","45","40","27450","25610"
"In post","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","60","50","26590","25850"
"In post","2022","60-64","Highlands and Islands","Outside London","Heterosexual / straight","155","135","28020","27570"
"In post","2022","60-64","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","Highlands and Islands","Outside London","Unknown","70","60","29280","27360"
"In post","2022","60-64","Inner London - East","London","Heterosexual / straight","835","745","41690","35900"
"In post","2022","60-64","Inner London - East","London","LGBO","35","30","39310","35900"
"In post","2022","60-64","Inner London - East","London","Undeclared","130","115","40000","33440"
"In post","2022","60-64","Inner London - East","London","Unknown","360","315","39870","33440"
"In post","2022","60-64","Inner London - West","London","Heterosexual / straight","1785","1655","46560","40050"
"In post","2022","60-64","Inner London - West","London","LGBO","75","70","48870","46900"
"In post","2022","60-64","Inner London - West","London","Undeclared","320","295","46410","40480"
"In post","2022","60-64","Inner London - West","London","Unknown","380","350","48320","40920"
"In post","2022","60-64","Kent","Outside London","Heterosexual / straight","540","445","29370","27370"
"In post","2022","60-64","Kent","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Kent","Outside London","Undeclared","105","85","29980","27370"
"In post","2022","60-64","Kent","Outside London","Unknown","115","90","33580","30820"
"In post","2022","60-64","Lancashire","Outside London","Heterosexual / straight","940","740","29070","27570"
"In post","2022","60-64","Lancashire","Outside London","LGBO","35","30","27220","23430"
"In post","2022","60-64","Lancashire","Outside London","Undeclared","135","105","29010","27560"
"In post","2022","60-64","Lancashire","Outside London","Unknown","250","195","27710","26940"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","385","320","27470","26900"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","70","60","27270","24550"
"In post","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","80","65","25990","23960"
"In post","2022","60-64","Lincolnshire","Outside London","Heterosexual / straight","295","260","28210","26350"
"In post","2022","60-64","Lincolnshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Lincolnshire","Outside London","Undeclared","45","40","26090","21380"
"In post","2022","60-64","Lincolnshire","Outside London","Unknown","35","30","25980","27570"
"In post","2022","60-64","Merseyside","Outside London","Heterosexual / straight","1260","1015","28280","26120"
"In post","2022","60-64","Merseyside","Outside London","LGBO","25","20","[c]","[c]"
"In post","2022","60-64","Merseyside","Outside London","Undeclared","170","130","29040","26780"
"In post","2022","60-64","Merseyside","Outside London","Unknown","400","305","27040","22510"
"In post","2022","60-64","North Eastern Scotland","Outside London","Heterosexual / straight","95","80","35470","27570"
"In post","2022","60-64","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","North Eastern Scotland","Outside London","Unknown","50","35","33670","28800"
"In post","2022","60-64","North Yorkshire","Outside London","Heterosexual / straight","340","305","29980","26670"
"In post","2022","60-64","North Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","North Yorkshire","Outside London","Undeclared","55","50","29740","26720"
"In post","2022","60-64","North Yorkshire","Outside London","Unknown","55","45","28490","27570"
"In post","2022","60-64","Northern Ireland","Outside London","Heterosexual / straight","210","185","28520","23500"
"In post","2022","60-64","Northern Ireland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","1420","1080","27680","24100"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Outside London","LGBO","30","25","31840","25870"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Undeclared","200","150","28810","22080"
"In post","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Unknown","580","430","25590","22080"
"In post","2022","60-64","Outer London - East and North East","London","Heterosexual / straight","225","190","31240","30780"
"In post","2022","60-64","Outer London - East and North East","London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Outer London - East and North East","London","Undeclared","45","35","30250","30780"
"In post","2022","60-64","Outer London - East and North East","London","Unknown","90","70","29970","30760"
"In post","2022","60-64","Outer London - South","London","Heterosexual / straight","740","660","36730","31060"
"In post","2022","60-64","Outer London - South","London","LGBO","30","25","[c]","[c]"
"In post","2022","60-64","Outer London - South","London","Undeclared","135","115","36230","31880"
"In post","2022","60-64","Outer London - South","London","Unknown","135","115","37580","37290"
"In post","2022","60-64","Outer London - West and North West","London","Heterosexual / straight","555","480","32410","30780"
"In post","2022","60-64","Outer London - West and North West","London","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Outer London - West and North West","London","Undeclared","125","105","33250","30410"
"In post","2022","60-64","Outer London - West and North West","London","Unknown","155","135","38290","31880"
"In post","2022","60-64","Overseas","Overseas","Heterosexual / straight","130","125","56550","54540"
"In post","2022","60-64","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","Outside London","Heterosexual / straight","650","545","30210","27570"
"In post","2022","60-64","Shropshire and Staffordshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","Shropshire and Staffordshire","Outside London","Undeclared","100","80","29230","27570"
"In post","2022","60-64","Shropshire and Staffordshire","Outside London","Unknown","125","95","30510","27380"
"In post","2022","60-64","South Yorkshire","Outside London","Heterosexual / straight","545","420","29090","27380"
"In post","2022","60-64","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","South Yorkshire","Outside London","Undeclared","75","60","28880","27570"
"In post","2022","60-64","South Yorkshire","Outside London","Unknown","115","85","29630","27570"
"In post","2022","60-64","Southern Scotland","Outside London","Heterosexual / straight","400","310","29120","27570"
"In post","2022","60-64","Southern Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Southern Scotland","Outside London","Undeclared","45","30","28860","27470"
"In post","2022","60-64","Southern Scotland","Outside London","Unknown","220","175","28340","26120"
"In post","2022","60-64","Surrey, East and West Sussex","Outside London","Heterosexual / straight","615","510","30220","27570"
"In post","2022","60-64","Surrey, East and West Sussex","Outside London","LGBO","30","30","27960","27280"
"In post","2022","60-64","Surrey, East and West Sussex","Outside London","Undeclared","115","90","32000","28350"
"In post","2022","60-64","Surrey, East and West Sussex","Outside London","Unknown","160","130","29290","27570"
"In post","2022","60-64","Tees Valley and Durham","Outside London","Heterosexual / straight","645","495","27950","26980"
"In post","2022","60-64","Tees Valley and Durham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Tees Valley and Durham","Outside London","Undeclared","80","60","28860","27570"
"In post","2022","60-64","Tees Valley and Durham","Outside London","Unknown","160","115","26790","26780"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","85","70","35730","30330"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","135","130","38940","35380"
"In post","2022","60-64","West Central Scotland","Outside London","Heterosexual / straight","1080","860","30180","26900"
"In post","2022","60-64","West Central Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","West Central Scotland","Outside London","Undeclared","150","110","29720","26780"
"In post","2022","60-64","West Central Scotland","Outside London","Unknown","410","320","30620","26900"
"In post","2022","60-64","West Midlands","Outside London","Heterosexual / straight","1000","835","30230","27570"
"In post","2022","60-64","West Midlands","Outside London","LGBO","30","25","29680","27570"
"In post","2022","60-64","West Midlands","Outside London","Undeclared","155","120","32010","27570"
"In post","2022","60-64","West Midlands","Outside London","Unknown","355","285","29940","27570"
"In post","2022","60-64","West Wales and The Valleys","Outside London","Heterosexual / straight","1020","800","30290","27130"
"In post","2022","60-64","West Wales and The Valleys","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","West Wales and The Valleys","Outside London","Undeclared","345","245","26220","21840"
"In post","2022","60-64","West Wales and The Valleys","Outside London","Unknown","190","140","27020","26650"
"In post","2022","60-64","West Yorkshire","Outside London","Heterosexual / straight","815","635","31420","27570"
"In post","2022","60-64","West Yorkshire","Outside London","LGBO","30","20","[c]","[c]"
"In post","2022","60-64","West Yorkshire","Outside London","Undeclared","140","105","29100","27570"
"In post","2022","60-64","West Yorkshire","Outside London","Unknown","275","215","30530","27570"
"In post","2022","65+","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","90","75","32820","29290"
"In post","2022","65+","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Bedfordshire and Hertfordshire","Outside London","Unknown","30","25","36570","29550"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","275","225","32590","27570"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","40","30","37340","32370"
"In post","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","60","50","32010","27570"
"In post","2022","65+","Cheshire","Outside London","Heterosexual / straight","65","50","30820","27570"
"In post","2022","65+","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Cheshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","45","40","26350","23370"
"In post","2022","65+","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Cumbria","Outside London","Heterosexual / straight","35","25","30760","25100"
"In post","2022","65+","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cumbria","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Cumbria","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","170","125","30900","27570"
"In post","2022","65+","Derbyshire and Nottinghamshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Derbyshire and Nottinghamshire","Outside London","Undeclared","30","25","34630","27570"
"In post","2022","65+","Derbyshire and Nottinghamshire","Outside London","Unknown","45","25","31530","27000"
"In post","2022","65+","Devon","Outside London","Heterosexual / straight","225","170","29750","26670"
"In post","2022","65+","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon","Outside London","Undeclared","35","25","30390","27170"
"In post","2022","65+","Devon","Outside London","Unknown","40","30","25580","26120"
"In post","2022","65+","Dorset and Somerset","Outside London","Heterosexual / straight","165","130","28040","27150"
"In post","2022","65+","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Dorset and Somerset","Outside London","Unknown","30","20","[c]","[c]"
"In post","2022","65+","East Anglia","Outside London","Heterosexual / straight","290","230","28650","26240"
"In post","2022","65+","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Anglia","Outside London","Undeclared","55","45","31300","27370"
"In post","2022","65+","East Anglia","Outside London","Unknown","60","45","28550","25960"
"In post","2022","65+","East Wales","Outside London","Heterosexual / straight","330","240","33720","27570"
"In post","2022","65+","East Wales","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","65+","East Wales","Outside London","Undeclared","75","55","32530","28920"
"In post","2022","65+","East Wales","Outside London","Unknown","80","50","32450","24870"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","70","50","27480","27130"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Outside London","Heterosexual / straight","220","175","33000","27570"
"In post","2022","65+","Eastern Scotland","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Eastern Scotland","Outside London","Unknown","195","150","33430","27570"
"In post","2022","65+","Essex","Outside London","Heterosexual / straight","120","85","28870","27370"
"In post","2022","65+","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex","Outside London","Undeclared","25","15","[c]","[c]"
"In post","2022","65+","Essex","Outside London","Unknown","50","35","29740","28560"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","470","385","34320","31650"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","105","85","35470","32200"
"In post","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","110","80","36410","29060"
"In post","2022","65+","Greater Manchester","Outside London","Heterosexual / straight","235","170","29850","27570"
"In post","2022","65+","Greater Manchester","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","65+","Greater Manchester","Outside London","Undeclared","30","25","28260","26910"
"In post","2022","65+","Greater Manchester","Outside London","Unknown","100","70","29760","27570"
"In post","2022","65+","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","545","425","28710","24860"
"In post","2022","65+","Hampshire and Isle of Wight","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Hampshire and Isle of Wight","Outside London","Undeclared","70","55","29230","27570"
"In post","2022","65+","Hampshire and Isle of Wight","Outside London","Unknown","115","80","33220","27570"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","100","80","27320","26120"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Highlands and Islands","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Inner London - East","London","Heterosexual / straight","285","235","38970","33440"
"In post","2022","65+","Inner London - East","London","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Inner London - East","London","Undeclared","60","50","43600","33390"
"In post","2022","65+","Inner London - East","London","Unknown","185","150","38260","32320"
"In post","2022","65+","Inner London - West","London","Heterosexual / straight","610","540","42660","34640"
"In post","2022","65+","Inner London - West","London","LGBO","25","25","[c]","[c]"
"In post","2022","65+","Inner London - West","London","Undeclared","120","105","42460","38270"
"In post","2022","65+","Inner London - West","London","Unknown","160","135","43320","35560"
"In post","2022","65+","Kent","Outside London","Heterosexual / straight","150","120","28320","26540"
"In post","2022","65+","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Kent","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Kent","Outside London","Unknown","50","40","30940","27700"
"In post","2022","65+","Lancashire","Outside London","Heterosexual / straight","245","180","28100","26120"
"In post","2022","65+","Lancashire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Lancashire","Outside London","Undeclared","35","20","28630","27470"
"In post","2022","65+","Lancashire","Outside London","Unknown","70","50","25400","22080"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","90","70","25990","22600"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Lincolnshire","Outside London","Heterosexual / straight","85","70","29150","27570"
"In post","2022","65+","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lincolnshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Lincolnshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Merseyside","Outside London","Heterosexual / straight","380","285","26300","21860"
"In post","2022","65+","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Merseyside","Outside London","Undeclared","55","35","26940","26780"
"In post","2022","65+","Merseyside","Outside London","Unknown","95","65","27750","26480"
"In post","2022","65+","North Eastern Scotland","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","North Yorkshire","Outside London","Heterosexual / straight","95","75","28870","25060"
"In post","2022","65+","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","North Yorkshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Northern Ireland","Outside London","Heterosexual / straight","70","55","27150","21680"
"In post","2022","65+","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","315","235","25990","22080"
"In post","2022","65+","Northumberland, and Tyne and Wear","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Northumberland, and Tyne and Wear","Outside London","Undeclared","45","35","25640","22080"
"In post","2022","65+","Northumberland, and Tyne and Wear","Outside London","Unknown","125","90","23990","21300"
"In post","2022","65+","Outer London - East and North East","London","Heterosexual / straight","80","60","29630","29370"
"In post","2022","65+","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","London","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","London","Unknown","40","25","29220","30230"
"In post","2022","65+","Outer London - South","London","Heterosexual / straight","275","230","32250","28730"
"In post","2022","65+","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - South","London","Undeclared","60","50","33730","30690"
"In post","2022","65+","Outer London - South","London","Unknown","50","40","33920","31740"
"In post","2022","65+","Outer London - West and North West","London","Heterosexual / straight","285","220","30910","28650"
"In post","2022","65+","Outer London - West and North West","London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Outer London - West and North West","London","Undeclared","75","55","33450","30290"
"In post","2022","65+","Outer London - West and North West","London","Unknown","65","50","38020","30830"
"In post","2022","65+","Overseas","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","65+","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","Outside London","Heterosexual / straight","190","150","30880","27570"
"In post","2022","65+","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","Outside London","Undeclared","30","20","28640","26780"
"In post","2022","65+","Shropshire and Staffordshire","Outside London","Unknown","35","20","29970","25700"
"In post","2022","65+","South Yorkshire","Outside London","Heterosexual / straight","165","120","28070","25310"
"In post","2022","65+","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South Yorkshire","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","South Yorkshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Southern Scotland","Outside London","Heterosexual / straight","95","70","26760","25170"
"In post","2022","65+","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Southern Scotland","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Southern Scotland","Outside London","Unknown","55","40","26910","25930"
"In post","2022","65+","Surrey, East and West Sussex","Outside London","Heterosexual / straight","240","190","29520","27470"
"In post","2022","65+","Surrey, East and West Sussex","Outside London","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Surrey, East and West Sussex","Outside London","Undeclared","50","35","29650","27570"
"In post","2022","65+","Surrey, East and West Sussex","Outside London","Unknown","70","55","28910","26950"
"In post","2022","65+","Tees Valley and Durham","Outside London","Heterosexual / straight","160","115","25760","21960"
"In post","2022","65+","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tees Valley and Durham","Outside London","Undeclared","25","15","[c]","[c]"
"In post","2022","65+","Tees Valley and Durham","Outside London","Unknown","30","20","28330","22560"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","65+","West Central Scotland","Outside London","Heterosexual / straight","265","190","27680","23230"
"In post","2022","65+","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Central Scotland","Outside London","Undeclared","40","25","28220","22080"
"In post","2022","65+","West Central Scotland","Outside London","Unknown","120","85","30180","26120"
"In post","2022","65+","West Midlands","Outside London","Heterosexual / straight","250","190","28910","26900"
"In post","2022","65+","West Midlands","Outside London","LGBO","10","5","[c]","[c]"
"In post","2022","65+","West Midlands","Outside London","Undeclared","40","30","29710","26780"
"In post","2022","65+","West Midlands","Outside London","Unknown","95","70","29500","27570"
"In post","2022","65+","West Wales and The Valleys","Outside London","Heterosexual / straight","275","200","28510","24630"
"In post","2022","65+","West Wales and The Valleys","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","West Wales and The Valleys","Outside London","Undeclared","105","70","26990","21840"
"In post","2022","65+","West Wales and The Valleys","Outside London","Unknown","80","55","26280","21840"
"In post","2022","65+","West Yorkshire","Outside London","Heterosexual / straight","175","125","29590","27570"
"In post","2022","65+","West Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
