"Status","Year","Age","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","East Midlands (England)","SEO/HEO","150","145","36140","33370"
"In post","2022","40-49","Declared disabled","East Midlands (England)","Unknown","95","85","31840","33520"
"In post","2022","40-49","Declared disabled","East of England","AA/AO","180","155","23750","21790"
"In post","2022","40-49","Declared disabled","East of England","EO","235","220","28250","27570"
"In post","2022","40-49","Declared disabled","East of England","G6/G7","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","East of England","SEO/HEO","140","135","36670","35760"
"In post","2022","40-49","Declared disabled","East of England","Unknown","80","75","30460","31420"
"In post","2022","40-49","Declared disabled","London","AA/AO","235","210","25550","25110"
"In post","2022","40-49","Declared disabled","London","EO","475","445","30510","31020"
"In post","2022","40-49","Declared disabled","London","G6/G7","585","560","61250","60280"
"In post","2022","40-49","Declared disabled","London","SCS level","125","120","87480","79360"
"In post","2022","40-49","Declared disabled","London","SEO/HEO","630","615","39570","39600"
"In post","2022","40-49","Declared disabled","London","Unknown","90","85","36090","34700"
"In post","2022","40-49","Declared disabled","North East (England)","AA/AO","325","280","21580","21260"
"In post","2022","40-49","Declared disabled","North East (England)","EO","250","230","27360","27570"
"In post","2022","40-49","Declared disabled","North East (England)","G6/G7","60","60","56050","55210"
"In post","2022","40-49","Declared disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","North East (England)","SEO/HEO","190","185","34790","33370"
"In post","2022","40-49","Declared disabled","North East (England)","Unknown","50","50","29930","28200"
"In post","2022","40-49","Declared disabled","North West (England)","AA/AO","570","495","21600","21260"
"In post","2022","40-49","Declared disabled","North West (England)","EO","600","550","27180","27570"
"In post","2022","40-49","Declared disabled","North West (England)","G6/G7","170","165","55990","55210"
"In post","2022","40-49","Declared disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","North West (England)","SEO/HEO","400","380","35290","33370"
"In post","2022","40-49","Declared disabled","North West (England)","Unknown","130","120","31390","28200"
"In post","2022","40-49","Declared disabled","Northern Ireland","AA/AO","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","EO","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","SEO/HEO","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","EO","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","G6/G7","30","30","59950","59260"
"In post","2022","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","SEO/HEO","25","25","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Scotland","AA/AO","305","275","22500","21260"
"In post","2022","40-49","Declared disabled","Scotland","EO","335","310","28330","27570"
"In post","2022","40-49","Declared disabled","Scotland","G6/G7","120","115","62610","62170"
"In post","2022","40-49","Declared disabled","Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Scotland","SEO/HEO","275","265","38000","36360"
"In post","2022","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","South East (England)","AA/AO","280","250","24450","21930"
"In post","2022","40-49","Declared disabled","South East (England)","EO","310","290","28300","27570"
"In post","2022","40-49","Declared disabled","South East (England)","G6/G7","90","85","57410","54540"
"In post","2022","40-49","Declared disabled","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","South East (England)","SEO/HEO","250","240","36940","36340"
"In post","2022","40-49","Declared disabled","South East (England)","Unknown","85","80","32710","33280"
"In post","2022","40-49","Declared disabled","South West (England)","AA/AO","200","180","22270","21260"
"In post","2022","40-49","Declared disabled","South West (England)","EO","260","235","27130","27570"
"In post","2022","40-49","Declared disabled","South West (England)","G6/G7","140","135","55690","54540"
"In post","2022","40-49","Declared disabled","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","South West (England)","SEO/HEO","370","355","36270","35100"
"In post","2022","40-49","Declared disabled","South West (England)","Unknown","100","100","34590","33300"
"In post","2022","40-49","Declared disabled","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","EO","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Wales","AA/AO","310","270","21430","21260"
"In post","2022","40-49","Declared disabled","Wales","EO","240","220","27270","27570"
"In post","2022","40-49","Declared disabled","Wales","G6/G7","60","55","56330","55210"
"In post","2022","40-49","Declared disabled","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Wales","SEO/HEO","205","195","36630","36720"
"In post","2022","40-49","Declared disabled","Wales","Unknown","60","55","31690","32690"
"In post","2022","40-49","Declared disabled","West Midlands (England)","AA/AO","240","210","22290","21260"
"In post","2022","40-49","Declared disabled","West Midlands (England)","EO","295","270","27300","27570"
"In post","2022","40-49","Declared disabled","West Midlands (England)","G6/G7","85","80","56110","53500"
"In post","2022","40-49","Declared disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","West Midlands (England)","SEO/HEO","220","215","36000","35000"
"In post","2022","40-49","Declared disabled","West Midlands (England)","Unknown","85","80","31740","31420"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","AA/AO","245","210","22180","21260"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","EO","340","315","27170","27570"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","G6/G7","130","125","55700","53030"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","SEO/HEO","255","245","35480","35310"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","Unknown","90","80","31490","30210"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","AA/AO","970","875","22640","21260"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","EO","960","885","27380","27570"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","G6/G7","415","400","57250","55210"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","SEO/HEO","970","920","37040","35900"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","Unknown","235","210","32220","31420"
"In post","2022","40-49","Declared non-disabled","East of England","AA/AO","980","880","24130","21860"
"In post","2022","40-49","Declared non-disabled","East of England","EO","1145","1060","28190","27570"
"In post","2022","40-49","Declared non-disabled","East of England","G6/G7","315","300","58680","55210"
"In post","2022","40-49","Declared non-disabled","East of England","SCS level","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","East of England","SEO/HEO","895","855","37190","36260"
"In post","2022","40-49","Declared non-disabled","East of England","Unknown","255","230","33390","32690"
"In post","2022","40-49","Declared non-disabled","London","AA/AO","1370","1230","26190","25110"
"In post","2022","40-49","Declared non-disabled","London","EO","2655","2485","30230","30500"
"In post","2022","40-49","Declared non-disabled","London","G6/G7","5470","5195","61960","60990"
"In post","2022","40-49","Declared non-disabled","London","SCS level","1410","1350","87720","80310"
"In post","2022","40-49","Declared non-disabled","London","SEO/HEO","4340","4205","40080","40050"
"In post","2022","40-49","Declared non-disabled","London","Unknown","315","300","38110","38230"
"In post","2022","40-49","Declared non-disabled","North East (England)","AA/AO","1820","1590","21980","21260"
"In post","2022","40-49","Declared non-disabled","North East (England)","EO","1360","1255","27080","27570"
"In post","2022","40-49","Declared non-disabled","North East (England)","G6/G7","700","690","56800","55210"
"In post","2022","40-49","Declared non-disabled","North East (England)","SCS level","40","40","88170","79420"
"In post","2022","40-49","Declared non-disabled","North East (England)","SEO/HEO","1435","1385","36110","34290"
"In post","2022","40-49","Declared non-disabled","North East (England)","Unknown","205","185","32400","34340"
"In post","2022","40-49","Declared non-disabled","North West (England)","AA/AO","2840","2500","21890","21260"
"In post","2022","40-49","Declared non-disabled","North West (England)","EO","3010","2800","27030","27570"
"In post","2022","40-49","Declared non-disabled","North West (England)","G6/G7","1205","1170","57250","55210"
"In post","2022","40-49","Declared non-disabled","North West (England)","SCS level","70","70","84750","79290"
"In post","2022","40-49","Declared non-disabled","North West (England)","SEO/HEO","2720","2625","35960","34390"
"In post","2022","40-49","Declared non-disabled","North West (England)","Unknown","540","505","33850","34340"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","AA/AO","215","200","21390","21250"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","EO","185","175","26740","26820"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","G6/G7","75","75","56700","55210"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","SEO/HEO","205","200","35610","33370"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Overseas","EO","60","60","27270","27060"
"In post","2022","40-49","Declared non-disabled","Overseas","G6/G7","305","305","60040","60080"
"In post","2022","40-49","Declared non-disabled","Overseas","SCS level","100","100","82860","75330"
"In post","2022","40-49","Declared non-disabled","Overseas","SEO/HEO","230","230","39130","34650"
"In post","2022","40-49","Declared non-disabled","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Scotland","AA/AO","1680","1515","22290","21260"
"In post","2022","40-49","Declared non-disabled","Scotland","EO","1700","1600","27850","27570"
"In post","2022","40-49","Declared non-disabled","Scotland","G6/G7","1215","1160","62380","62170"
"In post","2022","40-49","Declared non-disabled","Scotland","SCS level","80","80","86690","83230"
"In post","2022","40-49","Declared non-disabled","Scotland","SEO/HEO","2080","2005","39490","37710"
"In post","2022","40-49","Declared non-disabled","Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","South East (England)","AA/AO","1440","1315","24820","22080"
"In post","2022","40-49","Declared non-disabled","South East (England)","EO","1985","1835","27910","27570"
"In post","2022","40-49","Declared non-disabled","South East (England)","G6/G7","855","830","57910","55230"
"In post","2022","40-49","Declared non-disabled","South East (England)","SCS level","45","45","88850","85800"
"In post","2022","40-49","Declared non-disabled","South East (England)","SEO/HEO","1760","1690","37330","36720"
"In post","2022","40-49","Declared non-disabled","South East (England)","Unknown","265","245","33580","34340"
"In post","2022","40-49","Declared non-disabled","South West (England)","AA/AO","1120","1010","22860","21260"
"In post","2022","40-49","Declared non-disabled","South West (England)","EO","1425","1305","27130","27570"
"In post","2022","40-49","Declared non-disabled","South West (England)","G6/G7","1710","1650","55580","54370"
"In post","2022","40-49","Declared non-disabled","South West (England)","SCS level","85","85","88150","84110"
"In post","2022","40-49","Declared non-disabled","South West (England)","SEO/HEO","2820","2680","37120","37580"
"In post","2022","40-49","Declared non-disabled","South West (England)","Unknown","465","440","39060","37170"
"In post","2022","40-49","Declared non-disabled","Unknown","AA/AO","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","EO","60","60","28100","27570"
"In post","2022","40-49","Declared non-disabled","Unknown","G6/G7","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","SEO/HEO","50","45","37740","36970"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Wales","AA/AO","1715","1520","21770","21810"
"In post","2022","40-49","Declared non-disabled","Wales","EO","1615","1510","27330","27570"
"In post","2022","40-49","Declared non-disabled","Wales","G6/G7","1015","980","59110","60020"
"In post","2022","40-49","Declared non-disabled","Wales","SCS level","95","95","82600","78460"
"In post","2022","40-49","Declared non-disabled","Wales","SEO/HEO","2055","1975","38670","38160"
"In post","2022","40-49","Declared non-disabled","Wales","Unknown","235","225","33190","32330"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","AA/AO","1310","1160","22340","21260"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","EO","1440","1345","27260","27570"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","G6/G7","675","655","57310","54540"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","SCS level","65","65","87810","79170"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","SEO/HEO","1375","1325","37130","36500"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","Unknown","350","325","32540","31150"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","AA/AO","1370","1220","22930","21260"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","EO","1660","1515","27430","27570"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","G6/G7","1070","1020","56230","54160"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","SCS level","65","65","81670","74100"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","1755","1670","36080","35310"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","355","325","32640","34340"
"In post","2022","40-49","Undeclared","East Midlands (England)","AA/AO","115","105","24770","21910"
"In post","2022","40-49","Undeclared","East Midlands (England)","EO","105","100","28520","27570"
"In post","2022","40-49","Undeclared","East Midlands (England)","G6/G7","30","30","56780","55210"
"In post","2022","40-49","Undeclared","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","East Midlands (England)","SEO/HEO","80","80","37600","36720"
"In post","2022","40-49","Undeclared","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Undeclared","East of England","AA/AO","115","105","25650","23960"
"In post","2022","40-49","Undeclared","East of England","EO","110","105","29040","27570"
"In post","2022","40-49","Undeclared","East of England","G6/G7","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","East of England","SEO/HEO","110","110","39030","37160"
"In post","2022","40-49","Undeclared","East of England","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","London","AA/AO","175","165","27800","25630"
"In post","2022","40-49","Undeclared","London","EO","205","195","30850","30780"
"In post","2022","40-49","Undeclared","London","G6/G7","345","335","62530","62120"
"In post","2022","40-49","Undeclared","London","SCS level","70","65","83840","80500"
"In post","2022","40-49","Undeclared","London","SEO/HEO","375","370","40720","40620"
"In post","2022","40-49","Undeclared","London","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","North East (England)","AA/AO","170","150","23600","21640"
"In post","2022","40-49","Undeclared","North East (England)","EO","110","105","28550","27570"
"In post","2022","40-49","Undeclared","North East (England)","G6/G7","30","30","56100","55070"
"In post","2022","40-49","Undeclared","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","North East (England)","SEO/HEO","105","105","36590","34110"
"In post","2022","40-49","Undeclared","North East (England)","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Undeclared","North West (England)","AA/AO","310","285","23820","21410"
"In post","2022","40-49","Undeclared","North West (England)","EO","205","195","27860","27570"
"In post","2022","40-49","Undeclared","North West (England)","G6/G7","85","80","57050","55210"
"In post","2022","40-49","Undeclared","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","North West (England)","SEO/HEO","250","245","36940","36000"
"In post","2022","40-49","Undeclared","North West (England)","Unknown","35","35","33290","34340"
"In post","2022","40-49","Undeclared","Northern Ireland","AA/AO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Northern Ireland","EO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Northern Ireland","SEO/HEO","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Scotland","AA/AO","110","100","22470","21260"
"In post","2022","40-49","Undeclared","Scotland","EO","100","95","27630","27570"
"In post","2022","40-49","Undeclared","Scotland","G6/G7","35","30","64190","62170"
"In post","2022","40-49","Undeclared","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Scotland","SEO/HEO","110","110","38260","36000"
"In post","2022","40-49","Undeclared","South East (England)","AA/AO","205","190","27870","25710"
"In post","2022","40-49","Undeclared","South East (England)","EO","185","175","28980","27570"
"In post","2022","40-49","Undeclared","South East (England)","G6/G7","50","50","59370","56140"
"In post","2022","40-49","Undeclared","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","South East (England)","SEO/HEO","205","200","37800","36840"
"In post","2022","40-49","Undeclared","South East (England)","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Undeclared","South West (England)","AA/AO","115","105","23840","21380"
"In post","2022","40-49","Undeclared","South West (England)","EO","120","110","27750","27570"
"In post","2022","40-49","Undeclared","South West (England)","G6/G7","95","90","57360","54830"
"In post","2022","40-49","Undeclared","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","South West (England)","SEO/HEO","205","200","37300","37910"
"In post","2022","40-49","Undeclared","South West (England)","Unknown","35","35","41810","40000"
"In post","2022","40-49","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","EO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","SEO/HEO","10","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Wales","AA/AO","155","140","21990","21840"
"In post","2022","40-49","Undeclared","Wales","EO","125","120","28220","27570"
"In post","2022","40-49","Undeclared","Wales","G6/G7","45","40","59870","58250"
"In post","2022","40-49","Undeclared","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Wales","SEO/HEO","145","140","38770","38160"
"In post","2022","40-49","Undeclared","Wales","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","West Midlands (England)","AA/AO","130","115","24240","21490"
"In post","2022","40-49","Undeclared","West Midlands (England)","EO","140","130","27970","27570"
"In post","2022","40-49","Undeclared","West Midlands (England)","G6/G7","40","40","56370","55110"
"In post","2022","40-49","Undeclared","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","West Midlands (England)","SEO/HEO","105","100","37180","36490"
"In post","2022","40-49","Undeclared","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","AA/AO","160","150","25720","22060"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","EO","140","130","28260","27570"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","G6/G7","60","60","56640","53810"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","SEO/HEO","170","165","37150","36780"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","East Midlands (England)","AA/AO","195","180","22030","21250"
"In post","2022","40-49","Unknown","East Midlands (England)","EO","140","130","27550","26820"
"In post","2022","40-49","Unknown","East Midlands (England)","G6/G7","90","85","57850","55210"
"In post","2022","40-49","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","East Midlands (England)","SEO/HEO","190","185","36520","33840"
"In post","2022","40-49","Unknown","East Midlands (England)","Unknown","70","60","30820","28200"
"In post","2022","40-49","Unknown","East of England","AA/AO","145","135","23960","21830"
"In post","2022","40-49","Unknown","East of England","EO","110","105","28320","26830"
"In post","2022","40-49","Unknown","East of England","G6/G7","100","100","58070","54540"
"In post","2022","40-49","Unknown","East of England","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","East of England","SEO/HEO","195","180","37430","37960"
"In post","2022","40-49","Unknown","East of England","Unknown","75","70","28230","27420"
"In post","2022","40-49","Unknown","London","AA/AO","290","270","26550","25330"
"In post","2022","40-49","Unknown","London","EO","490","470","30460","30700"
"In post","2022","40-49","Unknown","London","G6/G7","1550","1490","61960","61330"
"In post","2022","40-49","Unknown","London","SCS level","360","350","93800","89080"
"In post","2022","40-49","Unknown","London","SEO/HEO","1085","1050","40290","40230"
"In post","2022","40-49","Unknown","London","Unknown","90","85","35680","34100"
"In post","2022","40-49","Unknown","North East (England)","AA/AO","430","370","21710","21260"
"In post","2022","40-49","Unknown","North East (England)","EO","235","225","26600","26820"
"In post","2022","40-49","Unknown","North East (England)","G6/G7","155","150","57230","55210"
"In post","2022","40-49","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","North East (England)","SEO/HEO","290","280","35580","33370"
"In post","2022","40-49","Unknown","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","North West (England)","AA/AO","550","495","21780","21250"
"In post","2022","40-49","Unknown","North West (England)","EO","465","450","27440","26820"
"In post","2022","40-49","Unknown","North West (England)","G6/G7","290","285","57850","55210"
"In post","2022","40-49","Unknown","North West (England)","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","North West (England)","SEO/HEO","580","565","36250","34630"
"In post","2022","40-49","Unknown","North West (England)","Unknown","135","120","28750","26310"
"In post","2022","40-49","Unknown","Northern Ireland","AA/AO","115","105","21290","21250"
"In post","2022","40-49","Unknown","Northern Ireland","EO","60","55","26940","26820"
"In post","2022","40-49","Unknown","Northern Ireland","G6/G7","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Northern Ireland","SEO/HEO","70","70","36220","33370"
"In post","2022","40-49","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","EO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","G6/G7","100","100","61680","60350"
"In post","2022","40-49","Unknown","Overseas","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","SEO/HEO","120","120","43430","41600"
"In post","2022","40-49","Unknown","Overseas","Unknown","70","70","[c]","[c]"
"In post","2022","40-49","Unknown","Scotland","AA/AO","925","865","24330","22910"
"In post","2022","40-49","Unknown","Scotland","EO","815","780","30470","30040"
"In post","2022","40-49","Unknown","Scotland","G6/G7","480","460","62370","62170"
"In post","2022","40-49","Unknown","Scotland","SCS level","35","35","88600","83230"
"In post","2022","40-49","Unknown","Scotland","SEO/HEO","925","890","39500","39660"
"In post","2022","40-49","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","South East (England)","AA/AO","345","315","25230","21830"
"In post","2022","40-49","Unknown","South East (England)","EO","285","275","28200","26700"
"In post","2022","40-49","Unknown","South East (England)","G6/G7","200","190","59370","54460"
"In post","2022","40-49","Unknown","South East (England)","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","South East (England)","SEO/HEO","290","275","38220","38180"
"In post","2022","40-49","Unknown","South East (England)","Unknown","75","65","28180","26310"
"In post","2022","40-49","Unknown","South West (England)","AA/AO","240","230","23130","21750"
"In post","2022","40-49","Unknown","South West (England)","EO","175","165","27030","26740"
"In post","2022","40-49","Unknown","South West (England)","G6/G7","280","265","58580","55360"
"In post","2022","40-49","Unknown","South West (England)","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","South West (England)","SEO/HEO","440","420","37720","38250"
"In post","2022","40-49","Unknown","South West (England)","Unknown","90","80","37790","33520"
"In post","2022","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","EO","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","360","360","40970","35380"
"In post","2022","40-49","Unknown","Wales","AA/AO","305","270","21420","21500"
"In post","2022","40-49","Unknown","Wales","EO","195","190","26640","26700"
"In post","2022","40-49","Unknown","Wales","G6/G7","175","170","57100","55210"
"In post","2022","40-49","Unknown","Wales","SCS level","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Wales","SEO/HEO","305","295","37120","36840"
"In post","2022","40-49","Unknown","Wales","Unknown","35","35","28170","27260"
"In post","2022","40-49","Unknown","West Midlands (England)","AA/AO","250","230","21940","21250"
"In post","2022","40-49","Unknown","West Midlands (England)","EO","235","225","27480","26820"
"In post","2022","40-49","Unknown","West Midlands (England)","G6/G7","185","175","57360","55210"
"In post","2022","40-49","Unknown","West Midlands (England)","SCS level","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","West Midlands (England)","SEO/HEO","300","295","36700","36500"
"In post","2022","40-49","Unknown","West Midlands (England)","Unknown","70","60","28640","26410"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","AA/AO","245","230","22810","21340"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","EO","230","220","26870","26780"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","G6/G7","310","300","56240","53280"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","SCS level","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","SEO/HEO","300","290","35460","36330"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","Unknown","70","65","28860","28200"
"In post","2022","50-59","Declared disabled","East Midlands (England)","AA/AO","355","315","22390","21260"
"In post","2022","50-59","Declared disabled","East Midlands (England)","EO","360","330","27370","27570"
"In post","2022","50-59","Declared disabled","East Midlands (England)","G6/G7","75","70","58980","55610"
"In post","2022","50-59","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","East Midlands (England)","SEO/HEO","215","205","37300","35310"
"In post","2022","50-59","Declared disabled","East Midlands (England)","Unknown","90","85","31010","28200"
"In post","2022","50-59","Declared disabled","East of England","AA/AO","275","255","23480","21790"
"In post","2022","50-59","Declared disabled","East of England","EO","400","370","28730","27570"
"In post","2022","50-59","Declared disabled","East of England","G6/G7","55","50","60150","58800"
