"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","AO","30","25","25420","25580"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","EO","405","385","34540","34440"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","G7","55","55","61420","60990"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","HEO","400","385","41280","40600"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Outside London","SEO","180","180","47120","45480"
"In post","2022","Declared non-disabled","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Overseas","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Overseas","HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Overseas","SEO","45","45","64290","63320"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","AA","45","45","23220","23230"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","AO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","EO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","G6","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","HEO","55","55","36170","36130"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Outside London","SEO","40","40","46080","47490"
"In post","2022","Declared non-disabled","National Savings and Investments","London","AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","London","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","London","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","London","G7","40","40","54780","54100"
"In post","2022","Declared non-disabled","National Savings and Investments","London","HEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","London","SEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","London","SEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","EO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G6","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G7","55","55","68440","64500"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","HEO","35","35","35030","35010"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SEO","70","70","45810","42850"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AO","145","130","21410","21410"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","130","125","25880","25880"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6","110","110","82320","85550"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G7","370","365","70810","75500"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","130","125","31960","32010"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","390","380","47100","51360"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","AO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","130","130","27780","26500"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G6","55","55","75580","76450"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G7","205","200","57690","57000"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","HEO","125","125","35370","35000"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","45","45","99970","91520"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO","60","60","42740","42000"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","AO","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","EO","165","165","24530","23700"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G6","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G7","130","125","51980","50170"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","HEO","120","120","32020","31510"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SEO","50","50","38550","38000"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G6","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G7","40","40","48770","47880"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","HEO","45","40","32270","31000"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","50","45","39310","38000"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","EO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","G6","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","G7","75","70","61330","61660"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","London","SEO","30","30","44960","43510"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","G7","70","65","56780","55410"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","HEO","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Outside London","SEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","AO","500","450","21020","20970"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","EO","255","245","25180","25120"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","HEO","85","80","30580","30450"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Outside London","SEO","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","London","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","AO","85","75","21670","22560"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","EO","70","65","26760","26050"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","G6","155","135","63940","58810"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","G7","120","115","47980","47660"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","HEO","70","65","33120","32780"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","SEO","40","40","41120","40720"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","London","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","AO","160","155","24890","25050"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","EO","180","170","30670","30840"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","G7","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","HEO","145","145","37210","37710"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Outside London","SEO","75","75","46950","47490"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","AO","1175","1075","21280","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","EO","590","540","25410","25190"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","G6","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","G7","70","65","49350","48990"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","HEO","270","250","30250","30230"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Outside London","SEO","165","160","37090","36530"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","AA","125","115","20950","20950"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","AO","210","195","22610","22000"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","EO","100","100","28510","30450"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","HEO","55","55","34560","36360"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","SEO","50","45","43050","46100"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","AO","45","40","24750","24020"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","EO","50","50","31310","31060"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","HEO","35","35","38370","38580"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Outside London","SEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","AA","220","210","22720","23230"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","AO","250","245","25790","25930"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","EO","650","625","29030","28990"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","G6","555","530","72120","75340"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","G7","885","845","58110","61190"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","HEO","1040","1005","34240","34600"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","SCS level","140","140","88800","83230"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","SEO","1210","1165","44430","43660"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","AO","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","AO","45","40","25640","25930"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","EO","35","30","29290","30040"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","HEO","30","30","34480","33070"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
