"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","10","10","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","20","20","63740","65410"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Department for Education","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Department for Education","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Inner London - West","G6/G7","15","15","65550","65370"
"In post","2022","Legal","Department for Education","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal","Department for Education","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Department for Education","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Tees Valley and Durham","G6/G7","10","10","54740","50630"
"In post","2022","Legal","Department for Education","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Department for Education","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Department for Transport","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Merseyside","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","West Yorkshire","EO","35","30","27520","27570"
"In post","2022","Legal","Department for Work and Pensions","West Yorkshire","SEO/HEO","20","20","32960","31990"
"In post","2022","Legal","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","35","20","56110","56040"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","60","55","66690","66980"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","10","5","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","15","15","60960","60520"
"In post","2022","Legal","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Devon","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","15","27130","27130"
"In post","2022","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","34700","33840"
"In post","2022","Legal","HM Land Registry","Lancashire","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Lancashire","G6/G7","10","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Merseyside","G6/G7","10","10","64840","64420"
"In post","2022","Legal","HM Land Registry","Merseyside","SEO/HEO","15","10","35090","33840"
"In post","2022","Legal","HM Land Registry","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Outer London - South","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Outer London - South","G6/G7","20","20","69950","70090"
"In post","2022","Legal","HM Land Registry","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Outer London - South","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Tees Valley and Durham","G6/G7","10","10","61840","60520"
"In post","2022","Legal","HM Land Registry","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","West Midlands","G6/G7","10","5","[c]","[c]"
"In post","2022","Legal","HM Land Registry","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","West Wales and The Valleys","G6/G7","15","15","61720","60520"
"In post","2022","Legal","HM Land Registry","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","30","25","21800","22080"
"In post","2022","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","25","20","27720","26820"
"In post","2022","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","35","35","34180","33370"
"In post","2022","Legal","HM Revenue and Customs","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","East Wales","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","East Wales","SEO/HEO","30","30","35820","33370"
"In post","2022","Legal","HM Revenue and Customs","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30","30","56550","55210"
"In post","2022","Legal","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","20","35850","33370"
"In post","2022","Legal","HM Revenue and Customs","Greater Manchester","AA/AO","15","15","21650","21520"
"In post","2022","Legal","HM Revenue and Customs","Greater Manchester","EO","30","30","26850","26820"
"In post","2022","Legal","HM Revenue and Customs","Greater Manchester","G6/G7","90","85","57590","55210"
"In post","2022","Legal","HM Revenue and Customs","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Greater Manchester","SEO/HEO","110","105","35330","33370"
"In post","2022","Legal","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","20","20","36210","33680"
"In post","2022","Legal","HM Revenue and Customs","Inner London - East","AA/AO","45","40","25800","25410"
"In post","2022","Legal","HM Revenue and Customs","Inner London - East","EO","60","60","31210","31020"
"In post","2022","Legal","HM Revenue and Customs","Inner London - East","G6/G7","200","185","67930","63190"
"In post","2022","Legal","HM Revenue and Customs","Inner London - East","SCS level","15","15","87580","82340"
"In post","2022","Legal","HM Revenue and Customs","Inner London - East","SEO/HEO","95","95","39520","37930"
"In post","2022","Legal","HM Revenue and Customs","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Lancashire","AA/AO","15","15","21620","21320"
"In post","2022","Legal","HM Revenue and Customs","Lancashire","EO","45","40","27860","28010"
"In post","2022","Legal","HM Revenue and Customs","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Lancashire","SEO/HEO","30","30","34560","33370"
"In post","2022","Legal","HM Revenue and Customs","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Northern Ireland","AA/AO","10","10","21670","21670"
"In post","2022","Legal","HM Revenue and Customs","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Northern Ireland","SEO/HEO","15","15","35740","33370"
"In post","2022","Legal","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","15","15","27260","26820"
"In post","2022","Legal","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","25","20","34290","33370"
"In post","2022","Legal","HM Revenue and Customs","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Outer London - South","G6/G7","30","25","72260","74850"
"In post","2022","Legal","HM Revenue and Customs","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Central Scotland","EO","10","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Central Scotland","G6/G7","10","10","51950","55210"
"In post","2022","Legal","HM Revenue and Customs","West Central Scotland","SEO/HEO","30","30","36140","33730"
"In post","2022","Legal","HM Revenue and Customs","West Midlands","AA/AO","10","10","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Midlands","EO","10","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Midlands","SEO/HEO","35","35","36000","33370"
"In post","2022","Legal","HM Revenue and Customs","West Yorkshire","AA/AO","10","5","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","West Yorkshire","EO","20","20","26180","26820"
"In post","2022","Legal","HM Revenue and Customs","West Yorkshire","G6/G7","30","25","61540","58710"
"In post","2022","Legal","HM Revenue and Customs","West Yorkshire","SEO/HEO","55","55","34700","33370"
"In post","2022","Legal","HM Treasury","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","25","64260","74000"
"In post","2022","Legal","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Outer London - West and North West","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Inner London - East","EO","15","15","32730","32260"
"In post","2022","Legal","National Crime Agency","Inner London - East","G6/G7","30","30","64690","60960"
"In post","2022","Legal","National Crime Agency","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","10","10","67320","62810"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Inner London - East","G6/G7","50","50","65300","66310"
"In post","2022","Legal","Office of Gas and Electricity Markets","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","20","20","56070","53440"
"In post","2022","Legal","Office of Gas and Electricity Markets","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Inner London - East","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Eastern Scotland","EO","30","30","28750","27230"
"In post","2022","Legal","Scottish Government","Eastern Scotland","G6/G7","80","70","67730","69780"
"In post","2022","Legal","Scottish Government","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Eastern Scotland","SEO/HEO","190","180","48590","46100"
"In post","2022","Legal","Scottish Government","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Highlands and Islands","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","Highlands and Islands","SEO/HEO","25","25","50870","53490"
"In post","2022","Legal","Scottish Government","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Government","North Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Government","North Eastern Scotland","SEO/HEO","30","25","48890","43060"
"In post","2022","Legal","Scottish Government","Southern Scotland","EO","10","10","[c]","[c]"
