"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","Heterosexual / straight","65","55","23110","21680"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","Undeclared","215","195","23700","21680"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","Unknown","70","55","21660","21260"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","Heterosexual / straight","80","75","27310","26880"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","Undeclared","280","260","27300","27130"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","Unknown","85","75","27480","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","Undeclared","85","85","52970","52050"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","Heterosexual / straight","40","35","32280","32000"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","Undeclared","160","150","33220","33290"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","Unknown","35","30","32850","33170"
"In post","2022","Undeclared","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","Undeclared","145","140","40210","39370"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AA","Unknown","115","110","20370","20890"
"In post","2022","Unknown","East Midlands (England)","AO","Heterosexual / straight","70","60","23320","22080"
"In post","2022","Unknown","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AO","Unknown","920","860","22440","21260"
"In post","2022","Unknown","East Midlands (England)","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","EO","Unknown","645","615","26730","26820"
"In post","2022","Unknown","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G6","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G7","Unknown","100","95","54510","54180"
"In post","2022","Unknown","East Midlands (England)","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","HEO","Unknown","370","360","32760","33300"
"In post","2022","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO","Unknown","140","135","40450","40520"
"In post","2022","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Unknown","Unknown","275","240","28320","26310"
"In post","2022","Unknown","East of England","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","AA","Unknown","165","160","20750","20890"
"In post","2022","Unknown","East of England","AO","Heterosexual / straight","60","55","25770","24280"
"In post","2022","Unknown","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","East of England","AO","Unknown","645","615","24660","23140"
"In post","2022","Unknown","East of England","EO","Heterosexual / straight","35","35","29080","27570"
"In post","2022","Unknown","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East of England","EO","Unknown","455","425","27870","26820"
"In post","2022","Unknown","East of England","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","G6","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","East of England","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","G7","Unknown","75","70","56970","55610"
"In post","2022","Unknown","East of England","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Unknown","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East of England","HEO","Unknown","170","160","33560","33300"
"In post","2022","Unknown","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","SCS level","Unknown","15","10","[c]","[c]"
"In post","2022","Unknown","East of England","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","SEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","East of England","SEO","Unknown","110","105","41230","40520"
"In post","2022","Unknown","East of England","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","Unknown","Unknown","365","325","26510","24800"
"In post","2022","Unknown","London","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","London","AA","Unknown","240","235","23210","22460"
"In post","2022","Unknown","London","AO","Heterosexual / straight","85","80","27310","25330"
"In post","2022","Unknown","London","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","London","AO","Undeclared","45","40","25770","24310"
"In post","2022","Unknown","London","AO","Unknown","1485","1425","27140","25600"
"In post","2022","Unknown","London","EO","Heterosexual / straight","140","130","30310","30780"
"In post","2022","Unknown","London","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","London","EO","Undeclared","180","175","28470","27270"
"In post","2022","Unknown","London","EO","Unknown","2440","2375","29860","30010"
"In post","2022","Unknown","London","G6","Heterosexual / straight","70","65","69130","67760"
"In post","2022","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","G6","Undeclared","150","145","68000","66230"
"In post","2022","Unknown","London","G6","Unknown","1150","1120","69570","67120"
"In post","2022","Unknown","London","G7","Heterosexual / straight","130","125","56350","54700"
"In post","2022","Unknown","London","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","London","G7","Undeclared","360","350","54460","53360"
"In post","2022","Unknown","London","G7","Unknown","2760","2710","57070","55490"
"In post","2022","Unknown","London","HEO","Heterosexual / straight","120","120","35070","34550"
"In post","2022","Unknown","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","London","HEO","Undeclared","235","235","33700","32790"
"In post","2022","Unknown","London","HEO","Unknown","3820","3770","33840","34260"
"In post","2022","Unknown","London","SCS level","Heterosexual / straight","35","35","91010","92500"
"In post","2022","Unknown","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","London","SCS level","Undeclared","55","55","91730","83010"
"In post","2022","Unknown","London","SCS level","Unknown","530","515","97420","89300"
"In post","2022","Unknown","London","SEO","Heterosexual / straight","100","100","42500","41960"
"In post","2022","Unknown","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","London","SEO","Undeclared","180","175","41540","40650"
"In post","2022","Unknown","London","SEO","Unknown","1965","1935","42400","41950"
"In post","2022","Unknown","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","London","Unknown","Unknown","370","345","32800","29400"
"In post","2022","Unknown","North East (England)","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","AA","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","North East (England)","AA","Unknown","155","125","20920","21250"
"In post","2022","Unknown","North East (England)","AO","Heterosexual / straight","90","75","22610","22080"
"In post","2022","Unknown","North East (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","North East (England)","AO","Undeclared","30","25","22490","22080"
"In post","2022","Unknown","North East (England)","AO","Unknown","1890","1700","21890","21260"
"In post","2022","Unknown","North East (England)","EO","Heterosexual / straight","45","40","27220","26820"
"In post","2022","Unknown","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","North East (England)","EO","Unknown","1015","965","26540","26820"
"In post","2022","Unknown","North East (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","G6","Unknown","60","60","67950","67910"
"In post","2022","Unknown","North East (England)","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","G7","Unknown","180","175","54410","54160"
"In post","2022","Unknown","North East (England)","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","HEO","Unknown","555","540","32280","33080"
"In post","2022","Unknown","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO","Unknown","280","275","39810","40180"
"In post","2022","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Unknown","Unknown","140","130","28610","28200"
"In post","2022","Unknown","North West (England)","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","North West (England)","AA","Unknown","210","200","20020","20680"
"In post","2022","Unknown","North West (England)","AO","Heterosexual / straight","115","100","22740","22080"
"In post","2022","Unknown","North West (England)","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","North West (England)","AO","Undeclared","50","45","23150","22080"
"In post","2022","Unknown","North West (England)","AO","Unknown","2860","2640","21970","21260"
"In post","2022","Unknown","North West (England)","EO","Heterosexual / straight","85","80","27780","27570"
"In post","2022","Unknown","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","North West (England)","EO","Undeclared","40","40","27460","27380"
"In post","2022","Unknown","North West (England)","EO","Unknown","2085","2005","26780","26820"
"In post","2022","Unknown","North West (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","G6","Unknown","125","125","70220","67910"
"In post","2022","Unknown","North West (England)","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","North West (England)","G7","Unknown","415","400","55340","55210"
"In post","2022","Unknown","North West (England)","HEO","Heterosexual / straight","55","55","33200","33370"
"In post","2022","Unknown","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","HEO","Undeclared","30","30","33060","33370"
"In post","2022","Unknown","North West (England)","HEO","Unknown","1090","1070","32720","33080"
"In post","2022","Unknown","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","SCS level","Unknown","35","35","91340","83570"
"In post","2022","Unknown","North West (England)","SEO","Heterosexual / straight","35","35","40810","40520"
"In post","2022","Unknown","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","North West (England)","SEO","Unknown","480","470","39610","40180"
"In post","2022","Unknown","North West (England)","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","North West (England)","Unknown","Unknown","670","610","27460","24800"
"In post","2022","Unknown","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AA","Unknown","40","40","20200","20560"
"In post","2022","Unknown","Northern Ireland","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AO","Unknown","310","295","21350","21250"
"In post","2022","Unknown","Northern Ireland","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","EO","Unknown","220","215","26210","26590"
"In post","2022","Unknown","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","Unknown","115","110","33270","33080"
"In post","2022","Unknown","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Unknown","45","45","40170","40350"
"In post","2022","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Unknown","50","50","66810","64850"
"In post","2022","Unknown","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G7","Unknown","145","145","55490","54440"
"In post","2022","Unknown","Overseas","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","HEO","Unknown","185","185","41170","41600"
"In post","2022","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Unknown","35","35","50650","45330"
"In post","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Scotland","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Scotland","AA","Unknown","1075","980","21620","21050"
"In post","2022","Unknown","Scotland","AO","Heterosexual / straight","85","70","23210","22080"
"In post","2022","Unknown","Scotland","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Scotland","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","Scotland","AO","Unknown","3370","3145","23480","22000"
"In post","2022","Unknown","Scotland","EO","Heterosexual / straight","70","65","27600","27560"
"In post","2022","Unknown","Scotland","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Scotland","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Scotland","EO","Unknown","2900","2745","30110","29550"
"In post","2022","Unknown","Scotland","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","G6","Unknown","240","235","71970","72770"
"In post","2022","Unknown","Scotland","G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Scotland","G7","Unknown","555","540","54930","53480"
"In post","2022","Unknown","Scotland","HEO","Heterosexual / straight","40","35","33680","33370"
"In post","2022","Unknown","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Scotland","HEO","Unknown","1385","1335","34380","33370"
"In post","2022","Unknown","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","SCS level","Unknown","55","50","92500","83230"
"In post","2022","Unknown","Scotland","SEO","Heterosexual / straight","30","30","48430","41170"
"In post","2022","Unknown","Scotland","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Scotland","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Scotland","SEO","Unknown","805","760","43600","43000"
"In post","2022","Unknown","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","South East (England)","AA","Heterosexual / straight","30","25","20700","20890"
"In post","2022","Unknown","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","South East (England)","AA","Unknown","335","285","20850","20890"
"In post","2022","Unknown","South East (England)","AO","Heterosexual / straight","95","85","26060","24250"
"In post","2022","Unknown","South East (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","South East (England)","AO","Undeclared","35","30","26730","25840"
"In post","2022","Unknown","South East (England)","AO","Unknown","1320","1240","25380","23320"
"In post","2022","Unknown","South East (England)","EO","Heterosexual / straight","70","70","28620","27570"
"In post","2022","Unknown","South East (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","South East (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","South East (England)","EO","Unknown","1005","940","28120","26820"
"In post","2022","Unknown","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","South East (England)","G6","Unknown","60","55","72080","67770"
"In post","2022","Unknown","South East (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","South East (England)","G7","Unknown","225","220","56580","54540"
"In post","2022","Unknown","South East (England)","HEO","Heterosexual / straight","50","45","33340","33300"
