"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","No function","Northumberland, and Tyne and Wear","Unknown","140","130","31460","31420"
"In post","2022","40-49","No function","Outer London - East and North East","AA/AO","190","180","27990","25190"
"In post","2022","40-49","No function","Outer London - East and North East","EO","305","285","31520","31060"
"In post","2022","40-49","No function","Outer London - East and North East","G6/G7","10","10","67590","66660"
"In post","2022","40-49","No function","Outer London - East and North East","SEO/HEO","70","70","40950","39720"
"In post","2022","40-49","No function","Outer London - East and North East","Unknown","60","55","36820","36580"
"In post","2022","40-49","No function","Outer London - South","AA/AO","110","105","24340","24190"
"In post","2022","40-49","No function","Outer London - South","EO","235","220","30770","31060"
"In post","2022","40-49","No function","Outer London - South","G6/G7","85","80","66360","63560"
"In post","2022","40-49","No function","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","No function","Outer London - South","SEO/HEO","250","245","40840","38020"
"In post","2022","40-49","No function","Outer London - South","Unknown","60","55","35990","36580"
"In post","2022","40-49","No function","Outer London - West and North West","AA/AO","205","180","26920","24950"
"In post","2022","40-49","No function","Outer London - West and North West","EO","310","295","30860","31060"
"In post","2022","40-49","No function","Outer London - West and North West","G6/G7","130","125","59880","55130"
"In post","2022","40-49","No function","Outer London - West and North West","SCS level","25","25","102020","100400"
"In post","2022","40-49","No function","Outer London - West and North West","SEO/HEO","235","230","39010","38930"
"In post","2022","40-49","No function","Outer London - West and North West","Unknown","85","85","34530","34100"
"In post","2022","40-49","No function","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","No function","Overseas","EO","15","15","27120","27170"
"In post","2022","40-49","No function","Overseas","G6/G7","250","245","59420","59510"
"In post","2022","40-49","No function","Overseas","SCS level","105","105","83160","74500"
"In post","2022","40-49","No function","Overseas","SEO/HEO","180","180","40160","34310"
"In post","2022","40-49","No function","Shropshire and Staffordshire","AA/AO","455","415","23510","21410"
"In post","2022","40-49","No function","Shropshire and Staffordshire","EO","355","330","28080","27570"
"In post","2022","40-49","No function","Shropshire and Staffordshire","G6/G7","40","40","62540","58810"
"In post","2022","40-49","No function","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Shropshire and Staffordshire","SEO/HEO","180","175","38800","37910"
"In post","2022","40-49","No function","Shropshire and Staffordshire","Unknown","140","130","32430","32690"
"In post","2022","40-49","No function","South Yorkshire","AA/AO","285","250","22610","21260"
"In post","2022","40-49","No function","South Yorkshire","EO","320","285","27820","27570"
"In post","2022","40-49","No function","South Yorkshire","G6/G7","125","120","55640","50630"
"In post","2022","40-49","No function","South Yorkshire","SCS level","10","10","76750","74100"
"In post","2022","40-49","No function","South Yorkshire","SEO/HEO","250","230","36320","36500"
"In post","2022","40-49","No function","South Yorkshire","Unknown","125","115","30730","28200"
"In post","2022","40-49","No function","Southern Scotland","AA/AO","250","220","21960","21250"
"In post","2022","40-49","No function","Southern Scotland","EO","210","195","27450","27570"
"In post","2022","40-49","No function","Southern Scotland","G6/G7","15","15","56010","55210"
"In post","2022","40-49","No function","Southern Scotland","SEO/HEO","125","120","35150","33370"
"In post","2022","40-49","No function","Surrey, East and West Sussex","AA/AO","395","360","25630","24170"
"In post","2022","40-49","No function","Surrey, East and West Sussex","EO","405","365","28520","27570"
"In post","2022","40-49","No function","Surrey, East and West Sussex","G6/G7","80","80","62680","59330"
"In post","2022","40-49","No function","Surrey, East and West Sussex","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","No function","Surrey, East and West Sussex","SEO/HEO","245","235","38820","38160"
"In post","2022","40-49","No function","Surrey, East and West Sussex","Unknown","135","115","33000","32690"
"In post","2022","40-49","No function","Tees Valley and Durham","AA/AO","685","625","23830","21960"
"In post","2022","40-49","No function","Tees Valley and Durham","EO","430","395","28310","27570"
"In post","2022","40-49","No function","Tees Valley and Durham","G6/G7","75","75","57660","50630"
"In post","2022","40-49","No function","Tees Valley and Durham","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","No function","Tees Valley and Durham","SEO/HEO","240","235","37740","36500"
"In post","2022","40-49","No function","Tees Valley and Durham","Unknown","155","145","32160","31420"
"In post","2022","40-49","No function","Unknown","AA/AO","20","20","21270","21260"
"In post","2022","40-49","No function","Unknown","EO","75","65","28180","27570"
"In post","2022","40-49","No function","Unknown","G6/G7","10","10","54500","51600"
"In post","2022","40-49","No function","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","No function","Unknown","SEO/HEO","35","35","36120","35310"
"In post","2022","40-49","No function","Unknown","Unknown","20","15","35340","30210"
"In post","2022","40-49","No function","West Central Scotland","AA/AO","640","570","21740","21260"
"In post","2022","40-49","No function","West Central Scotland","EO","685","650","28910","27570"
"In post","2022","40-49","No function","West Central Scotland","G6/G7","105","100","57180","56120"
"In post","2022","40-49","No function","West Central Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","No function","West Central Scotland","SEO/HEO","330","320","35770","33370"
"In post","2022","40-49","No function","West Midlands","AA/AO","825","710","21590","21260"
"In post","2022","40-49","No function","West Midlands","EO","955","880","27420","27570"
"In post","2022","40-49","No function","West Midlands","G6/G7","320","315","56250","52090"
"In post","2022","40-49","No function","West Midlands","SCS level","35","35","94600","95680"
"In post","2022","40-49","No function","West Midlands","SEO/HEO","690","660","36610","36050"
"In post","2022","40-49","No function","West Midlands","Unknown","280","260","31330","28200"
"In post","2022","40-49","No function","West Wales and The Valleys","AA/AO","1400","1220","21290","21840"
"In post","2022","40-49","No function","West Wales and The Valleys","EO","790","730","27300","27570"
"In post","2022","40-49","No function","West Wales and The Valleys","G6/G7","55","55","61440","53750"
"In post","2022","40-49","No function","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","West Wales and The Valleys","SEO/HEO","255","250","35710","34340"
"In post","2022","40-49","No function","West Wales and The Valleys","Unknown","205","195","31640","28480"
"In post","2022","40-49","No function","West Yorkshire","AA/AO","620","560","23350","21260"
"In post","2022","40-49","No function","West Yorkshire","EO","735","665","27710","27570"
"In post","2022","40-49","No function","West Yorkshire","G6/G7","260","250","56370","55130"
"In post","2022","40-49","No function","West Yorkshire","SCS level","20","20","84480","76130"
"In post","2022","40-49","No function","West Yorkshire","SEO/HEO","545","525","37120","36050"
"In post","2022","40-49","No function","West Yorkshire","Unknown","235","215","31830","31420"
"In post","2022","40-49","Project Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","10","10","60600","59730"
"In post","2022","40-49","Project Delivery","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","20","20","38990","37640"
"In post","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","15","10","26230","26790"
"In post","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","15","15","58700","56070"
"In post","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","60","60","36340","35300"
"In post","2022","40-49","Project Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cheshire","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cumbria","EO","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cumbria","SEO/HEO","15","15","32650","33000"
"In post","2022","40-49","Project Delivery","Cumbria","Unknown","40","40","44170","45000"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","35","30","57190","55210"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","50","50","37170","38550"
"In post","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Devon","EO","10","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Devon","G6/G7","55","55","51730","48420"
"In post","2022","40-49","Project Delivery","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Devon","SEO/HEO","70","65","38220","38770"
"In post","2022","40-49","Project Delivery","Devon","Unknown","20","20","46580","45970"
"In post","2022","40-49","Project Delivery","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Dorset and Somerset","G6/G7","10","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Dorset and Somerset","SEO/HEO","40","40","36790","38030"
"In post","2022","40-49","Project Delivery","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","East Anglia","EO","10","10","24500","24970"
"In post","2022","40-49","Project Delivery","East Anglia","G6/G7","15","15","52420","51770"
"In post","2022","40-49","Project Delivery","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","East Anglia","SEO/HEO","65","60","36040","37110"
"In post","2022","40-49","Project Delivery","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","East Wales","EO","15","15","26630","26820"
"In post","2022","40-49","Project Delivery","East Wales","G6/G7","55","55","58110","55210"
"In post","2022","40-49","Project Delivery","East Wales","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","East Wales","SEO/HEO","45","45","36110","36840"
"In post","2022","40-49","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Eastern Scotland","EO","10","10","26540","26820"
"In post","2022","40-49","Project Delivery","Eastern Scotland","G6/G7","20","20","57000","54240"
"In post","2022","40-49","Project Delivery","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Eastern Scotland","SEO/HEO","40","40","36850","34720"
"In post","2022","40-49","Project Delivery","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Essex","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Essex","SEO/HEO","15","15","39270","40520"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","135","120","24110","24000"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","650","635","56440","55040"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","25","25","86900","85380"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","1085","1045","36910","38000"
"In post","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","240","235","47100","44000"
"In post","2022","40-49","Project Delivery","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Greater Manchester","G6/G7","55","55","56760","55210"
"In post","2022","40-49","Project Delivery","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Greater Manchester","SEO/HEO","65","65","37310","39580"
"In post","2022","40-49","Project Delivery","Hampshire and Isle of Wight","AA/AO","15","10","20750","21260"
"In post","2022","40-49","Project Delivery","Hampshire and Isle of Wight","EO","45","45","23350","23420"
"In post","2022","40-49","Project Delivery","Hampshire and Isle of Wight","G6/G7","100","100","56620","54540"
"In post","2022","40-49","Project Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","145","140","36590","37860"
"In post","2022","40-49","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","20","20","20880","19680"
"In post","2022","40-49","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","33690","35900"
"In post","2022","40-49","Project Delivery","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Inner London - East","AA/AO","30","20","24030","23460"
"In post","2022","40-49","Project Delivery","Inner London - East","EO","20","20","30860","31020"
"In post","2022","40-49","Project Delivery","Inner London - East","G6/G7","120","115","67780","65710"
"In post","2022","40-49","Project Delivery","Inner London - East","SCS level","40","40","97600","97750"
"In post","2022","40-49","Project Delivery","Inner London - East","SEO/HEO","90","90","41050","40720"
"In post","2022","40-49","Project Delivery","Inner London - West","EO","25","25","29270","30270"
"In post","2022","40-49","Project Delivery","Inner London - West","G6/G7","410","395","60950","60270"
"In post","2022","40-49","Project Delivery","Inner London - West","SCS level","90","90","88860","79960"
"In post","2022","40-49","Project Delivery","Inner London - West","SEO/HEO","160","155","40440","40940"
"In post","2022","40-49","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Lancashire","AA/AO","25","20","21340","21260"
"In post","2022","40-49","Project Delivery","Lancashire","EO","20","15","26640","27570"
"In post","2022","40-49","Project Delivery","Lancashire","G6/G7","50","50","55580","55210"
"In post","2022","40-49","Project Delivery","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Lancashire","SEO/HEO","100","95","36200","35310"
"In post","2022","40-49","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Lincolnshire","SEO/HEO","40","40","34480","34310"
"In post","2022","40-49","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Merseyside","AA/AO","10","10","21390","21260"
"In post","2022","40-49","Project Delivery","Merseyside","EO","20","15","26980","26820"
"In post","2022","40-49","Project Delivery","Merseyside","G6/G7","60","60","57860","55210"
"In post","2022","40-49","Project Delivery","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Merseyside","SEO/HEO","95","90","37230","40180"
"In post","2022","40-49","Project Delivery","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","North Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","North Yorkshire","SEO/HEO","20","20","35870","35900"
"In post","2022","40-49","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northern Ireland","SEO/HEO","20","15","37310","38360"
"In post","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","AA/AO","10","10","21260","21260"
"In post","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","EO","25","25","26410","26820"
"In post","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","G6/G7","130","125","55660","55210"
"In post","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","SEO/HEO","195","190","36990","40180"
"In post","2022","40-49","Project Delivery","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - South","G6/G7","40","40","68160","68270"
"In post","2022","40-49","Project Delivery","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - South","SEO/HEO","25","20","40890","42100"
"In post","2022","40-49","Project Delivery","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Overseas","G6/G7","150","150","60390","59530"
"In post","2022","40-49","Project Delivery","Overseas","SCS level","10","10","75740","75330"
"In post","2022","40-49","Project Delivery","Overseas","SEO/HEO","15","15","40620","39910"
"In post","2022","40-49","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Shropshire and Staffordshire","EO","10","10","25270","26670"
"In post","2022","40-49","Project Delivery","Shropshire and Staffordshire","G6/G7","25","25","56510","55210"
"In post","2022","40-49","Project Delivery","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Shropshire and Staffordshire","SEO/HEO","45","45","37660","40000"
"In post","2022","40-49","Project Delivery","South Yorkshire","EO","10","10","27570","27570"
"In post","2022","40-49","Project Delivery","South Yorkshire","G6/G7","15","15","52070","49170"
"In post","2022","40-49","Project Delivery","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","South Yorkshire","SEO/HEO","20","20","34820","35310"
"In post","2022","40-49","Project Delivery","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Southern Scotland","EO","20","20","23260","24620"
"In post","2022","40-49","Project Delivery","Southern Scotland","G6/G7","75","70","55920","55210"
"In post","2022","40-49","Project Delivery","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Southern Scotland","SEO/HEO","65","65","34120","33930"
"In post","2022","40-49","Project Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Surrey, East and West Sussex","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Surrey, East and West Sussex","SEO/HEO","10","10","38930","40000"
"In post","2022","40-49","Project Delivery","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Central Scotland","EO","20","20","23780","24880"
"In post","2022","40-49","Project Delivery","West Central Scotland","G6/G7","20","20","59660","61450"
"In post","2022","40-49","Project Delivery","West Central Scotland","SEO/HEO","50","50","37320","40090"
"In post","2022","40-49","Project Delivery","West Central Scotland","Unknown","10","10","38970","39840"
"In post","2022","40-49","Project Delivery","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Midlands","EO","15","10","26820","26820"
"In post","2022","40-49","Project Delivery","West Midlands","G6/G7","30","30","54620","55210"
"In post","2022","40-49","Project Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Midlands","SEO/HEO","50","50","38210","39720"
"In post","2022","40-49","Project Delivery","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Wales and The Valleys","EO","10","10","26570","26640"
"In post","2022","40-49","Project Delivery","West Wales and The Valleys","G6/G7","20","20","66580","66900"
"In post","2022","40-49","Project Delivery","West Wales and The Valleys","SEO/HEO","25","20","35490","33350"
"In post","2022","40-49","Project Delivery","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Yorkshire","G6/G7","35","35","54250","55210"
"In post","2022","40-49","Project Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","West Yorkshire","SEO/HEO","45","45","35610","35680"
"In post","2022","40-49","Property","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","27720","27580"
"In post","2022","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","30","30","37490","36390"
"In post","2022","40-49","Property","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cheshire","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Property","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cornwall and Isles of Scilly","SEO/HEO","10","10","36060","33150"
"In post","2022","40-49","Property","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Derbyshire and Nottinghamshire","AA/AO","10","10","21310","22040"
"In post","2022","40-49","Property","Derbyshire and Nottinghamshire","EO","10","10","26910","26490"
"In post","2022","40-49","Property","Derbyshire and Nottinghamshire","G6/G7","25","25","57220","55210"
"In post","2022","40-49","Property","Derbyshire and Nottinghamshire","SEO/HEO","35","35","35850","33370"
"In post","2022","40-49","Property","Devon","AA/AO","50","45","21840","22010"
"In post","2022","40-49","Property","Devon","EO","25","25","26060","26030"
"In post","2022","40-49","Property","Devon","G6/G7","15","15","54060","54240"
"In post","2022","40-49","Property","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Devon","SEO/HEO","35","35","36450","34920"
"In post","2022","40-49","Property","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Property","Dorset and Somerset","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Property","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Property","East Anglia","EO","10","10","25570","26350"
"In post","2022","40-49","Property","East Anglia","G6/G7","15","15","54160","53500"
"In post","2022","40-49","Property","East Anglia","SEO/HEO","45","45","35670","33300"
"In post","2022","40-49","Property","East Wales","AA/AO","10","10","21770","22010"
"In post","2022","40-49","Property","East Wales","EO","20","20","26220","26670"
"In post","2022","40-49","Property","East Wales","G6/G7","15","15","54970","54240"
"In post","2022","40-49","Property","East Wales","SEO/HEO","30","30","38000","39910"
"In post","2022","40-49","Property","East Yorkshire and Northern Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Property","East Yorkshire and Northern Lincolnshire","EO","10","10","26850","26880"
"In post","2022","40-49","Property","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","10","38840","38030"
"In post","2022","40-49","Property","Eastern Scotland","AA/AO","20","20","24410","23010"
"In post","2022","40-49","Property","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Eastern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","40-49","Property","Eastern Scotland","SEO/HEO","25","20","37010","33370"
"In post","2022","40-49","Property","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Essex","SEO/HEO","10","10","37170","36120"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","26520","26670"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","35","35","54220","52310"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","75","75","36550","35400"
"In post","2022","40-49","Property","Greater Manchester","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Property","Greater Manchester","EO","15","15","26200","26880"
"In post","2022","40-49","Property","Greater Manchester","G6/G7","30","30","57570","56170"
"In post","2022","40-49","Property","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Greater Manchester","SEO/HEO","25","25","38260","36960"
