"Status","Year","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Heterosexual / straight","100","95","63690","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Unknown","10","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","240","230","48720","43110"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","30","30","36120","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","130","125","55780","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Heterosexual / straight","95","95","62870","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Heterosexual / straight","385","380","45950","39780"
"In post","2022","Office of Gas and Electricity Markets","London","LGBO","50","45","42520","33820"
"In post","2022","Office of Gas and Electricity Markets","London","Undeclared","45","45","46090","45880"
"In post","2022","Office of Gas and Electricity Markets","London","Unknown","265","260","54030","48200"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","305","295","35770","31510"
"In post","2022","Office of Gas and Electricity Markets","Scotland","LGBO","45","45","28620","23980"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Undeclared","30","30","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Unknown","205","200","38930","32480"
"In post","2022","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","190","185","43820","39020"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","60","55","48780","46660"
"In post","2022","Office of Rail and Road","London","Heterosexual / straight","120","115","54400","55420"
"In post","2022","Office of Rail and Road","London","LGBO","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","London","Unknown","50","50","61180","59040"
"In post","2022","Office of Rail and Road","North West (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","Unknown","25","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Heterosexual / straight","40","40","51720","49860"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Unknown","30","30","43790","42830"
"In post","2022","Office of the Secretary of State for Wales","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Unknown","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","Unknown","5","5","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Scotland","Heterosexual / straight","13745","13130","39530","35000"
"In post","2022","Scottish Government","Scotland","LGBO","1120","1095","36390","31540"
"In post","2022","Scottish Government","Scotland","Undeclared","875","835","40760","36130"
"In post","2022","Scottish Government","Scotland","Unknown","9555","8995","33900","30450"
"In post","2022","Scottish Government","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Heterosexual / straight","245","240","37260","34260"
"In post","2022","The National Archives","London","LGBO","40","40","30820","29350"
"In post","2022","The National Archives","London","Undeclared","60","60","35260","30830"
"In post","2022","The National Archives","London","Unknown","225","215","34990","32640"
"In post","2022","The National Archives","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Heterosexual / straight","390","385","52560","48020"
"In post","2022","UK Export Finance","London","LGBO","25","25","[c]","[c]"
"In post","2022","UK Export Finance","London","Undeclared","30","30","55520","49200"
"In post","2022","UK Export Finance","London","Unknown","25","25","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Heterosexual / straight","220","220","45770","39840"
"In post","2022","UK Statistics Authority","London","LGBO","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Unknown","70","65","46750","41340"
"In post","2022","UK Statistics Authority","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Heterosexual / straight","1790","1465","30060","24250"
"In post","2022","UK Statistics Authority","South East (England)","LGBO","85","80","29530","30210"
"In post","2022","UK Statistics Authority","South East (England)","Undeclared","100","80","28840","23880"
"In post","2022","UK Statistics Authority","South East (England)","Unknown","515","420","29040","23880"
"In post","2022","UK Statistics Authority","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","Heterosexual / straight","1925","1830","36290","33140"
"In post","2022","UK Statistics Authority","Wales","LGBO","170","165","35120","30810"
"In post","2022","UK Statistics Authority","Wales","Undeclared","125","120","37040","33280"
"In post","2022","UK Statistics Authority","Wales","Unknown","795","750","34400","30810"
"In post","2022","UK Supreme Court","London","Heterosexual / straight","40","35","40730","32230"
"In post","2022","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Unknown","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Heterosexual / straight","40","40","69920","69000"
"In post","2022","Water Services Regulation Authority","London","LGBO","10","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Unknown","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","120","115","50170","45000"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Unknown","40","35","47900","43240"
"In post","2022","Welsh Government","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Welsh Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Wales","Heterosexual / straight","4775","4505","41740","38160"
"In post","2022","Welsh Government","Wales","LGBO","240","230","42390","38160"
"In post","2022","Welsh Government","Wales","Undeclared","685","650","43000","38160"
"In post","2022","Welsh Government","Wales","Unknown","225","215","41240","35180"
"In post","2022","Welsh Government","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Heterosexual / straight","250","[c]","46580","50500"
"Leaver CS","2022","Attorney General's Departments","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","Unknown","55","[c]","54680","53050"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Heterosexual / straight","35","[c]","41080","38380"
"Leaver CS","2022","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","Heterosexual / straight","235","[c]","52230","54700"
"Leaver CS","2022","Cabinet Office","London","LGBO","35","[c]","52200","54700"
"Leaver CS","2022","Cabinet Office","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","Unknown","200","[c]","53160","50370"
"Leaver CS","2022","Cabinet Office","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","60","[c]","52630","49510"
"Leaver CS","2022","Cabinet Office","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
