"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","London","London","10","10","25560","25630"
"In post","2022","16-19","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Other","Scotland","Outside London","10","10","18810","18030"
"In post","2022","16-19","Other","South East (England)","Outside London","10","10","20620","19740"
"In post","2022","16-19","Other","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","16-19","Other","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Other","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","London","London","20","20","25700","25170"
"In post","2022","16-19","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Policy","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Policy","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","16-19","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","London","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Property","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Property","South East (England)","Outside London","15","15","19020","16630"
"In post","2022","16-19","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Science and Engineering","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Science and Engineering","South West (England)","Outside London","90","90","18350","17590"
"In post","2022","16-19","Science and Engineering","Wales","Outside London","10","10","17820","17450"
"In post","2022","16-19","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","London","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","North East (England)","Outside London","15","15","21250","21250"
"In post","2022","16-19","Tax","North West (England)","Outside London","15","15","21930","21250"
"In post","2022","16-19","Tax","Scotland","Outside London","10","10","21250","21250"
"In post","2022","16-19","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Tax","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tax","Yorkshire and The Humber","Outside London","10","10","21250","21250"
"In post","2022","16-19","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","London","20","20","26100","25330"
"In post","2022","16-19","Unknown","North East (England)","Outside London","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Outside London","55","55","22210","21050"
"In post","2022","16-19","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Midlands (England)","Outside London","10","10","28070","26860"
"In post","2022","20-29","Commercial","East of England","Outside London","20","20","30500","30420"
"In post","2022","20-29","Commercial","London","London","265","265","39280","39800"
"In post","2022","20-29","Commercial","North East (England)","Outside London","25","25","31120","29360"
"In post","2022","20-29","Commercial","North West (England)","Outside London","90","85","32430","30940"
"In post","2022","20-29","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","Outside London","50","45","28750","26790"
"In post","2022","20-29","Commercial","South East (England)","Outside London","75","75","28220","26350"
"In post","2022","20-29","Commercial","South West (England)","Outside London","335","330","29470","29000"
"In post","2022","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wales","Outside London","35","35","28700","30420"
"In post","2022","20-29","Commercial","West Midlands (England)","Outside London","45","45","29900","29500"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","Outside London","105","105","31650","29750"
"In post","2022","20-29","Communications","East Midlands (England)","Outside London","15","15","28220","30730"
"In post","2022","20-29","Communications","East of England","Outside London","15","15","30310","30350"
"In post","2022","20-29","Communications","London","London","640","640","37140","34710"
"In post","2022","20-29","Communications","North East (England)","Outside London","10","10","29710","30540"
"In post","2022","20-29","Communications","North West (England)","Outside London","40","40","28520","29160"
"In post","2022","20-29","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scotland","Outside London","15","15","28810","30510"
"In post","2022","20-29","Communications","South East (England)","Outside London","30","30","28390","26670"
"In post","2022","20-29","Communications","South West (England)","Outside London","30","30","29750","28590"
"In post","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Wales","Outside London","55","55","31240","30660"
"In post","2022","20-29","Communications","West Midlands (England)","Outside London","20","20","30700","29840"
"In post","2022","20-29","Communications","Yorkshire and The Humber","Outside London","20","20","35850","29360"
"In post","2022","20-29","Corporate Finance","London","London","10","10","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Midlands (England)","Outside London","20","20","26070","27570"
"In post","2022","20-29","Counter Fraud","East of England","Outside London","15","15","27750","29290"
"In post","2022","20-29","Counter Fraud","London","London","150","145","29540","26350"
"In post","2022","20-29","Counter Fraud","North East (England)","Outside London","80","80","27830","27570"
"In post","2022","20-29","Counter Fraud","North West (England)","Outside London","70","70","27110","27570"
"In post","2022","20-29","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Scotland","Outside London","55","55","24140","21260"
"In post","2022","20-29","Counter Fraud","South East (England)","Outside London","55","55","27280","27570"
"In post","2022","20-29","Counter Fraud","South West (England)","Outside London","25","25","27280","27570"
"In post","2022","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wales","Outside London","75","70","24240","21260"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","Outside London","50","50","28260","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","Outside London","45","45","28270","27570"
"In post","2022","20-29","Digital, Data and Technology","East Midlands (England)","Outside London","45","45","32220","32870"
"In post","2022","20-29","Digital, Data and Technology","East of England","Outside London","75","75","30020","29270"
"In post","2022","20-29","Digital, Data and Technology","London","London","735","735","38790","37550"
"In post","2022","20-29","Digital, Data and Technology","North East (England)","Outside London","255","250","35220","33080"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Outside London","410","410","33530","32400"
"In post","2022","20-29","Digital, Data and Technology","Northern Ireland","Outside London","20","20","33180","33080"
"In post","2022","20-29","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Scotland","Outside London","115","115","32580","33080"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","Outside London","135","130","31240","29350"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","Outside London","440","435","29500","27270"
"In post","2022","20-29","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Wales","Outside London","305","300","30840","30210"
"In post","2022","20-29","Digital, Data and Technology","West Midlands (England)","Outside London","195","195","33260","33000"
"In post","2022","20-29","Digital, Data and Technology","Yorkshire and The Humber","Outside London","200","195","34430","32430"
"In post","2022","20-29","Economics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","London","London","940","935","39530","35050"
"In post","2022","20-29","Economics","North East (England)","Outside London","10","10","30520","30710"
"In post","2022","20-29","Economics","North West (England)","Outside London","45","45","35040","33370"
"In post","2022","20-29","Economics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Scotland","Outside London","10","10","37570","36750"
"In post","2022","20-29","Economics","South East (England)","Outside London","10","10","31860","30710"
"In post","2022","20-29","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Wales","Outside London","100","100","29970","30710"
"In post","2022","20-29","Economics","West Midlands (England)","Outside London","10","10","39990","36920"
"In post","2022","20-29","Economics","Yorkshire and The Humber","Outside London","30","30","36000","32390"
"In post","2022","20-29","Finance","East Midlands (England)","Outside London","30","30","29300","28000"
"In post","2022","20-29","Finance","East of England","Outside London","40","40","32370","33040"
"In post","2022","20-29","Finance","London","London","470","470","40460","39680"
"In post","2022","20-29","Finance","North East (England)","Outside London","55","55","32570","29720"
"In post","2022","20-29","Finance","North West (England)","Outside London","145","145","31210","29360"
"In post","2022","20-29","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","Outside London","85","75","26120","21640"
"In post","2022","20-29","Finance","South East (England)","Outside London","140","140","30560","28350"
"In post","2022","20-29","Finance","South West (England)","Outside London","290","285","28150","26350"
"In post","2022","20-29","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Wales","Outside London","60","60","28650","25860"
"In post","2022","20-29","Finance","West Midlands (England)","Outside London","105","105","31550","29360"
"In post","2022","20-29","Finance","Yorkshire and The Humber","Outside London","175","175","31420","29180"
"In post","2022","20-29","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Geography","South West (England)","Outside London","110","110","25600","26740"
"In post","2022","20-29","Geography","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Midlands (England)","Outside London","45","45","31850","30450"
"In post","2022","20-29","Human Resources","East of England","Outside London","25","25","28860","30200"
"In post","2022","20-29","Human Resources","London","London","530","525","36440","32870"
"In post","2022","20-29","Human Resources","North East (England)","Outside London","40","40","31580","29840"
"In post","2022","20-29","Human Resources","North West (England)","Outside London","185","180","27920","26590"
"In post","2022","20-29","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Scotland","Outside London","80","80","26780","24680"
"In post","2022","20-29","Human Resources","South East (England)","Outside London","50","50","29310","26670"
"In post","2022","20-29","Human Resources","South West (England)","Outside London","125","125","25810","24050"
"In post","2022","20-29","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Wales","Outside London","110","110","27160","25990"
"In post","2022","20-29","Human Resources","West Midlands (England)","Outside London","45","45","32230","30450"
"In post","2022","20-29","Human Resources","Yorkshire and The Humber","Outside London","95","95","32760","30450"
"In post","2022","20-29","Intelligence Analysis","East Midlands (England)","Outside London","25","25","26490","26350"
"In post","2022","20-29","Intelligence Analysis","East of England","Outside London","70","70","28630","26670"
"In post","2022","20-29","Intelligence Analysis","London","London","250","245","34540","34740"
"In post","2022","20-29","Intelligence Analysis","North East (England)","Outside London","15","15","27360","26330"
"In post","2022","20-29","Intelligence Analysis","North West (England)","Outside London","20","20","27180","25040"
"In post","2022","20-29","Intelligence Analysis","Overseas","Overseas","10","10","35040","33230"
"In post","2022","20-29","Intelligence Analysis","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","South East (England)","Outside London","50","50","26230","25050"
"In post","2022","20-29","Intelligence Analysis","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Wales","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Yorkshire and The Humber","Outside London","30","30","27670","26460"
"In post","2022","20-29","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","London","London","20","20","35720","33420"
"In post","2022","20-29","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","London","London","440","440","38850","38160"
"In post","2022","20-29","International Trade","North East (England)","Outside London","10","10","28360","28070"
"In post","2022","20-29","International Trade","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","Overseas","Overseas","25","25","41620","38300"
"In post","2022","20-29","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","International Trade","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","London","London","110","110","36710","33570"
"In post","2022","20-29","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","North West (England)","Outside London","15","15","27350","27570"
"In post","2022","20-29","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","South East (England)","Outside London","35","30","26150","26350"
"In post","2022","20-29","Knowledge and Information Management","South West (England)","Outside London","50","50","29830","29000"
"In post","2022","20-29","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Wales","Outside London","20","20","26700","24630"
"In post","2022","20-29","Knowledge and Information Management","West Midlands (England)","Outside London","20","20","21660","20970"
"In post","2022","20-29","Knowledge and Information Management","Yorkshire and The Humber","Outside London","15","15","30820","27570"
"In post","2022","20-29","Legal","East Midlands (England)","Outside London","60","60","32300","30450"
"In post","2022","20-29","Legal","East of England","Outside London","65","65","31230","26970"
"In post","2022","20-29","Legal","London","London","505","505","38630","35060"
"In post","2022","20-29","Legal","North East (England)","Outside London","50","50","33100","30450"
"In post","2022","20-29","Legal","North West (England)","Outside London","145","145","32090","30450"
"In post","2022","20-29","Legal","Northern Ireland","Outside London","10","10","26710","26820"
"In post","2022","20-29","Legal","Scotland","Outside London","175","175","37140","41750"
"In post","2022","20-29","Legal","South East (England)","Outside London","75","75","31540","26970"
"In post","2022","20-29","Legal","South West (England)","Outside London","60","55","31300","27130"
"In post","2022","20-29","Legal","Wales","Outside London","60","55","33650","30450"
"In post","2022","20-29","Legal","West Midlands (England)","Outside London","55","55","30550","30450"
"In post","2022","20-29","Legal","Yorkshire and The Humber","Outside London","85","85","32890","30450"
"In post","2022","20-29","Medicine","East Midlands (England)","Outside London","15","10","29300","31530"
"In post","2022","20-29","Medicine","East of England","Outside London","10","10","36920","34390"
"In post","2022","20-29","Medicine","London","London","25","25","39790","40450"
"In post","2022","20-29","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","South East (England)","Outside London","20","15","36710","32910"
"In post","2022","20-29","Medicine","South West (England)","Outside London","20","20","30600","27780"
"In post","2022","20-29","Medicine","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Medicine","Wales","Outside London","15","15","28420","29430"
"In post","2022","20-29","Medicine","West Midlands (England)","Outside London","10","10","24370","23280"
"In post","2022","20-29","Medicine","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Operational Delivery","East Midlands (England)","Outside London","2340","2300","24710","24250"
"In post","2022","20-29","Operational Delivery","East of England","Outside London","2165","2130","25880","25120"
"In post","2022","20-29","Operational Delivery","London","London","5780","5700","31270","31060"
"In post","2022","20-29","Operational Delivery","North East (England)","Outside London","2705","2645","24340","22600"
"In post","2022","20-29","Operational Delivery","North West (England)","Outside London","5970","5855","24670","24090"
"In post","2022","20-29","Operational Delivery","Northern Ireland","Outside London","235","225","23800","21250"
"In post","2022","20-29","Operational Delivery","Overseas","Overseas","20","20","34120","29740"
"In post","2022","20-29","Operational Delivery","Scotland","Outside London","2905","2840","24810","23230"
"In post","2022","20-29","Operational Delivery","South East (England)","Outside London","3525","3460","26490","25990"
"In post","2022","20-29","Operational Delivery","South West (England)","Outside London","2285","2235","25190","24260"
"In post","2022","20-29","Operational Delivery","Unknown","Unknown","90","85","26960","27570"
"In post","2022","20-29","Operational Delivery","Wales","Outside London","3190","3110","24060","22600"
"In post","2022","20-29","Operational Delivery","West Midlands (England)","Outside London","3345","3265","24740","24090"
"In post","2022","20-29","Operational Delivery","Yorkshire and The Humber","Outside London","3865","3790","25040","24730"
"In post","2022","20-29","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","London","London","125","125","39900","37020"
"In post","2022","20-29","Operational Research","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Operational Research","North West (England)","Outside London","30","30","35500","33370"
"In post","2022","20-29","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","South East (England)","Outside London","105","105","31810","29230"
"In post","2022","20-29","Operational Research","South West (England)","Outside London","20","20","32340","29230"
"In post","2022","20-29","Operational Research","Wales","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Yorkshire and The Humber","Outside London","20","20","33110","32420"
"In post","2022","20-29","Other","East Midlands (England)","Outside London","120","115","22890","21260"
"In post","2022","20-29","Other","East of England","Outside London","130","130","24280","24250"
"In post","2022","20-29","Other","London","London","895","890","32220","31060"
"In post","2022","20-29","Other","North East (England)","Outside London","130","130","23600","21260"
"In post","2022","20-29","Other","North West (England)","Outside London","290","290","25630","27570"
"In post","2022","20-29","Other","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Overseas","Overseas","20","20","34870","34000"
"In post","2022","20-29","Other","Scotland","Outside London","360","355","25490","23450"
"In post","2022","20-29","Other","South East (England)","Outside London","235","235","24450","24000"
"In post","2022","20-29","Other","South West (England)","Outside London","545","535","24580","22000"
"In post","2022","20-29","Other","Unknown","Unknown","375","375","28190","28980"
"In post","2022","20-29","Other","Wales","Outside London","150","145","25650","26820"
"In post","2022","20-29","Other","West Midlands (England)","Outside London","160","155","23540","21260"
"In post","2022","20-29","Other","Yorkshire and The Humber","Outside London","160","155","23930","21260"
"In post","2022","20-29","Planning","London","London","25","25","37350","33210"
