"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","South West (England)","Swindon","10","10","36220","32000"
"In post","2022","Property","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West (England)","Wiltshire","190","185","37120","33300"
"In post","2022","Property","Unknown","Unknown","35","35","45360","41770"
"In post","2022","Property","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Cardiff and Vale of Glamorgan","155","145","36780","32940"
"In post","2022","Property","Wales","Central Valleys","10","10","38870","38160"
"In post","2022","Property","Wales","Conwy and Denbighshire","15","15","43370","47470"
"In post","2022","Property","Wales","Flintshire and Wrexham","60","55","38360","33380"
"In post","2022","Property","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wales","Monmouthshire and Newport","10","10","36080","35070"
"In post","2022","Property","Wales","Powys","35","35","35360","33300"
"In post","2022","Property","Wales","South West Wales","30","30","31180","26670"
"In post","2022","Property","Wales","Swansea","125","120","33600","30730"
"In post","2022","Property","West Midlands (England)","Birmingham","220","205","35820","32890"
"In post","2022","Property","West Midlands (England)","Coventry","45","45","42900","36740"
"In post","2022","Property","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Herefordshire, County of","15","15","22010","19010"
"In post","2022","Property","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Shropshire","15","15","37800","33300"
"In post","2022","Property","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Staffordshire CC","130","125","38090","33300"
"In post","2022","Property","West Midlands (England)","Stoke-on-Trent","55","50","32740","27000"
"In post","2022","Property","West Midlands (England)","Telford and Wrekin","65","65","35890","33300"
"In post","2022","Property","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Warwickshire CC","10","10","39450","38850"
"In post","2022","Property","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Worcestershire CC","20","20","46560","48840"
"In post","2022","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","20","20","38070","37130"
"In post","2022","Property","Yorkshire and The Humber","Bradford","5","5","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","Calderdale and Kirklees","10","10","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","25","25","41130","44830"
"In post","2022","Property","Yorkshire and The Humber","Kingston upon Hull, City of","70","65","34200","29440"
"In post","2022","Property","Yorkshire and The Humber","Leeds","265","245","38440","33910"
"In post","2022","Property","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire CC","120","115","33820","33300"
"In post","2022","Property","Yorkshire and The Humber","Sheffield","165","155","40350","36500"
"In post","2022","Property","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Property","Yorkshire and The Humber","York","50","50","40710","36970"
"In post","2022","Psychology","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Midlands (England)","Leicestershire CC and Rutland","50","50","33910","30810"
"In post","2022","Psychology","East Midlands (England)","Lincolnshire CC","10","10","38600","31180"
"In post","2022","Psychology","East Midlands (England)","North Nottinghamshire","20","20","34670","30450"
"In post","2022","Psychology","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Midlands (England)","South and West Derbyshire","15","15","37860","31180"
"In post","2022","Psychology","East Midlands (England)","South Nottinghamshire","80","75","32800","29750"
"In post","2022","Psychology","East Midlands (England)","West Northamptonshire","10","10","31980","27270"
"In post","2022","Psychology","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East of England","Breckland and South Norfolk","25","20","30490","27380"
"In post","2022","Psychology","East of England","Cambridgeshire CC","45","45","37570","31250"
"In post","2022","Psychology","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East of England","Hertfordshire CC","20","20","33850","29400"
"In post","2022","Psychology","East of England","North and West Norfolk","25","25","32480","29060"
"In post","2022","Psychology","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East of England","Suffolk CC","55","50","37780","31180"
"In post","2022","Psychology","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Bexley and Greenwich","20","20","34120","30120"
"In post","2022","Psychology","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Croydon","5","5","[c]","[c]"
"In post","2022","Psychology","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2022","Psychology","London","Hounslow and Richmond upon Thames","25","25","34920","31600"
"In post","2022","Psychology","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Wandsworth","5","5","[c]","[c]"
"In post","2022","Psychology","London","Westminster","10","10","51740","58310"
"In post","2022","Psychology","North East (England)","Durham","70","70","39670","38910"
"In post","2022","Psychology","North East (England)","Hartlepool and Stockton-on-Tees","20","20","34260","29060"
"In post","2022","Psychology","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Cheshire East","10","10","36490","34660"
"In post","2022","Psychology","North West (England)","Chorley and West Lancashire","75","70","35250","30450"
"In post","2022","Psychology","North West (England)","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Psychology","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Psychology","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2022","Psychology","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Manchester","20","20","38300","30460"
"In post","2022","Psychology","North West (England)","Mid Lancashire","20","20","41420","36720"
"In post","2022","Psychology","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Warrington","15","15","28350","26330"
"In post","2022","Psychology","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","City of Edinburgh","25","25","36580","35000"
"In post","2022","Psychology","Scotland","Clackmannanshire and Fife","10","10","[c]","[c]"
"In post","2022","Psychology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2022","Psychology","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Psychology","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","Psychology","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","North Lanarkshire","10","10","[c]","[c]"
"In post","2022","Psychology","Scotland","Perth and Kinross, and Stirling","10","5","[c]","[c]"
"In post","2022","Psychology","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South East (England)","Buckinghamshire","55","50","37270","31180"
"In post","2022","Psychology","South East (England)","Central Hampshire","15","10","51700","51150"
"In post","2022","Psychology","South East (England)","East Surrey","15","15","39600","33120"
"In post","2022","Psychology","South East (England)","East Sussex CC","10","10","[c]","[c]"
"In post","2022","Psychology","South East (England)","Isle of Wight","25","25","32400","27380"
"In post","2022","Psychology","South East (England)","Kent Thames Gateway","30","30","32590","29750"
"In post","2022","Psychology","South East (England)","Medway","20","20","33290","30100"
"In post","2022","Psychology","South East (England)","Milton Keynes","10","10","38770","39670"
"In post","2022","Psychology","South East (England)","Oxfordshire CC","10","10","[c]","[c]"
"In post","2022","Psychology","South East (England)","West Surrey","20","15","35950","31160"
"In post","2022","Psychology","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","20","41160","41660"
"In post","2022","Psychology","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West (England)","Devon CC","30","30","37260","33280"
"In post","2022","Psychology","South West (England)","Dorset","15","15","33440","30450"
"In post","2022","Psychology","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West (England)","Wiltshire","40","40","36220","31180"
"In post","2022","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Flintshire and Wrexham","25","25","31670","29750"
"In post","2022","Psychology","Wales","Monmouthshire and Newport","25","25","36530","31180"
"In post","2022","Psychology","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Staffordshire CC","100","100","31270","29060"
"In post","2022","Psychology","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Worcestershire CC","30","30","35840","35530"
"In post","2022","Psychology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","35","35","30890","27380"
"In post","2022","Psychology","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","East Riding of Yorkshire","35","30","31960","29060"
"In post","2022","Psychology","Yorkshire and The Humber","Kingston upon Hull, City of","30","30","33180","29060"
"In post","2022","Psychology","Yorkshire and The Humber","Leeds","40","40","37570","31180"
"In post","2022","Psychology","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","Wakefield","30","30","39330","31180"
"In post","2022","Psychology","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Midlands (England)","Derby","10","10","[c]","[c]"
"In post","2022","Science and Engineering","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","45","45","40270","38150"
"In post","2022","Science and Engineering","East Midlands (England)","Lincolnshire CC","185","175","35020","33740"
"In post","2022","Science and Engineering","East Midlands (England)","North Nottinghamshire","10","10","35170","34350"
"In post","2022","Science and Engineering","East Midlands (England)","Nottingham","75","65","37690","35970"
"In post","2022","Science and Engineering","East Midlands (England)","South and West Derbyshire","215","195","44710","43220"
"In post","2022","Science and Engineering","East Midlands (England)","South Nottinghamshire","35","30","31600","29180"
"In post","2022","Science and Engineering","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Bedford","15","10","35950","39330"
"In post","2022","Science and Engineering","East of England","Cambridgeshire CC","125","115","36860","34170"
"In post","2022","Science and Engineering","East of England","Central Bedfordshire","35","35","34560","33020"
"In post","2022","Science and Engineering","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Hertfordshire CC","195","190","50080","45140"
"In post","2022","Science and Engineering","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","North and West Norfolk","65","65","31440","32040"
"In post","2022","Science and Engineering","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Peterborough","20","20","29170","28410"
"In post","2022","Science and Engineering","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Suffolk CC","405","385","33770","30220"
"In post","2022","Science and Engineering","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East of England","West Essex","25","20","40610","38200"
"In post","2022","Science and Engineering","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Barnet","490","480","42800","40070"
"In post","2022","Science and Engineering","London","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2022","Science and Engineering","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Camden and City of London","15","15","48740","47940"
"In post","2022","Science and Engineering","London","Croydon","20","20","45530","40410"
"In post","2022","Science and Engineering","London","Ealing","5","5","[c]","[c]"
"In post","2022","Science and Engineering","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Harrow and Hillingdon","25","25","33920","33050"
"In post","2022","Science and Engineering","London","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2022","Science and Engineering","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Lambeth","105","100","44700","40070"
"In post","2022","Science and Engineering","London","Lewisham and Southwark","20","20","44400","40070"
"In post","2022","Science and Engineering","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Tower Hamlets","145","135","50900","44980"
"In post","2022","Science and Engineering","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","Westminster","280","270","55360","54110"
"In post","2022","Science and Engineering","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Northumberland","10","10","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Tyneside","55","50","36410","35610"
"In post","2022","Science and Engineering","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","East Cumbria","25","20","26840","25190"
"In post","2022","Science and Engineering","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Liverpool","25","25","37250","36820"
"In post","2022","Science and Engineering","North West (England)","Manchester","135","125","35040","32310"
"In post","2022","Science and Engineering","North West (England)","Mid Lancashire","35","30","39150","38470"
"In post","2022","Science and Engineering","North West (England)","Sefton","110","105","34630","31710"
"In post","2022","Science and Engineering","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","West Cumbria","85","85","42030","40090"
"In post","2022","Science and Engineering","North West (England)","Wirral","10","10","36760","36330"
"In post","2022","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","20","20","29600","29500"
"In post","2022","Science and Engineering","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Overseas","Overseas","140","140","42290","40580"
"In post","2022","Science and Engineering","Scotland","Aberdeen City and Aberdeenshire","30","25","35130","37420"
"In post","2022","Science and Engineering","Scotland","Angus and Dundee City","10","10","22440","22750"
"In post","2022","Science and Engineering","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","City of Edinburgh","20","15","36340","34730"
"In post","2022","Science and Engineering","Scotland","Clackmannanshire and Fife","35","35","37770","36870"
"In post","2022","Science and Engineering","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","East Ayrshire and North Ayrshire mainland","35","35","23360","20380"
"In post","2022","Science and Engineering","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","145","145","44460","45300"
"In post","2022","Science and Engineering","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","Glasgow City","85","85","41500","40740"
"In post","2022","Science and Engineering","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","50","50","27130","25000"
"In post","2022","Science and Engineering","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Berkshire","60","55","45030","40580"
"In post","2022","Science and Engineering","South East (England)","Brighton and Hove","5","5","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Buckinghamshire","10","10","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Central Hampshire","700","675","41930","39970"
"In post","2022","Science and Engineering","South East (England)","East Kent","10","10","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","East Surrey","10","10","42230","40350"
"In post","2022","Science and Engineering","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Mid Kent","10","5","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","Milton Keynes","5","5","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","North Hampshire","25","25","35210","33000"
"In post","2022","Science and Engineering","South East (England)","Oxfordshire CC","260","245","42320","40040"
"In post","2022","Science and Engineering","South East (England)","Portsmouth","140","135","33920","33300"
"In post","2022","Science and Engineering","South East (England)","South Hampshire","185","180","34710","31070"
"In post","2022","Science and Engineering","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South East (England)","West Kent","120","110","41010","40470"
"In post","2022","Science and Engineering","South East (England)","West Surrey","475","455","33640","29140"
"In post","2022","Science and Engineering","South East (England)","West Sussex (North East)","10","10","48550","46950"
"In post","2022","Science and Engineering","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","2820","2765","39800","39950"
"In post","2022","Science and Engineering","South West (England)","Bournemouth, Christchurch and Poole","15","15","23850","20970"
"In post","2022","Science and Engineering","South West (England)","Bristol, City of","180","165","38760","37260"
"In post","2022","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","95","95","25420","23360"
"In post","2022","Science and Engineering","South West (England)","Devon CC","730","685","40110","39650"
"In post","2022","Science and Engineering","South West (England)","Dorset","180","175","34330","30220"
"In post","2022","Science and Engineering","South West (England)","Gloucestershire CC","15","15","48980","33000"
"In post","2022","Science and Engineering","South West (England)","Plymouth","165","160","34120","32710"
"In post","2022","Science and Engineering","South West (England)","Somerset CC","150","145","37140","37160"
"In post","2022","Science and Engineering","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","South West (England)","Wiltshire","2295","2230","39370","38070"
"In post","2022","Science and Engineering","Unknown","Unknown","15","15","28430","27370"
"In post","2022","Science and Engineering","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","60","60","44460","38160"
"In post","2022","Science and Engineering","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Wales","Conwy and Denbighshire","15","15","45480","47470"
"In post","2022","Science and Engineering","Wales","Flintshire and Wrexham","240","230","28070","29470"
"In post","2022","Science and Engineering","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Wales","Isle of Anglesey","10","10","32150","32730"
"In post","2022","Science and Engineering","Wales","Monmouthshire and Newport","385","360","48590","43610"
"In post","2022","Science and Engineering","Wales","Powys","15","15","26460","22750"
"In post","2022","Science and Engineering","Wales","South West Wales","20","15","26890","25190"
"In post","2022","Science and Engineering","Wales","Swansea","10","10","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Birmingham","160","155","38390","36330"
"In post","2022","Science and Engineering","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Herefordshire, County of","25","25","26660","25000"
"In post","2022","Science and Engineering","West Midlands (England)","Sandwell","10","10","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Shropshire","20","20","26200","23370"
"In post","2022","Science and Engineering","West Midlands (England)","Solihull","25","20","36960","35130"
"In post","2022","Science and Engineering","West Midlands (England)","Staffordshire CC","35","35","35720","31570"
"In post","2022","Science and Engineering","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Telford and Wrekin","10","10","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Warwickshire CC","20","20","30580","30350"
"In post","2022","Science and Engineering","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Worcestershire CC","15","15","30670","29180"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Leeds","80","75","39720","37350"
"In post","2022","Science and Engineering","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","125","120","29350","28190"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Sheffield","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","York","190","180","33630","31660"
"In post","2022","Security","East Midlands (England)","Derby","50","50","34970","39070"
"In post","2022","Security","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Leicestershire CC and Rutland","10","10","36670","37390"
"In post","2022","Security","East Midlands (England)","Lincolnshire CC","70","70","22390","20370"
"In post","2022","Security","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","North Nottinghamshire","15","15","27940","20310"
"In post","2022","Security","East Midlands (England)","Nottingham","10","10","42360","45490"
"In post","2022","Security","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","West Northamptonshire","15","15","37060","39070"
"In post","2022","Security","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2022","Security","East of England","Cambridgeshire CC","205","205","40800","39070"
"In post","2022","Security","East of England","Central Bedfordshire","50","50","28500","21380"
"In post","2022","Security","East of England","Essex Haven Gateway","80","80","32690","26670"
"In post","2022","Security","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Hertfordshire CC","55","55","28530","25640"
"In post","2022","Security","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","North and West Norfolk","95","95","32520","33200"
"In post","2022","Security","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","Security","East of England","Peterborough","40","35","31930","29060"
"In post","2022","Security","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Security","East of England","Suffolk CC","75","75","26930","21170"
"In post","2022","Security","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Security","London","Bexley and Greenwich","45","45","34790","33950"
"In post","2022","Security","London","Camden and City of London","40","35","41370","41570"
"In post","2022","Security","London","Croydon","175","170","32720","29220"
"In post","2022","Security","London","Hackney and Newham","25","20","43620","38240"
