"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Undeclared","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
