"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","London","15","15","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Legal","London","20","20","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","No function","London","185","180","41890","36410"
"In post","2022","30-39","Other ethnicity","No function","Outside London","165","160","30610","27570"
"In post","2022","30-39","Other ethnicity","No function","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Project Delivery","London","15","15","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","London","35","35","37980","29800"
"In post","2022","30-39","Other ethnicity","Unknown","Outside London","35","35","30460","26310"
"In post","2022","30-39","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Analysis","London","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Analysis","Outside London","55","55","40930","42470"
"In post","2022","30-39","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","London","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","Outside London","40","40","37770","38240"
"In post","2022","30-39","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Communications","London","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Communications","Outside London","40","40","31170","29630"
"In post","2022","30-39","Undeclared","Counter Fraud","London","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Counter Fraud","Outside London","75","75","32150","27570"
"In post","2022","30-39","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Debt","Outside London","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","London","45","45","47690","53330"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Outside London","175","170","40810","39650"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Finance","London","30","30","48310","44870"
"In post","2022","30-39","Undeclared","Finance","Outside London","65","60","37180","33810"
"In post","2022","30-39","Undeclared","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Grants Management","Outside London","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","London","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","Outside London","50","45","32970","31060"
"In post","2022","30-39","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Legal","London","35","35","53470","53050"
"In post","2022","30-39","Undeclared","Legal","Outside London","30","30","43660","44920"
"In post","2022","30-39","Undeclared","No function","London","435","420","44410","40170"
"In post","2022","30-39","Undeclared","No function","Outside London","1350","1280","30610","27570"
"In post","2022","30-39","Undeclared","No function","Overseas","45","45","49160","52190"
"In post","2022","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Project Delivery","London","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Project Delivery","Outside London","160","160","38690","38430"
"In post","2022","30-39","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Property","London","15","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Property","Outside London","55","50","34580","31900"
"In post","2022","30-39","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Security","London","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Security","Outside London","55","55","33760","33300"
"In post","2022","30-39","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","London","150","145","45400","41970"
"In post","2022","30-39","Undeclared","Unknown","Outside London","350","335","33120","30040"
"In post","2022","30-39","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Analysis","London","140","135","52310","53360"
"In post","2022","30-39","Unknown","Analysis","Outside London","150","145","38930","37670"
"In post","2022","30-39","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","London","180","180","62880","63410"
"In post","2022","30-39","Unknown","Commercial","Outside London","250","245","50910","49700"
"In post","2022","30-39","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Communications","London","195","190","48900","45250"
"In post","2022","30-39","Unknown","Communications","Outside London","525","510","30130","26820"
"In post","2022","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Counter Fraud","London","125","125","37290","35100"
"In post","2022","30-39","Unknown","Counter Fraud","Outside London","460","445","30690","27390"
"In post","2022","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Debt","London","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Debt","Outside London","305","280","22220","21250"
"In post","2022","30-39","Unknown","Digital, Data & Technology","London","215","215","51470","54270"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Outside London","680","665","39740","36840"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","London","120","120","50270","44750"
"In post","2022","30-39","Unknown","Finance","Outside London","285","270","35310","33080"
"In post","2022","30-39","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Grants Management","Outside London","220","205","23520","21300"
"In post","2022","30-39","Unknown","Human Resources","London","90","90","45640","41820"
"In post","2022","30-39","Unknown","Human Resources","Outside London","215","205","33670","30450"
"In post","2022","30-39","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal","London","185","175","52230","52960"
"In post","2022","30-39","Unknown","Legal","Outside London","145","140","41880","40660"
"In post","2022","30-39","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","No function","London","2280","2220","43730","38750"
"In post","2022","30-39","Unknown","No function","Outside London","7885","7395","27730","26590"
"In post","2022","30-39","Unknown","No function","Overseas","45","45","52730","54070"
"In post","2022","30-39","Unknown","No function","Unknown","60","55","33420","31060"
"In post","2022","30-39","Unknown","Project Delivery","London","265","260","51070","53000"
"In post","2022","30-39","Unknown","Project Delivery","Outside London","455","445","36830","33930"
"In post","2022","30-39","Unknown","Project Delivery","Overseas","70","70","50870","52430"
"In post","2022","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Property","London","45","40","44990","41580"
"In post","2022","30-39","Unknown","Property","Outside London","265","255","30390","26880"
"In post","2022","30-39","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Security","London","60","60","41180","39030"
"In post","2022","30-39","Unknown","Security","Outside London","310","305","30920","28750"
"In post","2022","30-39","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","London","490","485","44840","41950"
"In post","2022","30-39","Unknown","Unknown","Outside London","1940","1865","33130","27370"
"In post","2022","30-39","Unknown","Unknown","Overseas","55","55","44910","41600"
"In post","2022","30-39","Unknown","Unknown","Unknown","400","395","37580","34460"
"In post","2022","30-39","White","Analysis","London","635","610","55310","55180"
"In post","2022","30-39","White","Analysis","Outside London","1040","990","40490","38340"
"In post","2022","30-39","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Commercial","London","170","165","53380","53360"
"In post","2022","30-39","White","Commercial","Outside London","780","745","37050","36780"
"In post","2022","30-39","White","Commercial","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","White","Communications","London","455","445","50280","51170"
"In post","2022","30-39","White","Communications","Outside London","1080","1040","32470","31390"
"In post","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Counter Fraud","London","250","245","41310","37610"
"In post","2022","30-39","White","Counter Fraud","Outside London","1740","1665","31860","27970"
"In post","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Debt","London","5","5","[c]","[c]"
"In post","2022","30-39","White","Debt","Outside London","720","655","23590","21260"
"In post","2022","30-39","White","Digital, Data & Technology","London","625","615","52190","54700"
"In post","2022","30-39","White","Digital, Data & Technology","Outside London","2715","2650","38730","36840"
"In post","2022","30-39","White","Digital, Data & Technology","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","White","Finance","London","320","315","54580","54880"
"In post","2022","30-39","White","Finance","Outside London","1225","1160","37040","33930"
"In post","2022","30-39","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Grants Management","Outside London","195","175","24630","24920"
"In post","2022","30-39","White","Human Resources","London","355","345","49560","49700"
"In post","2022","30-39","White","Human Resources","Outside London","1525","1440","33940","31990"
"In post","2022","30-39","White","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","London","15","15","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","Outside London","70","65","40910","40000"
"In post","2022","30-39","White","Legal","London","790","755","54340","51940"
"In post","2022","30-39","White","Legal","Outside London","1105","1045","43760","48080"
"In post","2022","30-39","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","No function","London","6670","6480","48340","51710"
"In post","2022","30-39","White","No function","Outside London","31395","29445","29740","27570"
"In post","2022","30-39","White","No function","Overseas","345","345","46630","49370"
"In post","2022","30-39","White","No function","Unknown","65","65","30830","27570"
"In post","2022","30-39","White","Project Delivery","London","580","565","54840","54450"
"In post","2022","30-39","White","Project Delivery","Outside London","3620","3485","38350","37420"
"In post","2022","30-39","White","Project Delivery","Overseas","130","130","50940","52680"
"In post","2022","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Property","London","115","110","47330","47550"
"In post","2022","30-39","White","Property","Outside London","875","845","35280","33300"
"In post","2022","30-39","White","Property","Overseas","20","20","[c]","[c]"
"In post","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Security","London","270","265","42900","40600"
"In post","2022","30-39","White","Security","Outside London","1160","1145","31620","31180"
"In post","2022","30-39","White","Security","Overseas","30","30","45270","40580"
"In post","2022","30-39","White","Security","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","White","Unknown","London","1735","1680","47370","44090"
"In post","2022","30-39","White","Unknown","Outside London","9925","9410","32740","29430"
"In post","2022","30-39","White","Unknown","Overseas","110","110","40490","34570"
"In post","2022","30-39","White","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Analysis","London","95","90","53370","54110"
"In post","2022","40-49","Asian","Analysis","Outside London","35","30","41990","41350"
"In post","2022","40-49","Asian","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","London","40","40","55890","56900"
"In post","2022","40-49","Asian","Commercial","Outside London","30","30","37360","39470"
"In post","2022","40-49","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","London","45","45","49820","42470"
"In post","2022","40-49","Asian","Communications","Outside London","105","100","29930","26820"
"In post","2022","40-49","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","London","155","140","32750","31020"
"In post","2022","40-49","Asian","Counter Fraud","Outside London","205","195","30070","27570"
"In post","2022","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Debt","London","25","20","[c]","[c]"
"In post","2022","40-49","Asian","Debt","Outside London","130","105","22540","21260"
"In post","2022","40-49","Asian","Debt","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data & Technology","London","195","195","51720","53360"
"In post","2022","40-49","Asian","Digital, Data & Technology","Outside London","240","235","42600","40120"
"In post","2022","40-49","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","London","145","145","47180","43300"
"In post","2022","40-49","Asian","Finance","Outside London","175","165","36400","33300"
"In post","2022","40-49","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Grants Management","Outside London","15","10","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","London","110","105","43930","39960"
"In post","2022","40-49","Asian","Human Resources","Outside London","90","90","37320","35520"
"In post","2022","40-49","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","London","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Legal","London","215","195","50400","53050"
"In post","2022","40-49","Asian","Legal","Outside London","165","150","45440","48830"
"In post","2022","40-49","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","No function","London","1585","1485","39480","33570"
"In post","2022","40-49","Asian","No function","Outside London","2940","2630","28860","27570"
"In post","2022","40-49","Asian","No function","Overseas","30","30","[c]","[c]"
"In post","2022","40-49","Asian","No function","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","London","130","120","50700","51500"
"In post","2022","40-49","Asian","Project Delivery","Outside London","200","190","41010","40000"
"In post","2022","40-49","Asian","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Property","London","70","65","38650","34970"
"In post","2022","40-49","Asian","Property","Outside London","60","55","40230","36050"
"In post","2022","40-49","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Security","London","45","45","41280","37930"
"In post","2022","40-49","Asian","Security","Outside London","40","35","30440","26820"
"In post","2022","40-49","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","London","1010","945","36140","30750"
"In post","2022","40-49","Asian","Unknown","Outside London","570","520","30320","25960"
"In post","2022","40-49","Asian","Unknown","Overseas","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Analysis","London","25","25","[c]","[c]"
"In post","2022","40-49","Black","Analysis","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","London","15","15","[c]","[c]"
"In post","2022","40-49","Black","Commercial","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","London","15","15","[c]","[c]"
"In post","2022","40-49","Black","Communications","Outside London","45","45","28080","26820"
"In post","2022","40-49","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Counter Fraud","London","80","75","33320","31060"
"In post","2022","40-49","Black","Counter Fraud","Outside London","45","40","28740","27570"
"In post","2022","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Debt","London","10","10","[c]","[c]"
"In post","2022","40-49","Black","Debt","Outside London","30","30","21750","21250"
"In post","2022","40-49","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data & Technology","London","85","85","42700","41640"
"In post","2022","40-49","Black","Digital, Data & Technology","Outside London","90","90","38700","36310"
"In post","2022","40-49","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","London","75","75","43390","42000"
"In post","2022","40-49","Black","Finance","Outside London","50","50","36460","35000"
"In post","2022","40-49","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","London","55","55","39260","36430"
"In post","2022","40-49","Black","Human Resources","Outside London","40","35","36130","31850"
"In post","2022","40-49","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","London","5","5","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Legal","London","105","100","46390","50500"
"In post","2022","40-49","Black","Legal","Outside London","30","30","42040","41110"
"In post","2022","40-49","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","No function","London","1160","1115","35060","31060"
"In post","2022","40-49","Black","No function","Outside London","980","930","29280","27570"
"In post","2022","40-49","Black","No function","Overseas","20","20","[c]","[c]"
"In post","2022","40-49","Black","No function","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Black","Project Delivery","London","85","85","43950","41000"
"In post","2022","40-49","Black","Project Delivery","Outside London","115","115","35710","34000"
"In post","2022","40-49","Black","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Property","London","25","25","[c]","[c]"
"In post","2022","40-49","Black","Property","Outside London","20","20","[c]","[c]"
"In post","2022","40-49","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Security","London","20","20","[c]","[c]"
"In post","2022","40-49","Black","Security","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","London","405","380","36330","35050"
"In post","2022","40-49","Black","Unknown","Outside London","135","130","33700","27570"
"In post","2022","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Analysis","London","25","20","[c]","[c]"
"In post","2022","40-49","Mixed","Analysis","Outside London","20","20","[c]","[c]"
"In post","2022","40-49","Mixed","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Commercial","London","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Commercial","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Communications","London","20","15","[c]","[c]"
"In post","2022","40-49","Mixed","Communications","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Counter Fraud","London","15","15","[c]","[c]"
"In post","2022","40-49","Mixed","Counter Fraud","Outside London","30","25","[c]","[c]"
"In post","2022","40-49","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Debt","Outside London","15","10","[c]","[c]"
"In post","2022","40-49","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Digital, Data & Technology","London","30","30","[c]","[c]"
"In post","2022","40-49","Mixed","Digital, Data & Technology","Outside London","50","50","42690","39000"
"In post","2022","40-49","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Finance","London","15","15","[c]","[c]"
"In post","2022","40-49","Mixed","Finance","Outside London","35","30","43110","40000"
"In post","2022","40-49","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Human Resources","London","25","25","[c]","[c]"
"In post","2022","40-49","Mixed","Human Resources","Outside London","20","15","[c]","[c]"
"In post","2022","40-49","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Legal","London","45","45","60160","60960"
"In post","2022","40-49","Mixed","Legal","Outside London","35","35","44200","48080"
"In post","2022","40-49","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","No function","London","345","335","44400","38230"
"In post","2022","40-49","Mixed","No function","Outside London","700","650","30910","27570"
"In post","2022","40-49","Mixed","No function","Overseas","20","20","[c]","[c]"
"In post","2022","40-49","Mixed","No function","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Project Delivery","London","30","30","53840","54070"
"In post","2022","40-49","Mixed","Project Delivery","Outside London","55","55","40420","36200"
"In post","2022","40-49","Mixed","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Property","London","10","10","[c]","[c]"
"In post","2022","40-49","Mixed","Property","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Security","London","10","10","[c]","[c]"
"In post","2022","40-49","Mixed","Security","Outside London","20","20","[c]","[c]"
"In post","2022","40-49","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","London","105","100","43700","40140"
"In post","2022","40-49","Mixed","Unknown","Outside London","165","155","38060","30340"
"In post","2022","40-49","Mixed","Unknown","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Analysis","London","10","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Analysis","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
