"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","Manchester","10","10","49760","51510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Devon CC","10","10","42060","45150"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","Monmouthshire and Newport","60","55","48570","42080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Lincolnshire CC","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Nottingham","145","135","27730","26000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Cambridgeshire CC","15","15","29090","25680"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Hertfordshire CC","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Southend-on-Sea","20","20","29520","29640"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Suffolk CC","90","85","29610","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Croydon","50","45","30790","25060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Hackney and Newham","115","105","37550","29570"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Hounslow and Richmond upon Thames","20","20","42210","41010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Wandsworth","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Westminster","490","480","45980","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Tyneside","165","155","28900","26410"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Blackpool","25","20","28960","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Greater Manchester South West","20","20","35120","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Manchester","215","205","28990","25880"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Wirral","30","25","28300","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Belfast","25","20","24750","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","100","95","50230","47960"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","City of Edinburgh","105","100","25320","21440"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Glasgow City","90","80","31290","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Berkshire","20","15","32720","29160"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Brighton and Hove","15","15","31060","26410"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Medway","50","45","27050","22580"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","North Hampshire","20","20","34880","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Southampton","20","20","31680","31500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Bristol, City of","65","65","33720","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Devon CC","175","170","39110","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Plymouth","45","40","27400","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Swindon","10","10","34060","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","560","510","25970","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Monmouthshire and Newport","685","635","27150","24030"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","South West Wales","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Birmingham","380","355","28860","24290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Leeds","140","135","29830","26390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","Westminster","20","20","55200","57000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Devon CC","20","20","40080","28640"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","Cardiff and Vale of Glamorgan","25","25","49860","40170"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","Monmouthshire and Newport","25","20","42310","39910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Nottingham","15","15","42450","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Hackney and Newham","15","10","57300","56300"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Hounslow and Richmond upon Thames","60","60","41740","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Westminster","3965","3885","50140","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Tyneside","15","15","50200","49860"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Greater Manchester South West","205","200","41720","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","City of Edinburgh","10","10","50140","49290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Bristol, City of","10","10","54350","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Swindon","30","30","48940","49310"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Wales","Cardiff and Vale of Glamorgan","60","60","38390","39820"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Wales","Monmouthshire and Newport","80","75","46610","41060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Birmingham","145","145","42160","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","Leeds","10","10","42510","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Westminster","125","120","50760","41670"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Devon CC","190","180","40530","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Swindon","35","35","44630","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Cardiff and Vale of Glamorgan","25","25","42530","41530"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Monmouthshire and Newport","40","40","44610","39910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Birmingham","25","25","48040","49320"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","South West (England)","Devon CC","25","25","35690","36760"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Wales","Cardiff and Vale of Glamorgan","15","15","34820","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","Lincolnshire CC","25","25","31200","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Bedford","10","10","36430","36190"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Suffolk CC","10","10","30270","31830"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Harrow and Hillingdon","20","20","32520","32310"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Westminster","10","10","50280","46580"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Overseas","25","25","34420","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Aberdeen City and Aberdeenshire","30","25","35130","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","City of Edinburgh","10","10","33800","33130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","32840","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Berkshire","20","15","44030","40040"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","North Hampshire","10","10","33750","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Oxfordshire CC","35","30","33590","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Devon CC","670","625","40860","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Wiltshire","10","10","32160","32570"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Monmouthshire and Newport","380","355","48780","43740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Westminster","20","20","41000","36630"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","Monmouthshire and Newport","10","10","44620","45050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Westminster","35","35","49980","48980"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Westminster","30","30","44630","39020"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","London","Westminster","55","55","50090","47740"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Westminster","20","15","47390","45870"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Westminster","10","10","60100","57670"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","London","Westminster","75","70","48560","53230"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","Westminster","65","65","52190","56730"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
