"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","London","Female","245","225","41130","34450"
"In post","2022","60-64","Unknown","London","Male","280","255","46870","40910"
"In post","2022","60-64","Unknown","North East (England)","Female","185","135","24280","22080"
"In post","2022","60-64","Unknown","North East (England)","Male","95","80","29770","26820"
"In post","2022","60-64","Unknown","North West (England)","Female","230","185","25380","22080"
"In post","2022","60-64","Unknown","North West (England)","Male","190","170","30700","27570"
"In post","2022","60-64","Unknown","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Scotland","Female","325","260","28470","23780"
"In post","2022","60-64","Unknown","Scotland","Male","395","315","34270","33690"
"In post","2022","60-64","Unknown","South East (England)","Female","145","115","28480","25200"
"In post","2022","60-64","Unknown","South East (England)","Male","185","155","31800","28800"
"In post","2022","60-64","Unknown","South West (England)","Female","95","75","27300","22600"
"In post","2022","60-64","Unknown","South West (England)","Male","130","115","33390","28920"
"In post","2022","60-64","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","115","115","40540","37300"
"In post","2022","60-64","Unknown","Wales","Female","100","80","26280","21840"
"In post","2022","60-64","Unknown","Wales","Male","90","75","31380","26820"
"In post","2022","60-64","Unknown","West Midlands (England)","Female","105","85","30020","26880"
"In post","2022","60-64","Unknown","West Midlands (England)","Male","80","75","30190","25100"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","Female","120","100","31040","26820"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","Male","120","105","30490","27570"
"In post","2022","60-64","White","East Midlands (England)","Female","855","685","27070","26380"
"In post","2022","60-64","White","East Midlands (England)","Male","685","585","32130","27570"
"In post","2022","60-64","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","East of England","Female","900","760","28670","27070"
"In post","2022","60-64","White","East of England","Male","870","745","32050","29360"
"In post","2022","60-64","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","London","Female","1455","1275","42170","35070"
"In post","2022","60-64","White","London","Male","1760","1585","47900","41010"
"In post","2022","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","North East (England)","Female","1715","1250","26240","22080"
"In post","2022","60-64","White","North East (England)","Male","975","770","29490","27570"
"In post","2022","60-64","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","North West (England)","Female","2705","2085","27380","25760"
"In post","2022","60-64","White","North West (England)","Male","1695","1410","31240","27570"
"In post","2022","60-64","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Northern Ireland","Female","105","85","27310","23480"
"In post","2022","60-64","White","Northern Ireland","Male","140","125","28880","22580"
"In post","2022","60-64","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Overseas","Female","35","35","63260","64510"
"In post","2022","60-64","White","Overseas","Male","95","95","54460","50510"
"In post","2022","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Scotland","Female","1785","1380","29380","27570"
"In post","2022","60-64","White","Scotland","Male","1525","1285","33950","28920"
"In post","2022","60-64","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","South East (England)","Female","1730","1415","28730","26740"
"In post","2022","60-64","White","South East (England)","Male","1760","1530","33820","30700"
"In post","2022","60-64","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","South West (England)","Female","1375","1115","30190","27570"
"In post","2022","60-64","White","South West (England)","Male","1880","1665","37400","33840"
"In post","2022","60-64","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Unknown","Female","30","25","36640","27570"
"In post","2022","60-64","White","Unknown","Male","40","35","37970","34450"
"In post","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Wales","Female","1610","1205","28010","24630"
"In post","2022","60-64","White","Wales","Male","1035","875","34620","29430"
"In post","2022","60-64","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","West Midlands (England)","Female","1165","915","28550","27130"
"In post","2022","60-64","White","West Midlands (England)","Male","900","775","32360","27570"
"In post","2022","60-64","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Yorkshire and The Humber","Female","1340","1020","28470","27370"
"In post","2022","60-64","White","Yorkshire and The Humber","Male","1070","875","31700","28190"
"In post","2022","60-64","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Asian","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","East of England","Female","10","10","[c]","[c]"
"In post","2022","65+","Asian","East of England","Male","10","5","[c]","[c]"
"In post","2022","65+","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","London","Female","280","215","29560","26400"
"In post","2022","65+","Asian","London","Male","235","195","33240","29370"
"In post","2022","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","North West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Asian","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","65+","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Male","10","10","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Female","25","20","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Male","40","35","30380","25360"
"In post","2022","65+","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Female","15","10","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Wales","Female","5","5","[c]","[c]"
"In post","2022","65+","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","Male","20","15","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East of England","Female","5","5","[c]","[c]"
"In post","2022","65+","Black","East of England","Male","10","5","[c]","[c]"
"In post","2022","65+","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","London","Female","180","155","30690","26870"
"In post","2022","65+","Black","London","Male","110","100","31290","29450"
"In post","2022","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Male","20","20","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Female","5","0","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East of England","Female","5","5","[c]","[c]"
"In post","2022","65+","Mixed","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Mixed","London","Male","25","20","[c]","[c]"
"In post","2022","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","East Midlands (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","East of England","Female","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","East of England","Male","35","25","32810","29710"
"In post","2022","65+","Undeclared","London","Female","65","55","32320","30500"
"In post","2022","65+","Undeclared","London","Male","95","75","44590","37800"
"In post","2022","65+","Undeclared","North East (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","North East (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","North West (England)","Female","35","25","26870","27570"
"In post","2022","65+","Undeclared","North West (England)","Male","35","25","31520","27570"
"In post","2022","65+","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scotland","Female","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Scotland","Male","35","25","36500","34500"
"In post","2022","65+","Undeclared","South East (England)","Female","40","30","28140","26980"
"In post","2022","65+","Undeclared","South East (England)","Male","50","40","33690","33010"
"In post","2022","65+","Undeclared","South West (England)","Female","30","25","29860","27530"
"In post","2022","65+","Undeclared","South West (England)","Male","60","45","35210","32800"
"In post","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Wales","Female","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Wales","Male","30","25","[c]","[c]"
"In post","2022","65+","Undeclared","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","West Midlands (England)","Male","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","65+","Undeclared","Yorkshire and The Humber","Male","25","20","[c]","[c]"
"In post","2022","65+","Unknown","East Midlands (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Unknown","East Midlands (England)","Male","30","20","[c]","[c]"
"In post","2022","65+","Unknown","East of England","Female","30","25","[c]","[c]"
"In post","2022","65+","Unknown","East of England","Male","30","20","32020","30270"
"In post","2022","65+","Unknown","London","Female","100","80","43160","33440"
"In post","2022","65+","Unknown","London","Male","105","85","43230","35980"
"In post","2022","65+","Unknown","North East (England)","Female","40","25","24180","21260"
"In post","2022","65+","Unknown","North East (England)","Male","30","25","26440","22080"
"In post","2022","65+","Unknown","North West (England)","Female","55","40","25380","22080"
"In post","2022","65+","Unknown","North West (England)","Male","60","50","32700","28920"
"In post","2022","65+","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Scotland","Female","80","50","29110","23780"
"In post","2022","65+","Unknown","Scotland","Male","130","100","31550","28990"
"In post","2022","65+","Unknown","South East (England)","Female","50","40","27960","25780"
"In post","2022","65+","Unknown","South East (England)","Male","70","55","32110","26470"
"In post","2022","65+","Unknown","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Unknown","South West (England)","Male","55","45","29070","26520"
"In post","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Wales","Female","35","25","24040","22080"
"In post","2022","65+","Unknown","Wales","Male","40","30","34840","28750"
"In post","2022","65+","Unknown","West Midlands (England)","Female","30","20","30290","27190"
"In post","2022","65+","Unknown","West Midlands (England)","Male","40","25","32920","27130"
"In post","2022","65+","Unknown","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Yorkshire and The Humber","Male","35","30","32870","28200"
"In post","2022","65+","White","East Midlands (England)","Female","180","135","27780","24110"
"In post","2022","65+","White","East Midlands (England)","Male","205","160","30100","27570"
"In post","2022","65+","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","East of England","Female","275","205","27010","24800"
"In post","2022","65+","White","East of England","Male","320","250","31630","27960"
"In post","2022","65+","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","London","Female","510","420","37480","30570"
"In post","2022","65+","White","London","Male","650","545","44310","37930"
"In post","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","North East (England)","Female","345","240","24630","22080"
"In post","2022","65+","White","North East (England)","Male","260","195","27150","22080"
"In post","2022","65+","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","North West (England)","Female","640","455","25890","22080"
"In post","2022","65+","White","North West (England)","Male","520","390","30280","27370"
"In post","2022","65+","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Northern Ireland","Female","25","15","[c]","[c]"
"In post","2022","65+","White","Northern Ireland","Male","60","50","26960","21680"
"In post","2022","65+","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Male","20","20","[c]","[c]"
"In post","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Scotland","Female","400","295","27180","25050"
"In post","2022","65+","White","Scotland","Male","455","355","32470","27570"
"In post","2022","65+","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","South East (England)","Female","600","460","27710","25110"
"In post","2022","65+","White","South East (England)","Male","780","620","32020","27570"
"In post","2022","65+","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","South West (England)","Female","400","295","28100","26520"
"In post","2022","65+","White","South West (England)","Male","690","560","34210","30690"
"In post","2022","65+","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Female","5","5","[c]","[c]"
"In post","2022","65+","White","Unknown","Male","10","10","[c]","[c]"
"In post","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Wales","Female","460","315","27870","24630"
"In post","2022","65+","White","Wales","Male","350","265","33720","28200"
"In post","2022","65+","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","West Midlands (England)","Female","285","210","28000","26120"
"In post","2022","65+","White","West Midlands (England)","Male","325","260","30650","27570"
"In post","2022","65+","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Yorkshire and The Humber","Female","290","200","26510","26000"
"In post","2022","65+","White","Yorkshire and The Humber","Male","310","235","30910","27570"
"In post","2022","65+","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
