"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","170","165","36570","33430"
"In post","2022","50-59","Undeclared","Cheshire","Outside London","55","55","34400","30820"
"In post","2022","50-59","Undeclared","Cornwall and Isles of Scilly","Outside London","35","30","25900","23170"
"In post","2022","50-59","Undeclared","Cumbria","Outside London","40","40","32370","29520"
"In post","2022","50-59","Undeclared","Derbyshire and Nottinghamshire","Outside London","215","205","34320","31940"
"In post","2022","50-59","Undeclared","Devon","Outside London","195","180","33440","29730"
"In post","2022","50-59","Undeclared","Dorset and Somerset","Outside London","110","105","31990","29030"
"In post","2022","50-59","Undeclared","East Anglia","Outside London","235","225","32870","31650"
"In post","2022","50-59","Undeclared","East Wales","Outside London","205","195","38210","33370"
"In post","2022","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","80","75","29510","27570"
"In post","2022","50-59","Undeclared","Eastern Scotland","Outside London","230","215","37330","35000"
"In post","2022","50-59","Undeclared","Essex","Outside London","150","140","32080","29290"
"In post","2022","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","530","515","40580","40000"
"In post","2022","50-59","Undeclared","Greater Manchester","Outside London","300","280","33830","28920"
"In post","2022","50-59","Undeclared","Hampshire and Isle of Wight","Outside London","315","295","36290","33300"
"In post","2022","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","45","45","29890","27570"
"In post","2022","50-59","Undeclared","Highlands and Islands","Outside London","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Inner London - East","London","370","355","40070","33440"
"In post","2022","50-59","Undeclared","Inner London - West","London","595","580","47870","43000"
"In post","2022","50-59","Undeclared","Kent","Outside London","220","205","30160","27620"
"In post","2022","50-59","Undeclared","Lancashire","Outside London","240","220","30280","27570"
"In post","2022","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","90","85","28120","27130"
"In post","2022","50-59","Undeclared","Lincolnshire","Outside London","70","65","32140","30960"
"In post","2022","50-59","Undeclared","Merseyside","Outside London","220","205","31320","27570"
"In post","2022","50-59","Undeclared","North Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","North Yorkshire","Outside London","90","90","33340","30270"
"In post","2022","50-59","Undeclared","Northern Ireland","Outside London","35","30","29300","26070"
"In post","2022","50-59","Undeclared","Northumberland, and Tyne and Wear","Outside London","315","285","31220","26820"
"In post","2022","50-59","Undeclared","Outer London - East and North East","London","90","80","30920","31060"
"In post","2022","50-59","Undeclared","Outer London - South","London","285","275","39950","35200"
"In post","2022","50-59","Undeclared","Outer London - West and North West","London","235","225","36150","31520"
"In post","2022","50-59","Undeclared","Overseas","Overseas","65","65","48700","40920"
"In post","2022","50-59","Undeclared","Shropshire and Staffordshire","Outside London","130","125","32700","29430"
"In post","2022","50-59","Undeclared","South Yorkshire","Outside London","150","140","33170","31290"
"In post","2022","50-59","Undeclared","Southern Scotland","Outside London","65","60","29400","27370"
"In post","2022","50-59","Undeclared","Surrey, East and West Sussex","Outside London","180","165","32010","28350"
"In post","2022","50-59","Undeclared","Tees Valley and Durham","Outside London","125","115","30860","27570"
"In post","2022","50-59","Undeclared","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","West Central Scotland","Outside London","285","265","32990","28920"
"In post","2022","50-59","Undeclared","West Midlands","Outside London","330","300","30740","27570"
"In post","2022","50-59","Undeclared","West Wales and The Valleys","Outside London","200","190","32590","27570"
"In post","2022","50-59","Undeclared","West Yorkshire","Outside London","230","215","33350","28920"
"In post","2022","50-59","Unknown","Bedfordshire and Hertfordshire","Outside London","120","110","33200","29290"
"In post","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","225","215","34640","31640"
"In post","2022","50-59","Unknown","Cheshire","Outside London","100","90","32100","31530"
"In post","2022","50-59","Unknown","Cornwall and Isles of Scilly","Outside London","45","45","25600","26310"
"In post","2022","50-59","Unknown","Cumbria","Outside London","75","70","29790","24920"
"In post","2022","50-59","Unknown","Derbyshire and Nottinghamshire","Outside London","365","345","32090","27570"
"In post","2022","50-59","Unknown","Devon","Outside London","225","205","28740","25000"
"In post","2022","50-59","Unknown","Dorset and Somerset","Outside London","160","155","32200","27570"
"In post","2022","50-59","Unknown","East Anglia","Outside London","270","255","32820","27570"
"In post","2022","50-59","Unknown","East Wales","Outside London","435","405","33420","27570"
"In post","2022","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","90","90","30730","26700"
"In post","2022","50-59","Unknown","Eastern Scotland","Outside London","1075","1010","35770","33540"
"In post","2022","50-59","Unknown","Essex","Outside London","125","110","32810","29090"
"In post","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","420","400","40910","36670"
"In post","2022","50-59","Unknown","Greater Manchester","Outside London","515","485","33330","28200"
"In post","2022","50-59","Unknown","Hampshire and Isle of Wight","Outside London","400","345","32500","25970"
"In post","2022","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","90","85","29660","26070"
"In post","2022","50-59","Unknown","Highlands and Islands","Outside London","70","65","29980","26990"
"In post","2022","50-59","Unknown","Inner London - East","London","550","530","43490","37930"
"In post","2022","50-59","Unknown","Inner London - West","London","1325","1305","55420","53360"
"In post","2022","50-59","Unknown","Kent","Outside London","195","175","31610","29290"
"In post","2022","50-59","Unknown","Lancashire","Outside London","335","310","31020","27570"
"In post","2022","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","125","120","29030","26700"
"In post","2022","50-59","Unknown","Lincolnshire","Outside London","40","35","30420","26850"
"In post","2022","50-59","Unknown","Merseyside","Outside London","545","505","29840","25010"
"In post","2022","50-59","Unknown","North Eastern Scotland","Outside London","125","120","37700","35000"
"In post","2022","50-59","Unknown","North Yorkshire","Outside London","140","130","35090","30450"
"In post","2022","50-59","Unknown","Northern Ireland","Outside London","125","120","31210","26820"
"In post","2022","50-59","Unknown","Northumberland, and Tyne and Wear","Outside London","695","615","28420","22080"
"In post","2022","50-59","Unknown","Outer London - East and North East","London","70","65","31890","31060"
"In post","2022","50-59","Unknown","Outer London - South","London","315","305","42350","37930"
"In post","2022","50-59","Unknown","Outer London - West and North West","London","155","145","33600","30500"
"In post","2022","50-59","Unknown","Overseas","Overseas","95","95","50110","46600"
"In post","2022","50-59","Unknown","Shropshire and Staffordshire","Outside London","185","175","35890","27570"
"In post","2022","50-59","Unknown","South Yorkshire","Outside London","165","150","35580","28610"
"In post","2022","50-59","Unknown","Southern Scotland","Outside London","310","285","28500","23780"
"In post","2022","50-59","Unknown","Surrey, East and West Sussex","Outside London","215","190","31700","27970"
"In post","2022","50-59","Unknown","Tees Valley and Durham","Outside London","180","170","28350","24880"
"In post","2022","50-59","Unknown","Unknown","Unknown","535","535","42880","38310"
"In post","2022","50-59","Unknown","West Central Scotland","Outside London","765","720","34170","31540"
"In post","2022","50-59","Unknown","West Midlands","Outside London","460","430","34280","28200"
"In post","2022","50-59","Unknown","West Wales and The Valleys","Outside London","285","270","31210","24650"
"In post","2022","50-59","Unknown","West Yorkshire","Outside London","485","460","36990","31650"
"In post","2022","50-59","White","Bedfordshire and Hertfordshire","Outside London","965","910","35940","31880"
"In post","2022","50-59","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","2100","2015","36310","33300"
"In post","2022","50-59","White","Cheshire","Outside London","1120","1055","33560","30640"
"In post","2022","50-59","White","Cornwall and Isles of Scilly","Outside London","600","560","28560","27570"
"In post","2022","50-59","White","Cumbria","Outside London","610","565","30230","27120"
"In post","2022","50-59","White","Derbyshire and Nottinghamshire","Outside London","3125","2910","34280","28620"
"In post","2022","50-59","White","Devon","Outside London","2485","2315","34210","29200"
"In post","2022","50-59","White","Dorset and Somerset","Outside London","1620","1515","31470","27570"
"In post","2022","50-59","White","East Anglia","Outside London","3470","3290","31870","27570"
"In post","2022","50-59","White","East Wales","Outside London","4495","4245","35920","30750"
"In post","2022","50-59","White","East Yorkshire and Northern Lincolnshire","Outside London","1530","1400","29620","27570"
"In post","2022","50-59","White","Eastern Scotland","Outside London","4350","4145","38410","33070"
"In post","2022","50-59","White","Essex","Outside London","1365","1280","32830","29290"
"In post","2022","50-59","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","6635","6380","40560","38070"
"In post","2022","50-59","White","Greater Manchester","Outside London","4505","4245","33360","27570"
"In post","2022","50-59","White","Hampshire and Isle of Wight","Outside London","4210","3945","33900","30210"
"In post","2022","50-59","White","Herefordshire, Worcestershire and Warwickshire","Outside London","1190","1125","30210","27570"
"In post","2022","50-59","White","Highlands and Islands","Outside London","605","570","30930","27570"
"In post","2022","50-59","White","Inner London - East","London","2390","2310","49000","43240"
"In post","2022","50-59","White","Inner London - West","London","6795","6615","54910","53760"
"In post","2022","50-59","White","Kent","Outside London","2210","2085","31440","29290"
"In post","2022","50-59","White","Lancashire","Outside London","4345","4000","31090","27570"
"In post","2022","50-59","White","Leicestershire, Rutland and Northamptonshire","Outside London","1280","1195","30850","27570"
"In post","2022","50-59","White","Lincolnshire","Outside London","985","935","29670","27570"
"In post","2022","50-59","White","Merseyside","Outside London","4960","4575","31330","27570"
"In post","2022","50-59","White","North Eastern Scotland","Outside London","430","410","38880","33070"
"In post","2022","50-59","White","North Yorkshire","Outside London","1290","1235","33670","29290"
"In post","2022","50-59","White","Northern Ireland","Outside London","1080","1035","30610","27130"
"In post","2022","50-59","White","Northumberland, and Tyne and Wear","Outside London","5400","4845","31100","27570"
"In post","2022","50-59","White","Outer London - East and North East","London","545","520","33320","31700"
"In post","2022","50-59","White","Outer London - South","London","1935","1855","42690","37930"
"In post","2022","50-59","White","Outer London - West and North West","London","1115","1050","37450","33950"
"In post","2022","50-59","White","Overseas","Overseas","745","740","53290","53500"
"In post","2022","50-59","White","Shropshire and Staffordshire","Outside London","2500","2350","32630","28200"
"In post","2022","50-59","White","South Yorkshire","Outside London","2555","2345","33360","28200"
"In post","2022","50-59","White","Southern Scotland","Outside London","1510","1370","31350","27570"
"In post","2022","50-59","White","Surrey, East and West Sussex","Outside London","2160","2010","32880","28480"
"In post","2022","50-59","White","Tees Valley and Durham","Outside London","2755","2520","30600","27570"
"In post","2022","50-59","White","Unknown","Unknown","240","225","34630","31060"
"In post","2022","50-59","White","West Central Scotland","Outside London","4830","4475","32890","27570"
"In post","2022","50-59","White","West Midlands","Outside London","3330","3080","33760","27570"
"In post","2022","50-59","White","West Wales and The Valleys","Outside London","4090","3770","31330","27570"
"In post","2022","50-59","White","West Yorkshire","Outside London","3840","3580","35290","31650"
"In post","2022","60-64","Asian","Bedfordshire and Hertfordshire","Outside London","40","35","32250","29290"
"In post","2022","60-64","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","35","30740","28550"
"In post","2022","60-64","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Derbyshire and Nottinghamshire","Outside London","35","30","30460","26820"
"In post","2022","60-64","Asian","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Asian","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Essex","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Greater Manchester","Outside London","30","25","29070","21970"
"In post","2022","60-64","Asian","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - East","London","165","145","35400","33440"
"In post","2022","60-64","Asian","Inner London - West","London","235","220","38410","33440"
"In post","2022","60-64","Asian","Kent","Outside London","15","10","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","75","65","25670","21730"
"In post","2022","60-64","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - East and North East","London","65","50","28580","30330"
"In post","2022","60-64","Asian","Outer London - South","London","185","160","32250","29190"
"In post","2022","60-64","Asian","Outer London - West and North West","London","255","215","30640","30310"
"In post","2022","60-64","Asian","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Asian","West Midlands","Outside London","150","125","27830","26590"
"In post","2022","60-64","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","Outside London","40","30","31460","27570"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","Outside London","30","30","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2022","60-64","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Black","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","30","35670","32340"
"In post","2022","60-64","Black","Greater Manchester","Outside London","35","30","25550","26270"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","Outside London","15","10","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Inner London - East","London","265","245","32780","31560"
"In post","2022","60-64","Black","Inner London - West","London","345","330","33680","30330"
"In post","2022","60-64","Black","Kent","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Outer London - East and North East","London","55","50","30650","31060"
"In post","2022","60-64","Black","Outer London - South","London","160","145","32000","29370"
"In post","2022","60-64","Black","Outer London - West and North West","London","80","70","31960","31060"
"In post","2022","60-64","Black","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Black","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Black","South Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Surrey, East and West Sussex","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","West Midlands","Outside London","150","130","28780","27570"
"In post","2022","60-64","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","West Yorkshire","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Mixed","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Greater Manchester","Outside London","15","10","[c]","[c]"
"In post","2022","60-64","Mixed","Hampshire and Isle of Wight","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Inner London - East","London","35","30","36570","31880"
"In post","2022","60-64","Mixed","Inner London - West","London","65","60","41450","34580"
"In post","2022","60-64","Mixed","Kent","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Lancashire","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Merseyside","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Outer London - South","London","25","20","[c]","[c]"
"In post","2022","60-64","Mixed","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","West Midlands","Outside London","30","20","[c]","[c]"
"In post","2022","60-64","Mixed","West Wales and The Valleys","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Inner London - East","London","25","20","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Inner London - West","London","25","25","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Outer London - South","London","15","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Outer London - West and North West","London","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Bedfordshire and Hertfordshire","Outside London","30","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","40","33740","32100"
"In post","2022","60-64","Undeclared","Cheshire","Outside London","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Cornwall and Isles of Scilly","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Derbyshire and Nottinghamshire","Outside London","50","40","28140","27570"
"In post","2022","60-64","Undeclared","Devon","Outside London","45","35","31790","27570"
"In post","2022","60-64","Undeclared","Dorset and Somerset","Outside London","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","East Anglia","Outside London","70","60","30510","27570"
"In post","2022","60-64","Undeclared","East Wales","Outside London","75","60","29800","26120"
"In post","2022","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Eastern Scotland","Outside London","80","60","36690","34000"
"In post","2022","60-64","Undeclared","Essex","Outside London","35","25","30810","28200"
"In post","2022","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","160","140","40720","37390"
"In post","2022","60-64","Undeclared","Greater Manchester","Outside London","90","75","31870","27570"
"In post","2022","60-64","Undeclared","Hampshire and Isle of Wight","Outside London","115","100","33570","33000"
"In post","2022","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","25","20","[c]","[c]"
