"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","75","75","31580","32000"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","65","60","28870","24100"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","30","30","29210","27090"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Charity Commission","Inner London - West","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Charity Commission","Merseyside","20","20","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","85","75","31760","24950"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","45","45","54170","52190"
"In post","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","35","30","24330","25120"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Anglia","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Wales","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Merseyside","30","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","55","50","39380","35540"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","55","50","34800","27230"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","15","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Cheshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Cumbria","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","45","40","37450","30130"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Devon","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Anglia","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Wales","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Essex","35","30","40880","36240"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","45","45","41240","48080"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","35","30","39290","32570"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - West","195","185","47030","40800"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Kent","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Lancashire","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Merseyside","50","45","38070","31490"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","30","30","35650","28430"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","15","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Midlands","50","45","43020","48080"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","50","50","38930","34480"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","East Wales","25","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Cumbria","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","35","35","33980","34000"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","East Anglia","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","835","805","36560","34000"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Lincolnshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
