"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cheshire","Cheshire West and Chester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Cheshire West and Chester","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Warrington","AA/AO","80","70","22740","21260"
"In post","2022","Declared disabled","Cheshire","Warrington","EO","70","65","29570","28840"
"In post","2022","Declared disabled","Cheshire","Warrington","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire","Warrington","SEO/HEO","55","55","37170","36740"
"In post","2022","Declared disabled","Cheshire","Warrington","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","105","90","21090","21260"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","80","75","27420","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","30","30","35140","33410"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","East Cumbria","AA/AO","35","30","21030","21300"
"In post","2022","Declared disabled","Cumbria","East Cumbria","EO","35","35","26350","26520"
"In post","2022","Declared disabled","Cumbria","East Cumbria","G6/G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","East Cumbria","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","East Cumbria","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","West Cumbria","AA/AO","65","55","21560","21300"
"In post","2022","Declared disabled","Cumbria","West Cumbria","EO","35","30","26760","27570"
"In post","2022","Declared disabled","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","West Cumbria","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cumbria","West Cumbria","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","AA/AO","85","75","21060","21260"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","EO","45","40","27840","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Derby","Unknown","35","35","30440","28200"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","EO","40","35","27210","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","35","35","22490","21260"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","75","65","27310","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","AA/AO","280","245","22150","21260"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","EO","285","265","26790","27000"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","G6/G7","95","90","56220","55210"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","315","300","35460","33680"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","Nottingham","Unknown","70","65","29080","28200"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","40","35","25660","22410"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","55","50","27730","27570"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","35","30","36560","34580"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","50","45","24940","23140"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","35","35","35970","33250"
"In post","2022","Declared disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Devon CC","AA/AO","240","200","22060","21260"
"In post","2022","Declared disabled","Devon","Devon CC","EO","185","165","27670","27570"
"In post","2022","Declared disabled","Devon","Devon CC","G6/G7","40","40","55230","50510"
"In post","2022","Declared disabled","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Devon CC","SEO/HEO","130","125","36850","36160"
"In post","2022","Declared disabled","Devon","Devon CC","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Devon","Plymouth","AA/AO","130","115","22600","22010"
"In post","2022","Declared disabled","Devon","Plymouth","EO","105","90","27480","27570"
"In post","2022","Declared disabled","Devon","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Plymouth","SEO/HEO","85","80","38090","38450"
"In post","2022","Declared disabled","Devon","Plymouth","Unknown","45","40","32150","31420"
"In post","2022","Declared disabled","Devon","Torbay","AA/AO","30","25","21000","21260"
"In post","2022","Declared disabled","Devon","Torbay","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon","Torbay","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Devon","Torbay","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","40","35","20690","20970"
"In post","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","65","55","27060","27570"
"In post","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","AA/AO","100","95","24100","22600"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","EO","75","65","28420","27570"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","SEO/HEO","65","65","38680","36460"
"In post","2022","Declared disabled","Dorset and Somerset","Dorset","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","AA/AO","65","55","21050","21260"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","EO","90","80","27150","27570"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","SEO/HEO","75","70","36660","35340"
"In post","2022","Declared disabled","Dorset and Somerset","Somerset CC","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Breckland and South Norfolk","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Breckland and South Norfolk","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Breckland and South Norfolk","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","AA/AO","110","100","25770","21860"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","EO","100","95","28250","27570"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","SEO/HEO","125","120","37420","34000"
"In post","2022","Declared disabled","East Anglia","Cambridgeshire CC","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","North and West Norfolk","AA/AO","50","50","25400","25210"
"In post","2022","Declared disabled","East Anglia","North and West Norfolk","EO","30","25","27630","27570"
"In post","2022","Declared disabled","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","North and West Norfolk","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","North and West Norfolk","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","AA/AO","75","65","22280","21260"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","EO","100","90","27340","27570"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","SEO/HEO","50","50","36540","34690"
"In post","2022","Declared disabled","East Anglia","Norwich and East Norfolk","Unknown","40","35","25840","23990"
"In post","2022","Declared disabled","East Anglia","Peterborough","AA/AO","80","70","21130","21610"
"In post","2022","Declared disabled","East Anglia","Peterborough","EO","65","55","27040","27130"
"In post","2022","Declared disabled","East Anglia","Peterborough","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Peterborough","SEO/HEO","40","35","37140","35900"
"In post","2022","Declared disabled","East Anglia","Peterborough","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","AA/AO","150","135","22570","21260"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","EO","150","140","27520","27570"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","SEO/HEO","95","90","36110","33680"
"In post","2022","Declared disabled","East Anglia","Suffolk CC","Unknown","30","30","31990","31420"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","AA/AO","315","280","21890","21260"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","EO","295","275","27300","26820"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","G6/G7","120","115","59190","58040"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","SCS level","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","295","280","36890","35010"
"In post","2022","Declared disabled","East Wales","Cardiff and Vale of Glamorgan","Unknown","50","45","30670","30210"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","AA/AO","105","95","22060","21260"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","EO","70","65","27910","27570"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","SEO/HEO","35","35","37410","37150"
"In post","2022","Declared disabled","East Wales","Flintshire and Wrexham","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","AA/AO","95","80","21230","20970"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","EO","115","110","26080","25570"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","G6/G7","65","60","54750","51210"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","SEO/HEO","215","205","35480","35280"
"In post","2022","Declared disabled","East Wales","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Powys","AA/AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Powys","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Powys","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","70","65","24920","23140"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","70","65","28020","27380"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","110","90","22470","21260"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","100","85","27220","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","45","40","27380","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","AA/AO","165","150","21590","21260"
"In post","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","EO","85","75","27530","27570"
"In post","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Angus and Dundee City","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","AA/AO","275","255","23150","23230"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","EO","290","270","29340","28990"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","G6/G7","205","195","61300","62170"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","SEO/HEO","440","425","38970","37960"
"In post","2022","Declared disabled","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","AA/AO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","EO","90","80","29420","27570"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","30","30","36990","34290"
"In post","2022","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","EO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Falkirk","AA/AO","80","65","21840","21260"
"In post","2022","Declared disabled","Eastern Scotland","Falkirk","EO","90","80","29220","27570"
"In post","2022","Declared disabled","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Falkirk","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","40","35","25460","26900"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","EO","65","60","31730","35000"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","West Lothian","AA/AO","15","10","[c]","[c]"
