"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Department for Education","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Yorkshire and The Humber","Undeclared","40","40","42360","39000"
"In post","2022","50-59","Department for Education","Yorkshire and The Humber","Unknown","40","40","39900","36500"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","55","50","36580","32160"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","140","135","37220","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East of England","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East of England","Unknown","60","60","37890","36580"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","335","325","48090","42910"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","London","LGBO","25","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","London","Undeclared","35","35","45330","43110"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","London","Unknown","80","75","46250","40460"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","125","120","37200","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","35","30","30110","21300"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","280","265","32700","26520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","35","30","33610","26520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","100","90","26450","21300"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","35","35","35440","29410"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","305","295","39250","34720"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","50","45","41450","36970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","65","65","33960","31240"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","340","330","37630","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","45","40","35910","36970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","70","70","35440","30660"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","55","50","30880","25100"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Wales","Undeclared","10","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Wales","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","160","155","37060","32320"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","30","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","215","210","37720","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","30","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","50","50","32480","29180"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Heterosexual / straight","245","245","52540","51710"
"In post","2022","50-59","Department for International Trade","London","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Undeclared","30","30","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Unknown","75","75","45170","39440"
"In post","2022","50-59","Department for International Trade","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East of England","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","250","245","51300","53130"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","London","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","London","Undeclared","30","30","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","London","Unknown","45","40","52180","53130"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North East (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","40","40","48940","48200"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","90","85","40510","37250"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","40","35","28110","22560"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","50","50","43550","43080"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","East Midlands (England)","Heterosexual / straight","135","135","37270","31210"
"In post","2022","50-59","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","East Midlands (England)","Undeclared","45","40","35880","31730"
"In post","2022","50-59","Department for Transport","East Midlands (England)","Unknown","30","30","28960","26700"
"In post","2022","50-59","Department for Transport","East of England","Heterosexual / straight","105","105","31040","27380"
"In post","2022","50-59","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","East of England","Undeclared","30","30","29050","26800"
"In post","2022","50-59","Department for Transport","East of England","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Department for Transport","London","Heterosexual / straight","490","480","50670","44480"
"In post","2022","50-59","Department for Transport","London","LGBO","30","30","48860","44030"
"In post","2022","50-59","Department for Transport","London","Undeclared","95","90","46390","37660"
"In post","2022","50-59","Department for Transport","London","Unknown","100","100","40870","33390"
"In post","2022","50-59","Department for Transport","North East (England)","Heterosexual / straight","60","60","30380","26780"
"In post","2022","50-59","Department for Transport","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport","North East (England)","Undeclared","35","30","25920","26450"
"In post","2022","50-59","Department for Transport","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for Transport","North West (England)","Heterosexual / straight","110","110","31070","27930"
"In post","2022","50-59","Department for Transport","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport","North West (England)","Undeclared","45","45","29730","26780"
"In post","2022","50-59","Department for Transport","North West (England)","Unknown","35","35","26590","26470"
"In post","2022","50-59","Department for Transport","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","Scotland","Heterosexual / straight","110","105","32530","30640"
"In post","2022","50-59","Department for Transport","Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport","Scotland","Undeclared","45","40","30850","26780"
"In post","2022","50-59","Department for Transport","Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Department for Transport","South East (England)","Heterosexual / straight","295","285","39650","32180"
"In post","2022","50-59","Department for Transport","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport","South East (England)","Undeclared","70","70","38900","32550"
"In post","2022","50-59","Department for Transport","South East (England)","Unknown","65","65","32060","26700"
"In post","2022","50-59","Department for Transport","South West (England)","Heterosexual / straight","165","160","35170","30730"
"In post","2022","50-59","Department for Transport","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Transport","South West (England)","Undeclared","40","35","32590","28140"
"In post","2022","50-59","Department for Transport","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Department for Transport","Wales","Heterosexual / straight","990","910","29090","21840"
"In post","2022","50-59","Department for Transport","Wales","LGBO","30","30","29640","21840"
"In post","2022","50-59","Department for Transport","Wales","Undeclared","415","365","27530","21840"
"In post","2022","50-59","Department for Transport","Wales","Unknown","145","140","29450","21840"
"In post","2022","50-59","Department for Transport","West Midlands (England)","Heterosexual / straight","115","110","29710","26800"
"In post","2022","50-59","Department for Transport","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Transport","West Midlands (England)","Undeclared","35","35","27620","26780"
"In post","2022","50-59","Department for Transport","West Midlands (England)","Unknown","35","35","29860","26780"
"In post","2022","50-59","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","125","120","32150","26830"
"In post","2022","50-59","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Transport","Yorkshire and The Humber","Undeclared","35","35","28880","26780"
"In post","2022","50-59","Department for Transport","Yorkshire and The Humber","Unknown","40","40","28960","26700"
"In post","2022","50-59","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","1185","1070","28320","27570"
"In post","2022","50-59","Department for Work and Pensions","East Midlands (England)","LGBO","50","50","27670","27570"
"In post","2022","50-59","Department for Work and Pensions","East Midlands (England)","Undeclared","195","175","29010","27570"
"In post","2022","50-59","Department for Work and Pensions","East Midlands (England)","Unknown","370","325","26690","27570"
"In post","2022","50-59","Department for Work and Pensions","East of England","Heterosexual / straight","1160","1070","29690","29290"
"In post","2022","50-59","Department for Work and Pensions","East of England","LGBO","45","45","29390","29290"
"In post","2022","50-59","Department for Work and Pensions","East of England","Undeclared","165","150","29610","27570"
"In post","2022","50-59","Department for Work and Pensions","East of England","Unknown","335","290","28010","27570"
"In post","2022","50-59","Department for Work and Pensions","London","Heterosexual / straight","1980","1875","34970","31060"
"In post","2022","50-59","Department for Work and Pensions","London","LGBO","90","85","37120","31060"
"In post","2022","50-59","Department for Work and Pensions","London","Undeclared","290","275","32460","31060"
"In post","2022","50-59","Department for Work and Pensions","London","Unknown","790","735","33400","31060"
"In post","2022","50-59","Department for Work and Pensions","North East (England)","Heterosexual / straight","2250","2015","28970","27570"
"In post","2022","50-59","Department for Work and Pensions","North East (England)","LGBO","90","85","27930","27570"
"In post","2022","50-59","Department for Work and Pensions","North East (England)","Undeclared","285","255","29030","27570"
"In post","2022","50-59","Department for Work and Pensions","North East (England)","Unknown","640","560","27150","25560"
"In post","2022","50-59","Department for Work and Pensions","North West (England)","Heterosexual / straight","4580","4205","29690","27570"
"In post","2022","50-59","Department for Work and Pensions","North West (England)","LGBO","160","150","28560","27570"
"In post","2022","50-59","Department for Work and Pensions","North West (England)","Undeclared","675","615","28720","27570"
"In post","2022","50-59","Department for Work and Pensions","North West (England)","Unknown","1425","1270","27340","27570"
"In post","2022","50-59","Department for Work and Pensions","Scotland","Heterosexual / straight","2215","2010","27300","27570"
"In post","2022","50-59","Department for Work and Pensions","Scotland","LGBO","65","65","28520","27570"
"In post","2022","50-59","Department for Work and Pensions","Scotland","Undeclared","355","325","26040","27570"
"In post","2022","50-59","Department for Work and Pensions","Scotland","Unknown","610","535","25150","26120"
"In post","2022","50-59","Department for Work and Pensions","South East (England)","Heterosexual / straight","1595","1465","28270","27570"
"In post","2022","50-59","Department for Work and Pensions","South East (England)","LGBO","90","85","28280","27570"
"In post","2022","50-59","Department for Work and Pensions","South East (England)","Undeclared","245","220","27920","27570"
"In post","2022","50-59","Department for Work and Pensions","South East (England)","Unknown","410","370","27340","27570"
"In post","2022","50-59","Department for Work and Pensions","South West (England)","Heterosexual / straight","1375","1240","27480","27570"
"In post","2022","50-59","Department for Work and Pensions","South West (England)","LGBO","65","60","28450","27570"
"In post","2022","50-59","Department for Work and Pensions","South West (England)","Undeclared","215","190","27400","27570"
"In post","2022","50-59","Department for Work and Pensions","South West (England)","Unknown","365","310","25690","27570"
"In post","2022","50-59","Department for Work and Pensions","Unknown","Heterosexual / straight","135","125","32510","30330"
"In post","2022","50-59","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Work and Pensions","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2022","50-59","Department for Work and Pensions","Unknown","Unknown","35","30","30680","27570"
"In post","2022","50-59","Department for Work and Pensions","Wales","Heterosexual / straight","1270","1165","27260","27570"
"In post","2022","50-59","Department for Work and Pensions","Wales","LGBO","40","40","28530","27570"
"In post","2022","50-59","Department for Work and Pensions","Wales","Undeclared","190","180","26800","27570"
"In post","2022","50-59","Department for Work and Pensions","Wales","Unknown","360","320","25450","26120"
"In post","2022","50-59","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","1735","1555","27130","27570"
"In post","2022","50-59","Department for Work and Pensions","West Midlands (England)","LGBO","50","50","26070","27570"
"In post","2022","50-59","Department for Work and Pensions","West Midlands (England)","Undeclared","285","250","25850","27570"
"In post","2022","50-59","Department for Work and Pensions","West Midlands (England)","Unknown","685","590","25330","27570"
"In post","2022","50-59","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","2315","2105","32020","27570"
"In post","2022","50-59","Department for Work and Pensions","Yorkshire and The Humber","LGBO","95","90","29880","27570"
"In post","2022","50-59","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","365","330","30680","27570"
"In post","2022","50-59","Department for Work and Pensions","Yorkshire and The Humber","Unknown","635","565","30000","27570"
"In post","2022","50-59","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","50","45","52910","42480"
"In post","2022","50-59","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","East of England","Heterosexual / straight","105","100","55580","49650"
"In post","2022","50-59","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","East of England","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","East of England","Unknown","45","40","57410","47560"
"In post","2022","50-59","Department of Health and Social Care","London","Heterosexual / straight","590","565","52520","50080"
"In post","2022","50-59","Department of Health and Social Care","London","LGBO","30","30","59480","45560"
"In post","2022","50-59","Department of Health and Social Care","London","Undeclared","175","165","57310","53860"
"In post","2022","50-59","Department of Health and Social Care","London","Unknown","310","300","55350","50130"
"In post","2022","50-59","Department of Health and Social Care","North East (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North West (England)","Heterosexual / straight","75","70","48090","40560"
"In post","2022","50-59","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","South East (England)","Heterosexual / straight","90","80","47250","40560"
"In post","2022","50-59","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","South East (England)","Undeclared","25","20","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","South East (England)","Unknown","35","35","52540","51500"
"In post","2022","50-59","Department of Health and Social Care","South West (England)","Heterosexual / straight","150","135","47750","43410"
"In post","2022","50-59","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","South West (England)","Undeclared","40","40","52100","50670"
"In post","2022","50-59","Department of Health and Social Care","South West (England)","Unknown","40","40","55200","43840"
"In post","2022","50-59","Department of Health and Social Care","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","60","55","49600","40560"
"In post","2022","50-59","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","210","205","48150","42480"
"In post","2022","50-59","Department of Health and Social Care","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","70","65","49560","49530"
"In post","2022","50-59","Department of Health and Social Care","Yorkshire and The Humber","Unknown","85","85","47620","48860"
"In post","2022","50-59","Estyn","Wales","Heterosexual / straight","40","35","73720","75480"
"In post","2022","50-59","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Estyn","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Estyn","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","East Midlands (England)","Unknown","10","10","[c]","[c]"
