"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Commercial","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Nottingham","30","30","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Lambeth","10","10","[c]","[c]"
"In post","2022","Black","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Tower Hamlets","10","10","[c]","[c]"
"In post","2022","Black","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Westminster","90","90","38170","34710"
"In post","2022","Black","Communications","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Tyneside","15","15","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Greater Manchester South West","25","25","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2022","Black","Communications","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Birmingham","25","25","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Nottingham","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Barnet","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Bromley","20","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Croydon","65","65","35170","31060"
"In post","2022","Black","Counter Fraud","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Hackney and Newham","145","140","34370","31880"
"In post","2022","Black","Counter Fraud","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Lambeth","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Redbridge and Waltham Forest","80","75","28060","25110"
"In post","2022","Black","Counter Fraud","London","Tower Hamlets","15","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Wandsworth","20","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Westminster","25","20","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Greater Manchester South West","15","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Manchester","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","East Kent","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Midlands (England)","Birmingham","45","45","29060","27570"
"In post","2022","Black","Counter Fraud","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
