"Status","Year","Organisation","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","EO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","G6/G7","10","10","62230","59470"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","SEO/HEO","20","20","45700","46750"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","AA/AO","15","10","20210","20040"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","EO","40","35","24420","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","SEO/HEO","45","40","33340","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","EO","10","10","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","SEO/HEO","25","25","35370","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","EO","15","15","29520","29660"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","SEO/HEO","70","65","39820","38670"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","EO","60","55","24520","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","SEO/HEO","65","60","33120","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","EO","50","50","24530","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","SEO/HEO","70","65","34300","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","EO","30","30","24690","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","SEO/HEO","50","45","33880","31640"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","SEO/HEO","20","20","36650","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","SEO/HEO","30","30","33850","31230"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","EO","30","30","24730","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","SEO/HEO","45","45","33650","31220"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","EO","25","20","24810","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","SEO/HEO","45","40","34000","31040"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","EO","20","20","24750","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","SEO/HEO","40","35","34600","34500"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Operational Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Policy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","EO","20","20","25660","25010"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","SEO/HEO","20","20","33140","34030"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East of England","AA/AO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East of England","EO","55","55","25690","25100"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","East of England","SEO/HEO","55","50","32810","32160"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","London","EO","55","55","30260","31460"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","London","SEO/HEO","25","25","36610","36620"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North East (England)","EO","10","10","25690","25120"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North West (England)","AA/AO","130","120","21420","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North West (England)","EO","65","65","25200","24920"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","North West (England)","SEO/HEO","55","50","31840","29690"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Scotland","AA/AO","40","35","21300","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Scotland","EO","30","30","25540","25190"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Scotland","SEO/HEO","20","20","32570","30040"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South East (England)","AA/AO","50","45","24250","24370"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South East (England)","EO","100","95","26800","26550"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South East (England)","G6/G7","15","15","56880","55490"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South East (England)","SEO/HEO","95","95","34710","33090"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South West (England)","AA/AO","155","145","21310","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South West (England)","EO","100","95","25670","25190"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South West (England)","G6/G7","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","South West (England)","SEO/HEO","60","60","32660","30420"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Wales","AA/AO","125","110","21310","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Wales","EO","80","70","25610","25100"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Wales","SEO/HEO","60","60","34140","35900"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","AA/AO","80","70","21350","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","EO","55","55","25350","24920"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","SEO/HEO","60","60","32830","31860"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","AA/AO","65","65","21960","21300"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","EO","60","60","25510","25310"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","SEO/HEO","50","50","32360","30430"
"In post","2022","Animal and Plant Health Agency","Other","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","SEO/HEO","10","10","39030","38750"
"In post","2022","Animal and Plant Health Agency","Other","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","SEO/HEO","15","15","33500","33560"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","AA/AO","135","130","24240","24370"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","EO","115","110","28280","27960"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","G6/G7","40","40","57210","53870"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","SEO/HEO","160","150","36270","34610"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
