"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","Heterosexual / straight","75","70","28720","26310"
"In post","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","Heterosexual / straight","35","35","19690","19810"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","Heterosexual / straight","60","60","21720","21170"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","Heterosexual / straight","105","105","27960","26930"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","Undeclared","15","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","Heterosexual / straight","75","75","34780","34030"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","Heterosexual / straight","40","40","43020","41920"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","Heterosexual / straight","95","90","21690","21790"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","Unknown","25","25","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","Heterosexual / straight","365","340","26670","25160"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","LGBO","20","20","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","Undeclared","40","35","25670","25110"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","Unknown","100","95","26310","25110"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Heterosexual / straight","655","620","29890","29290"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","LGBO","40","40","29900","29290"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Undeclared","70","70","30690","29460"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Unknown","130","115","30000","29430"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","Heterosexual / straight","65","65","69900","68500"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","Unknown","20","20","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","Heterosexual / straight","175","165","58210","57500"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","Unknown","55","50","57180","56720"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","Heterosexual / straight","285","275","35980","37000"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","Undeclared","35","35","36140","36990"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","Unknown","60","55","36840","36920"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","Heterosexual / straight","215","205","44190","43890"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","Unknown","45","45","43870","44230"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Heterosexual / straight","150","140","31570","30210"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Unknown","45","45","27630","25750"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AO","Heterosexual / straight","65","55","21270","21260"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AO","Unknown","20","15","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Heterosexual / straight","230","210","27580","27570"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Undeclared","25","20","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Unknown","45","35","29870","29130"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Heterosexual / straight","60","55","29190","28200"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","Heterosexual / straight","70","70","19380","19200"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","Unknown","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","Heterosexual / straight","550","525","28710","26400"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","LGBO","35","30","30140","27680"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","Undeclared","90","85","30180","26500"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","Unknown","215","205","27570","25630"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Heterosexual / straight","530","500","30860","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Undeclared","75","70","32640","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Unknown","135","125","31290","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","Heterosexual / straight","40","40","68580","67910"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","Undeclared","10","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","Heterosexual / straight","135","130","55160","53500"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","Unknown","50","45","57500","55670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","Heterosexual / straight","255","245","36770","35020"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","LGBO","15","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","Undeclared","40","35","36590","34890"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","Unknown","80","80","34920","33370"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","Heterosexual / straight","205","195","42400","40580"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","Unknown","45","40","42360","40580"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Heterosexual / straight","160","155","30300","26310"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Unknown","50","45","26500","24270"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","Heterosexual / straight","70","70","21870","21790"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","Unknown","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","Heterosexual / straight","325","310","26120","23830"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","LGBO","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","Undeclared","40","35","27110","23830"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","Unknown","40","35","26340","24260"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Heterosexual / straight","370","350","28650","28350"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Undeclared","50","45","29680","28670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Unknown","50","45","29350","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","Heterosexual / straight","65","60","58630","56540"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","Heterosexual / straight","220","210","35070","35300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","Undeclared","35","35","35400","35300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","Unknown","30","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","Heterosexual / straight","150","145","44720","42580"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Heterosexual / straight","40","40","32720","34410"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","Heterosexual / straight","70","65","22560","21790"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","Unknown","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","Heterosexual / straight","490","470","25780","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","LGBO","35","35","26990","26560"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","Undeclared","35","35","27050","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","Unknown","120","115","25760","23950"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Heterosexual / straight","395","370","28470","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","LGBO","35","30","29140","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Undeclared","50","45","28770","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Unknown","70","70","28820","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","Heterosexual / straight","30","30","75220","71930"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","Heterosexual / straight","120","100","58050","56780"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","Heterosexual / straight","245","230","34810","34070"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","Undeclared","35","30","35280","34290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","Unknown","35","30","36330","34980"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","Heterosexual / straight","185","180","45350","44500"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","Unknown","35","35","44680","43160"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Heterosexual / straight","120","115","25660","24080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","Heterosexual / straight","155","150","20260","19810"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","Undeclared","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","Unknown","50","45","21220","21790"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","Heterosexual / straight","505","470","25400","21960"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","LGBO","30","30","29680","30700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","Undeclared","70","65","28100","27960"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","Unknown","130","120","28000","28140"
