"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Digital, Data and Technology","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Digital, Data and Technology","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","Economics","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Economics","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Camden and City of London","EO","10","10","[c]","[c]"
"In post","2022","Analysis","Economics","Camden and City of London","G6/G7","10","10","88720","84450"
"In post","2022","Analysis","Economics","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Economics","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Glasgow City","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","Economics","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Hackney and Newham","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","Economics","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Hackney and Newham","SEO/HEO","10","10","37770","37770"
"In post","2022","Analysis","Economics","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Leeds","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","Economics","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Leeds","SEO/HEO","10","10","32910","32790"
"In post","2022","Analysis","Economics","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Manchester","G6/G7","15","10","56690","55210"
"In post","2022","Analysis","Economics","Manchester","SEO/HEO","30","30","35190","33370"
"In post","2022","Analysis","Economics","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Monmouthshire and Newport","AA/AO","30","30","19860","19860"
"In post","2022","Analysis","Economics","Monmouthshire and Newport","EO","15","15","24020","23880"
"In post","2022","Analysis","Economics","Monmouthshire and Newport","G6/G7","30","30","52290","50710"
"In post","2022","Analysis","Economics","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Monmouthshire and Newport","SEO/HEO","55","50","32620","30710"
"In post","2022","Analysis","Economics","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","Economics","South Hampshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Economics","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Tower Hamlets","EO","10","10","27780","28310"
"In post","2022","Analysis","Economics","Tower Hamlets","G6/G7","105","100","63380","61020"
"In post","2022","Analysis","Economics","Tower Hamlets","SCS level","20","20","103270","97750"
"In post","2022","Analysis","Economics","Tower Hamlets","SEO/HEO","50","50","35790","34260"
"In post","2022","Analysis","Economics","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Economics","Westminster","AA/AO","10","10","23300","23310"
"In post","2022","Analysis","Economics","Westminster","EO","60","60","27760","27680"
"In post","2022","Analysis","Economics","Westminster","G6/G7","355","340","58530","55730"
"In post","2022","Analysis","Economics","Westminster","SCS level","35","30","91380","78850"
"In post","2022","Analysis","Economics","Westminster","SEO/HEO","375","370","35380","34710"
"In post","2022","Analysis","Economics","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Tower Hamlets","G6/G7","10","10","60030","59600"
"In post","2022","Analysis","Finance","Tower Hamlets","SEO/HEO","10","10","37660","38020"
"In post","2022","Analysis","Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Finance","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Staffordshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Analysis","Geography","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Geography","Wiltshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Human Resources","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Westminster","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","Human Resources","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Human Resources","Westminster","SEO/HEO","10","10","40500","39570"
"In post","2022","Analysis","Intelligence Analysis","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Central Hampshire","SEO/HEO","15","15","27300","26030"
"In post","2022","Analysis","Intelligence Analysis","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Monmouthshire and Newport","EO","10","10","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Monmouthshire and Newport","SEO/HEO","10","10","32860","31610"
"In post","2022","Analysis","Intelligence Analysis","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Tower Hamlets","G6/G7","15","15","62380","57320"
"In post","2022","Analysis","Intelligence Analysis","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Tower Hamlets","SEO/HEO","15","15","42400","43880"
"In post","2022","Analysis","Intelligence Analysis","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Wiltshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intelligence Analysis","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Internal Audit","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","International Trade","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Westminster","G6/G7","10","10","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Knowledge and Information Management","Westminster","SEO/HEO","10","10","39670","41350"
"In post","2022","Analysis","Knowledge and Information Management","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicine","Westminster","G6/G7","10","10","56590","53360"
"In post","2022","Analysis","Medicine","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Camden and City of London","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
