"Status","Year","Disability","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Commercial","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Swansea","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Tyneside","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Westminster","35","30","51700","47590"
"In post","2022","Undeclared","Commercial","Wiltshire","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Tyneside","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Westminster","60","55","45800","41700"
"In post","2022","Undeclared","Corporate Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Birmingham","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Blackpool","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Kent","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Glasgow City","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Leeds","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Liverpool","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Manchester","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","North Yorkshire CC","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Nottingham","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Redbridge and Waltham Forest","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","South and West Derbyshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Sunderland","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Tyneside","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Westminster","20","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Barnet","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","35290","33300"
"In post","2022","Undeclared","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Berkshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Birmingham","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Blackpool","40","40","40970","35790"
"In post","2022","Undeclared","Digital, Data and Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Bristol, City of","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Central Hampshire","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Cheshire East","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","City of Edinburgh","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Coventry","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Croydon","30","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Darlington","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Dorset","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Glasgow City","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Hertfordshire CC","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Leeds","30","30","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Liverpool","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Manchester","50","50","43800","36800"
"In post","2022","Undeclared","Digital, Data and Technology","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","North Hampshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Nottingham","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Peterborough","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Plymouth","40","40","38420","38450"
"In post","2022","Undeclared","Digital, Data and Technology","Portsmouth","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Sefton","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Sheffield","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Somerset CC","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Southend-on-Sea","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Swansea","100","100","41490","40300"
"In post","2022","Undeclared","Digital, Data and Technology","Telford and Wrekin","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Tower Hamlets","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Tyneside","110","105","43940","40130"
"In post","2022","Undeclared","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Warrington","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","West Sussex (South West)","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Westminster","105","105","49000","42550"
"In post","2022","Undeclared","Digital, Data and Technology","Wiltshire","45","40","40280","40580"
"In post","2022","Undeclared","Digital, Data and Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","York","5","5","[c]","[c]"
"In post","2022","Undeclared","Economics","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Westminster","70","70","46000","40370"
"In post","2022","Undeclared","Finance","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","44400","40580"
"In post","2022","Undeclared","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Berkshire","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Birmingham","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Blackpool","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Buckinghamshire","20","20","[c]","[c]"
"In post","2022","Undeclared","Finance","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Hampshire","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Valleys","[c]","[c]","[c]","[c]"
