"Status","Year","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","EO","55","[c]","26900","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","EO","35","[c]","24550","24460"
"Leaver Dept.","2022","Declared disabled","South West (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","SEO/HEO","70","[c]","34990","35630"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","EO","40","[c]","26790","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","EO","35","[c]","26630","27570"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","SEO/HEO","55","[c]","33250","32240"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","AA/AO","105","[c]","20470","20970"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","EO","120","[c]","25830","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","SEO/HEO","145","[c]","34290","33840"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA/AO","90","[c]","21610","21820"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","120","[c]","26700","26760"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6/G7","50","[c]","56970","53730"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO/HEO","150","[c]","35670","36330"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AA/AO","295","[c]","23680","23780"
"Leaver Dept.","2022","Declared non-disabled","London","EO","1030","[c]","28570","28170"
"Leaver Dept.","2022","Declared non-disabled","London","G6/G7","1705","[c]","58930","55930"
"Leaver Dept.","2022","Declared non-disabled","London","SCS level","335","[c]","92350","88530"
"Leaver Dept.","2022","Declared non-disabled","London","SEO/HEO","2590","[c]","36940","36330"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AA/AO","235","[c]","21220","21260"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","180","[c]","26930","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6/G7","55","[c]","54500","52070"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO/HEO","165","[c]","34370","33690"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA/AO","330","[c]","20960","21260"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","495","[c]","26110","26670"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6/G7","140","[c]","56500","53840"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO/HEO","350","[c]","34890","35310"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","AA/AO","260","[c]","21550","21260"
"Leaver Dept.","2022","Declared non-disabled","Scotland","EO","375","[c]","26880","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","G6/G7","45","[c]","55790","53990"
"Leaver Dept.","2022","Declared non-disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","SEO/HEO","160","[c]","36190","33930"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","AA/AO","130","[c]","21480","21820"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","EO","170","[c]","27150","27570"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","G6/G7","110","[c]","57600","54540"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","SEO/HEO","220","[c]","36350","37830"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","AA/AO","230","[c]","20670","20020"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","EO","300","[c]","25000","24950"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","G6/G7","245","[c]","56430","53570"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","SEO/HEO","665","[c]","34230","33780"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA/AO","45","[c]","21300","21840"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","55","[c]","27170","27500"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6/G7","65","[c]","57350","55160"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO/HEO","105","[c]","35630","33730"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","AA/AO","90","[c]","21340","21260"
"Leaver Dept.","2022","Declared non-disabled","Wales","EO","155","[c]","27000","27570"
"Leaver Dept.","2022","Declared non-disabled","Wales","G6/G7","60","[c]","57210","54960"
"Leaver Dept.","2022","Declared non-disabled","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","SEO/HEO","130","[c]","35400","35180"
"Leaver Dept.","2022","Declared non-disabled","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","AA/AO","205","[c]","20630","20970"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","EO","310","[c]","25970","27460"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","G6/G7","90","[c]","57940","52930"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","SEO/HEO","235","[c]","34510","33900"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","AA/AO","130","[c]","20990","21010"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","EO","235","[c]","26480","27570"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","G6/G7","180","[c]","55830","52630"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","340","[c]","34770","34420"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","EO","60","[c]","28890","28330"
"Leaver Dept.","2022","Undeclared","London","G6/G7","75","[c]","59230","54890"
"Leaver Dept.","2022","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","SEO/HEO","170","[c]","37790","37370"
"Leaver Dept.","2022","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","SEO/HEO","35","[c]","36630","36330"
"Leaver Dept.","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SEO/HEO","40","[c]","34980","33880"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SEO/HEO","60","[c]","36440","36330"
"Leaver Dept.","2022","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","145","[c]","22680","22680"
"Leaver Dept.","2022","Unknown","London","EO","380","[c]","28600","28170"
"Leaver Dept.","2022","Unknown","London","G6/G7","950","[c]","58830","55130"
"Leaver Dept.","2022","Unknown","London","SCS level","185","[c]","105100","98870"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","1465","[c]","35710","34550"
"Leaver Dept.","2022","Unknown","London","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AA/AO","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","EO","50","[c]","26320","26130"
"Leaver Dept.","2022","Unknown","North East (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SEO/HEO","45","[c]","35490","35970"
"Leaver Dept.","2022","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","AA/AO","115","[c]","20760","20730"
"Leaver Dept.","2022","Unknown","North West (England)","EO","100","[c]","26580","27220"
"Leaver Dept.","2022","Unknown","North West (England)","G6/G7","50","[c]","52890","50410"
"Leaver Dept.","2022","Unknown","North West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO/HEO","140","[c]","34390","34530"
"Leaver Dept.","2022","Unknown","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AA/AO","115","[c]","22370","21430"
"Leaver Dept.","2022","Unknown","Scotland","EO","55","[c]","27440","27570"
"Leaver Dept.","2022","Unknown","Scotland","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SEO/HEO","55","[c]","36320","35510"
"Leaver Dept.","2022","Unknown","South East (England)","AA/AO","40","[c]","22720","22090"
"Leaver Dept.","2022","Unknown","South East (England)","EO","40","[c]","27810","27570"
"Leaver Dept.","2022","Unknown","South East (England)","G6/G7","85","[c]","59280","56500"
"Leaver Dept.","2022","Unknown","South East (England)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SEO/HEO","85","[c]","37300","38350"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AA/AO","45","[c]","21440","21130"
"Leaver Dept.","2022","Unknown","South West (England)","EO","50","[c]","26020","26490"
"Leaver Dept.","2022","Unknown","South West (England)","G6/G7","120","[c]","57980","55930"
"Leaver Dept.","2022","Unknown","South West (England)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SEO/HEO","180","[c]","37040","37470"
"Leaver Dept.","2022","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","240","[c]","32220","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","40","[c]","26070","26350"
"Leaver Dept.","2022","Unknown","Wales","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO/HEO","65","[c]","33800","32000"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AA/AO","75","[c]","20760","20970"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","60","[c]","26120","25560"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G6/G7","40","[c]","55740","51200"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SEO/HEO","90","[c]","36200","36270"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AA/AO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","85","[c]","26690","27570"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6/G7","140","[c]","58030","54710"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO/HEO","240","[c]","35310","35970"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","AA/AO","135","[c]","21280","21260"
"New entrant CS","2022","Declared disabled","East Midlands (England)","EO","60","[c]","26870","27570"
"New entrant CS","2022","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","SEO/HEO","40","[c]","33830","33080"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Unknown","110","[c]","28930","28200"
"New entrant CS","2022","Declared disabled","East of England","AA/AO","80","[c]","22470","21790"
"New entrant CS","2022","Declared disabled","East of England","EO","70","[c]","27740","27570"
"New entrant CS","2022","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Unknown","105","[c]","27130","24800"
"New entrant CS","2022","Declared disabled","London","AA/AO","115","[c]","24200","24540"
"New entrant CS","2022","Declared disabled","London","EO","290","[c]","28900","28500"
"New entrant CS","2022","Declared disabled","London","G6/G7","95","[c]","57250","54700"
"New entrant CS","2022","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","SEO/HEO","325","[c]","35550","34260"
"New entrant CS","2022","Declared disabled","London","Unknown","165","[c]","34890","33700"
"New entrant CS","2022","Declared disabled","North East (England)","AA/AO","130","[c]","21250","21260"
"New entrant CS","2022","Declared disabled","North East (England)","EO","65","[c]","26550","26590"
"New entrant CS","2022","Declared disabled","North East (England)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Unknown","70","[c]","28520","28200"
"New entrant CS","2022","Declared disabled","North West (England)","AA/AO","265","[c]","21280","21260"
"New entrant CS","2022","Declared disabled","North West (England)","EO","145","[c]","26850","27570"
"New entrant CS","2022","Declared disabled","North West (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","SEO/HEO","95","[c]","34150","33080"
