"Status","Year","Age","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","Outside London","Female","410","[c]","32950","27570"
"Leaver CS","2022","50-59","Scotland","Outside London","Male","385","[c]","35310","34920"
"Leaver CS","2022","50-59","South East (England)","Outside London","Female","445","[c]","31960","27570"
"Leaver CS","2022","50-59","South East (England)","Outside London","Male","505","[c]","32400","27570"
"Leaver CS","2022","50-59","South West (England)","Outside London","Female","335","[c]","35010","27570"
"Leaver CS","2022","50-59","South West (England)","Outside London","Male","385","[c]","37290","34290"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","90","[c]","32300","21840"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","90","[c]","44120","36850"
"Leaver CS","2022","50-59","Wales","Outside London","Female","220","[c]","31650","27510"
"Leaver CS","2022","50-59","Wales","Outside London","Male","175","[c]","37250","30790"
"Leaver CS","2022","50-59","West Midlands (England)","Outside London","Female","295","[c]","36660","27570"
"Leaver CS","2022","50-59","West Midlands (England)","Outside London","Male","210","[c]","34210","27570"
"Leaver CS","2022","50-59","Yorkshire and The Humber","Outside London","Female","400","[c]","31590","27570"
"Leaver CS","2022","50-59","Yorkshire and The Humber","Outside London","Male","295","[c]","34640","27570"
"Leaver CS","2022","60-64","East Midlands (England)","Outside London","Female","190","[c]","28470","27130"
"Leaver CS","2022","60-64","East Midlands (England)","Outside London","Male","155","[c]","35550","28870"
"Leaver CS","2022","60-64","East of England","Outside London","Female","160","[c]","31040","27370"
"Leaver CS","2022","60-64","East of England","Outside London","Male","210","[c]","35480","30610"
"Leaver CS","2022","60-64","London","London","Female","435","[c]","43290","35200"
"Leaver CS","2022","60-64","London","London","Male","490","[c]","51880","44120"
"Leaver CS","2022","60-64","North East (England)","Outside London","Female","330","[c]","29970","27570"
"Leaver CS","2022","60-64","North East (England)","Outside London","Male","155","[c]","30420","27170"
"Leaver CS","2022","60-64","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","Outside London","Female","430","[c]","30040","27570"
"Leaver CS","2022","60-64","North West (England)","Outside London","Male","295","[c]","33420","27570"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","Outside London","Female","325","[c]","33610","27570"
"Leaver CS","2022","60-64","Scotland","Outside London","Male","380","[c]","39380","35000"
"Leaver CS","2022","60-64","South East (England)","Outside London","Female","300","[c]","31380","27570"
"Leaver CS","2022","60-64","South East (England)","Outside London","Male","355","[c]","34870","29410"
"Leaver CS","2022","60-64","South West (England)","Outside London","Female","260","[c]","33340","27570"
"Leaver CS","2022","60-64","South West (England)","Outside London","Male","310","[c]","39380","37300"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","60","[c]","27590","21840"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","85","[c]","40630","35430"
"Leaver CS","2022","60-64","Wales","Outside London","Female","180","[c]","33280","26930"
"Leaver CS","2022","60-64","Wales","Outside London","Male","145","[c]","40410","34290"
"Leaver CS","2022","60-64","West Midlands (England)","Outside London","Female","215","[c]","28810","26160"
"Leaver CS","2022","60-64","West Midlands (England)","Outside London","Male","175","[c]","36620","29430"
"Leaver CS","2022","60-64","Yorkshire and The Humber","Outside London","Female","295","[c]","30580","27570"
"Leaver CS","2022","60-64","Yorkshire and The Humber","Outside London","Male","235","[c]","34790","29250"
"Leaver CS","2022","65+","East Midlands (England)","Outside London","Female","110","[c]","25600","21260"
"Leaver CS","2022","65+","East Midlands (England)","Outside London","Male","130","[c]","27860","22750"
"Leaver CS","2022","65+","East of England","Outside London","Female","125","[c]","26780","25170"
"Leaver CS","2022","65+","East of England","Outside London","Male","165","[c]","32660","27570"
"Leaver CS","2022","65+","London","London","Female","315","[c]","36380","30190"
"Leaver CS","2022","65+","London","London","Male","335","[c]","41590","34630"
"Leaver CS","2022","65+","North East (England)","Outside London","Female","235","[c]","24780","21260"
"Leaver CS","2022","65+","North East (England)","Outside London","Male","135","[c]","26210","21260"
"Leaver CS","2022","65+","North West (England)","Outside London","Female","370","[c]","25830","22080"
"Leaver CS","2022","65+","North West (England)","Outside London","Male","275","[c]","28930","26120"
"Leaver CS","2022","65+","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scotland","Outside London","Female","255","[c]","26680","23780"
"Leaver CS","2022","65+","Scotland","Outside London","Male","255","[c]","33410","27570"
"Leaver CS","2022","65+","South East (England)","Outside London","Female","275","[c]","26470","24800"
"Leaver CS","2022","65+","South East (England)","Outside London","Male","310","[c]","30910","27570"
"Leaver CS","2022","65+","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","South West (England)","Outside London","Female","175","[c]","28730","26460"
"Leaver CS","2022","65+","South West (England)","Outside London","Male","295","[c]","35200","32220"
"Leaver CS","2022","65+","Unknown","Unknown","Female","50","[c]","22750","21840"
"Leaver CS","2022","65+","Unknown","Unknown","Male","40","[c]","34770","32150"
"Leaver CS","2022","65+","Wales","Outside London","Female","145","[c]","27310","23280"
"Leaver CS","2022","65+","Wales","Outside London","Male","130","[c]","35610","28850"
"Leaver CS","2022","65+","West Midlands (England)","Outside London","Female","135","[c]","26570","25510"
"Leaver CS","2022","65+","West Midlands (England)","Outside London","Male","150","[c]","30360","26780"
"Leaver CS","2022","65+","Yorkshire and The Humber","Outside London","Female","190","[c]","27080","26700"
"Leaver CS","2022","65+","Yorkshire and The Humber","Outside London","Male","200","[c]","28320","26670"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","Outside London","Female","110","[c]","24960","23390"
"Leaver Dept.","2022","20-29","East Midlands (England)","Outside London","Male","65","[c]","25410","23390"
"Leaver Dept.","2022","20-29","East of England","Outside London","Female","90","[c]","28360","25120"
"Leaver Dept.","2022","20-29","East of England","Outside London","Male","45","[c]","27920","26140"
"Leaver Dept.","2022","20-29","London","London","Female","2190","[c]","33950","32330"
"Leaver Dept.","2022","20-29","London","London","Male","1455","[c]","35170","32940"
"Leaver Dept.","2022","20-29","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","Female","160","[c]","25340","24250"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","Male","85","[c]","26300","27570"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","Female","335","[c]","25640","24890"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","Male","225","[c]","25560","24890"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","Outside London","Female","190","[c]","26090","26570"
"Leaver Dept.","2022","20-29","Scotland","Outside London","Male","105","[c]","26640","27360"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","Female","135","[c]","28510","29230"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","Male","95","[c]","27140","26840"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","Female","320","[c]","25880","24350"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","Male","230","[c]","26790","27540"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","170","[c]","32240","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","135","[c]","32350","32000"
"Leaver Dept.","2022","20-29","Wales","Outside London","Female","120","[c]","28650","27570"
"Leaver Dept.","2022","20-29","Wales","Outside London","Male","100","[c]","28260","27570"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","Female","200","[c]","24720","23700"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","Male","140","[c]","25410","24890"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","Female","250","[c]","28610","27570"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","Male","195","[c]","29080","27570"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","Female","90","[c]","30360","27570"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","Male","70","[c]","29820","27570"
"Leaver Dept.","2022","30-39","East of England","Outside London","Female","100","[c]","33330","30760"
"Leaver Dept.","2022","30-39","East of England","Outside London","Male","65","[c]","33370","30900"
"Leaver Dept.","2022","30-39","London","London","Female","1735","[c]","44040","40600"
"Leaver Dept.","2022","30-39","London","London","Male","1310","[c]","45470","41330"
"Leaver Dept.","2022","30-39","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","Female","155","[c]","30270","27570"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","Male","140","[c]","30250","27570"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","Female","325","[c]","30280","27570"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","Male","265","[c]","30540","27570"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","Outside London","Female","210","[c]","29800","27570"
"Leaver Dept.","2022","30-39","Scotland","Outside London","Male","185","[c]","28820","27570"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","Female","140","[c]","36920","32560"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","Male","100","[c]","36490","36330"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","Female","330","[c]","34510","32320"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","Male","225","[c]","35290","35430"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","120","[c]","39600","32180"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","95","[c]","40010","33250"
"Leaver Dept.","2022","30-39","Wales","Outside London","Female","140","[c]","33320","28720"
"Leaver Dept.","2022","30-39","Wales","Outside London","Male","115","[c]","33650","30990"
"Leaver Dept.","2022","30-39","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","Female","215","[c]","30470","27570"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","Male","165","[c]","28190","27570"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","Female","230","[c]","35940","32000"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","Male","225","[c]","35030","31280"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","Female","115","[c]","35200","31680"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","Male","45","[c]","39690","32080"
"Leaver Dept.","2022","40-49","East of England","Outside London","Female","95","[c]","40070","33780"
"Leaver Dept.","2022","40-49","East of England","Outside London","Male","65","[c]","36640","30610"
"Leaver Dept.","2022","40-49","London","London","Female","1180","[c]","50470","49700"
"Leaver Dept.","2022","40-49","London","London","Male","775","[c]","54140","52610"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","Female","150","[c]","34480","27570"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","Male","105","[c]","35450","30730"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","Female","295","[c]","35110","30920"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","Male","200","[c]","37050","30360"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","Outside London","Female","195","[c]","32030","27570"
"Leaver Dept.","2022","40-49","Scotland","Outside London","Male","115","[c]","32100","27570"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","Female","175","[c]","43570","38580"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","Male","100","[c]","41220","38620"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","Female","325","[c]","39470","36330"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","Male","195","[c]","44230","41730"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","90","[c]","36050","32000"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","50","[c]","49550","33350"
"Leaver Dept.","2022","40-49","Wales","Outside London","Female","90","[c]","36040","31990"
"Leaver Dept.","2022","40-49","Wales","Outside London","Male","75","[c]","37710","32380"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","Female","215","[c]","35060","28710"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","Male","120","[c]","38100","30450"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","Female","230","[c]","39280","33510"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","Male","175","[c]","43850","39300"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","Female","75","[c]","38840","32470"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","Male","40","[c]","38360","31040"
"Leaver Dept.","2022","50-59","East of England","Outside London","Female","95","[c]","44910","38150"
"Leaver Dept.","2022","50-59","East of England","Outside London","Male","60","[c]","50290","33040"
"Leaver Dept.","2022","50-59","London","London","Female","770","[c]","50680","42260"
"Leaver Dept.","2022","50-59","London","London","Male","520","[c]","55550","52880"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","Female","110","[c]","34850","27570"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","Male","55","[c]","39420","34240"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","Female","225","[c]","35690","30200"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","Male","135","[c]","40890","34220"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Outside London","Female","135","[c]","31740","27570"
"Leaver Dept.","2022","50-59","Scotland","Outside London","Male","85","[c]","33940","27570"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","Female","130","[c]","43340","34530"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","Male","110","[c]","48080","42380"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","Female","220","[c]","40410","37190"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","Male","155","[c]","51450","47400"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","Outside London","Female","60","[c]","31780","27570"
"Leaver Dept.","2022","50-59","Wales","Outside London","Male","35","[c]","41930","37790"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","Female","130","[c]","41120","32970"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","Male","70","[c]","41080","34730"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","Female","190","[c]","41130","35500"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","Male","125","[c]","44560","37270"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","London","Female","140","[c]","51820","39870"
"Leaver Dept.","2022","60-64","London","London","Male","85","[c]","62710","57460"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South West (England)","Outside London","Female","50","[c]","45520","35970"
"Leaver Dept.","2022","60-64","South West (England)","Outside London","Male","50","[c]","52540","48860"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","West Midlands (England)","Outside London","Female","30","[c]","53700","39030"
"Leaver Dept.","2022","60-64","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","London","London","Female","55","[c]","53960","40070"
"Leaver Dept.","2022","65+","London","London","Male","40","[c]","60940","54230"
"Leaver Dept.","2022","65+","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East Midlands (England)","Outside London","Female","35","[c]","21710","21250"
"New entrant CS","2022","16-19","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East of England","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","East of England","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","London","London","Female","70","[c]","25400","25110"
"New entrant CS","2022","16-19","London","London","Male","55","[c]","25100","25170"
"New entrant CS","2022","16-19","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","North West (England)","Outside London","Female","70","[c]","22210","21260"
"New entrant CS","2022","16-19","North West (England)","Outside London","Male","50","[c]","22030","21260"
"New entrant CS","2022","16-19","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scotland","Outside London","Female","55","[c]","21590","21050"
"New entrant CS","2022","16-19","Scotland","Outside London","Male","50","[c]","21020","21050"
"New entrant CS","2022","16-19","South East (England)","Outside London","Female","45","[c]","23820","21790"
"New entrant CS","2022","16-19","South East (England)","Outside London","Male","50","[c]","22440","21790"
"New entrant CS","2022","16-19","South West (England)","Outside London","Female","50","[c]","20420","20890"
"New entrant CS","2022","16-19","South West (England)","Outside London","Male","85","[c]","18660","17140"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wales","Outside London","Female","50","[c]","19880","18310"
"New entrant CS","2022","16-19","Wales","Outside London","Male","50","[c]","19860","18310"
"New entrant CS","2022","16-19","West Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Midlands (England)","Outside London","Male","35","[c]","22420","21300"
"New entrant CS","2022","16-19","Yorkshire and The Humber","Outside London","Female","45","[c]","22200","21260"
"New entrant CS","2022","16-19","Yorkshire and The Humber","Outside London","Male","50","[c]","21740","21250"
"New entrant CS","2022","20-29","East Midlands (England)","Outside London","Female","785","[c]","24090","23140"
"New entrant CS","2022","20-29","East Midlands (England)","Outside London","Male","590","[c]","24530","23140"
"New entrant CS","2022","20-29","East of England","Outside London","Female","650","[c]","24760","24250"
"New entrant CS","2022","20-29","East of England","Outside London","Male","475","[c]","25430","24920"
"New entrant CS","2022","20-29","London","London","Female","4165","[c]","31320","29970"
"New entrant CS","2022","20-29","London","London","Male","2835","[c]","32240","31060"
"New entrant CS","2022","20-29","North East (England)","Outside London","Female","935","[c]","24100","22600"
