"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Geography","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Human Resources","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Inspector of Education and Training","Heterosexual / straight","55","55","62100","51360"
"In post","2022","Declared disabled","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Inspector of Education and Training","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Intelligence Analysis","Heterosexual / straight","40","40","29030","27380"
"In post","2022","Declared disabled","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","International Trade","Heterosexual / straight","80","80","48030","42440"
"In post","2022","Declared disabled","No function","International Trade","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","No function","International Trade","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","International Trade","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Knowledge and Information Management","Heterosexual / straight","80","80","36480","34200"
"In post","2022","Declared disabled","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Legal","Heterosexual / straight","100","90","43760","43050"
"In post","2022","Declared disabled","No function","Legal","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Legal","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Medicine","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Operational Delivery","Heterosexual / straight","19940","17830","27890","27570"
"In post","2022","Declared disabled","No function","Operational Delivery","LGBO","2125","2025","27900","27570"
"In post","2022","Declared disabled","No function","Operational Delivery","Undeclared","2725","2395","27240","27130"
"In post","2022","Declared disabled","No function","Operational Delivery","Unknown","1925","1630","26820","26590"
"In post","2022","Declared disabled","No function","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Other","Heterosexual / straight","810","745","29720","27570"
"In post","2022","Declared disabled","No function","Other","LGBO","125","120","27860","27570"
"In post","2022","Declared disabled","No function","Other","Undeclared","95","90","28170","27570"
"In post","2022","Declared disabled","No function","Other","Unknown","85","80","32170","27570"
"In post","2022","Declared disabled","No function","Planning","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning Inspectors","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Policy","Heterosexual / straight","1635","1590","44660","40050"
"In post","2022","Declared disabled","No function","Policy","LGBO","370","360","44190","39840"
"In post","2022","Declared disabled","No function","Policy","Undeclared","210","205","43680","39600"
"In post","2022","Declared disabled","No function","Policy","Unknown","50","45","49140","53380"
"In post","2022","Declared disabled","No function","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Psychology","Heterosexual / straight","95","90","33050","29750"
"In post","2022","Declared disabled","No function","Psychology","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Psychology","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Psychology","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Science and Engineering","Heterosexual / straight","275","260","36220","32560"
"In post","2022","Declared disabled","No function","Science and Engineering","LGBO","45","40","34270","31660"
"In post","2022","Declared disabled","No function","Science and Engineering","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","No function","Science and Engineering","Unknown","80","75","38240","38070"
"In post","2022","Declared disabled","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Tax","Heterosexual / straight","770","715","37460","33370"
"In post","2022","Declared disabled","No function","Tax","LGBO","100","95","33880","33080"
"In post","2022","Declared disabled","No function","Tax","Undeclared","95","90","37700","33400"
"In post","2022","Declared disabled","No function","Tax","Unknown","75","65","35650","33440"
"In post","2022","Declared disabled","No function","Unknown","Heterosexual / straight","345","335","41380","34550"
"In post","2022","Declared disabled","No function","Unknown","LGBO","80","80","38950","34550"
"In post","2022","Declared disabled","No function","Unknown","Undeclared","50","50","42860","34550"
"In post","2022","Declared disabled","No function","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Veterinarian","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Veterinarian","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Commercial","Heterosexual / straight","55","50","39290","34820"
"In post","2022","Declared disabled","Project Delivery","Commercial","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Commercial","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inspector of Education and Training","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Delivery","Heterosexual / straight","155","150","34600","32120"
"In post","2022","Declared disabled","Project Delivery","Operational Delivery","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Other","Heterosexual / straight","285","270","32310","28770"
"In post","2022","Declared disabled","Project Delivery","Other","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Other","Undeclared","35","35","33940","31780"
"In post","2022","Declared disabled","Project Delivery","Other","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Policy","Heterosexual / straight","150","145","50940","52250"
"In post","2022","Declared disabled","Project Delivery","Policy","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Policy","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Policy","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Project Delivery","Heterosexual / straight","970","925","40770","39130"
"In post","2022","Declared disabled","Project Delivery","Project Delivery","LGBO","90","90","41890","37240"
"In post","2022","Declared disabled","Project Delivery","Project Delivery","Undeclared","125","115","40280","39980"
"In post","2022","Declared disabled","Project Delivery","Project Delivery","Unknown","80","75","36310","33400"
"In post","2022","Declared disabled","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Science and Engineering","Heterosexual / straight","250","240","38690","38880"
"In post","2022","Declared disabled","Project Delivery","Science and Engineering","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Science and Engineering","Undeclared","60","55","40140","41080"
"In post","2022","Declared disabled","Project Delivery","Science and Engineering","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tax","Heterosexual / straight","45","45","36550","33370"
"In post","2022","Declared disabled","Project Delivery","Tax","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tax","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Tax","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Operational Delivery","Heterosexual / straight","75","70","28730","22040"
"In post","2022","Declared disabled","Property","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Other","Heterosexual / straight","35","30","27510","25940"
"In post","2022","Declared disabled","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Other","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Other","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Property","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Property","Heterosexual / straight","455","435","37300","33300"
"In post","2022","Declared disabled","Property","Property","LGBO","35","30","39340","36520"
"In post","2022","Declared disabled","Property","Property","Undeclared","55","55","37010","33300"
"In post","2022","Declared disabled","Property","Property","Unknown","35","35","36120","33090"
"In post","2022","Declared disabled","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Intelligence Analysis","Heterosexual / straight","75","70","39110","36140"
"In post","2022","Declared disabled","Security","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Intelligence Analysis","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Knowledge and Information Management","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared disabled","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
