"Status","Year","Disability","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Ministry of Defence","Dorset and Somerset","205","195","31960","29240"
"In post","2022","Declared disabled","Ministry of Defence","East Anglia","245","235","31500","33000"
"In post","2022","Declared disabled","Ministry of Defence","East Wales","70","65","28060","26670"
"In post","2022","Declared disabled","Ministry of Defence","East Yorkshire and Northern Lincolnshire","40","40","25820","26670"
"In post","2022","Declared disabled","Ministry of Defence","Eastern Scotland","60","60","29040","26470"
"In post","2022","Declared disabled","Ministry of Defence","Essex","30","30","27860","24700"
"In post","2022","Declared disabled","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","1730","1660","36780","33900"
"In post","2022","Declared disabled","Ministry of Defence","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Hampshire and Isle of Wight","590","570","32720","33000"
"In post","2022","Declared disabled","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","35","30","25910","25000"
"In post","2022","Declared disabled","Ministry of Defence","Highlands and Islands","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Inner London - West","330","325","44430","42200"
"In post","2022","Declared disabled","Ministry of Defence","Kent","30","30","29070","26350"
"In post","2022","Declared disabled","Ministry of Defence","Lancashire","60","55","27460","26670"
"In post","2022","Declared disabled","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Lincolnshire","120","115","26850","22330"
"In post","2022","Declared disabled","Ministry of Defence","Merseyside","50","50","25540","22330"
"In post","2022","Declared disabled","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North Yorkshire","95","90","26880","22330"
"In post","2022","Declared disabled","Ministry of Defence","Northern Ireland","65","65","24500","22130"
"In post","2022","Declared disabled","Ministry of Defence","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Outer London - West and North West","60","60","29760","29250"
"In post","2022","Declared disabled","Ministry of Defence","Overseas","30","30","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Shropshire and Staffordshire","210","200","32180","32040"
"In post","2022","Declared disabled","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Southern Scotland","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","West Central Scotland","165","155","28760","22330"
"In post","2022","Declared disabled","Ministry of Defence","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","West Yorkshire","10","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","Bedfordshire and Hertfordshire","170","160","29050","26850"
"In post","2022","Declared disabled","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","335","320","30220","29670"
"In post","2022","Declared disabled","Ministry of Justice","Cheshire","155","140","28910","27120"
"In post","2022","Declared disabled","Ministry of Justice","Cornwall and Isles of Scilly","30","30","32360","28760"
"In post","2022","Declared disabled","Ministry of Justice","Cumbria","50","45","28060","26850"
"In post","2022","Declared disabled","Ministry of Justice","Derbyshire and Nottinghamshire","535","495","28360","26070"
"In post","2022","Declared disabled","Ministry of Justice","Devon","195","180","30360","28200"
"In post","2022","Declared disabled","Ministry of Justice","Dorset and Somerset","210","195","29050","27380"
"In post","2022","Declared disabled","Ministry of Justice","East Anglia","500","465","29610","28200"
"In post","2022","Declared disabled","Ministry of Justice","East Wales","305","290","29000","25120"
"In post","2022","Declared disabled","Ministry of Justice","East Yorkshire and Northern Lincolnshire","220","200","28970","27380"
"In post","2022","Declared disabled","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","Essex","130","120","27950","25300"
"In post","2022","Declared disabled","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","305","280","29390","26360"
"In post","2022","Declared disabled","Ministry of Justice","Greater Manchester","480","445","29040","25480"
"In post","2022","Declared disabled","Ministry of Justice","Hampshire and Isle of Wight","240","220","28810","26100"
"In post","2022","Declared disabled","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","220","210","29290","27580"
"In post","2022","Declared disabled","Ministry of Justice","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","Inner London - East","455","435","36300","34260"
"In post","2022","Declared disabled","Ministry of Justice","Inner London - West","720","695","37530","34260"
"In post","2022","Declared disabled","Ministry of Justice","Kent","365","345","30110","28200"
"In post","2022","Declared disabled","Ministry of Justice","Lancashire","325","300","29560","27380"
"In post","2022","Declared disabled","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","360","330","27420","24670"
"In post","2022","Declared disabled","Ministry of Justice","Lincolnshire","145","135","30660","27470"
"In post","2022","Declared disabled","Ministry of Justice","Merseyside","305","285","28060","25120"
"In post","2022","Declared disabled","Ministry of Justice","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","North Yorkshire","55","50","29580","28200"
"In post","2022","Declared disabled","Ministry of Justice","Northumberland, and Tyne and Wear","220","200","27460","25120"
"In post","2022","Declared disabled","Ministry of Justice","Outer London - East and North East","175","165","31080","30110"
"In post","2022","Declared disabled","Ministry of Justice","Outer London - South","195","190","36010","31740"
"In post","2022","Declared disabled","Ministry of Justice","Outer London - West and North West","190","175","33510","33700"
"In post","2022","Declared disabled","Ministry of Justice","Shropshire and Staffordshire","455","420","29100","25830"
"In post","2022","Declared disabled","Ministry of Justice","South Yorkshire","250","230","30270","27380"
"In post","2022","Declared disabled","Ministry of Justice","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","Surrey, East and West Sussex","275","260","30160","28200"
"In post","2022","Declared disabled","Ministry of Justice","Tees Valley and Durham","355","325","30160","28200"
"In post","2022","Declared disabled","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","West Central Scotland","75","65","24770","21490"
"In post","2022","Declared disabled","Ministry of Justice","West Midlands","570","530","27920","25120"
"In post","2022","Declared disabled","Ministry of Justice","West Wales and The Valleys","240","220","27800","25120"
"In post","2022","Declared disabled","Ministry of Justice","West Yorkshire","525","485","30670","28200"
"In post","2022","Declared disabled","National Crime Agency","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Cheshire","50","50","34530","32770"
"In post","2022","Declared disabled","National Crime Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Inner London - East","75","75","41470","39840"
"In post","2022","Declared disabled","National Crime Agency","Kent","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","West Midlands","20","20","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Devon","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","35","30","31330","25880"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Inner London - West","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Inner London - East","35","35","40840","33700"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","West Central Scotland","40","40","32690","28060"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands","30","30","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Inner London - East","20","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Eastern Scotland","1210","1150","37980","35000"
"In post","2022","Declared disabled","Scottish Government","Highlands and Islands","55","50","31460","30040"
"In post","2022","Declared disabled","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","North Eastern Scotland","65","60","35560","33070"
"In post","2022","Declared disabled","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Southern Scotland","85","80","29630","27230"
"In post","2022","Declared disabled","Scottish Government","West Central Scotland","565","535","35440","33070"
"In post","2022","Declared disabled","The National Archives","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","Outer London - West and North West","40","35","29490","28040"
"In post","2022","Declared disabled","UK Export Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Inner London - West","30","30","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","East Wales","270","260","34330","31700"
"In post","2022","Declared disabled","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Hampshire and Isle of Wight","280","230","30610","26960"
"In post","2022","Declared disabled","UK Statistics Authority","Inner London - West","35","30","42280","33870"
"In post","2022","Declared disabled","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands","5","5","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","East Wales","210","200","41170","38160"
"In post","2022","Declared disabled","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","West Wales and The Valleys","135","125","36880","38160"
"In post","2022","Declared disabled","Welsh Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Bedfordshire and Hertfordshire","135","120","45320","53050"
"In post","2022","Declared non-disabled","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","85","75","44200","39750"
"In post","2022","Declared non-disabled","Attorney General's Departments","Cheshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Cornwall and Isles of Scilly","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Cumbria","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Derbyshire and Nottinghamshire","190","175","39600","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","Devon","75","70","41690","39030"
"In post","2022","Declared non-disabled","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Anglia","90","80","38650","32050"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Wales","215","200","40490","37890"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","60","50","41350","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Essex","135","125","43940","40000"
"In post","2022","Declared non-disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","145","135","43900","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","Greater Manchester","270","245","40650","34480"
"In post","2022","Declared non-disabled","Attorney General's Departments","Hampshire and Isle of Wight","175","160","44070","39750"
"In post","2022","Declared non-disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Inner London - East","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Inner London - West","3290","3095","50360","51250"
"In post","2022","Declared non-disabled","Attorney General's Departments","Kent","75","70","39900","30110"
"In post","2022","Declared non-disabled","Attorney General's Departments","Lancashire","125","115","40130","38000"
"In post","2022","Declared non-disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","105","95","40750","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","Lincolnshire","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Merseyside","255","240","38180","30130"
"In post","2022","Declared non-disabled","Attorney General's Departments","North Yorkshire","120","115","43060","38180"
"In post","2022","Declared non-disabled","Attorney General's Departments","Northumberland, and Tyne and Wear","170","155","40260","38000"
"In post","2022","Declared non-disabled","Attorney General's Departments","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Outer London - South","50","45","38530","32500"
"In post","2022","Declared non-disabled","Attorney General's Departments","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Shropshire and Staffordshire","50","45","41630","38180"
"In post","2022","Declared non-disabled","Attorney General's Departments","South Yorkshire","100","90","35620","28430"
"In post","2022","Declared non-disabled","Attorney General's Departments","Surrey, East and West Sussex","110","100","44240","38000"
"In post","2022","Declared non-disabled","Attorney General's Departments","Tees Valley and Durham","70","60","41450","42750"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands","330","305","41270","38180"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Wales and The Valleys","55","50","43490","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Yorkshire","390","360","42650","43920"
"In post","2022","Declared non-disabled","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","55","55","36500","33300"
