"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","AO","55","50","25500","24250"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","EO","140","125","30060","29290"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","G7","20","15","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","HEO","35","30","36460","37000"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","Unknown","35","30","30500","28200"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","AA","25","25","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","AO","60","55","27420","25630"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","EO","85","80","30440","30110"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","HEO","45","45","35930","35200"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","35","25","22830","21260"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","55","50","28380","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","30","30","22410","21260"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","60","55","28720","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","AA","15","10","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","AO","60","55","23690","21960"
"In post","2022","Declared disabled","Isle of Wight","Outside London","EO","40","30","27990","27570"
"In post","2022","Declared disabled","Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","EO","35","35","32440","31060"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","AA","20","20","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","AO","75","70","26950","25110"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","EO","60","55","30460","29290"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","AO","100","85","22660","21260"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","EO","100","85","27220","27570"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","AO","35","35","28500","27360"
"In post","2022","Declared disabled","Lambeth","London","EO","105","95","32200","31060"
"In post","2022","Declared disabled","Lambeth","London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","HEO","40","40","38730","40170"
"In post","2022","Declared disabled","Lambeth","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","AO","30","30","22760","21270"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","EO","55","50","27190","26930"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Outside London","AA","30","25","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Outside London","AO","240","215","22370","21260"
"In post","2022","Declared disabled","Leeds","Outside London","EO","370","340","27070","27380"
"In post","2022","Declared disabled","Leeds","Outside London","G6","40","35","66510","66230"
"In post","2022","Declared disabled","Leeds","Outside London","G7","145","140","52830","52080"
"In post","2022","Declared disabled","Leeds","Outside London","HEO","230","215","32770","33080"
"In post","2022","Declared disabled","Leeds","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Outside London","SEO","165","160","39170","38010"
"In post","2022","Declared disabled","Leeds","Outside London","Unknown","65","60","31700","28200"
"In post","2022","Declared disabled","Leicester","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","AO","145","125","21380","21260"
"In post","2022","Declared disabled","Leicester","Outside London","EO","95","90","27410","27570"
"In post","2022","Declared disabled","Leicester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","HEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","Unknown","40","40","29820","28200"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","AO","80","75","23610","21830"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","EO","75","70","27480","27570"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","EO","75","70","30640","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","Unknown","75","75","34610","32090"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","AA","40","40","19790","19810"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","AO","115","105","23120","21380"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","EO","125","110","27610","27570"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","HEO","50","50","33340","33300"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","Unknown","50","45","31410","28200"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Outside London","AA","35","30","19510","19200"
"In post","2022","Declared disabled","Liverpool","Outside London","AO","430","375","21880","21680"
"In post","2022","Declared disabled","Liverpool","Outside London","EO","365","325","26530","26820"
"In post","2022","Declared disabled","Liverpool","Outside London","G6","20","20","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Outside London","G7","85","85","53650","54540"
"In post","2022","Declared disabled","Liverpool","Outside London","HEO","205","195","32740","33080"
"In post","2022","Declared disabled","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Outside London","SEO","105","100","39270","40180"
"In post","2022","Declared disabled","Liverpool","Outside London","Unknown","60","60","29370","28200"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","EO","40","40","27400","27570"
"In post","2022","Declared disabled","Luton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Luton","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Manchester","Outside London","AA","35","30","19910","20140"
"In post","2022","Declared disabled","Manchester","Outside London","AO","180","160","22210","21260"
"In post","2022","Declared disabled","Manchester","Outside London","EO","300","280","26880","27220"
"In post","2022","Declared disabled","Manchester","Outside London","G6","30","30","67470","64930"
"In post","2022","Declared disabled","Manchester","Outside London","G7","125","120","53700","54160"
"In post","2022","Declared disabled","Manchester","Outside London","HEO","205","195","32580","33080"
"In post","2022","Declared disabled","Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Manchester","Outside London","SEO","135","130","39570","39980"
"In post","2022","Declared disabled","Manchester","Outside London","Unknown","60","60","31960","32690"
"In post","2022","Declared disabled","Medway","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","AO","50","45","25300","25110"
"In post","2022","Declared disabled","Medway","Outside London","EO","55","55","30010","29290"
"In post","2022","Declared disabled","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Medway","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","EO","50","50","30650","31060"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid and East Antrim","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","EO","30","30","29560","29290"
"In post","2022","Declared disabled","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mid Kent","Outside London","Unknown","35","30","32010","33280"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","AA","35","30","21250","21250"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","AO","340","290","21840","21260"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","EO","235","210","27300","27570"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","HEO","90","80","33060","33370"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","SEO","40","40","41080","40520"
"In post","2022","Declared disabled","Mid Lancashire","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mid Ulster","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","AO","65","60","25280","25000"
"In post","2022","Declared disabled","Milton Keynes","Outside London","EO","70","65","28690","27570"
"In post","2022","Declared disabled","Milton Keynes","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","HEO","35","35","35190","34590"
"In post","2022","Declared disabled","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Milton Keynes","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","AO","85","75","21460","20970"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","EO","115","110","26080","25570"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","G7","55","50","53600","50240"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","HEO","110","105","31770","30810"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","SEO","105","100","39460","38340"
"In post","2022","Declared disabled","Monmouthshire and Newport","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Na h-Eileanan Siar","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Newry, Mourne and Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","EO","45","40","27380","27570"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and North East Lincolnshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","AO","40","35","26780","26950"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","EO","30","25","27630","27570"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","North and West Norfolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","EO","35","35","27120","27570"
"In post","2022","Declared disabled","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","North Hampshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","AO","145","115","21620","21260"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","EO","80","70","28850","27570"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Lanarkshire","Outside London","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","AO","40","30","21360","21260"
"In post","2022","Declared disabled","North Northamptonshire","Outside London","EO","45","40","27470","27570"
