"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","EO","15","15","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Black","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Black","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","AA/AO","15","15","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","EO","10","10","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","AA/AO","15","15","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Black","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","AA/AO","30","30","21620","21250"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","EO","30","30","[c]","[c]"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","G6/G7","10","10","[c]","[c]"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Black","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","AA/AO","5","5","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","AA/AO","15","10","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","EO","10","10","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Black","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","5","5","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Angus and Dundee City","AA/AO","10","5","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","AA/AO","35","35","21650","21250"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","EO","20","20","[c]","[c]"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","G6/G7","10","10","[c]","[c]"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","SEO/HEO","35","35","36930","34570"
"In post","2022","Black","Eastern Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","EO","15","10","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Thames Gateway","AA/AO","35","35","24060","24250"
"In post","2022","Black","Essex","Essex Thames Gateway","EO","25","25","[c]","[c]"
"In post","2022","Black","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Essex Thames Gateway","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","EO","15","10","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","G6/G7","5","5","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Black","Essex","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","EO","5","5","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Black","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Thurrock","EO","20","20","[c]","[c]"
"In post","2022","Black","Essex","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","West Essex","EO","30","30","28220","29290"
"In post","2022","Black","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Essex","West Essex","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Black","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","45","45","23790","23000"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","185","185","35940","36060"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","35","30","21570","21260"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","40","35","26890","27570"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","15","15","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","55","50","35140","33370"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","5","5","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","15","15","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","30","30","34250","33300"
"In post","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North East","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North East","EO","15","15","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","EO","10","10","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South East","AA/AO","10","10","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South East","EO","10","10","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","AA/AO","90","85","21200","21250"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","EO","70","70","26580","26820"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","G6/G7","15","15","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","SEO/HEO","70","70","34200","33080"
"In post","2022","Black","Greater Manchester","Greater Manchester South West","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Greater Manchester","Manchester","AA/AO","70","60","21430","21260"
"In post","2022","Black","Greater Manchester","Manchester","EO","95","95","26840","27470"
"In post","2022","Black","Greater Manchester","Manchester","G6/G7","35","35","53790","50610"
"In post","2022","Black","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Greater Manchester","Manchester","SEO/HEO","115","110","34870","33370"
"In post","2022","Black","Greater Manchester","Manchester","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","EO","15","15","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","EO","10","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","AA/AO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","EO","10","10","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","AA/AO","30","20","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","EO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","AA/AO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","EO","5","5","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
