"Status","Year","Ethnicity","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Outside London","Female","380","350","27800","26590"
"In post","2022","Black","East Midlands (England)","Outside London","Male","230","225","29310","27380"
"In post","2022","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Outside London","Female","410","385","30500","29290"
"In post","2022","Black","East of England","Outside London","Male","230","225","31850","29290"
"In post","2022","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","London","Female","7070","6770","34930","31060"
"In post","2022","Black","London","London","Male","3425","3370","36110","32350"
"In post","2022","Black","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Outside London","Female","85","75","26710","21300"
"In post","2022","Black","North East (England)","Outside London","Male","85","80","30970","27570"
"In post","2022","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Outside London","Female","510","480","28910","26820"
"In post","2022","Black","North West (England)","Outside London","Male","430","420","30630","27570"
"In post","2022","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Overseas","Overseas","Female","35","35","45300","40210"
"In post","2022","Black","Overseas","Overseas","Male","40","40","43060","38570"
"In post","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scotland","Outside London","Female","170","160","29070","27230"
"In post","2022","Black","Scotland","Outside London","Male","140","140","34250","27570"
"In post","2022","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South East (England)","Outside London","Female","515","485","30280","28480"
"In post","2022","Black","South East (England)","Outside London","Male","405","390","31540","29290"
"In post","2022","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","South West (England)","Outside London","Female","285","265","32030","28700"
"In post","2022","Black","South West (England)","Outside London","Male","295","290","33680","33080"
"In post","2022","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Female","40","35","32840","31060"
"In post","2022","Black","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Wales","Outside London","Female","125","115","29590","27570"
"In post","2022","Black","Wales","Outside London","Male","110","110","31630","27570"
"In post","2022","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","West Midlands (England)","Outside London","Female","950","880","28520","27570"
"In post","2022","Black","West Midlands (England)","Outside London","Male","475","465","30260","27570"
"In post","2022","Black","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Female","350","330","29450","27570"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Male","270","265","30030","27380"
"In post","2022","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East Midlands (England)","Outside London","Female","250","230","28890","26820"
"In post","2022","Mixed","East Midlands (England)","Outside London","Male","165","165","31580","27350"
"In post","2022","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","East of England","Outside London","Female","255","235","30350","28170"
"In post","2022","Mixed","East of England","Outside London","Male","190","185","33060","29290"
"In post","2022","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","London","London","Female","2160","2065","40810","35490"
"In post","2022","Mixed","London","London","Male","1435","1415","43050","37930"
"In post","2022","Mixed","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North East (England)","Outside London","Female","145","130","29570","27570"
"In post","2022","Mixed","North East (England)","Outside London","Male","120","115","29920","27570"
"In post","2022","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","North West (England)","Outside London","Female","535","500","29270","26820"
"In post","2022","Mixed","North West (England)","Outside London","Male","355","340","31690","27570"
"In post","2022","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Overseas","Overseas","Female","60","60","46050","40170"
"In post","2022","Mixed","Overseas","Overseas","Male","60","60","53560","52410"
"In post","2022","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Scotland","Outside London","Female","175","165","35440","30040"
"In post","2022","Mixed","Scotland","Outside London","Male","140","140","36060","30860"
"In post","2022","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","South East (England)","Outside London","Female","405","380","30530","27570"
"In post","2022","Mixed","South East (England)","Outside London","Male","355","345","33580","30450"
"In post","2022","Mixed","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","South West (England)","Outside London","Female","350","320","32630","29230"
"In post","2022","Mixed","South West (England)","Outside London","Male","320","310","35010","32080"
"In post","2022","Mixed","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wales","Outside London","Female","260","240","30820","27570"
"In post","2022","Mixed","Wales","Outside London","Male","175","165","33010","29430"
"In post","2022","Mixed","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands (England)","Outside London","Female","430","395","29410","27570"
"In post","2022","Mixed","West Midlands (England)","Outside London","Male","220","215","30580","27570"
"In post","2022","Mixed","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Female","330","305","31370","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Male","235","225","32400","27570"
"In post","2022","Mixed","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Female","40","35","31920","27570"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Male","35","35","30810","27570"
"In post","2022","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Outside London","Female","70","60","30370","28560"
"In post","2022","Other ethnicity","East of England","Outside London","Male","55","50","36480","31650"
"In post","2022","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","London","Female","760","720","39510","34100"
"In post","2022","Other ethnicity","London","London","Male","545","535","42540","36650"
"In post","2022","Other ethnicity","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Outside London","Male","30","25","34400","27080"
"In post","2022","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Outside London","Female","90","80","30440","27570"
"In post","2022","Other ethnicity","North West (England)","Outside London","Male","95","90","33150","27570"
"In post","2022","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Outside London","Female","60","55","32580","28920"
"In post","2022","Other ethnicity","Scotland","Outside London","Male","45","45","35610","27570"
"In post","2022","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Outside London","Female","95","85","30900","27570"
"In post","2022","Other ethnicity","South East (England)","Outside London","Male","95","90","32930","30930"
"In post","2022","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Outside London","Female","65","60","33330","27810"
"In post","2022","Other ethnicity","South West (England)","Outside London","Male","95","90","36230","32980"
"In post","2022","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Outside London","Female","50","45","30100","27570"
"In post","2022","Other ethnicity","Wales","Outside London","Male","65","60","34160","30120"
"In post","2022","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Female","90","85","29730","26820"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Male","75","70","32440","27570"
"In post","2022","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Female","60","50","31950","27570"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Male","65","65","33310","27750"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Outside London","Female","410","370","30900","27570"
"In post","2022","Undeclared","East Midlands (England)","Outside London","Male","525","505","32060","29080"
"In post","2022","Undeclared","East of England","Outside London","Female","420","375","30710","28550"
"In post","2022","Undeclared","East of England","Outside London","Male","640","615","32830","30820"
"In post","2022","Undeclared","London","London","Female","1990","1845","39380","34020"
"In post","2022","Undeclared","London","London","Male","2440","2375","45170","40650"
"In post","2022","Undeclared","North East (England)","Outside London","Female","410","350","28830","26670"
"In post","2022","Undeclared","North East (England)","Outside London","Male","655","620","32650","27570"
"In post","2022","Undeclared","North West (England)","Outside London","Female","990","860","29800","27570"
"In post","2022","Undeclared","North West (England)","Outside London","Male","1240","1180","33060","28840"
"In post","2022","Undeclared","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","Female","35","30","30380","28920"
"In post","2022","Undeclared","Northern Ireland","Outside London","Male","60","60","31950","27570"
"In post","2022","Undeclared","Overseas","Overseas","Female","75","75","46060","44130"
"In post","2022","Undeclared","Overseas","Overseas","Male","160","160","48280","42110"
"In post","2022","Undeclared","Scotland","Outside London","Female","635","565","31960","27570"
"In post","2022","Undeclared","Scotland","Outside London","Male","945","895","35430","33370"
"In post","2022","Undeclared","South East (England)","Outside London","Female","835","735","32000","28670"
"In post","2022","Undeclared","South East (England)","Outside London","Male","1340","1280","35100","32780"
"In post","2022","Undeclared","South West (England)","Outside London","Female","760","690","33400","30980"
"In post","2022","Undeclared","South West (England)","Outside London","Male","1590","1535","38570","37410"
"In post","2022","Undeclared","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Wales","Outside London","Female","505","445","30890","27130"
"In post","2022","Undeclared","Wales","Outside London","Male","760","730","34970","31650"
"In post","2022","Undeclared","West Midlands (England)","Outside London","Female","615","530","29690","27570"
"In post","2022","Undeclared","West Midlands (England)","Outside London","Male","665","635","32560","28040"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","Female","600","525","30720","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","Outside London","Male","860","820","32900","29270"
"In post","2022","Unknown","East Midlands (England)","Outside London","Female","1495","1365","28010","26310"
"In post","2022","Unknown","East Midlands (England)","Outside London","Male","1370","1325","29450","26590"
"In post","2022","Unknown","East of England","Outside London","Female","1170","1065","29210","26310"
"In post","2022","Unknown","East of England","Outside London","Male","1130","1090","30370","27120"
"In post","2022","Unknown","London","London","Female","8930","8630","41970","35490"
"In post","2022","Unknown","London","London","Male","7850","7750","44580","38050"
"In post","2022","Unknown","North East (England)","Outside London","Female","2485","2200","26570","22600"
"In post","2022","Unknown","North East (England)","Outside London","Male","2115","2050","29690","26820"
"In post","2022","Unknown","North West (England)","Outside London","Female","4520","4165","28240","25000"
"In post","2022","Unknown","North West (England)","Outside London","Male","4035","3925","30120","26820"
"In post","2022","Unknown","Northern Ireland","Outside London","Female","360","330","27870","24880"
"In post","2022","Unknown","Northern Ireland","Outside London","Male","450","445","27670","24880"
"In post","2022","Unknown","Overseas","Overseas","Female","270","270","48150","46600"
"In post","2022","Unknown","Overseas","Overseas","Male","250","250","50560","52430"
"In post","2022","Unknown","Scotland","Outside London","Female","5470","5040","30700","27080"
"In post","2022","Unknown","Scotland","Outside London","Male","5295","5090","32100","28990"
"In post","2022","Unknown","South East (England)","Outside London","Female","2195","1995","29880","26820"
"In post","2022","Unknown","South East (England)","Outside London","Male","2375","2265","31750","28140"
"In post","2022","Unknown","South West (England)","Outside London","Female","2010","1840","30420","26740"
"In post","2022","Unknown","South West (England)","Outside London","Male","2375","2320","33630","29230"
"In post","2022","Unknown","Unknown","Unknown","Female","425","415","33750","30330"
"In post","2022","Unknown","Unknown","Unknown","Male","1800","1790","37840","33570"
"In post","2022","Unknown","Wales","Outside London","Female","2325","2120","27700","23880"
"In post","2022","Unknown","Wales","Outside London","Male","2185","2125","31240","26820"
"In post","2022","Unknown","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","Female","2290","2125","29120","26290"
"In post","2022","Unknown","West Midlands (England)","Outside London","Male","1875","1810","30970","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Female","2685","2495","31060","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Male","2775","2710","31370","26820"
"In post","2022","White","East Midlands (England)","Outside London","Female","9390","8455","30260","27570"
"In post","2022","White","East Midlands (England)","Outside London","Male","6765","6535","32390","27930"
"In post","2022","White","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Outside London","Female","9455","8535","30440","27570"
"In post","2022","White","East of England","Outside London","Male","7735","7455","32750","30140"
"In post","2022","White","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","London","Female","27430","25930","46590","41950"
"In post","2022","White","London","London","Male","25985","25510","48790","43810"
"In post","2022","White","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Outside London","Female","15880","13825","28890","26820"
"In post","2022","White","North East (England)","Outside London","Male","10490","10020","31610","27570"
"In post","2022","White","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Outside London","Female","28835","25890","29850","27570"
"In post","2022","White","North West (England)","Outside London","Male","19440","18755","32270","27570"
"In post","2022","White","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Outside London","Female","1560","1430","30460","26820"
"In post","2022","White","Northern Ireland","Outside London","Male","1750","1705","29640","26590"
"In post","2022","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Overseas","Female","985","975","50160","51500"
"In post","2022","White","Overseas","Overseas","Male","1550","1545","49980","49370"
"In post","2022","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Outside London","Female","20780","18840","33090","27570"
"In post","2022","White","Scotland","Outside London","Male","16425","15870","35030","30950"
"In post","2022","White","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","Outside London","Female","17190","15520","31180","27570"
"In post","2022","White","South East (England)","Outside London","Male","15275","14665","33880","30810"
"In post","2022","White","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South West (England)","Outside London","Female","18430","16680","32840","29000"
"In post","2022","White","South West (England)","Outside London","Male","19240","18700","36980","33300"
"In post","2022","White","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Female","405","385","33670","29790"
"In post","2022","White","Unknown","Unknown","Male","375","365","35630","30490"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","Outside London","Female","18170","16230","30850","27570"
"In post","2022","White","Wales","Outside London","Male","12580","12150","33840","29430"
"In post","2022","White","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","West Midlands (England)","Outside London","Female","12075","10860","30860","27570"
"In post","2022","White","West Midlands (England)","Outside London","Male","8550","8250","33380","29270"
"In post","2022","White","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","Outside London","Female","16125","14400","31690","27570"
"In post","2022","White","Yorkshire and The Humber","Outside London","Male","11955","11500","33800","30210"
"In post","2022","White","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","Female","80","[c]","25680","25480"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","Male","75","[c]","27810","25000"
"Leaver CS","2022","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Outside London","Female","60","[c]","29800","27570"
"Leaver CS","2022","Asian","East of England","Outside London","Male","50","[c]","36740","29290"
"Leaver CS","2022","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","London","Female","660","[c]","36160","31060"
"Leaver CS","2022","Asian","London","London","Male","475","[c]","39290","31830"
"Leaver CS","2022","Asian","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Outside London","Female","75","[c]","27990","21410"
"Leaver CS","2022","Asian","North West (England)","Outside London","Male","95","[c]","28200","25040"
"Leaver CS","2022","Asian","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","Outside London","Female","80","[c]","33870","28060"
"Leaver CS","2022","Asian","South East (England)","Outside London","Male","75","[c]","32800","28320"
"Leaver CS","2022","Asian","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West (England)","Outside London","Female","45","[c]","30670","26930"
"Leaver CS","2022","Asian","South West (England)","Outside London","Male","45","[c]","31800","30950"
"Leaver CS","2022","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","Female","125","[c]","26770","27070"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","Male","105","[c]","29620","27570"
"Leaver CS","2022","Asian","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","Female","105","[c]","26550","25120"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","Male","95","[c]","27520","25600"
"Leaver CS","2022","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","Female","60","[c]","30270","27570"
"Leaver CS","2022","Black","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","Female","585","[c]","33780","31060"
"Leaver CS","2022","Black","London","London","Male","270","[c]","35380","31060"
"Leaver CS","2022","Black","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","Female","45","[c]","27040","22860"
"Leaver CS","2022","Black","North West (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","Female","50","[c]","29930","29290"
"Leaver CS","2022","Black","South East (England)","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","Male","35","[c]","34460","33000"
"Leaver CS","2022","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Male","5","[c]","[c]","[c]"
