"Status","Year","Age","Disability","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","London","London","60","60","26280","25630"
"In post","2022","16-19","Unknown","North East (England)","Outside London","35","35","21640","21250"
"In post","2022","16-19","Unknown","North West (England)","Outside London","60","60","22070","21250"
"In post","2022","16-19","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Outside London","70","65","21520","21250"
"In post","2022","16-19","Unknown","South East (England)","Outside London","55","50","22630","21680"
"In post","2022","16-19","Unknown","South West (England)","Outside London","60","60","18650","17140"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Wales","Outside London","65","55","19940","18310"
"In post","2022","16-19","Unknown","West Midlands (England)","Outside London","30","30","22840","21840"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Outside London","45","45","21890","21250"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Outside London","250","245","26280","26100"
"In post","2022","20-29","Declared disabled","East of England","Outside London","245","245","26150","25460"
"In post","2022","20-29","Declared disabled","London","London","1680","1665","35960","33570"
"In post","2022","20-29","Declared disabled","North East (England)","Outside London","290","285","26130","24880"
"In post","2022","20-29","Declared disabled","North West (England)","Outside London","650","635","26560","25200"
"In post","2022","20-29","Declared disabled","Northern Ireland","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Overseas","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Scotland","Outside London","490","480","27950","27230"
"In post","2022","20-29","Declared disabled","South East (England)","Outside London","465","460","26920","26820"
"In post","2022","20-29","Declared disabled","South West (England)","Outside London","585","575","27510","26810"
"In post","2022","20-29","Declared disabled","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Wales","Outside London","335","325","26400","24500"
"In post","2022","20-29","Declared disabled","West Midlands (England)","Outside London","345","335","26110","25120"
"In post","2022","20-29","Declared disabled","Yorkshire and The Humber","Outside London","380","370","27700","26610"
"In post","2022","20-29","Declared non-disabled","East Midlands (England)","Outside London","2175","2140","26220","25610"
"In post","2022","20-29","Declared non-disabled","East of England","Outside London","1970","1945","26990","26670"
"In post","2022","20-29","Declared non-disabled","London","London","13325","13235","37160","34260"
"In post","2022","20-29","Declared non-disabled","North East (England)","Outside London","2855","2800","26320","25120"
"In post","2022","20-29","Declared non-disabled","North West (England)","Outside London","5975","5875","26630","25120"
"In post","2022","20-29","Declared non-disabled","Northern Ireland","Outside London","260","255","26490","26590"
"In post","2022","20-29","Declared non-disabled","Overseas","Overseas","220","220","34230","32750"
"In post","2022","20-29","Declared non-disabled","Scotland","Outside London","4095","4035","27890","26820"
"In post","2022","20-29","Declared non-disabled","South East (England)","Outside London","3830","3780","27900","27570"
"In post","2022","20-29","Declared non-disabled","South West (England)","Outside London","5155","5095","27860","27270"
"In post","2022","20-29","Declared non-disabled","Unknown","Unknown","160","160","30080","28000"
"In post","2022","20-29","Declared non-disabled","Wales","Outside London","3340","3270","26350","24960"
"In post","2022","20-29","Declared non-disabled","West Midlands (England)","Outside London","3140","3080","26530","25580"
"In post","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Outside London","3885","3815","27290","26590"
"In post","2022","20-29","Undeclared","East Midlands (England)","Outside London","130","130","26700","26590"
"In post","2022","20-29","Undeclared","East of England","Outside London","80","80","28680","29220"
"In post","2022","20-29","Undeclared","London","London","805","795","37450","34550"
"In post","2022","20-29","Undeclared","North East (England)","Outside London","120","115","28130","26820"
"In post","2022","20-29","Undeclared","North West (England)","Outside London","270","270","27480","26820"
"In post","2022","20-29","Undeclared","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Scotland","Outside London","115","115","27230","26410"
"In post","2022","20-29","Undeclared","South East (England)","Outside London","190","185","27950","27470"
"In post","2022","20-29","Undeclared","South West (England)","Outside London","225","220","27470","26750"
"In post","2022","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Wales","Outside London","145","145","26030","25830"
"In post","2022","20-29","Undeclared","West Midlands (England)","Outside London","155","155","27390","26820"
"In post","2022","20-29","Undeclared","Yorkshire and The Humber","Outside London","175","170","27230","27130"
"In post","2022","20-29","Unknown","East Midlands (England)","Outside London","940","920","25740","25000"
"In post","2022","20-29","Unknown","East of England","Outside London","745","735","26130","24880"
"In post","2022","20-29","Unknown","London","London","8145","8105","35850","32940"
"In post","2022","20-29","Unknown","North East (England)","Outside London","1330","1305","26150","25000"
"In post","2022","20-29","Unknown","North West (England)","Outside London","2875","2830","26580","25000"
"In post","2022","20-29","Unknown","Northern Ireland","Outside London","255","250","24380","21250"
"In post","2022","20-29","Unknown","Overseas","Overseas","80","80","39250","38090"
"In post","2022","20-29","Unknown","Scotland","Outside London","2850","2790","26950","25420"
"In post","2022","20-29","Unknown","South East (England)","Outside London","1410","1390","27210","26130"
"In post","2022","20-29","Unknown","South West (England)","Outside London","1385","1365","27470","26350"
"In post","2022","20-29","Unknown","Unknown","Unknown","615","615","29130","28980"
"In post","2022","20-29","Unknown","Wales","Outside London","1680","1650","26450","24500"
"In post","2022","20-29","Unknown","West Midlands (England)","Outside London","1445","1420","26340","25000"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Outside London","2205","2170","27050","25000"
"In post","2022","30-39","Declared disabled","East Midlands (England)","Outside London","465","430","28580","27470"
"In post","2022","30-39","Declared disabled","East of England","Outside London","325","305","30410","27570"
"In post","2022","30-39","Declared disabled","London","London","1895","1835","44710","40960"
"In post","2022","30-39","Declared disabled","North East (England)","Outside London","545","510","28250","26820"
"In post","2022","30-39","Declared disabled","North West (England)","Outside London","1145","1080","29530","27570"
"In post","2022","30-39","Declared disabled","Northern Ireland","Outside London","55","55","30430","26840"
"In post","2022","30-39","Declared disabled","Overseas","Overseas","75","75","48810","51500"
"In post","2022","30-39","Declared disabled","Scotland","Outside London","900","860","32270","29480"
"In post","2022","30-39","Declared disabled","South East (England)","Outside London","665","630","30340","28670"
"In post","2022","30-39","Declared disabled","South West (England)","Outside London","855","810","32870","31420"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Declared disabled","Wales","Outside London","685","645","29540","27250"
"In post","2022","30-39","Declared disabled","West Midlands (England)","Outside London","595","565","29920","27570"
"In post","2022","30-39","Declared disabled","Yorkshire and The Humber","Outside London","680","640","30640","27570"
"In post","2022","30-39","Declared non-disabled","East Midlands (England)","Outside London","3075","2885","30220","27570"
"In post","2022","30-39","Declared non-disabled","East of England","Outside London","2980","2800","30630","29290"
"In post","2022","30-39","Declared non-disabled","London","London","16425","15930","46270","42780"
"In post","2022","30-39","Declared non-disabled","North East (England)","Outside London","4655","4350","30240","27570"
"In post","2022","30-39","Declared non-disabled","North West (England)","Outside London","9065","8595","30510","27570"
"In post","2022","30-39","Declared non-disabled","Northern Ireland","Outside London","585","565","30890","26820"
"In post","2022","30-39","Declared non-disabled","Overseas","Overseas","625","620","45710","47040"
"In post","2022","30-39","Declared non-disabled","Scotland","Outside London","6450","6175","33850","30830"
"In post","2022","30-39","Declared non-disabled","South East (England)","Outside London","5405","5100","32320","30120"
"In post","2022","30-39","Declared non-disabled","South West (England)","Outside London","7280","6880","34650","33080"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","150","145","34370","31060"
"In post","2022","30-39","Declared non-disabled","Wales","Outside London","6340","5965","31240","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Outside London","4765","4505","30450","27570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Outside London","5595","5230","32060","27570"
"In post","2022","30-39","Undeclared","East Midlands (England)","Outside London","280","265","30740","28300"
"In post","2022","30-39","Undeclared","East of England","Outside London","220","205","31180","30280"
"In post","2022","30-39","Undeclared","London","London","1175","1140","45580","41950"
"In post","2022","30-39","Undeclared","North East (England)","Outside London","365","345","30680","27570"
"In post","2022","30-39","Undeclared","North West (England)","Outside London","635","610","30420","27570"
"In post","2022","30-39","Undeclared","Northern Ireland","Outside London","35","35","34600","33080"
"In post","2022","30-39","Undeclared","Overseas","Overseas","40","40","43920","42200"
"In post","2022","30-39","Undeclared","Scotland","Outside London","330","315","32350","27570"
"In post","2022","30-39","Undeclared","South East (England)","Outside London","455","435","31740","30830"
"In post","2022","30-39","Undeclared","South West (England)","Outside London","440","415","34580","32890"
"In post","2022","30-39","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Wales","Outside London","390","370","29330","27260"
"In post","2022","30-39","Undeclared","West Midlands (England)","Outside London","365","350","30040","27570"
"In post","2022","30-39","Undeclared","Yorkshire and The Humber","Outside London","430","400","31720","30110"
"In post","2022","30-39","Unknown","East Midlands (England)","Outside London","820","780","29660","26820"
"In post","2022","30-39","Unknown","East of England","Outside London","670","640","31810","28840"
"In post","2022","30-39","Unknown","London","London","5710","5590","46670","43320"
"In post","2022","30-39","Unknown","North East (England)","Outside London","1360","1290","29600","26820"
"In post","2022","30-39","Unknown","North West (England)","Outside London","2855","2740","31100","27570"
"In post","2022","30-39","Unknown","Northern Ireland","Outside London","325","315","28310","26590"
"In post","2022","30-39","Unknown","Overseas","Overseas","290","290","49110","51500"
"In post","2022","30-39","Unknown","Scotland","Outside London","3955","3810","33240","31540"
"In post","2022","30-39","Unknown","South East (England)","Outside London","1260","1200","32110","29290"
"In post","2022","30-39","Unknown","South West (England)","Outside London","1480","1400","34220","32770"
"In post","2022","30-39","Unknown","Unknown","Unknown","485","485","37670","34260"
"In post","2022","30-39","Unknown","Wales","Outside London","1795","1695","30770","26820"
"In post","2022","30-39","Unknown","West Midlands (England)","Outside London","1345","1285","30910","27570"
"In post","2022","30-39","Unknown","Yorkshire and The Humber","Outside London","1705","1635","32680","28550"
"In post","2022","40-49","Declared disabled","East Midlands (England)","Outside London","700","645","30150","27570"
"In post","2022","40-49","Declared disabled","East of England","Outside London","665","610","30650","28200"
"In post","2022","40-49","Declared disabled","London","London","2145","2035","44550","38920"
"In post","2022","40-49","Declared disabled","North East (England)","Outside London","880","810","29060","27570"
"In post","2022","40-49","Declared disabled","North West (England)","Outside London","1870","1720","30220","27570"
"In post","2022","40-49","Declared disabled","Northern Ireland","Outside London","85","80","29550","26820"
"In post","2022","40-49","Declared disabled","Overseas","Overseas","65","65","48050","53470"
"In post","2022","40-49","Declared disabled","Scotland","Outside London","1050","980","33650","27570"
"In post","2022","40-49","Declared disabled","South East (England)","Outside London","1020","945","32640","29290"
"In post","2022","40-49","Declared disabled","South West (England)","Outside London","1080","1015","34120","30730"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","35","30","33470","27570"
"In post","2022","40-49","Declared disabled","Wales","Outside London","880","805","30070","27570"
"In post","2022","40-49","Declared disabled","West Midlands (England)","Outside London","930","860","31380","27570"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","Outside London","1065","975","31970","27570"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","Outside London","3570","3305","32760","27570"
"In post","2022","40-49","Declared non-disabled","East of England","Outside London","3620","3350","32780","29290"
"In post","2022","40-49","Declared non-disabled","London","London","15565","14765","49150","43850"
"In post","2022","40-49","Declared non-disabled","North East (England)","Outside London","5560","5145","32120","27570"
"In post","2022","40-49","Declared non-disabled","North West (England)","Outside London","10385","9680","32220","27570"
"In post","2022","40-49","Declared non-disabled","Northern Ireland","Outside London","680","645","31160","26820"
"In post","2022","40-49","Declared non-disabled","Overseas","Overseas","715","715","52890","54470"
"In post","2022","40-49","Declared non-disabled","Scotland","Outside London","6770","6375","36960","31540"
"In post","2022","40-49","Declared non-disabled","South East (England)","Outside London","6350","5960","34540","30700"
"In post","2022","40-49","Declared non-disabled","South West (England)","Outside London","7625","7165","37990","35190"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","195","190","35440","31060"
"In post","2022","40-49","Declared non-disabled","Wales","Outside London","6735","6305","35150","29490"
"In post","2022","40-49","Declared non-disabled","West Midlands (England)","Outside London","5215","4870","33630","27570"
"In post","2022","40-49","Declared non-disabled","Yorkshire and The Humber","Outside London","6275","5815","34630","30820"
"In post","2022","40-49","Undeclared","East Midlands (England)","Outside London","355","330","32490","30450"
"In post","2022","40-49","Undeclared","East of England","Outside London","370","350","32470","31650"
"In post","2022","40-49","Undeclared","London","London","1200","1155","45790","41500"
"In post","2022","40-49","Undeclared","North East (England)","Outside London","435","405","30890","27570"
"In post","2022","40-49","Undeclared","North West (England)","Outside London","890","845","32160","30360"
"In post","2022","40-49","Undeclared","Northern Ireland","Outside London","60","60","30560","26820"
"In post","2022","40-49","Undeclared","Overseas","Overseas","40","40","47010","42030"
"In post","2022","40-49","Undeclared","Scotland","Outside London","355","340","33110","27570"
"In post","2022","40-49","Undeclared","South East (England)","Outside London","665","630","34160","32040"
"In post","2022","40-49","Undeclared","South West (England)","Outside London","570","545","36460","33290"
"In post","2022","40-49","Undeclared","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Wales","Outside London","490","460","32830","28150"
"In post","2022","40-49","Undeclared","West Midlands (England)","Outside London","435","405","32160","27570"
"In post","2022","40-49","Undeclared","Yorkshire and The Humber","Outside London","555","530","33660","31650"
"In post","2022","40-49","Unknown","East Midlands (England)","Outside London","680","645","33020","28200"
"In post","2022","40-49","Unknown","East of England","Outside London","640","600","36000","32690"
"In post","2022","40-49","Unknown","London","London","3865","3715","51650","49700"
"In post","2022","40-49","Unknown","North East (England)","Outside London","1140","1050","31450","26820"
"In post","2022","40-49","Unknown","North West (England)","Outside London","2045","1935","33520","28300"
"In post","2022","40-49","Unknown","Northern Ireland","Outside London","265","250","29910","26590"
"In post","2022","40-49","Unknown","Overseas","Overseas","330","325","53720","52430"
"In post","2022","40-49","Unknown","Scotland","Outside London","3190","3035","36780","33080"
"In post","2022","40-49","Unknown","South East (England)","Outside London","1210","1135","35960","30950"
"In post","2022","40-49","Unknown","South West (England)","Outside London","1250","1185","39310","36530"
"In post","2022","40-49","Unknown","Unknown","Unknown","410","405","41690","35380"
"In post","2022","40-49","Unknown","Wales","Outside London","1035","975","34300","30170"
"In post","2022","40-49","Unknown","West Midlands (England)","Outside London","1060","1005","35460","30320"
"In post","2022","40-49","Unknown","Yorkshire and The Humber","Outside London","1185","1130","37350","33080"
"In post","2022","50-59","Declared disabled","East Midlands (England)","Outside London","1090","1015","30330","27570"
"In post","2022","50-59","Declared disabled","East of England","Outside London","1030","960","31440","29290"
"In post","2022","50-59","Declared disabled","London","London","3005","2880","41680","35590"
"In post","2022","50-59","Declared disabled","North East (England)","Outside London","1490","1315","29030","27570"
"In post","2022","50-59","Declared disabled","North West (England)","Outside London","2855","2620","29870","27570"
"In post","2022","50-59","Declared disabled","Northern Ireland","Outside London","130","120","31150","27950"
"In post","2022","50-59","Declared disabled","Overseas","Overseas","60","60","49320","40580"
"In post","2022","50-59","Declared disabled","Scotland","Outside London","1720","1585","31730","27570"
"In post","2022","50-59","Declared disabled","South East (England)","Outside London","1770","1640","31320","27940"
"In post","2022","50-59","Declared disabled","South West (England)","Outside London","1730","1615","33830","28920"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","55","50","32940","28330"
"In post","2022","50-59","Declared disabled","Wales","Outside London","1325","1215","30290","27570"
"In post","2022","50-59","Declared disabled","West Midlands (England)","Outside London","1490","1375","30120","27570"
"In post","2022","50-59","Declared disabled","Yorkshire and The Humber","Outside London","1650","1515","31730","27570"
"In post","2022","50-59","Declared non-disabled","East Midlands (England)","Outside London","4790","4465","32620","27570"
"In post","2022","50-59","Declared non-disabled","East of England","Outside London","4975","4695","32660","29290"
"In post","2022","50-59","Declared non-disabled","London","London","16195","15625","45180","38230"
"In post","2022","50-59","Declared non-disabled","North East (England)","Outside London","6400","5810","31320","27570"
"In post","2022","50-59","Declared non-disabled","North West (England)","Outside London","12775","11885","32190","27570"
"In post","2022","50-59","Declared non-disabled","Northern Ireland","Outside London","795","760","30520","26820"
"In post","2022","50-59","Declared non-disabled","Overseas","Overseas","640","635","51810","50420"
"In post","2022","50-59","Declared non-disabled","Scotland","Outside London","8880","8320","34700","27570"
"In post","2022","50-59","Declared non-disabled","South East (England)","Outside London","8990","8495","33980","29600"
"In post","2022","50-59","Declared non-disabled","South West (England)","Outside London","9555","9090","37610","33350"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","240","230","33480","30330"
"In post","2022","50-59","Declared non-disabled","Wales","Outside London","7065","6635","34690","29430"
"In post","2022","50-59","Declared non-disabled","West Midlands (England)","Outside London","6590","6145","32330","27570"
"In post","2022","50-59","Declared non-disabled","Yorkshire and The Humber","Outside London","7770","7225","33750","28430"
"In post","2022","50-59","Undeclared","East Midlands (England)","Outside London","555","525","31550","31650"
"In post","2022","50-59","Undeclared","East of England","Outside London","650","620","32840","31650"
"In post","2022","50-59","Undeclared","London","London","1605","1560","42670","36850"
"In post","2022","50-59","Undeclared","North East (England)","Outside London","665","615","31010","28860"
"In post","2022","50-59","Undeclared","North West (England)","Outside London","1245","1165","31160","28920"
"In post","2022","50-59","Undeclared","Northern Ireland","Outside London","80","80","29410","26000"
"In post","2022","50-59","Undeclared","Overseas","Overseas","55","55","49800","48570"
"In post","2022","50-59","Undeclared","Scotland","Outside London","545","515","32570","27570"
"In post","2022","50-59","Undeclared","South East (England)","Outside London","1240","1175","32330","31650"
"In post","2022","50-59","Undeclared","South West (England)","Outside London","980","935","35910","33300"
"In post","2022","50-59","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Wales","Outside London","600","560","32030","29430"
"In post","2022","50-59","Undeclared","West Midlands (England)","Outside London","715","680","31690","29860"
"In post","2022","50-59","Undeclared","Yorkshire and The Humber","Outside London","830","780","32900","31650"
"In post","2022","50-59","Unknown","East Midlands (England)","Outside London","615","585","32750","28200"
"In post","2022","50-59","Unknown","East of England","Outside London","750","705","35620","31470"
"In post","2022","50-59","Unknown","London","London","3340","3240","50000","42870"
"In post","2022","50-59","Unknown","North East (England)","Outside London","1090","960","29230","22080"
"In post","2022","50-59","Unknown","North West (England)","Outside London","1950","1830","33150","28200"
"In post","2022","50-59","Unknown","Northern Ireland","Outside London","245","235","31190","26820"
"In post","2022","50-59","Unknown","Overseas","Overseas","215","215","56290","55920"
"In post","2022","50-59","Unknown","Scotland","Outside London","3785","3565","36590","35000"
"In post","2022","50-59","Unknown","South East (England)","Outside London","1510","1365","33960","28920"
"In post","2022","50-59","Unknown","South West (England)","Outside London","1215","1165","38650","34140"
"In post","2022","50-59","Unknown","Unknown","Unknown","555","550","42820","38310"
"In post","2022","50-59","Unknown","Wales","Outside London","940","875","32590","26820"
"In post","2022","50-59","Unknown","West Midlands (England)","Outside London","895","845","36280","31650"
"In post","2022","50-59","Unknown","Yorkshire and The Humber","Outside London","1080","1025","36350","30270"
"In post","2022","60-64","Declared disabled","East Midlands (England)","Outside London","350","295","27240","26780"
"In post","2022","60-64","Declared disabled","East of England","Outside London","340","280","30060","28200"
"In post","2022","60-64","Declared disabled","London","London","865","770","36890","31880"
"In post","2022","60-64","Declared disabled","North East (England)","Outside London","505","385","26560","23960"
"In post","2022","60-64","Declared disabled","North West (England)","Outside London","910","720","28050","26360"
"In post","2022","60-64","Declared disabled","Northern Ireland","Outside London","35","30","25920","22080"
"In post","2022","60-64","Declared disabled","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Scotland","Outside London","530","410","29060","26860"
"In post","2022","60-64","Declared disabled","South East (England)","Outside London","600","500","29910","27570"
"In post","2022","60-64","Declared disabled","South West (England)","Outside London","545","460","31550","27570"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Wales","Outside London","435","335","28260","26580"
"In post","2022","60-64","Declared disabled","West Midlands (England)","Outside London","525","425","29110","27570"
"In post","2022","60-64","Declared disabled","Yorkshire and The Humber","Outside London","465","360","28720","27570"
"In post","2022","60-64","Declared non-disabled","East Midlands (England)","Outside London","1315","1090","29850","27380"
"In post","2022","60-64","Declared non-disabled","East of England","Outside London","1450","1260","30460","27570"
"In post","2022","60-64","Declared non-disabled","London","London","4165","3725","41150","33700"
"In post","2022","60-64","Declared non-disabled","North East (England)","Outside London","2030","1530","27620","23670"
"In post","2022","60-64","Declared non-disabled","North West (England)","Outside London","3510","2810","29060","27130"
"In post","2022","60-64","Declared non-disabled","Northern Ireland","Outside London","180","160","28940","26110"
"In post","2022","60-64","Declared non-disabled","Overseas","Overseas","130","130","56990","53580"
"In post","2022","60-64","Declared non-disabled","Scotland","Outside London","2525","2060","31520","27570"
"In post","2022","60-64","Declared non-disabled","South East (England)","Outside London","2870","2430","31430","27570"
"In post","2022","60-64","Declared non-disabled","South West (England)","Outside London","2680","2300","34910","31650"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","80","65","33040","29200"
"In post","2022","60-64","Declared non-disabled","Wales","Outside London","2110","1675","31330","27380"
"In post","2022","60-64","Declared non-disabled","West Midlands (England)","Outside London","1890","1555","29840","27570"
"In post","2022","60-64","Declared non-disabled","Yorkshire and The Humber","Outside London","1990","1575","30180","27570"
"In post","2022","60-64","Undeclared","East Midlands (England)","Outside London","145","125","27520","26820"
"In post","2022","60-64","Undeclared","East of England","Outside London","195","160","29180","27960"
"In post","2022","60-64","Undeclared","London","London","395","350","40000","34260"
"In post","2022","60-64","Undeclared","North East (England)","Outside London","195","145","30180","27610"
"In post","2022","60-64","Undeclared","North West (England)","Outside London","355","275","29160","26930"
"In post","2022","60-64","Undeclared","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","Overseas","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Scotland","Outside London","155","130","30840","27370"
"In post","2022","60-64","Undeclared","South East (England)","Outside London","390","325","31000","28920"
"In post","2022","60-64","Undeclared","South West (England)","Outside London","285","250","34430","32480"
"In post","2022","60-64","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Wales","Outside London","215","170","28370","27570"
"In post","2022","60-64","Undeclared","West Midlands (England)","Outside London","205","170","29440","27570"
"In post","2022","60-64","Undeclared","Yorkshire and The Humber","Outside London","210","165","28770","27570"
"In post","2022","60-64","Unknown","East Midlands (England)","Outside London","150","130","28730","23740"
"In post","2022","60-64","Unknown","East of England","Outside London","205","185","33320","27720"
"In post","2022","60-64","Unknown","London","London","755","685","46010","40650"
"In post","2022","60-64","Unknown","North East (England)","Outside London","400","305","26450","22080"
"In post","2022","60-64","Unknown","North West (England)","Outside London","480","400","29320","24890"
"In post","2022","60-64","Unknown","Northern Ireland","Outside London","35","30","29330","27870"
"In post","2022","60-64","Unknown","Overseas","Overseas","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Scotland","Outside London","1040","815","33270","30450"
"In post","2022","60-64","Unknown","South East (England)","Outside London","480","395","32040","26780"
"In post","2022","60-64","Unknown","South West (England)","Outside London","320","280","34730","29060"
"In post","2022","60-64","Unknown","Unknown","Unknown","130","125","40090","37300"
"In post","2022","60-64","Unknown","Wales","Outside London","255","210","29640","22740"
"In post","2022","60-64","Unknown","West Midlands (England)","Outside London","200","170","35730","28200"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","Outside London","260","225","31960","28200"
"In post","2022","65+","Declared disabled","East Midlands (England)","Outside London","95","75","26130","25120"
"In post","2022","65+","Declared disabled","East of England","Outside London","100","75","28170","27470"
"In post","2022","65+","Declared disabled","London","London","335","275","35660","31060"
"In post","2022","65+","Declared disabled","North East (England)","Outside London","115","85","24880","22080"
"In post","2022","65+","Declared disabled","North West (England)","Outside London","250","180","26900","24890"
"In post","2022","65+","Declared disabled","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Scotland","Outside London","145","110","28480","26180"
"In post","2022","65+","Declared disabled","South East (England)","Outside London","205","160","28940","27570"
"In post","2022","65+","Declared disabled","South West (England)","Outside London","185","140","29800","27570"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
