"Status","Year","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","785","[c]","38670","31950"
"Leaver CS","2022","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","10","[c]","36140","32230"
"Leaver CS","2022","The National Archives","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","30","[c]","24480","20510"
"Leaver CS","2022","The National Archives","Other","10","[c]","42260","31850"
"Leaver CS","2022","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","20","[c]","54580","47000"
"Leaver CS","2022","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","10","[c]","33310","29540"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","90","[c]","35440","33060"
"Leaver CS","2022","UK Statistics Authority","Economics","30","[c]","22370","19610"
"Leaver CS","2022","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","20","[c]","31870","29920"
"Leaver CS","2022","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","320","[c]","23900","20100"
"Leaver CS","2022","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","20","[c]","41360","37170"
"Leaver CS","2022","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","25","[c]","34660","32540"
"Leaver CS","2022","UK Statistics Authority","Statistics","40","[c]","36410","29540"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","10","[c]","37650","37230"
"Leaver CS","2022","UK Supreme Court","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Communications","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Finance","15","[c]","46570","30990"
"Leaver CS","2022","Welsh Government","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Medicine","10","[c]","55590","38030"
"Leaver CS","2022","Welsh Government","Operational Delivery","80","[c]","37320","28850"
"Leaver CS","2022","Welsh Government","Other","25","[c]","39000","37410"
"Leaver CS","2022","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Policy","65","[c]","48630","38160"
"Leaver CS","2022","Welsh Government","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Counter Fraud","15","[c]","39490","40270"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","10","[c]","39950","32140"
"Leaver Dept.","2022","Attorney General's Departments","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","15","[c]","35370","30130"
"Leaver Dept.","2022","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","85","[c]","60670","61000"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","60","[c]","25450","24590"
"Leaver Dept.","2022","Attorney General's Departments","Other","50","[c]","31280","27470"
"Leaver Dept.","2022","Attorney General's Departments","Policy","10","[c]","49820","51390"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","20","[c]","43630","39360"
"Leaver Dept.","2022","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","10","[c]","35850","34550"
"Leaver Dept.","2022","Cabinet Office","Other","10","[c]","42310","34550"
"Leaver Dept.","2022","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","1805","[c]","42070","34550"
"Leaver Dept.","2022","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","10","[c]","28860","29160"
"Leaver Dept.","2022","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","20","[c]","32930","27840"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","10","[c]","43530","42700"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","20","[c]","46260","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","[c]","28400","25510"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","45","[c]","42450","36820"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","30","[c]","44040","37310"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","15","[c]","43660","42700"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","20","[c]","43170","43910"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","160","[c]","31480","24570"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","425","[c]","45720","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","10","[c]","38680","35720"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","43110","38160"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","10","[c]","49490","47270"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","150","[c]","44810","35480"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","15","[c]","42750","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Commercial","15","[c]","38050","36780"
"Leaver Dept.","2022","Department for Education","Communications","20","[c]","36750","33220"
"Leaver Dept.","2022","Department for Education","Digital, Data and Technology","70","[c]","44910","45540"
"Leaver Dept.","2022","Department for Education","Finance","40","[c]","42530","37990"
"Leaver Dept.","2022","Department for Education","Human Resources","15","[c]","32610","29360"
"Leaver Dept.","2022","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Operational Delivery","55","[c]","36740","32940"
"Leaver Dept.","2022","Department for Education","Policy","250","[c]","44280","40230"
"Leaver Dept.","2022","Department for Education","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Property","30","[c]","43330","36780"
"Leaver Dept.","2022","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","100","[c]","24940","21300"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Policy","290","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Project Delivery","15","[c]","36010","36210"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","10","[c]","31140","29740"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Veterinarian","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Economics","25","[c]","43210","34710"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Finance","15","[c]","52980","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Human Resources","10","[c]","32160","30190"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","60","[c]","36480","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Other","10","[c]","33930","26050"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","25","[c]","47610","52520"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Policy","175","[c]","42090","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Project Delivery","10","[c]","38370","36400"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Statistics","15","[c]","46440","42980"
"Leaver Dept.","2022","Department for Transport","Commercial","10","[c]","34850","31770"
"Leaver Dept.","2022","Department for Transport","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","45","[c]","35940","31040"
"Leaver Dept.","2022","Department for Transport","Finance","20","[c]","35860","32320"
"Leaver Dept.","2022","Department for Transport","Human Resources","30","[c]","35820","33230"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","190","[c]","25930","23940"
"Leaver Dept.","2022","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","15","[c]","34200","31610"
"Leaver Dept.","2022","Department for Transport","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","310","[c]","43200","42470"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","10","[c]","33810","35310"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","75","[c]","28510","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","115","[c]","41510","36650"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","75","[c]","37570","35310"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","45","[c]","36540","31990"
"Leaver Dept.","2022","Department for Work and Pensions","Knowledge and Information Management","35","[c]","37760","36650"
"Leaver Dept.","2022","Department for Work and Pensions","Operational Delivery","2135","[c]","27970","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Other","275","[c]","28650","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Policy","50","[c]","46020","39000"
"Leaver Dept.","2022","Department for Work and Pensions","Project Delivery","60","[c]","35560","31990"
"Leaver Dept.","2022","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Security","15","[c]","41130","39480"
"Leaver Dept.","2022","Department for Work and Pensions","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","195","[c]","32920","27570"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","260","[c]","47680","46000"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","215","[c]","43530","39180"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","265","[c]","44040","38990"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","265","[c]","40780","38390"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","245","[c]","42610","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","225","[c]","46280","47970"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","390","[c]","90420","95140"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","3155","[c]","38550","32330"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Policy","445","[c]","54540","53100"
"Leaver Dept.","2022","Department of Health and Social Care","Property","40","[c]","41080","34650"
"Leaver Dept.","2022","Department of Health and Social Care","Science and Engineering","2115","[c]","40200","37960"
"Leaver Dept.","2022","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Statistics","15","[c]","48770","46000"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","205","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Operational Delivery","15","[c]","32270","32350"
"Leaver Dept.","2022","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","15","[c]","37500","40180"
"Leaver Dept.","2022","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Commercial","15","[c]","39830","36210"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","10","[c]","37350","39060"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Operational Delivery","15","[c]","37600","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Policy","20","[c]","50890","52430"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Project Delivery","10","[c]","39910","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Unknown","305","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Operational Delivery","30","[c]","21770","22010"
"Leaver Dept.","2022","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Project Delivery","10","[c]","45640","36120"
"Leaver Dept.","2022","HM Revenue and Customs","Property","15","[c]","30160","26880"
"Leaver Dept.","2022","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tax","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","1320","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Communications","10","[c]","[c]","[c]"
