"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Unknown","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HM Land Registry","Outside London","30","30","25630","22600"
"In post","2022","Declared disabled","Unknown","HM Revenue and Customs","London","35","35","40160","37930"
"In post","2022","Declared disabled","Unknown","HM Revenue and Customs","Outside London","180","145","29340","26400"
"In post","2022","Declared disabled","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Home Office","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Home Office","Outside London","30","30","29080","24880"
"In post","2022","Declared disabled","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Ministry of Defence","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Ministry of Defence","Outside London","130","125","35050","32870"
"In post","2022","Declared disabled","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Ministry of Justice","London","45","40","35330","31740"
"In post","2022","Declared disabled","Unknown","Ministry of Justice","Outside London","105","95","27710","26880"
"In post","2022","Declared disabled","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","National Crime Agency","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Scottish Government","Outside London","195","180","33560","35000"
"In post","2022","Declared disabled","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","UK Statistics Authority","Outside London","30","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Attorney General's Departments","London","270","255","51490","51940"
"In post","2022","Declared disabled","White","Attorney General's Departments","Outside London","525","485","40090","34480"
"In post","2022","Declared disabled","White","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Cabinet Office","London","370","360","50120","54700"
"In post","2022","Declared disabled","White","Cabinet Office","Outside London","310","300","37540","33300"
"In post","2022","Declared disabled","White","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Chancellor's other departments","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Charity Commission","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","White","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2022","Declared disabled","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Business, Energy and Industrial Strategy","London","385","375","48540","46140"
"In post","2022","Declared disabled","White","Department for Business, Energy and Industrial Strategy","Outside London","585","545","34330","31150"
"In post","2022","Declared disabled","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Digital, Culture, Media and Sport","London","115","110","49400","51730"
"In post","2022","Declared disabled","White","Department for Digital, Culture, Media and Sport","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Education","London","150","140","50980","53420"
"In post","2022","Declared disabled","White","Department for Education","Outside London","465","445","38820","36500"
"In post","2022","Declared disabled","White","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Environment, Food and Rural Affairs","London","230","220","45090","39050"
"In post","2022","Declared disabled","White","Department for Environment, Food and Rural Affairs","Outside London","965","910","32820","29180"
"In post","2022","Declared disabled","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for International Trade","London","140","135","46260","39280"
"In post","2022","Declared disabled","White","Department for International Trade","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Levelling Up, Housing and Communities","London","155","150","45780","42190"
"In post","2022","Declared disabled","White","Department for Levelling Up, Housing and Communities","Outside London","160","155","37220","34160"
"In post","2022","Declared disabled","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Transport","London","145","145","47310","45090"
"In post","2022","Declared disabled","White","Department for Transport","Outside London","1070","920","27070","26130"
"In post","2022","Declared disabled","White","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department for Work and Pensions","London","625","575","37010","31060"
"In post","2022","Declared disabled","White","Department for Work and Pensions","Outside London","12390","10825","26900","27570"
"In post","2022","Declared disabled","White","Department for Work and Pensions","Unknown","55","50","32060","27570"
"In post","2022","Declared disabled","White","Department of Health and Social Care","London","195","185","45080","40070"
"In post","2022","Declared disabled","White","Department of Health and Social Care","Outside London","255","240","40220","36330"
"In post","2022","Declared disabled","White","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Estyn","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Food Standards Agency","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","White","Food Standards Agency","Outside London","65","65","36780","30810"
"In post","2022","Declared disabled","White","Foreign, Commonwealth and Development Office","London","295","285","48990","44230"
"In post","2022","Declared disabled","White","Foreign, Commonwealth and Development Office","Outside London","170","160","36270","33930"
"In post","2022","Declared disabled","White","Foreign, Commonwealth and Development Office","Overseas","145","145","49940","52550"
"In post","2022","Declared disabled","White","HM Land Registry","London","15","10","[c]","[c]"
"In post","2022","Declared disabled","White","HM Land Registry","Outside London","560","495","29740","27130"
"In post","2022","Declared disabled","White","HM Revenue and Customs","London","500","470","47080","43430"
"In post","2022","Declared disabled","White","HM Revenue and Customs","Outside London","4710","4240","31450","27560"
"In post","2022","Declared disabled","White","HM Treasury","London","170","165","47240","45550"
"In post","2022","Declared disabled","White","HM Treasury","Outside London","50","50","42210","39980"
"In post","2022","Declared disabled","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Home Office","London","595","565","42480","36620"
"In post","2022","Declared disabled","White","Home Office","Outside London","1550","1420","28210","25310"
"In post","2022","Declared disabled","White","Home Office","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Ministry of Defence","London","290","285","42450","37910"
"In post","2022","Declared disabled","White","Ministry of Defence","Outside London","3930","3765","32580","30360"
"In post","2022","Declared disabled","White","Ministry of Defence","Overseas","25","25","[c]","[c]"
"In post","2022","Declared disabled","White","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Ministry of Justice","London","955","915","37380","34260"
"In post","2022","Declared disabled","White","Ministry of Justice","Outside London","7455","6895","29130","26850"
"In post","2022","Declared disabled","White","Ministry of Justice","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","National Crime Agency","London","55","55","42930","40170"
"In post","2022","Declared disabled","White","National Crime Agency","Outside London","150","145","36730","36410"
"In post","2022","Declared disabled","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Northern Ireland Office","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","Outside London","115","110","45650","39850"
"In post","2022","Declared disabled","White","Office of Gas and Electricity Markets","London","25","25","[c]","[c]"
"In post","2022","Declared disabled","White","Office of Gas and Electricity Markets","Outside London","35","35","34810","30950"
"In post","2022","Declared disabled","White","Office of Qualifications and Examinations Regulation","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","White","Office of Rail and Road","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Office of Rail and Road","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Scottish Government","Outside London","1665","1585","37070","33070"
"In post","2022","Declared disabled","White","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","The National Archives","London","30","25","[c]","[c]"
"In post","2022","Declared disabled","White","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","UK Export Finance","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","White","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","UK Statistics Authority","London","30","25","[c]","[c]"
"In post","2022","Declared disabled","White","UK Statistics Authority","Outside London","500","445","32540","30710"
"In post","2022","Declared disabled","White","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Welsh Government","Outside London","320","300","39440","38160"
"In post","2022","Declared disabled","White","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Attorney General's Departments","London","530","495","44640","50500"
"In post","2022","Declared non-disabled","Asian","Attorney General's Departments","Outside London","245","225","40520","38180"
"In post","2022","Declared non-disabled","Asian","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Cabinet Office","London","355","350","47610","43890"
"In post","2022","Declared non-disabled","Asian","Cabinet Office","Outside London","75","70","36870","32000"
"In post","2022","Declared non-disabled","Asian","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Chancellor's other departments","London","45","40","48920","45860"
"In post","2022","Declared non-disabled","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Competition and Markets Authority","London","95","95","48960","42290"
"In post","2022","Declared non-disabled","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","London","500","495","43370","40050"
"In post","2022","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","Outside London","225","215","31810","30410"
"In post","2022","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport","London","120","120","44180","38060"
"In post","2022","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Education","London","210","205","45360","40940"
"In post","2022","Declared non-disabled","Asian","Department for Education","Outside London","350","345","39360","36780"
"In post","2022","Declared non-disabled","Asian","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","London","180","180","40200","34830"
"In post","2022","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","Outside London","205","200","32050","29180"
"In post","2022","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for International Trade","London","170","170","43450","38540"
"In post","2022","Declared non-disabled","Asian","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities","London","170","165","44580","39600"
"In post","2022","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities","Outside London","75","70","34920","31950"
"In post","2022","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Transport","London","275","270","44420","42470"
"In post","2022","Declared non-disabled","Asian","Department for Transport","Outside London","265","250","33180","26780"
"In post","2022","Declared non-disabled","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department for Work and Pensions","London","2100","1915","31460","31060"
"In post","2022","Declared non-disabled","Asian","Department for Work and Pensions","Outside London","4495","4090","26820","27570"
"In post","2022","Declared non-disabled","Asian","Department for Work and Pensions","Unknown","110","95","28460","27570"
"In post","2022","Declared non-disabled","Asian","Department of Health and Social Care","London","465","435","41730","35190"
"In post","2022","Declared non-disabled","Asian","Department of Health and Social Care","Outside London","265","245","36850","28730"
"In post","2022","Declared non-disabled","Asian","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Food Standards Agency","Outside London","40","35","34000","28940"
"In post","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","London","250","245","43500","38210"
"In post","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","Outside London","60","55","37590","31910"
"In post","2022","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","Overseas","80","80","45320","37930"
"In post","2022","Declared non-disabled","Asian","HM Land Registry","London","40","35","38530","37290"
"In post","2022","Declared non-disabled","Asian","HM Land Registry","Outside London","115","105","29630","27130"
"In post","2022","Declared non-disabled","Asian","HM Revenue and Customs","London","1210","1160","41230","37930"
"In post","2022","Declared non-disabled","Asian","HM Revenue and Customs","Outside London","3355","3180","29710","26820"
"In post","2022","Declared non-disabled","Asian","HM Treasury","London","200","195","45180","41120"
"In post","2022","Declared non-disabled","Asian","HM Treasury","Outside London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Home Office","London","2580","2420","34400","29370"
"In post","2022","Declared non-disabled","Asian","Home Office","Outside London","1160","1055","26150","24890"
"In post","2022","Declared non-disabled","Asian","Home Office","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Ministry of Defence","London","280","275","35970","32690"
"In post","2022","Declared non-disabled","Asian","Ministry of Defence","Outside London","865","840","34680","33000"
"In post","2022","Declared non-disabled","Asian","Ministry of Defence","Overseas","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Ministry of Justice","London","1380","1315","34580","30920"
"In post","2022","Declared non-disabled","Asian","Ministry of Justice","Outside London","2225","2040","27090","24090"
"In post","2022","Declared non-disabled","Asian","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","National Crime Agency","London","40","35","43630","40170"
"In post","2022","Declared non-disabled","Asian","National Crime Agency","Outside London","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","London","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","60","55","39200","32010"
"In post","2022","Declared non-disabled","Asian","Office of Gas and Electricity Markets","London","110","105","43310","38550"
"In post","2022","Declared non-disabled","Asian","Office of Gas and Electricity Markets","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of Rail and Road","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of Rail and Road","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Scottish Government","Outside London","210","200","35690","31540"
"In post","2022","Declared non-disabled","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","The National Archives","London","30","30","36050","35530"
"In post","2022","Declared non-disabled","Asian","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","UK Export Finance","London","80","80","50840","42740"
"In post","2022","Declared non-disabled","Asian","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","UK Statistics Authority","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","UK Statistics Authority","Outside London","80","70","32930","30710"
"In post","2022","Declared non-disabled","Asian","UK Supreme Court","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Water Services Regulation Authority","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Welsh Government","Outside London","55","55","40970","38160"
"In post","2022","Declared non-disabled","Asian","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Attorney General's Departments","London","365","350","41500","33930"
"In post","2022","Declared non-disabled","Black","Attorney General's Departments","Outside London","80","80","39960","31280"
"In post","2022","Declared non-disabled","Black","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Cabinet Office","London","185","185","42890","38010"
"In post","2022","Declared non-disabled","Black","Cabinet Office","Outside London","30","30","36750","35130"
"In post","2022","Declared non-disabled","Black","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Chancellor's other departments","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Competition and Markets Authority","London","35","35","40770","34870"
"In post","2022","Declared non-disabled","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","London","275","275","39950","35120"
"In post","2022","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","Outside London","80","80","32810","30360"
"In post","2022","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","London","80","80","39510","34020"
"In post","2022","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Education","London","120","120","42120","40230"
"In post","2022","Declared non-disabled","Black","Department for Education","Outside London","90","85","37670","36500"
"In post","2022","Declared non-disabled","Black","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","London","135","135","35660","32560"
"In post","2022","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","Outside London","75","75","33380","30120"
"In post","2022","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for International Trade","London","90","85","40620","38160"
"In post","2022","Declared non-disabled","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","London","130","130","42120","39600"
"In post","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","Outside London","30","30","32330","30190"
"In post","2022","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Transport","London","160","155","41230","37660"
"In post","2022","Declared non-disabled","Black","Department for Transport","Outside London","75","70","30290","29300"
"In post","2022","Declared non-disabled","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department for Work and Pensions","London","1760","1680","31190","31060"
"In post","2022","Declared non-disabled","Black","Department for Work and Pensions","Outside London","1465","1380","27280","27570"
"In post","2022","Declared non-disabled","Black","Department for Work and Pensions","Unknown","35","35","31360","31060"
"In post","2022","Declared non-disabled","Black","Department of Health and Social Care","London","260","245","35470","32330"
"In post","2022","Declared non-disabled","Black","Department of Health and Social Care","Outside London","155","145","33950","32310"
"In post","2022","Declared non-disabled","Black","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Food Standards Agency","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","London","125","125","37790","35500"
"In post","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","Outside London","30","30","37790","31800"
"In post","2022","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","Overseas","35","35","44850","38600"
"In post","2022","Declared non-disabled","Black","HM Land Registry","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","HM Land Registry","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","HM Revenue and Customs","London","680","665","38740","37610"
"In post","2022","Declared non-disabled","Black","HM Revenue and Customs","Outside London","765","740","29400","26820"
"In post","2022","Declared non-disabled","Black","HM Treasury","London","70","70","39650","34960"
"In post","2022","Declared non-disabled","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Home Office","London","1225","1160","34610","29450"
