"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","410","380","29020","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G6","15","15","74210","73040"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","35","30","56700","54770"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","170","165","35310","34860"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","100","95","44540","44480"
"In post","2022","Isle of Anglesey","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Isle of Anglesey","AA/AO","AO","60","60","22590","21430"
"In post","2022","Isle of Anglesey","EO","EO","115","105","26830","27370"
"In post","2022","Isle of Anglesey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","SEO/HEO","HEO","45","45","33790","33300"
"In post","2022","Isle of Anglesey","SEO/HEO","SEO","15","15","40190","40120"
"In post","2022","Isle of Anglesey","Unknown","Unknown","15","15","31470","28760"
"In post","2022","Isle of Wight","AA/AO","AA","100","95","21120","20890"
"In post","2022","Isle of Wight","AA/AO","AO","465","425","25680","25610"
"In post","2022","Isle of Wight","EO","EO","215","190","28270","27570"
"In post","2022","Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","SEO/HEO","HEO","60","55","33840","31990"
"In post","2022","Isle of Wight","SEO/HEO","SEO","30","30","46290","48330"
"In post","2022","Isle of Wight","Unknown","Unknown","35","35","33410","34340"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","90","85","25570","25740"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","360","345","31780","32000"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","255","245","32400","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","65","60","39710","39000"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","30","30","51100","49690"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","75","75","33340","33700"
"In post","2022","Kent Thames Gateway","AA/AO","AA","155","145","21530","21790"
"In post","2022","Kent Thames Gateway","AA/AO","AO","755","710","28970","30700"
"In post","2022","Kent Thames Gateway","EO","EO","385","360","30330","29290"
"In post","2022","Kent Thames Gateway","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Kent Thames Gateway","G6/G7","G7","10","10","64010","62070"
"In post","2022","Kent Thames Gateway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","SEO/HEO","HEO","140","130","35160","36480"
"In post","2022","Kent Thames Gateway","SEO/HEO","SEO","60","60","47530","46480"
"In post","2022","Kent Thames Gateway","Unknown","Unknown","95","90","30420","29600"
"In post","2022","Kingston upon Hull, City of","AA/AO","AA","85","80","20750","20890"
"In post","2022","Kingston upon Hull, City of","AA/AO","AO","765","680","23920","22600"
"In post","2022","Kingston upon Hull, City of","EO","EO","695","620","27460","27570"
"In post","2022","Kingston upon Hull, City of","G6/G7","G6","10","10","69140","66150"
"In post","2022","Kingston upon Hull, City of","G6/G7","G7","65","60","55210","55610"
"In post","2022","Kingston upon Hull, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","SEO/HEO","HEO","205","190","33400","33840"
"In post","2022","Kingston upon Hull, City of","SEO/HEO","SEO","85","80","42460","40860"
"In post","2022","Kingston upon Hull, City of","Unknown","Unknown","200","180","29790","28200"
"In post","2022","Lambeth","AA/AO","AA","60","55","24790","25170"
"In post","2022","Lambeth","AA/AO","AO","355","340","29160","28790"
"In post","2022","Lambeth","EO","EO","1110","1070","33300","32260"
"In post","2022","Lambeth","G6/G7","G6","175","165","73700","71700"
"In post","2022","Lambeth","G6/G7","G7","315","305","58260","57680"
"In post","2022","Lambeth","SCS level","SCS level","100","95","104680","96250"
"In post","2022","Lambeth","SEO/HEO","HEO","675","650","40020","40170"
"In post","2022","Lambeth","SEO/HEO","SEO","475","465","46150","48900"
"In post","2022","Lambeth","Unknown","Unknown","155","150","41740","35710"
"In post","2022","Lancaster and Wyre","AA/AO","AA","85","75","20730","20890"
"In post","2022","Lancaster and Wyre","AA/AO","AO","385","355","23580","21830"
"In post","2022","Lancaster and Wyre","EO","EO","370","345","27540","27380"
"In post","2022","Lancaster and Wyre","G6/G7","G6","30","25","72870","74070"
"In post","2022","Lancaster and Wyre","G6/G7","G7","20","20","52560","53500"
"In post","2022","Lancaster and Wyre","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Lancaster and Wyre","SEO/HEO","HEO","100","95","34070","33300"
"In post","2022","Lancaster and Wyre","SEO/HEO","SEO","60","55","43080","40710"
"In post","2022","Lancaster and Wyre","Unknown","Unknown","45","40","29690","28200"
"In post","2022","Leeds","AA/AO","AA","240","215","20440","20890"
"In post","2022","Leeds","AA/AO","AO","2440","2250","22600","21260"
"In post","2022","Leeds","EO","EO","3515","3305","26970","26820"
"In post","2022","Leeds","G6/G7","G6","585","565","65800","65240"
"In post","2022","Leeds","G6/G7","G7","1685","1620","53100","52080"
"In post","2022","Leeds","SCS level","SCS level","160","155","85990","78220"
"In post","2022","Leeds","SEO/HEO","HEO","2675","2560","32530","33080"
"In post","2022","Leeds","SEO/HEO","SEO","1855","1785","39640","39310"
"In post","2022","Leeds","Unknown","Unknown","345","320","30170","28200"
"In post","2022","Leicester","AA/AO","AA","75","65","20070","19200"
"In post","2022","Leicester","AA/AO","AO","1050","930","21880","21260"
"In post","2022","Leicester","EO","EO","720","660","27360","27570"
"In post","2022","Leicester","G6/G7","G6","10","10","68140","67910"
"In post","2022","Leicester","G6/G7","G7","100","95","53480","53050"
"In post","2022","Leicester","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Leicester","SEO/HEO","HEO","230","215","33120","33370"
"In post","2022","Leicester","SEO/HEO","SEO","135","130","41140","40520"
"In post","2022","Leicester","Unknown","Unknown","285","265","28970","27980"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AA","165","155","20070","19810"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AO","715","665","24330","23140"
"In post","2022","Leicestershire CC and Rutland","EO","EO","580","535","27970","27380"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G6","25","20","74410","73210"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G7","55","55","57860","55610"
"In post","2022","Leicestershire CC and Rutland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","HEO","260","245","34860","33950"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","SEO","140","135","44930","44620"
"In post","2022","Leicestershire CC and Rutland","Unknown","Unknown","50","45","33620","33030"
"In post","2022","Lewisham and Southwark","AA/AO","AA","30","30","21450","21650"
"In post","2022","Lewisham and Southwark","AA/AO","AO","195","175","27780","25110"
"In post","2022","Lewisham and Southwark","EO","EO","525","510","30170","31060"
"In post","2022","Lewisham and Southwark","G6/G7","G6","20","20","70350","68700"
"In post","2022","Lewisham and Southwark","G6/G7","G7","25","25","60130","57680"
"In post","2022","Lewisham and Southwark","SCS level","SCS level","20","20","101380","90410"
"In post","2022","Lewisham and Southwark","SEO/HEO","HEO","85","85","35160","35200"
"In post","2022","Lewisham and Southwark","SEO/HEO","SEO","60","60","44130","42410"
"In post","2022","Lewisham and Southwark","Unknown","Unknown","435","420","35670","34100"
"In post","2022","Lincolnshire CC","AA/AO","AA","315","300","20040","19810"
"In post","2022","Lincolnshire CC","AA/AO","AO","1000","930","23300","21380"
"In post","2022","Lincolnshire CC","EO","EO","750","700","27720","27570"
"In post","2022","Lincolnshire CC","G6/G7","G6","35","30","71340","67510"
"In post","2022","Lincolnshire CC","G6/G7","G7","85","85","55030","53360"
"In post","2022","Lincolnshire CC","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","HEO","390","375","33410","33300"
"In post","2022","Lincolnshire CC","SEO/HEO","SEO","230","220","42770","41380"
"In post","2022","Lincolnshire CC","Unknown","Unknown","210","200","30180","28200"
"In post","2022","Lisburn and Castlereagh","AA/AO","AA","90","85","20130","20560"
"In post","2022","Lisburn and Castlereagh","AA/AO","AO","110","100","22690","22580"
"In post","2022","Lisburn and Castlereagh","EO","EO","130","125","26650","25850"
"In post","2022","Lisburn and Castlereagh","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","G7","15","15","53430","53650"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","HEO","70","65","33900","33750"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","SEO","40","40","40750","40750"
"In post","2022","Lisburn and Castlereagh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","AA","285","255","19670","19200"
"In post","2022","Liverpool","AA/AO","AO","4135","3715","21910","21680"
"In post","2022","Liverpool","EO","EO","3575","3325","26150","26160"
"In post","2022","Liverpool","G6/G7","G6","215","210","67030","67910"
"In post","2022","Liverpool","G6/G7","G7","810","780","53810","54200"
"In post","2022","Liverpool","SCS level","SCS level","50","50","91970","82500"
"In post","2022","Liverpool","SEO/HEO","HEO","1935","1865","32390","33080"
"In post","2022","Liverpool","SEO/HEO","SEO","1125","1095","39350","40180"
"In post","2022","Liverpool","Unknown","Unknown","370","345","28600","25480"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","35","30","21520","20950"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","130","120","25800","24400"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","125","115","29530","28980"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","35","35","35190","36130"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","SEO","15","15","45160","45960"
"In post","2022","Luton","AA/AO","AA","20","15","19110","19200"
"In post","2022","Luton","AA/AO","AO","90","80","21450","21260"
"In post","2022","Luton","EO","EO","305","275","27970","27570"
"In post","2022","Luton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Luton","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Luton","SEO/HEO","HEO","35","35","32010","31080"
"In post","2022","Luton","SEO/HEO","SEO","15","15","40450","40840"
"In post","2022","Luton","Unknown","Unknown","85","75","28390","25190"
"In post","2022","Manchester","AA/AO","AA","250","225","20090","20890"
"In post","2022","Manchester","AA/AO","AO","1620","1500","22510","21260"
"In post","2022","Manchester","EO","EO","2580","2455","26830","26820"
"In post","2022","Manchester","G6/G7","G6","405","395","66920","66610"
"In post","2022","Manchester","G6/G7","G7","1230","1185","53390","52090"
"In post","2022","Manchester","SCS level","SCS level","90","85","89540","84890"
"In post","2022","Manchester","SEO/HEO","HEO","1920","1845","32410","32870"
"In post","2022","Manchester","SEO/HEO","SEO","1410","1360","39460","39850"
"In post","2022","Manchester","Unknown","Unknown","390","370","29590","28200"
"In post","2022","Medway","AA/AO","AA","120","115","20890","20890"
"In post","2022","Medway","AA/AO","AO","520","490","26470","26890"
"In post","2022","Medway","EO","EO","405","385","30910","29290"
"In post","2022","Medway","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Medway","G6/G7","G7","30","25","62190","62790"
"In post","2022","Medway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medway","SEO/HEO","HEO","200","195","37110","36480"
"In post","2022","Medway","SEO/HEO","SEO","85","80","47770","46880"
"In post","2022","Medway","Unknown","Unknown","85","80","28700","26310"
"In post","2022","Merton, Kingston upon Thames and Sutton","AA/AO","AA","20","20","21530","21650"
"In post","2022","Merton, Kingston upon Thames and Sutton","AA/AO","AO","85","80","24080","23720"
"In post","2022","Merton, Kingston upon Thames and Sutton","EO","EO","380","360","31910","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","G6/G7","G7","15","15","58540","57570"
"In post","2022","Merton, Kingston upon Thames and Sutton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","70","70","39000","36650"
"In post","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","40","35","46510","46220"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","75","70","33330","32890"
"In post","2022","Mid and East Antrim","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Mid and East Antrim","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Mid Kent","AA/AO","AA","60","55","21060","20890"
"In post","2022","Mid Kent","AA/AO","AO","240","230","25420","24250"
"In post","2022","Mid Kent","EO","EO","270","255","29450","29290"
"In post","2022","Mid Kent","G6/G7","G6","15","15","71100","67570"
"In post","2022","Mid Kent","G6/G7","G7","25","25","55970","53350"
"In post","2022","Mid Kent","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Mid Kent","SEO/HEO","HEO","90","85","34870","34830"
"In post","2022","Mid Kent","SEO/HEO","SEO","60","55","43160","42000"
"In post","2022","Mid Kent","Unknown","Unknown","160","145","30610","28580"
"In post","2022","Mid Lancashire","AA/AO","AA","200","175","20720","20890"
"In post","2022","Mid Lancashire","AA/AO","AO","2460","2160","22120","21260"
"In post","2022","Mid Lancashire","EO","EO","1415","1285","27460","27570"
"In post","2022","Mid Lancashire","G6/G7","G6","80","80","70580","67910"
"In post","2022","Mid Lancashire","G6/G7","G7","260","245","54010","55210"
"In post","2022","Mid Lancashire","SCS level","SCS level","25","25","83150","75500"
"In post","2022","Mid Lancashire","SEO/HEO","HEO","600","555","33540","33370"
"In post","2022","Mid Lancashire","SEO/HEO","SEO","385","365","41660","40520"
"In post","2022","Mid Lancashire","Unknown","Unknown","235","215","30210","28200"
"In post","2022","Mid Ulster","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","AA/AO","AA","115","110","22210","21790"
"In post","2022","Milton Keynes","AA/AO","AO","680","655","25910","25000"
"In post","2022","Milton Keynes","EO","EO","545","515","28590","27570"
"In post","2022","Milton Keynes","G6/G7","G6","40","40","74240","71320"
"In post","2022","Milton Keynes","G6/G7","G7","140","125","57980","56460"
"In post","2022","Milton Keynes","SCS level","SCS level","10","10","111200","110000"
"In post","2022","Milton Keynes","SEO/HEO","HEO","320","305","35060","34290"
"In post","2022","Milton Keynes","SEO/HEO","SEO","240","240","45220","44610"
"In post","2022","Milton Keynes","Unknown","Unknown","150","145","25680","24080"
"In post","2022","Monmouthshire and Newport","AA/AO","AA","75","65","19980","19810"
"In post","2022","Monmouthshire and Newport","AA/AO","AO","1040","925","21620","20970"
"In post","2022","Monmouthshire and Newport","EO","EO","1310","1210","25980","24880"
"In post","2022","Monmouthshire and Newport","G6/G7","G6","205","195","64100","62400"
"In post","2022","Monmouthshire and Newport","G6/G7","G7","910","880","54420","51350"
"In post","2022","Monmouthshire and Newport","SCS level","SCS level","60","60","78980","74190"
"In post","2022","Monmouthshire and Newport","SEO/HEO","HEO","1155","1110","31330","30710"
"In post","2022","Monmouthshire and Newport","SEO/HEO","SEO","1195","1150","39880","38340"
"In post","2022","Monmouthshire and Newport","Unknown","Unknown","120","110","29370","28550"
"In post","2022","Na h-Eileanan Siar","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","AA/AO","AO","70","65","21820","21260"
"In post","2022","Na h-Eileanan Siar","EO","EO","45","40","29090","27570"
"In post","2022","Na h-Eileanan Siar","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","SEO/HEO","HEO","25","25","34550","35040"
"In post","2022","Na h-Eileanan Siar","SEO/HEO","SEO","10","10","44980","46110"
"In post","2022","Newry, Mourne and Down","AA/AO","AA","55","55","20410","20560"
"In post","2022","Newry, Mourne and Down","AA/AO","AO","10","10","22070","22020"
"In post","2022","Newry, Mourne and Down","EO","EO","5","5","[c]","[c]"
"In post","2022","Newry, Mourne and Down","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","North and North East Lincolnshire","AA/AO","AO","275","240","21280","21260"
"In post","2022","North and North East Lincolnshire","EO","EO","340","305","27190","27570"
"In post","2022","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","G6/G7","G7","15","10","52040","49170"
"In post","2022","North and North East Lincolnshire","SEO/HEO","HEO","60","55","32070","31990"
"In post","2022","North and North East Lincolnshire","SEO/HEO","SEO","25","25","37470","37450"
"In post","2022","North and North East Lincolnshire","Unknown","Unknown","130","120","29970","28200"
"In post","2022","North and West Norfolk","AA/AO","AA","140","135","20050","19810"
"In post","2022","North and West Norfolk","AA/AO","AO","360","330","26200","23960"
"In post","2022","North and West Norfolk","EO","EO","205","185","28260","27570"
"In post","2022","North and West Norfolk","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","North and West Norfolk","G6/G7","G7","10","10","56870","56270"
"In post","2022","North and West Norfolk","SEO/HEO","HEO","130","120","33280","33000"
"In post","2022","North and West Norfolk","SEO/HEO","SEO","45","45","43350","41850"
"In post","2022","North and West Norfolk","Unknown","Unknown","45","45","30420","28200"
"In post","2022","North Hampshire","AA/AO","AA","70","65","19730","19810"
"In post","2022","North Hampshire","AA/AO","AO","200","185","22500","21380"
"In post","2022","North Hampshire","EO","EO","265","250","27230","27530"
"In post","2022","North Hampshire","G6/G7","G6","35","30","76920","77590"
"In post","2022","North Hampshire","G6/G7","G7","85","85","66320","70530"
"In post","2022","North Hampshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","North Hampshire","SEO/HEO","HEO","200","195","34130","33300"
"In post","2022","North Hampshire","SEO/HEO","SEO","100","95","44380","40980"
"In post","2022","North Hampshire","Unknown","Unknown","90","80","29080","26310"
"In post","2022","North Lanarkshire","AA/AO","AA","35","30","21180","21640"
"In post","2022","North Lanarkshire","AA/AO","AO","1335","1125","21700","21260"
"In post","2022","North Lanarkshire","EO","EO","875","800","28840","27570"
"In post","2022","North Lanarkshire","G6/G7","G6","20","20","67320","67910"
"In post","2022","North Lanarkshire","G6/G7","G7","55","55","55660","55210"
"In post","2022","North Lanarkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","North Lanarkshire","SEO/HEO","HEO","315","295","34020","33370"
"In post","2022","North Lanarkshire","SEO/HEO","SEO","150","145","42690","40520"
"In post","2022","North Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","AA/AO","AO","250","215","21530","21260"
"In post","2022","North Northamptonshire","EO","EO","200","185","27630","27570"
"In post","2022","North Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","North Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","SEO/HEO","HEO","25","20","32690","32230"
"In post","2022","North Northamptonshire","SEO/HEO","SEO","15","15","42490","41910"
"In post","2022","North Northamptonshire","Unknown","Unknown","60","55","28240","28200"
"In post","2022","North Nottinghamshire","AA/AO","AA","110","100","20650","20890"
"In post","2022","North Nottinghamshire","AA/AO","AO","315","295","25540","25610"
"In post","2022","North Nottinghamshire","EO","EO","330","300","27830","27570"
"In post","2022","North Nottinghamshire","G6/G7","G6","15","15","69630","68720"
"In post","2022","North Nottinghamshire","G6/G7","G7","30","30","59730","55610"
"In post","2022","North Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","SEO/HEO","HEO","90","90","34020","33450"
"In post","2022","North Nottinghamshire","SEO/HEO","SEO","70","70","47240","48170"
"In post","2022","North Nottinghamshire","Unknown","Unknown","140","125","29460","28200"
"In post","2022","North Yorkshire CC","AA/AO","AA","220","210","19470","19810"
"In post","2022","North Yorkshire CC","AA/AO","AO","545","515","25010","21380"
"In post","2022","North Yorkshire CC","EO","EO","510","480","27910","27570"
"In post","2022","North Yorkshire CC","G6/G7","G6","55","50","72350","69020"
"In post","2022","North Yorkshire CC","G6/G7","G7","100","90","57670","54540"
"In post","2022","North Yorkshire CC","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","North Yorkshire CC","SEO/HEO","HEO","300","290","34110","33300"
"In post","2022","North Yorkshire CC","SEO/HEO","SEO","160","155","40490","40000"
"In post","2022","North Yorkshire CC","Unknown","Unknown","95","85","29530","28200"
"In post","2022","Northumberland","AA/AO","AA","25","20","19320","19810"
"In post","2022","Northumberland","AA/AO","AO","75","70","21360","21260"
"In post","2022","Northumberland","EO","EO","215","190","27370","27570"
"In post","2022","Northumberland","G6/G7","G6","15","10","72800","71610"
"In post","2022","Northumberland","G6/G7","G7","20","20","56310","52050"
"In post","2022","Northumberland","SEO/HEO","HEO","50","45","33720","33300"
"In post","2022","Northumberland","SEO/HEO","SEO","25","25","41010","40580"
"In post","2022","Northumberland","Unknown","Unknown","55","55","31430","31420"
"In post","2022","Norwich and East Norfolk","AA/AO","AA","100","90","20570","20890"
"In post","2022","Norwich and East Norfolk","AA/AO","AO","530","470","22980","21490"
"In post","2022","Norwich and East Norfolk","EO","EO","595","525","27470","27570"
"In post","2022","Norwich and East Norfolk","G6/G7","G6","30","25","67170","66230"
"In post","2022","Norwich and East Norfolk","G6/G7","G7","100","95","53430","51530"
"In post","2022","Norwich and East Norfolk","SCS level","SCS level","10","10","94910","92750"
"In post","2022","Norwich and East Norfolk","SEO/HEO","HEO","215","205","32580","31990"
"In post","2022","Norwich and East Norfolk","SEO/HEO","SEO","150","145","41880","39360"
"In post","2022","Norwich and East Norfolk","Unknown","Unknown","280","265","25950","24090"
"In post","2022","Nottingham","AA/AO","AA","110","100","20240","20890"
"In post","2022","Nottingham","AA/AO","AO","2035","1860","22170","21260"
"In post","2022","Nottingham","EO","EO","2350","2200","26850","26820"
"In post","2022","Nottingham","G6/G7","G6","225","220","67050","67910"
"In post","2022","Nottingham","G6/G7","G7","810","785","53830","55210"
"In post","2022","Nottingham","SCS level","SCS level","55","55","92810","83370"
"In post","2022","Nottingham","SEO/HEO","HEO","1915","1825","32960","33370"
"In post","2022","Nottingham","SEO/HEO","SEO","1050","1010","40330","40520"
"In post","2022","Nottingham","Unknown","Unknown","270","240","28800","28200"
"In post","2022","Orkney Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","EO","EO","15","15","28720","27940"
"In post","2022","Orkney Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Orkney Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","AO","65","65","22260","21830"
"In post","2022","Overseas","EO","EO","285","285","27700","27130"
"In post","2022","Overseas","G6/G7","G6","445","445","66660","65210"
"In post","2022","Overseas","G6/G7","G7","865","865","55990","54560"
"In post","2022","Overseas","SCS level","SCS level","290","290","85420","76600"
"In post","2022","Overseas","SEO/HEO","HEO","1065","1060","36120","34220"
"In post","2022","Overseas","SEO/HEO","SEO","460","460","46490","41950"
"In post","2022","Overseas","Unknown","Unknown","200","200","40510","32790"
"In post","2022","Oxfordshire CC","AA/AO","AA","230","215","20510","19810"
"In post","2022","Oxfordshire CC","AA/AO","AO","735","685","26300","23280"
"In post","2022","Oxfordshire CC","EO","EO","530","500","28690","27570"
"In post","2022","Oxfordshire CC","G6/G7","G6","70","65","72790","69710"
"In post","2022","Oxfordshire CC","G6/G7","G7","165","155","55190","53500"
"In post","2022","Oxfordshire CC","SCS level","SCS level","25","25","99420","98030"
"In post","2022","Oxfordshire CC","SEO/HEO","HEO","415","400","33720","33300"
"In post","2022","Oxfordshire CC","SEO/HEO","SEO","300","285","42260","40580"
"In post","2022","Oxfordshire CC","Unknown","Unknown","200","175","30590","27540"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","AA","90","85","20950","21050"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","AO","420","395","24760","24020"
"In post","2022","Perth and Kinross, and Stirling","EO","EO","565","535","31580","31060"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","G6","20","20","72310","75340"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","G7","50","50","53690","52820"
"In post","2022","Perth and Kinross, and Stirling","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","HEO","200","190","37860","39520"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","SEO","85","80","44660","46020"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","AA/AO","AA","95","85","18750","18240"
"In post","2022","Peterborough","AA/AO","AO","535","465","21770","21680"
"In post","2022","Peterborough","EO","EO","415","375","26980","27130"
"In post","2022","Peterborough","G6/G7","G6","20","20","70970","68270"
"In post","2022","Peterborough","G6/G7","G7","75","75","54600","52070"
"In post","2022","Peterborough","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Peterborough","SEO/HEO","HEO","225","210","32540","32740"
"In post","2022","Peterborough","SEO/HEO","SEO","130","125","40520","38550"
"In post","2022","Peterborough","Unknown","Unknown","130","120","29470","28200"
"In post","2022","Plymouth","AA/AO","AA","215","205","20550","19810"
"In post","2022","Plymouth","AA/AO","AO","805","745","24270","22040"
"In post","2022","Plymouth","EO","EO","875","800","27680","27130"
"In post","2022","Plymouth","G6/G7","G6","35","35","73100","75110"
