"Status","Year","Disability","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","50","[c]","31030","25480"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","Unknown","445","[c]","25190","21260"
"Leaver CS","2022","Unknown","East of England","Outside London","Heterosexual / straight","85","[c]","35200","32960"
"Leaver CS","2022","Unknown","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Outside London","Unknown","385","[c]","33160","27570"
"Leaver CS","2022","Unknown","London","London","Heterosexual / straight","445","[c]","42530","35050"
"Leaver CS","2022","Unknown","London","London","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","London","Undeclared","375","[c]","42780","40070"
"Leaver CS","2022","Unknown","London","London","Unknown","2065","[c]","40890","33570"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","Unknown","550","[c]","27730","22080"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Heterosexual / straight","125","[c]","36490","34140"
"Leaver CS","2022","Unknown","North West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Outside London","Unknown","825","[c]","28180","24880"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Unknown","45","[c]","44420","41600"
"Leaver CS","2022","Unknown","Scotland","Outside London","Heterosexual / straight","185","[c]","36640","35000"
"Leaver CS","2022","Unknown","Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Outside London","Unknown","1070","[c]","31620","27230"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Heterosexual / straight","190","[c]","29380","23050"
"Leaver CS","2022","Unknown","South East (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Undeclared","30","[c]","33270","21510"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Unknown","695","[c]","28180","24880"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Heterosexual / straight","150","[c]","35300","33100"
"Leaver CS","2022","Unknown","South West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Undeclared","40","[c]","38810","35500"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Unknown","555","[c]","29820","25630"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","615","[c]","35150","30780"
"Leaver CS","2022","Unknown","Wales","Outside London","Heterosexual / straight","45","[c]","34510","29430"
"Leaver CS","2022","Unknown","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","Unknown","425","[c]","27790","24030"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","90","[c]","35680","30950"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","Unknown","525","[c]","30290","25000"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Heterosexual / straight","110","[c]","34120","33300"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Unknown","665","[c]","30470","26560"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Outside London","Heterosexual / straight","55","[c]","29980","27570"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Outside London","Heterosexual / straight","35","[c]","32160","27570"
"Leaver Dept.","2022","Declared disabled","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","London","Heterosexual / straight","465","[c]","42790","37640"
"Leaver Dept.","2022","Declared disabled","London","London","LGBO","115","[c]","38340","34550"
"Leaver Dept.","2022","Declared disabled","London","London","Undeclared","75","[c]","41010","36650"
"Leaver Dept.","2022","Declared disabled","London","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Outside London","Heterosexual / straight","60","[c]","29830","27570"
"Leaver Dept.","2022","Declared disabled","North East (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Outside London","Heterosexual / straight","150","[c]","32120","27830"
"Leaver Dept.","2022","Declared disabled","North West (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Outside London","Heterosexual / straight","65","[c]","28150","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","Heterosexual / straight","60","[c]","38080","30580"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Heterosexual / straight","110","[c]","33900","30240"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Heterosexual / straight","40","[c]","31640","27570"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Heterosexual / straight","85","[c]","30870","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Heterosexual / straight","100","[c]","33970","30190"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Heterosexual / straight","320","[c]","31580","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Heterosexual / straight","370","[c]","36430","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","London","Heterosexual / straight","4705","[c]","43960","39840"
"Leaver Dept.","2022","Declared non-disabled","London","London","LGBO","430","[c]","43300","39190"
"Leaver Dept.","2022","Declared non-disabled","London","London","Undeclared","415","[c]","42960","37090"
"Leaver Dept.","2022","Declared non-disabled","London","London","Unknown","445","[c]","50470","46660"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Heterosexual / straight","440","[c]","31360","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Outside London","Unknown","160","[c]","32470","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Heterosexual / straight","1030","[c]","31440","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","LGBO","75","[c]","33200","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Undeclared","60","[c]","32620","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Outside London","Unknown","190","[c]","31200","27570"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Heterosexual / straight","540","[c]","29180","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","LGBO","50","[c]","29160","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Undeclared","40","[c]","27790","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Outside London","Unknown","210","[c]","32910","27570"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Heterosexual / straight","525","[c]","36960","30800"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","LGBO","40","[c]","37250","35180"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Undeclared","45","[c]","38270","31920"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Outside London","Unknown","50","[c]","41440","38260"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Heterosexual / straight","1235","[c]","35130","30020"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","LGBO","65","[c]","33280","27570"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Undeclared","120","[c]","36730","30250"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Outside London","Unknown","60","[c]","40820","30210"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","225","[c]","38290","33250"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","30","[c]","36450","33230"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Heterosexual / straight","325","[c]","33470","27570"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","LGBO","35","[c]","38400","32780"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Heterosexual / straight","695","[c]","31840","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","LGBO","35","[c]","29320","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Undeclared","50","[c]","37000","29190"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Outside London","Unknown","90","[c]","35330","27570"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Heterosexual / straight","735","[c]","36600","31990"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","LGBO","50","[c]","33610","28970"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Undeclared","50","[c]","36490","31990"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","75","[c]","34120","32880"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","London","Heterosexual / straight","135","[c]","38890","34160"
"Leaver Dept.","2022","Undeclared","London","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","London","Undeclared","145","[c]","44620","40600"
"Leaver Dept.","2022","Undeclared","London","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","Undeclared","40","[c]","34530","33810"
"Leaver Dept.","2022","Undeclared","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","Heterosexual / straight","30","[c]","33310","29200"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Outside London","Unknown","95","[c]","34540","27570"
"Leaver Dept.","2022","Unknown","East of England","Outside London","Heterosexual / straight","55","[c]","42690","36060"
"Leaver Dept.","2022","Unknown","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Outside London","Unknown","80","[c]","45700","36060"
"Leaver Dept.","2022","Unknown","London","London","Heterosexual / straight","515","[c]","44480","40070"
"Leaver Dept.","2022","Unknown","London","London","LGBO","55","[c]","44230","40050"
"Leaver Dept.","2022","Unknown","London","London","Undeclared","705","[c]","51480","42850"
"Leaver Dept.","2022","Unknown","London","London","Unknown","1935","[c]","44010","35590"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Outside London","Unknown","160","[c]","32950","27570"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Heterosexual / straight","100","[c]","37880","31420"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Outside London","Unknown","295","[c]","32100","27570"
"Leaver Dept.","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Outside London","Unknown","215","[c]","33770","30450"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Heterosexual / straight","90","[c]","45850","40560"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Outside London","Unknown","140","[c]","43440","39460"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Heterosexual / straight","135","[c]","43050","37910"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Undeclared","70","[c]","45860","40960"
"Leaver Dept.","2022","Unknown","South West (England)","Outside London","Unknown","210","[c]","42720","38870"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","165","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","205","[c]","36280","32000"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","Outside London","Unknown","145","[c]","33410","29540"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","55","[c]","45590","38000"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Outside London","Unknown","210","[c]","35420","27570"
