"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ards and North Down","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Barnet","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Barnet","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Barnsley, Doncaster and Rotherham","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Barnsley, Doncaster and Rotherham","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","45","45","33940","33300"
"In post","2022","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","50","50","38050","36420"
"In post","2022","Property","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Belfast","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Berkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Property","Berkshire","Outside London","Male","35","35","34310","33300"
"In post","2022","Property","Bexley and Greenwich","London","Female","10","10","[c]","[c]"
"In post","2022","Property","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Birmingham","Outside London","Female","145","130","35490","32000"
"In post","2022","Property","Birmingham","Outside London","Male","170","165","41750","34000"
"In post","2022","Property","Blackpool","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Property","Blackpool","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bournemouth, Christchurch and Poole","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Breckland and South Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Brent","London","Female","70","60","34870","30620"
"In post","2022","Property","Brent","London","Male","80","75","39090","35250"
"In post","2022","Property","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Bristol, City of","Outside London","Female","100","95","36430","32390"
"In post","2022","Property","Bristol, City of","Outside London","Male","95","95","41840","42840"
"In post","2022","Property","Bromley","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Buckinghamshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Calderdale and Kirklees","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Calderdale and Kirklees","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Cambridgeshire CC","Outside London","Female","105","100","34840","33300"
"In post","2022","Property","Cambridgeshire CC","Outside London","Male","110","105","39190","38460"
"In post","2022","Property","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cardiff and Vale of Glamorgan","Outside London","Female","90","80","34060","27000"
"In post","2022","Property","Cardiff and Vale of Glamorgan","Outside London","Male","90","85","35570","31900"
"In post","2022","Property","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Central Bedfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Central Bedfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Central Hampshire","Outside London","Female","45","45","35890","33300"
"In post","2022","Property","Central Hampshire","Outside London","Male","95","90","38590","35000"
"In post","2022","Property","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire East","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cheshire West and Chester","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Chorley and West Lancashire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Chorley and West Lancashire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","City of Edinburgh","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Property","City of Edinburgh","Outside London","Male","85","80","39910","38220"
"In post","2022","Property","Clackmannanshire and Fife","Outside London","Female","35","35","31370","33000"
"In post","2022","Property","Clackmannanshire and Fife","Outside London","Male","75","70","35630","33300"
"In post","2022","Property","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Conwy and Denbighshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","Outside London","Male","40","35","32420","33000"
"In post","2022","Property","Coventry","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Coventry","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Property","Croydon","London","Female","120","110","39390","35880"
"In post","2022","Property","Croydon","London","Male","120","115","39050","35880"
"In post","2022","Property","Darlington","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Property","Darlington","Outside London","Male","30","30","39930","36780"
"In post","2022","Property","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derry City and Strabane","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Devon CC","Outside London","Female","60","55","36190","33370"
"In post","2022","Property","Devon CC","Outside London","Male","80","75","38540","34000"
"In post","2022","Property","Dorset","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Property","Dorset","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Property","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dumfries and Galloway","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Durham","Outside London","Female","250","240","25230","22010"
"In post","2022","Property","Durham","Outside London","Male","155","150","28420","22040"
"In post","2022","Property","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","East Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","East Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","30","25","[c]","[c]"
"In post","2022","Property","East Kent","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","East Kent","Outside London","Male","40","40","34230","33300"
"In post","2022","Property","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Riding of Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","East Riding of Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Sussex CC","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Property","East Sussex CC","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Property","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex Haven Gateway","Outside London","Female","45","40","31550","27000"
"In post","2022","Property","Essex Haven Gateway","Outside London","Male","45","45","36570","33630"
"In post","2022","Property","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Falkirk","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Flintshire and Wrexham","Outside London","Female","45","40","41160","42750"
"In post","2022","Property","Flintshire and Wrexham","Outside London","Male","35","30","34750","28150"
"In post","2022","Property","Glasgow City","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","Glasgow City","Outside London","Male","70","70","32990","29900"
"In post","2022","Property","Gloucestershire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Gloucestershire CC","Outside London","Male","30","30","38240","33800"
"In post","2022","Property","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester North East","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester South West","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Property","Greater Manchester South West","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hackney and Newham","London","Female","10","10","[c]","[c]"
"In post","2022","Property","Hackney and Newham","London","Male","15","15","[c]","[c]"
"In post","2022","Property","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Harrow and Hillingdon","London","Female","45","45","28540","24690"
"In post","2022","Property","Harrow and Hillingdon","London","Male","140","135","24230","21010"
"In post","2022","Property","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hartlepool and Stockton-on-Tees","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Heart of Essex","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, County of","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Herefordshire, County of","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Hertfordshire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Hertfordshire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Hounslow and Richmond upon Thames","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Hounslow and Richmond upon Thames","London","Male","15","10","[c]","[c]"
"In post","2022","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","30","30","34820","33300"
"In post","2022","Property","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kingston upon Hull, City of","Outside London","Female","45","40","31030","27000"
"In post","2022","Property","Kingston upon Hull, City of","Outside London","Male","40","40","37230","33810"
"In post","2022","Property","Lambeth","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Lambeth","London","Male","20","20","[c]","[c]"
"In post","2022","Property","Lancaster and Wyre","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Property","Lancaster and Wyre","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Property","Leeds","Outside London","Female","185","170","36610","33370"
"In post","2022","Property","Leeds","Outside London","Male","190","185","39520","34000"
"In post","2022","Property","Leicester","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Leicester","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Leicestershire CC and Rutland","Outside London","Female","50","45","21470","19010"
"In post","2022","Property","Leicestershire CC and Rutland","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Property","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire CC","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Property","Lincolnshire CC","Outside London","Male","45","45","29350","26350"
"In post","2022","Property","Lisburn and Castlereagh","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Lisburn and Castlereagh","Outside London","Male","30","30","37140","38610"
"In post","2022","Property","Liverpool","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","Liverpool","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Manchester","Outside London","Female","120","115","38000","33180"
"In post","2022","Property","Manchester","Outside London","Male","150","145","41230","38000"
"In post","2022","Property","Medway","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merton, Kingston upon Thames and Sutton","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Outside London","Female","40","40","35970","31900"
"In post","2022","Property","Mid Lancashire","Outside London","Male","40","35","35930","33300"
"In post","2022","Property","Milton Keynes","Outside London","Female","30","30","34860","30270"
"In post","2022","Property","Milton Keynes","Outside London","Male","155","155","37000","34770"
"In post","2022","Property","Monmouthshire and Newport","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","Monmouthshire and Newport","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Property","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and West Norfolk","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","North and West Norfolk","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Property","North Hampshire","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","North Hampshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Lanarkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire CC","Outside London","Female","50","45","31020","33000"
"In post","2022","Property","North Yorkshire CC","Outside London","Male","75","75","34620","33000"
"In post","2022","Property","Northumberland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Northumberland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Property","Nottingham","Outside London","Female","155","140","38140","33370"
"In post","2022","Property","Nottingham","Outside London","Male","155","150","41270","37300"
"In post","2022","Property","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Property","Overseas","Overseas","Male","155","155","40110","40000"
"In post","2022","Property","Oxfordshire CC","Outside London","Female","45","45","34250","33300"
"In post","2022","Property","Oxfordshire CC","Outside London","Male","55","55","35500","33380"
"In post","2022","Property","Perth and Kinross, and Stirling","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Perth and Kinross, and Stirling","Outside London","Male","40","35","29960","31160"
"In post","2022","Property","Peterborough","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Peterborough","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Plymouth","Outside London","Female","240","220","25840","22040"
"In post","2022","Property","Plymouth","Outside London","Male","195","190","27940","22040"
"In post","2022","Property","Portsmouth","Outside London","Female","30","30","34140","33300"
"In post","2022","Property","Portsmouth","Outside London","Male","40","40","35840","33300"
"In post","2022","Property","Powys","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Powys","Outside London","Male","25","20","[c]","[c]"
"In post","2022","Property","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","Outside London","Female","75","70","33150","30050"
"In post","2022","Property","Sefton","Outside London","Male","70","70","34580","31900"
"In post","2022","Property","Sheffield","Outside London","Female","70","65","36960","34000"
"In post","2022","Property","Sheffield","Outside London","Male","90","85","43150","41990"
"In post","2022","Property","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Property","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Somerset CC","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","South Lanarkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","South West Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","South West Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Southampton","Outside London","Female","50","45","32910","29570"
"In post","2022","Property","Southampton","Outside London","Male","50","50","36900","34000"
"In post","2022","Property","Staffordshire CC","Outside London","Female","55","50","36950","33300"
"In post","2022","Property","Staffordshire CC","Outside London","Male","65","65","40810","40580"
"In post","2022","Property","Stoke-on-Trent","Outside London","Female","40","35","33750","29000"
"In post","2022","Property","Stoke-on-Trent","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Property","Suffolk CC","Outside London","Female","55","55","29320","26670"
"In post","2022","Property","Suffolk CC","Outside London","Male","65","65","34090","33300"
"In post","2022","Property","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swansea","Outside London","Female","55","50","30680","30450"
"In post","2022","Property","Swansea","Outside London","Male","75","70","34640","31040"
"In post","2022","Property","Swindon","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Swindon","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Telford and Wrekin","Outside London","Female","40","35","31900","30660"
"In post","2022","Property","Telford and Wrekin","Outside London","Male","40","35","37790","33900"
"In post","2022","Property","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","London","Female","150","140","42470","36130"
"In post","2022","Property","Tower Hamlets","London","Male","165","160","49060","46800"
"In post","2022","Property","Tyneside","Outside London","Female","120","110","32620","30800"
"In post","2022","Property","Tyneside","Outside London","Male","160","150","36720","31990"
"In post","2022","Property","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Property","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Warrington","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Warwickshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Warwickshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","West Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Essex","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","West Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","West Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Northamptonshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","West Surrey","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Property","West Surrey","Outside London","Male","50","50","49940","53870"
"In post","2022","Property","West Sussex (North East)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Westminster","London","Female","270","260","46080","41750"
"In post","2022","Property","Westminster","London","Male","400","390","52220","52110"
"In post","2022","Property","Wiltshire","Outside London","Female","75","70","36440","33300"
"In post","2022","Property","Wiltshire","Outside London","Male","115","110","37450","33300"
"In post","2022","Property","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wirral","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Property","York","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","York","Outside London","Male","35","35","39730","36460"
"In post","2022","Security","Aberdeen City and Aberdeenshire","Outside London","Female","10","10","[c]","[c]"
