"Status","Year","Disability","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Finance","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Lambeth","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Lancaster and Wyre","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Leeds","480","445","39630","36340"
"In post","2022","Declared non-disabled","Finance","Leicester","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Lincolnshire CC","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Liverpool","95","90","34640","29820"
"In post","2022","Declared non-disabled","Finance","Manchester","305","290","41920","36780"
"In post","2022","Declared non-disabled","Finance","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Mid Lancashire","35","30","38680","36470"
"In post","2022","Declared non-disabled","Finance","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Milton Keynes","60","60","39400","32120"
"In post","2022","Declared non-disabled","Finance","Monmouthshire and Newport","45","45","40620","36840"
"In post","2022","Declared non-disabled","Finance","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North Hampshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North Lanarkshire","330","275","24850","22080"
"In post","2022","Declared non-disabled","Finance","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","North Yorkshire CC","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Nottingham","145","135","38870","33690"
"In post","2022","Declared non-disabled","Finance","Overseas","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Oxfordshire CC","30","25","29870","26670"
"In post","2022","Declared non-disabled","Finance","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Peterborough","30","30","38730","36970"
"In post","2022","Declared non-disabled","Finance","Plymouth","45","45","35690","34280"
"In post","2022","Declared non-disabled","Finance","Portsmouth","80","75","38900","33300"
"In post","2022","Declared non-disabled","Finance","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Sefton","35","30","43420","39330"
"In post","2022","Declared non-disabled","Finance","Sheffield","375","355","38950","35310"
"In post","2022","Declared non-disabled","Finance","Shropshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Somerset CC","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South and West Derbyshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South Hampshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South Lanarkshire","130","125","32660","26820"
"In post","2022","Declared non-disabled","Finance","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Southampton","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Southend-on-Sea","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Staffordshire CC","65","60","35560","33000"
"In post","2022","Declared non-disabled","Finance","Suffolk CC","30","30","32230","26670"
"In post","2022","Declared non-disabled","Finance","Sunderland","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Swansea","170","160","34960","31610"
"In post","2022","Declared non-disabled","Finance","Swindon","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Telford and Wrekin","50","50","46360","40520"
"In post","2022","Declared non-disabled","Finance","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Tower Hamlets","195","195","47770","43090"
"In post","2022","Declared non-disabled","Finance","Tyneside","460","435","39430","35310"
"In post","2022","Declared non-disabled","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Wakefield","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Warrington","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Cumbria","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Surrey","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","West Sussex (South West)","160","150","34630","33080"
"In post","2022","Declared non-disabled","Finance","Westminster","1515","1475","49830","45200"
"In post","2022","Declared non-disabled","Finance","Wiltshire","190","180","38950","34980"
"In post","2022","Declared non-disabled","Finance","Wirral","35","30","27300","21260"
"In post","2022","Declared non-disabled","Finance","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Worcestershire CC","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","York","75","70","40060","37480"
"In post","2022","Declared non-disabled","Grants Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Berkshire","140","130","27940","24920"
"In post","2022","Declared non-disabled","Grants Management","Bristol, City of","45","45","26960","24920"
"In post","2022","Declared non-disabled","Grants Management","Cambridgeshire CC","45","45","24770","21300"
"In post","2022","Declared non-disabled","Grants Management","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Cheshire East","110","100","24070","21300"
"In post","2022","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Devon CC","150","135","26390","25190"
"In post","2022","Declared non-disabled","Grants Management","East Cumbria","245","215","25610","21300"
"In post","2022","Declared non-disabled","Grants Management","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Gwynedd","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Leeds","65","65","24820","21300"
"In post","2022","Declared non-disabled","Grants Management","Lincolnshire CC","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Mid Kent","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","North Yorkshire CC","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Nottingham","80","80","24130","21300"
"In post","2022","Declared non-disabled","Grants Management","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Somerset CC","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Tyneside","370","340","24410","21300"
"In post","2022","Declared non-disabled","Grants Management","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","West Cumbria","450","400","23310","21300"
"In post","2022","Declared non-disabled","Grants Management","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Worcestershire CC","150","140","25200","21300"
"In post","2022","Declared non-disabled","Grants Management","York","150","140","25990","24920"
"In post","2022","Declared non-disabled","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Barnet","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Barnsley, Doncaster and Rotherham","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","330","305","34970","31700"
"In post","2022","Declared non-disabled","Human Resources","Bedford","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Belfast","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Berkshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Birmingham","130","125","43030","38450"
"In post","2022","Declared non-disabled","Human Resources","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Blackpool","105","100","38010","34290"
"In post","2022","Declared non-disabled","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Bradford","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Bridgend and Neath Port Talbot","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Bristol, City of","135","125","42140","38710"
"In post","2022","Declared non-disabled","Human Resources","Bromley","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Buckinghamshire","40","35","35440","28350"
"In post","2022","Declared non-disabled","Human Resources","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Cambridgeshire CC","50","45","35240","33150"
"In post","2022","Declared non-disabled","Human Resources","Camden and City of London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Cardiff and Vale of Glamorgan","145","135","36790","33170"
"In post","2022","Declared non-disabled","Human Resources","Central Bedfordshire","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Central Hampshire","50","50","34890","33150"
"In post","2022","Declared non-disabled","Human Resources","Central Valleys","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Cheshire East","125","120","26400","21380"
"In post","2022","Declared non-disabled","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","City of Edinburgh","130","125","37830","33080"
"In post","2022","Declared non-disabled","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Coventry","35","35","38630","36500"
"In post","2022","Declared non-disabled","Human Resources","Croydon","85","80","55000","53510"
"In post","2022","Declared non-disabled","Human Resources","Darlington","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Devon CC","100","90","36850","33050"
"In post","2022","Declared non-disabled","Human Resources","Dorset","35","35","33160","30450"
"In post","2022","Declared non-disabled","Human Resources","Dudley","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Durham","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Ealing","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Cumbria","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Kent","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Merseyside","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","East Sussex CC","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Falkirk","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Flintshire and Wrexham","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Glasgow City","375","350","26840","22330"
"In post","2022","Declared non-disabled","Human Resources","Gloucestershire CC","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Greater Manchester North East","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Greater Manchester North West","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Greater Manchester South East","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Greater Manchester South West","195","185","39560","37300"
"In post","2022","Declared non-disabled","Human Resources","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Gwynedd","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Hackney and Newham","75","70","49570","43810"
"In post","2022","Declared non-disabled","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Heart of Essex","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Hertfordshire CC","35","35","40880","37000"
"In post","2022","Declared non-disabled","Human Resources","Hounslow and Richmond upon Thames","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Isle of Wight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Kent Thames Gateway","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Lambeth","90","85","42070","36330"
"In post","2022","Declared non-disabled","Human Resources","Lancaster and Wyre","105","95","25970","26510"
"In post","2022","Declared non-disabled","Human Resources","Leeds","255","240","40470","36010"
"In post","2022","Declared non-disabled","Human Resources","Leicester","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Lincolnshire CC","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Liverpool","135","130","33980","30130"
"In post","2022","Declared non-disabled","Human Resources","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Manchester","175","165","39050","33680"
"In post","2022","Declared non-disabled","Human Resources","Medway","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Mid Lancashire","45","45","31250","27570"
"In post","2022","Declared non-disabled","Human Resources","Milton Keynes","45","40","39220","30450"
"In post","2022","Declared non-disabled","Human Resources","Monmouthshire and Newport","170","155","36890","31970"
"In post","2022","Declared non-disabled","Human Resources","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","North Hampshire","35","35","36820","33300"
"In post","2022","Declared non-disabled","Human Resources","North Lanarkshire","110","100","29700","26820"
"In post","2022","Declared non-disabled","Human Resources","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","North Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","North Yorkshire CC","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Norwich and East Norfolk","45","40","32450","29180"
"In post","2022","Declared non-disabled","Human Resources","Nottingham","300","280","38820","33790"
"In post","2022","Declared non-disabled","Human Resources","Overseas","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Peterborough","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Plymouth","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Portsmouth","60","60","32770","27570"
"In post","2022","Declared non-disabled","Human Resources","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Sefton","110","100","37010","33280"
"In post","2022","Declared non-disabled","Human Resources","Sheffield","145","135","39150","35310"
"In post","2022","Declared non-disabled","Human Resources","Shropshire","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Somerset CC","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South Hampshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South Lanarkshire","50","45","39590","33930"
"In post","2022","Declared non-disabled","Human Resources","South Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South Teesside","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","South West Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Southampton","30","25","33810","30730"
"In post","2022","Declared non-disabled","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Staffordshire CC","50","50","37770","36050"
"In post","2022","Declared non-disabled","Human Resources","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Suffolk CC","35","35","35180","31740"
"In post","2022","Declared non-disabled","Human Resources","Sunderland","30","30","34200","31990"
"In post","2022","Declared non-disabled","Human Resources","Swansea","195","185","32480","30730"
"In post","2022","Declared non-disabled","Human Resources","Swindon","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Telford and Wrekin","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Tower Hamlets","160","155","50880","46160"
"In post","2022","Declared non-disabled","Human Resources","Tyneside","540","505","31650","27570"
"In post","2022","Declared non-disabled","Human Resources","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Wakefield","30","30","34210","31270"
"In post","2022","Declared non-disabled","Human Resources","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Warrington","35","35","40330","38300"
"In post","2022","Declared non-disabled","Human Resources","Warwickshire CC","55","50","36430","31740"
"In post","2022","Declared non-disabled","Human Resources","West Cumbria","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Surrey","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","West Sussex (South West)","55","50","32530","28920"
"In post","2022","Declared non-disabled","Human Resources","Westminster","1370","1325","47310","42450"
"In post","2022","Declared non-disabled","Human Resources","Wiltshire","135","125","35870","33300"
"In post","2022","Declared non-disabled","Human Resources","Wirral","45","45","33920","30190"
"In post","2022","Declared non-disabled","Human Resources","Wolverhampton","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Worcestershire CC","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","York","65","65","40760","37300"
"In post","2022","Declared non-disabled","Internal Audit","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Berkshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Birmingham","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Blackpool","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Central Hampshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Coventry","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Croydon","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Darlington","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Devon CC","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
