"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Outside London","EO","10","[c]","25520","24550"
"Leaver CS","2022","Analysis","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Delivery","Outside London","SEO/HEO","15","[c]","33290","32180"
"Leaver CS","2022","Analysis","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Operational Research","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","London","SEO/HEO","15","[c]","41960","42970"
"Leaver CS","2022","Analysis","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Outside London","SEO/HEO","25","[c]","34520","33850"
"Leaver CS","2022","Analysis","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Outside London","SEO/HEO","15","[c]","33470","30710"
"Leaver CS","2022","Analysis","Statistics","London","AA/AO","15","[c]","23730","24900"
"Leaver CS","2022","Analysis","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","SEO/HEO","15","[c]","37980","39000"
"Leaver CS","2022","Analysis","Statistics","Outside London","AA/AO","10","[c]","20170","19610"
"Leaver CS","2022","Analysis","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Outside London","SEO/HEO","20","[c]","32660","32000"
"Leaver CS","2022","Analysis","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","SEO/HEO","35","[c]","38150","37850"
"Leaver CS","2022","Commercial","Commercial","Outside London","AA/AO","20","[c]","20920","21300"
"Leaver CS","2022","Commercial","Commercial","Outside London","EO","40","[c]","25440","26010"
"Leaver CS","2022","Commercial","Commercial","Outside London","G6/G7","40","[c]","56580","54540"
"Leaver CS","2022","Commercial","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Outside London","SEO/HEO","130","[c]","36990","36780"
"Leaver CS","2022","Commercial","Commercial","Outside London","Unknown","10","[c]","44710","42870"
"Leaver CS","2022","Commercial","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","SEO/HEO","10","[c]","46360","44290"
"Leaver CS","2022","Commercial","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","G6/G7","55","[c]","69450","67270"
"Leaver CS","2022","Commercial","Unknown","London","SCS level","15","[c]","125210","125940"
"Leaver CS","2022","Commercial","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Outside London","G6/G7","35","[c]","70720","68250"
"Leaver CS","2022","Commercial","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","G6/G7","20","[c]","67350","67900"
"Leaver CS","2022","Commercial","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","London","EO","35","[c]","28580","28500"
"Leaver CS","2022","Communications","Communications","London","G6/G7","40","[c]","58410","57430"
"Leaver CS","2022","Communications","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","London","SEO/HEO","100","[c]","38140","37920"
"Leaver CS","2022","Communications","Communications","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Outside London","EO","30","[c]","26420","26590"
"Leaver CS","2022","Communications","Communications","Outside London","G6/G7","15","[c]","63540","65250"
"Leaver CS","2022","Communications","Communications","Outside London","SEO/HEO","60","[c]","36950","36620"
"Leaver CS","2022","Communications","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","G6/G7","15","[c]","58540","56640"
"Leaver CS","2022","Communications","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","SEO/HEO","30","[c]","39350","40600"
"Leaver CS","2022","Communications","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","EO","15","[c]","29810","30330"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","SEO/HEO","25","[c]","37740","38450"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","AA/AO","70","[c]","21510","21260"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","EO","115","[c]","27550","27570"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","SEO/HEO","35","[c]","36480","34290"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","AA/AO","15","[c]","21310","21260"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","EO","20","[c]","27730","27570"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Outside London","AA/AO","180","[c]","21300","21260"
"Leaver CS","2022","Debt","Other","Outside London","EO","20","[c]","27430","27570"
"Leaver CS","2022","Debt","Other","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","AA/AO","15","[c]","23220","23530"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","EO","30","[c]","28860","29500"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","G6/G7","85","[c]","61420","59160"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","SEO/HEO","105","[c]","39070","39690"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","AA/AO","80","[c]","20760","21170"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","EO","170","[c]","27270","26930"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","G6/G7","200","[c]","57640","56450"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","SEO/HEO","430","[c]","37920","37100"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","G6/G7","10","[c]","61850","56640"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","SEO/HEO","25","[c]","39530","39280"
"Leaver CS","2022","Digital, Data & Technology","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","SEO/HEO","20","[c]","36820","39650"
"Leaver CS","2022","Digital, Data & Technology","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","London","AA/AO","15","[c]","19670","18330"
"Leaver CS","2022","Digital, Data & Technology","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","London","G6/G7","70","[c]","59540","57270"
"Leaver CS","2022","Digital, Data & Technology","Unknown","London","SCS level","10","[c]","107020","104920"
"Leaver CS","2022","Digital, Data & Technology","Unknown","London","SEO/HEO","15","[c]","38180","38590"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","London","EO","20","[c]","29320","28790"
"Leaver CS","2022","Finance","Finance","London","G6/G7","35","[c]","62630","61560"
"Leaver CS","2022","Finance","Finance","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","London","SEO/HEO","65","[c]","38540","39520"
"Leaver CS","2022","Finance","Finance","Outside London","AA/AO","50","[c]","22040","21540"
"Leaver CS","2022","Finance","Finance","Outside London","EO","60","[c]","25910","26670"
"Leaver CS","2022","Finance","Finance","Outside London","G6/G7","55","[c]","57140","53790"
"Leaver CS","2022","Finance","Finance","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","Outside London","SEO/HEO","110","[c]","39310","38560"
"Leaver CS","2022","Finance","Finance","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
