"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","225","220","23860","25000"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","165","165","60490","58170"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","20","20","95610","86530"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","380","365","38090","38650"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","50","45","52820","46000"
"In post","2022","Finance","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Belfast","Outside London","SEO/HEO","20","20","39760","39680"
"In post","2022","Finance","Berkshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","Outside London","EO","10","10","26650","26640"
"In post","2022","Finance","Berkshire","Outside London","G6/G7","10","10","57910","53620"
"In post","2022","Finance","Berkshire","Outside London","SEO/HEO","30","30","38000","36970"
"In post","2022","Finance","Bexley and Greenwich","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","EO","30","30","25770","25440"
"In post","2022","Finance","Birmingham","Outside London","G6/G7","45","45","60520","58530"
"In post","2022","Finance","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","Outside London","SEO/HEO","90","85","38240","37300"
"In post","2022","Finance","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackpool","Outside London","AA/AO","55","45","20980","21260"
"In post","2022","Finance","Blackpool","Outside London","EO","40","40","27330","27570"
"In post","2022","Finance","Blackpool","Outside London","G6/G7","55","55","55080","52750"
"In post","2022","Finance","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Blackpool","Outside London","SEO/HEO","150","145","35210","35310"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brent","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","EO","20","20","26240","26050"
"In post","2022","Finance","Bristol, City of","Outside London","G6/G7","45","45","55950","54940"
"In post","2022","Finance","Bristol, City of","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Finance","Bristol, City of","Outside London","SEO/HEO","75","70","34910","36500"
"In post","2022","Finance","Buckinghamshire","Outside London","AA/AO","15","15","22220","22120"
"In post","2022","Finance","Buckinghamshire","Outside London","EO","55","50","28440","28670"
"In post","2022","Finance","Buckinghamshire","Outside London","G6/G7","30","30","58630","56540"
"In post","2022","Finance","Buckinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Buckinghamshire","Outside London","SEO/HEO","110","105","38060","35300"
"In post","2022","Finance","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","EO","30","30","26890","26670"
"In post","2022","Finance","Cambridgeshire CC","Outside London","G6/G7","15","15","57350","55040"
"In post","2022","Finance","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","Outside London","SEO/HEO","70","70","37220","36460"
"In post","2022","Finance","Camden and City of London","London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Camden and City of London","London","G6/G7","10","10","69100","69400"
"In post","2022","Finance","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Camden and City of London","London","SEO/HEO","15","15","42260","40050"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","AA/AO","65","55","22670","22740"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","EO","65","60","27980","29430"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","G6/G7","50","50","63150","61440"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","SCS level","15","15","87390","83360"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","135","130","40630","38200"
"In post","2022","Finance","Central Bedfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Bedfordshire","Outside London","EO","15","15","26610","26670"
"In post","2022","Finance","Central Bedfordshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Central Hampshire","Outside London","AA/AO","10","10","21270","21170"
"In post","2022","Finance","Central Hampshire","Outside London","EO","95","90","27060","26670"
"In post","2022","Finance","Central Hampshire","Outside London","G6/G7","35","35","58010","57020"
"In post","2022","Finance","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Hampshire","Outside London","SEO/HEO","230","225","36990","33630"
"In post","2022","Finance","Central Hampshire","Outside London","Unknown","10","10","42160","42240"
"In post","2022","Finance","Central Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","Outside London","EO","30","30","28570","29430"
"In post","2022","Finance","Central Valleys","Outside London","G6/G7","15","15","64720","61440"
"In post","2022","Finance","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","Outside London","SEO/HEO","30","30","42090","39130"
"In post","2022","Finance","Cheshire East","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire East","Outside London","SEO/HEO","15","15","34630","33300"
"In post","2022","Finance","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","Outside London","AA/AO","25","25","24090","23550"
"In post","2022","Finance","City of Edinburgh","Outside London","EO","30","30","28830","28710"
"In post","2022","Finance","City of Edinburgh","Outside London","G6/G7","20","20","58070","56570"
"In post","2022","Finance","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","Outside London","SEO/HEO","60","60","38060","37710"
"In post","2022","Finance","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","Outside London","SEO/HEO","15","15","37090","33630"
"In post","2022","Finance","Conwy and Denbighshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Finance","Coventry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Coventry","Outside London","EO","45","45","25080","25000"
"In post","2022","Finance","Coventry","Outside London","G6/G7","75","75","53790","50630"
"In post","2022","Finance","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Coventry","Outside London","SEO/HEO","140","135","34080","36500"
"In post","2022","Finance","Croydon","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Croydon","London","EO","45","45","30550","30600"
"In post","2022","Finance","Croydon","London","G6/G7","75","70","64520","62120"
"In post","2022","Finance","Croydon","London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Croydon","London","SEO/HEO","100","100","41690","42100"
"In post","2022","Finance","Darlington","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Darlington","Outside London","G6/G7","35","35","53550","50630"
"In post","2022","Finance","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Darlington","Outside London","SEO/HEO","70","70","33960","35070"
"In post","2022","Finance","Devon CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","Outside London","EO","15","15","26750","26670"
"In post","2022","Finance","Devon CC","Outside London","G6/G7","25","25","54330","49860"
"In post","2022","Finance","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","Outside London","SEO/HEO","40","35","35570","33720"
"In post","2022","Finance","Dorset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset","Outside London","EO","30","25","26830","26670"
"In post","2022","Finance","Dorset","Outside London","SEO/HEO","15","15","35160","33300"
"In post","2022","Finance","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dumfries and Galloway","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Finance","Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Durham","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Durham","Outside London","G6/G7","10","10","56550","54640"
"In post","2022","Finance","Durham","Outside London","SEO/HEO","10","10","37160","36750"
"In post","2022","Finance","Ealing","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","20","20","38260","36430"
"In post","2022","Finance","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","Outside London","AA/AO","50","45","21020","21260"
"In post","2022","Finance","East Merseyside","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","Outside London","EO","10","10","26680","26350"
"In post","2022","Finance","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","Outside London","SEO/HEO","10","10","35480","33300"
"In post","2022","Finance","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","Outside London","EO","10","10","27230","26670"
"In post","2022","Finance","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","Outside London","SEO/HEO","15","15","35570","34070"
"In post","2022","Finance","Falkirk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Finance","Glasgow City","Outside London","AA/AO","10","10","22470","21640"
"In post","2022","Finance","Glasgow City","Outside London","EO","20","20","26720","26670"
"In post","2022","Finance","Glasgow City","Outside London","G6/G7","10","10","56200","55660"
"In post","2022","Finance","Glasgow City","Outside London","SEO/HEO","30","30","37440","37700"
"In post","2022","Finance","Gloucestershire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","Outside London","SEO/HEO","15","15","34250","33300"
"In post","2022","Finance","Greater Manchester North East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","Outside London","G6/G7","15","15","57720","55210"
"In post","2022","Finance","Greater Manchester South West","Outside London","SEO/HEO","35","35","37070","37450"
"In post","2022","Finance","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","London","EO","15","15","31520","31020"
"In post","2022","Finance","Hackney and Newham","London","G6/G7","35","35","65440","62120"
"In post","2022","Finance","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","London","SEO/HEO","65","65","41190","40910"
"In post","2022","Finance","Haringey and Islington","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","London","SEO/HEO","10","10","38980","37890"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","EO","20","20","30130","30280"
"In post","2022","Finance","Hertfordshire CC","Outside London","G6/G7","30","30","60990","59730"
"In post","2022","Finance","Hertfordshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Outside London","SEO/HEO","65","65","41240","39600"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","London","SEO/HEO","15","15","40090","41700"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Finance","Lambeth","London","SEO/HEO","15","15","43980","41950"
"In post","2022","Finance","Lancaster and Wyre","Outside London","AA/AO","15","15","21150","21170"
"In post","2022","Finance","Lancaster and Wyre","Outside London","EO","20","20","26660","26670"
"In post","2022","Finance","Lancaster and Wyre","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Outside London","SEO/HEO","25","25","35740","33300"
"In post","2022","Finance","Leeds","Outside London","AA/AO","25","25","20850","21250"
"In post","2022","Finance","Leeds","Outside London","EO","95","85","25460","26130"
"In post","2022","Finance","Leeds","Outside London","G6/G7","160","155","56040","53030"
"In post","2022","Finance","Leeds","Outside London","SCS level","15","15","76840","75500"
"In post","2022","Finance","Leeds","Outside London","SEO/HEO","290","275","35230","35310"
"In post","2022","Finance","Leicester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","Outside London","SEO/HEO","10","10","34250","33170"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Outside London","AA/AO","25","20","21140","21170"
"In post","2022","Finance","Lincolnshire CC","Outside London","EO","45","40","26880","26670"
"In post","2022","Finance","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Outside London","SEO/HEO","45","45","36580","33630"
"In post","2022","Finance","Lisburn and Castlereagh","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Lisburn and Castlereagh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lisburn and Castlereagh","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","AA/AO","45","40","21760","22080"
"In post","2022","Finance","Liverpool","Outside London","EO","35","35","26700","26350"
"In post","2022","Finance","Liverpool","Outside London","G6/G7","40","40","56200","54880"
"In post","2022","Finance","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Liverpool","Outside London","SEO/HEO","75","75","35450","35980"
"In post","2022","Finance","Manchester","Outside London","AA/AO","10","10","21470","21410"
"In post","2022","Finance","Manchester","Outside London","EO","50","50","26330","26350"
"In post","2022","Finance","Manchester","Outside London","G6/G7","105","105","55850","52750"
"In post","2022","Finance","Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Manchester","Outside London","SEO/HEO","175","165","35440","35310"
"In post","2022","Finance","Medway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Finance","Merton, Kingston upon Thames and Sutton","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","EO","10","10","27450","26940"
"In post","2022","Finance","Mid Lancashire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Outside London","SEO/HEO","30","30","36210","35170"
"In post","2022","Finance","Mid Ulster","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","EO","20","20","27730","27400"
"In post","2022","Finance","Milton Keynes","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Outside London","SEO/HEO","25","25","40730","40930"
"In post","2022","Finance","Milton Keynes","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","AA/AO","15","10","20460","20350"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","EO","20","20","25830","24570"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","G6/G7","20","20","57540","58130"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Monmouthshire and Newport","Outside London","SEO/HEO","25","25","36810","36840"
"In post","2022","Finance","Newry, Mourne and Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
