"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Derby","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derby","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derby","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Derby","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","EO","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","EO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","G6/G7","Female","50","45","49800","47960"
"In post","2022","Project Delivery","Devon CC","G6/G7","Male","80","75","52150","48080"
"In post","2022","Project Delivery","Devon CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Devon CC","SEO/HEO","Female","75","65","36660","38200"
"In post","2022","Project Delivery","Devon CC","SEO/HEO","Male","100","95","38520","38200"
"In post","2022","Project Delivery","Dorset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","EO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Dorset","EO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Dorset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dorset","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Dorset","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Dudley","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Dudley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Durham","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Durham","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","EO","Female","30","25","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","EO","Male","135","135","21780","20940"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","SEO/HEO","Male","60","60","31200","30600"
"In post","2022","Project Delivery","East Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","EO","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","EO","Male","45","45","21130","20600"
"In post","2022","Project Delivery","East Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Cumbria","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Male","35","30","21260","20820"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Male","35","35","35430","37460"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Male","40","40","43630","42950"
"In post","2022","Project Delivery","East Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Riding of Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Sussex CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Essex Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Falkirk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","EO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Flintshire and Wrexham","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","EO","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","EO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","G6/G7","Male","30","30","55450","55210"
"In post","2022","Project Delivery","Glasgow City","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Glasgow City","SEO/HEO","Female","65","60","36220","34300"
"In post","2022","Project Delivery","Glasgow City","SEO/HEO","Male","85","85","36570","36040"
"In post","2022","Project Delivery","Gloucestershire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gloucestershire CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","EO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","G6/G7","Female","40","40","56140","55210"
"In post","2022","Project Delivery","Greater Manchester South West","G6/G7","Male","40","40","56860","55210"
"In post","2022","Project Delivery","Greater Manchester South West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Greater Manchester South West","SEO/HEO","Female","70","65","37580","40180"
"In post","2022","Project Delivery","Greater Manchester South West","SEO/HEO","Male","50","50","36870","35680"
"In post","2022","Project Delivery","Gwent Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwent Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Gwynedd","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","AA/AO","Female","85","65","24220","25110"
"In post","2022","Project Delivery","Hackney and Newham","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","EO","Female","50","45","32060","31490"
"In post","2022","Project Delivery","Hackney and Newham","EO","Male","30","25","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","G6/G7","Female","100","100","66490","62120"
"In post","2022","Project Delivery","Hackney and Newham","G6/G7","Male","120","115","66640","62120"
"In post","2022","Project Delivery","Hackney and Newham","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Hackney and Newham","SEO/HEO","Female","145","135","40720","40750"
"In post","2022","Project Delivery","Hackney and Newham","SEO/HEO","Male","120","115","41790","43430"
"In post","2022","Project Delivery","Haringey and Islington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Harrow and Hillingdon","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Herefordshire, County of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Herefordshire, County of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hertfordshire CC","SEO/HEO","Female","40","35","40690","39470"
"In post","2022","Project Delivery","Hertfordshire CC","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2022","Project Delivery","Hounslow and Richmond upon Thames","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Hounslow and Richmond upon Thames","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Isle of Anglesey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Isle of Anglesey","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kent Thames Gateway","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kent Thames Gateway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kent Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kent Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Lambeth","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lancaster and Wyre","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leeds","EO","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Leeds","EO","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Leeds","G6/G7","Female","70","70","55960","55210"
"In post","2022","Project Delivery","Leeds","G6/G7","Male","60","55","54200","55210"
"In post","2022","Project Delivery","Leeds","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leeds","SEO/HEO","Female","115","105","35530","34800"
"In post","2022","Project Delivery","Leeds","SEO/HEO","Male","105","100","35400","35310"
"In post","2022","Project Delivery","Leicester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicester","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Leicester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicestershire CC and Rutland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Leicestershire CC and Rutland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","EO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","EO","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","SEO/HEO","Female","50","45","33200","33560"
"In post","2022","Project Delivery","Lincolnshire CC","SEO/HEO","Male","125","120","36290","36110"
"In post","2022","Project Delivery","Lincolnshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lisburn and Castlereagh","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lisburn and Castlereagh","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lisburn and Castlereagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lisburn and Castlereagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","EO","Female","30","25","26970","26820"
"In post","2022","Project Delivery","Liverpool","EO","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","G6/G7","Female","90","90","56710","55210"
"In post","2022","Project Delivery","Liverpool","G6/G7","Male","75","75","57670","55210"
"In post","2022","Project Delivery","Liverpool","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Liverpool","SEO/HEO","Female","160","155","36510","35980"
"In post","2022","Project Delivery","Liverpool","SEO/HEO","Male","115","110","37800","40180"
"In post","2022","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Manchester","EO","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Manchester","EO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Manchester","G6/G7","Female","35","35","58730","59610"
"In post","2022","Project Delivery","Manchester","G6/G7","Male","45","40","56770","55210"
"In post","2022","Project Delivery","Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Manchester","SEO/HEO","Female","60","60","36240","35430"
"In post","2022","Project Delivery","Manchester","SEO/HEO","Male","105","100","37510","37850"
"In post","2022","Project Delivery","Medway","EO","Female","[c]","[c]","[c]","[c]"
