"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Heterosexual / straight","70","[c]","33290","28920"
"Leaver CS","2022","60-64","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Unknown","965","[c]","32440","27190"
"Leaver CS","2022","60-64","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Heterosexual / straight","275","[c]","33450","27890"
"Leaver CS","2022","60-64","Home Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Undeclared","70","[c]","34760","30940"
"Leaver CS","2022","60-64","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Heterosexual / straight","710","[c]","35120","32930"
"Leaver CS","2022","60-64","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Undeclared","190","[c]","35010","33300"
"Leaver CS","2022","60-64","Ministry of Defence","Unknown","115","[c]","39440","35380"
"Leaver CS","2022","60-64","Ministry of Justice","Heterosexual / straight","635","[c]","30770","21650"
"Leaver CS","2022","60-64","Ministry of Justice","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","Undeclared","90","[c]","31510","23740"
"Leaver CS","2022","60-64","Ministry of Justice","Unknown","195","[c]","25730","20970"
"Leaver CS","2022","60-64","National Crime Agency","Heterosexual / straight","50","[c]","44830","42200"
"Leaver CS","2022","60-64","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Heterosexual / straight","130","[c]","48580","46060"
"Leaver CS","2022","60-64","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Unknown","165","[c]","38010","35000"
"Leaver CS","2022","60-64","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Heterosexual / straight","35","[c]","24030","19980"
"Leaver CS","2022","60-64","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Heterosexual / straight","55","[c]","55710","47000"
"Leaver CS","2022","60-64","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","45","[c]","37430","33230"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Heterosexual / straight","90","[c]","31400","26780"
"Leaver CS","2022","65+","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Undeclared","55","[c]","27170","26780"
"Leaver CS","2022","65+","Department for Transport","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Heterosexual / straight","745","[c]","26110","26120"
"Leaver CS","2022","65+","Department for Work and Pensions","LGBO","35","[c]","28350","27570"
"Leaver CS","2022","65+","Department for Work and Pensions","Undeclared","145","[c]","26400","26120"
"Leaver CS","2022","65+","Department for Work and Pensions","Unknown","285","[c]","25660","26120"
"Leaver CS","2022","65+","Department of Health and Social Care","Heterosexual / straight","65","[c]","45710","39110"
"Leaver CS","2022","65+","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Unknown","45","[c]","52700","41180"
"Leaver CS","2022","65+","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Heterosexual / straight","35","[c]","37940","32790"
"Leaver CS","2022","65+","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Heterosexual / straight","50","[c]","31420","27000"
"Leaver CS","2022","65+","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Unknown","635","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Heterosexual / straight","205","[c]","27830","25630"
"Leaver CS","2022","65+","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Undeclared","45","[c]","28690","25960"
"Leaver CS","2022","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Heterosexual / straight","575","[c]","30770","26930"
"Leaver CS","2022","65+","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Undeclared","125","[c]","29940","28590"
"Leaver CS","2022","65+","Ministry of Defence","Unknown","75","[c]","34500","31910"
"Leaver CS","2022","65+","Ministry of Justice","Heterosexual / straight","550","[c]","25040","20970"
"Leaver CS","2022","65+","Ministry of Justice","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Undeclared","85","[c]","22250","20970"
"Leaver CS","2022","65+","Ministry of Justice","Unknown","200","[c]","27840","22050"
"Leaver CS","2022","65+","National Crime Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Heterosexual / straight","65","[c]","36380","30040"
"Leaver CS","2022","65+","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Unknown","115","[c]","34560","30450"
"Leaver CS","2022","65+","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Heterosexual / straight","60","[c]","23840","20350"
"Leaver CS","2022","65+","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Heterosexual / straight","45","[c]","40010","29430"
"Leaver CS","2022","65+","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","Heterosexual / straight","50","[c]","27160","27050"
"Leaver Dept.","2022","20-29","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office","Heterosexual / straight","290","[c]","36240","34550"
"Leaver Dept.","2022","20-29","Cabinet Office","LGBO","50","[c]","35970","34550"
"Leaver Dept.","2022","20-29","Cabinet Office","Undeclared","35","[c]","34040","32000"
"Leaver Dept.","2022","20-29","Cabinet Office","Unknown","530","[c]","32760","32000"
"Leaver Dept.","2022","20-29","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","185","[c]","36280","33570"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","LGBO","40","[c]","37280","33640"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","55","[c]","31910","29360"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","70","[c]","36770","34020"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Education","Heterosexual / straight","115","[c]","34070","32940"
"Leaver Dept.","2022","20-29","Department for Education","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Education","Unknown","30","[c]","37890","33460"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for International Trade","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","Heterosexual / straight","105","[c]","34200","33210"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Levelling Up, Housing and Communities","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Heterosexual / straight","115","[c]","33030","31040"
"Leaver Dept.","2022","20-29","Department for Transport","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","70","[c]","33810","30400"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Heterosexual / straight","620","[c]","28030","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","LGBO","85","[c]","27510","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Undeclared","55","[c]","28920","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Unknown","115","[c]","28640","27570"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Heterosexual / straight","1060","[c]","28570","26880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","LGBO","145","[c]","28890","27710"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Undeclared","480","[c]","29170","27520"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","40","[c]","33050","28970"
"Leaver Dept.","2022","20-29","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Unknown","445","[c]","[c]","[c]"
