"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Cumbria","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","EO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Analysis","Derbyshire and Nottinghamshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Devon","EO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Devon","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Devon","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","EO","Female","20","15","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","EO","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Dorset and Somerset","SEO/HEO","Female","30","30","32270","30220"
"In post","2022","Analysis","Dorset and Somerset","SEO/HEO","Male","35","30","33530","31070"
"In post","2022","Analysis","East Anglia","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","East Anglia","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Analysis","East Anglia","EO","Female","40","35","25250","25010"
"In post","2022","Analysis","East Anglia","EO","Male","25","25","[c]","[c]"
"In post","2022","Analysis","East Anglia","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Analysis","East Anglia","G6/G7","Male","50","45","52410","49510"
"In post","2022","Analysis","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Anglia","SEO/HEO","Female","90","85","33260","33000"
"In post","2022","Analysis","East Anglia","SEO/HEO","Male","100","95","33700","34600"
"In post","2022","Analysis","East Wales","AA/AO","Female","30","25","[c]","[c]"
"In post","2022","Analysis","East Wales","AA/AO","Male","30","30","[c]","[c]"
"In post","2022","Analysis","East Wales","EO","Female","90","75","25110","24250"
"In post","2022","Analysis","East Wales","EO","Male","60","60","24810","23880"
"In post","2022","Analysis","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Wales","G6/G7","Female","140","130","52270","50210"
"In post","2022","Analysis","East Wales","G6/G7","Male","130","125","54710","51210"
"In post","2022","Analysis","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Analysis","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Analysis","East Wales","SEO/HEO","Female","450","430","34590","33520"
"In post","2022","Analysis","East Wales","SEO/HEO","Male","350","345","34410","33000"
"In post","2022","Analysis","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Eastern Scotland","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Essex","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","10","5","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","25","20","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","30","25","56970","57070"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","45","45","54280","56000"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","105","95","36540","38070"
"In post","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","105","105","35790","36300"
"In post","2022","Analysis","Greater Manchester","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","EO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","EO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","G6/G7","Female","35","30","54400","55210"
"In post","2022","Analysis","Greater Manchester","G6/G7","Male","40","35","56620","55210"
"In post","2022","Analysis","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Greater Manchester","SEO/HEO","Female","90","90","35720","33370"
"In post","2022","Analysis","Greater Manchester","SEO/HEO","Male","120","115","35510","33370"
"In post","2022","Analysis","Hampshire and Isle of Wight","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Hampshire and Isle of Wight","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Hampshire and Isle of Wight","EO","Female","40","35","25420","24250"
"In post","2022","Analysis","Hampshire and Isle of Wight","EO","Male","30","30","25010","23880"
"In post","2022","Analysis","Hampshire and Isle of Wight","G6/G7","Female","105","100","51470","50210"
"In post","2022","Analysis","Hampshire and Isle of Wight","G6/G7","Male","185","175","52040","50210"
"In post","2022","Analysis","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Hampshire and Isle of Wight","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Female","270","250","34340","33520"
"In post","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Male","290","285","34870","36840"
"In post","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Inner London - East","EO","Female","45","45","28680","28410"
"In post","2022","Analysis","Inner London - East","EO","Male","40","40","29080","29530"
"In post","2022","Analysis","Inner London - East","G6/G7","Female","175","160","62010","60860"
"In post","2022","Analysis","Inner London - East","G6/G7","Male","200","195","62200","60480"
"In post","2022","Analysis","Inner London - East","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Inner London - East","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Inner London - East","SEO/HEO","Female","155","155","39010","38440"
"In post","2022","Analysis","Inner London - East","SEO/HEO","Male","225","225","39440","37930"
"In post","2022","Analysis","Inner London - West","AA/AO","Female","30","30","[c]","[c]"
"In post","2022","Analysis","Inner London - West","AA/AO","Male","30","30","[c]","[c]"
"In post","2022","Analysis","Inner London - West","EO","Female","105","100","28630","27850"
"In post","2022","Analysis","Inner London - West","EO","Male","105","105","28910","28230"
"In post","2022","Analysis","Inner London - West","G6/G7","Female","525","485","61480","58360"
"In post","2022","Analysis","Inner London - West","G6/G7","Male","690","675","62930","58000"
"In post","2022","Analysis","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Inner London - West","SCS level","Female","45","45","84460","78680"
"In post","2022","Analysis","Inner London - West","SCS level","Male","55","50","95170","81030"
"In post","2022","Analysis","Inner London - West","SEO/HEO","Female","550","535","38210","37610"
"In post","2022","Analysis","Inner London - West","SEO/HEO","Male","660","655","37890","37610"
"In post","2022","Analysis","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","EO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Merseyside","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Merseyside","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","SEO/HEO","Female","35","35","35950","33370"
"In post","2022","Analysis","Merseyside","SEO/HEO","Male","40","40","37050","38550"
"In post","2022","Analysis","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","EO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Female","40","40","34670","35590"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Male","45","45","34280","33080"
"In post","2022","Analysis","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Outer London - South","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","G6/G7","Female","45","40","57150","52150"
"In post","2022","Analysis","South Yorkshire","G6/G7","Male","50","45","57640","53030"
"In post","2022","Analysis","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","Female","50","45","36220","35590"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","Male","45","45","35510","35450"
"In post","2022","Analysis","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Analysis","West Midlands","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","Male","20","20","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","G6/G7","Female","40","35","54600","52080"
"In post","2022","Analysis","West Yorkshire","G6/G7","Male","50","50","54750","52150"
"In post","2022","Analysis","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","SEO/HEO","Female","55","50","35580","36320"
"In post","2022","Analysis","West Yorkshire","SEO/HEO","Male","55","50","34570","35100"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
