"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","Undeclared","50","45","24980","23800"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","Unknown","125","120","25520","24030"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Heterosexual / straight","655","620","29890","29290"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","LGBO","40","40","29900","29290"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Undeclared","70","70","30690","29460"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","Unknown","130","115","30000","29430"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","Heterosexual / straight","240","230","61400","59730"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","Unknown","75","70","61640","60520"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","Heterosexual / straight","500","485","39520","38160"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","Undeclared","60","60","39780","37820"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","Unknown","105","100","39990","40450"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Heterosexual / straight","150","140","31570","30210"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","Unknown","45","45","27630","25750"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA/AO","Heterosexual / straight","75","65","20900","20970"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Heterosexual / straight","230","210","27580","27570"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Undeclared","25","20","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","EO","Unknown","45","35","29870","29130"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO/HEO","Heterosexual / straight","40","40","34080","32590"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Heterosexual / straight","60","55","29190","28200"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Luton","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","Heterosexual / straight","620","595","27660","25540"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","LGBO","35","30","29810","27680"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","Undeclared","95","90","29430","25630"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","Unknown","225","215","27210","25540"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Heterosexual / straight","530","500","30860","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Undeclared","75","70","32640","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","Unknown","135","125","31290","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","Heterosexual / straight","175","170","58380","55210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","Unknown","55","55","58900","58710"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","Heterosexual / straight","460","440","39260","38940"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","Undeclared","65","65","38810","37400"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","Unknown","125","120","37480","37930"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Heterosexual / straight","160","155","30300","26310"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","Unknown","50","45","26500","24270"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","Heterosexual / straight","400","375","25350","23380"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","LGBO","30","30","26500","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","Undeclared","50","45","25780","23450"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","Unknown","60","55","25020","23170"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Heterosexual / straight","370","350","28650","28350"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Undeclared","50","45","29680","28670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","Unknown","50","45","29350","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","Heterosexual / straight","85","85","63180","58500"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","Heterosexual / straight","370","355","38940","38150"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","Undeclared","55","55","38600","35630"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","Unknown","45","40","38040","36190"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Heterosexual / straight","40","40","32720","34410"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","Heterosexual / straight","555","535","25380","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","LGBO","45","45","26240","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","Undeclared","45","45","25580","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","Unknown","145","140","25040","23490"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Heterosexual / straight","395","370","28470","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","LGBO","35","30","29140","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Undeclared","50","45","28770","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","Unknown","70","70","28820","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","Heterosexual / straight","150","130","61530","57730"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","Heterosexual / straight","425","410","39320","38200"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","Undeclared","55","50","39330","38160"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","Unknown","70","65","40630","40770"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Heterosexual / straight","120","115","25660","24080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","Heterosexual / straight","660","620","24190","21790"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","LGBO","35","35","28890","30700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","Undeclared","90","85","26390","22230"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","Unknown","180","165","26130","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","Heterosexual / straight","400","375","28500","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","Undeclared","50","45","29340","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","Unknown","65","60","29110","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","Heterosexual / straight","145","135","60860","57930"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","Unknown","50","50","59690","55590"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","Heterosexual / straight","510","490","36740","35510"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","Undeclared","95","95","38190","37590"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","Unknown","80","75","40080","39510"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","Heterosexual / straight","130","120","31330","30210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","Unknown","45","40","27220","25790"
"In post","2022","Cheshire","Cheshire East","AA/AO","Heterosexual / straight","290","265","22400","21300"
"In post","2022","Cheshire","Cheshire East","AA/AO","LGBO","35","35","24970","23140"
"In post","2022","Cheshire","Cheshire East","AA/AO","Undeclared","55","50","23480","21550"
"In post","2022","Cheshire","Cheshire East","AA/AO","Unknown","110","100","23080","21300"
"In post","2022","Cheshire","Cheshire East","EO","Heterosexual / straight","190","175","27460","27570"
"In post","2022","Cheshire","Cheshire East","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","EO","Undeclared","30","30","27610","27570"
"In post","2022","Cheshire","Cheshire East","EO","Unknown","55","50","27100","26700"
"In post","2022","Cheshire","Cheshire East","G6/G7","Heterosexual / straight","65","60","59180","56660"
"In post","2022","Cheshire","Cheshire East","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","SEO/HEO","Heterosexual / straight","195","185","36720","33300"
"In post","2022","Cheshire","Cheshire East","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","Unknown","Heterosexual / straight","65","60","29110","27660"
"In post","2022","Cheshire","Cheshire East","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire East","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","AA/AO","Heterosexual / straight","100","95","21120","21260"
"In post","2022","Cheshire","Cheshire West and Chester","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","EO","Heterosexual / straight","125","115","27220","27570"
"In post","2022","Cheshire","Cheshire West and Chester","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SEO/HEO","Heterosexual / straight","35","30","36400","36050"
"In post","2022","Cheshire","Cheshire West and Chester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","Unknown","Heterosexual / straight","95","85","29480","28200"
"In post","2022","Cheshire","Cheshire West and Chester","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Cheshire","Cheshire West and Chester","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Cheshire","Warrington","AA/AO","Heterosexual / straight","455","415","23350","21260"
"In post","2022","Cheshire","Warrington","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Cheshire","Warrington","AA/AO","Undeclared","40","35","24550","21860"
"In post","2022","Cheshire","Warrington","AA/AO","Unknown","210","190","24560","23140"
"In post","2022","Cheshire","Warrington","EO","Heterosexual / straight","680","660","30990","30640"
"In post","2022","Cheshire","Warrington","EO","LGBO","50","50","30550","30640"
"In post","2022","Cheshire","Warrington","EO","Undeclared","80","75","31510","30640"
"In post","2022","Cheshire","Warrington","EO","Unknown","95","85","31210","30640"
"In post","2022","Cheshire","Warrington","G6/G7","Heterosexual / straight","150","145","56800","55740"
"In post","2022","Cheshire","Warrington","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","Warrington","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Cheshire","Warrington","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Cheshire","Warrington","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cheshire","Warrington","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Warrington","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Warrington","SEO/HEO","Heterosexual / straight","585","565","39790","38540"
"In post","2022","Cheshire","Warrington","SEO/HEO","LGBO","30","30","38380","36740"
"In post","2022","Cheshire","Warrington","SEO/HEO","Undeclared","60","60","39970","40210"
"In post","2022","Cheshire","Warrington","SEO/HEO","Unknown","80","80","39630","40210"
"In post","2022","Cheshire","Warrington","Unknown","Heterosexual / straight","55","50","29440","29600"
"In post","2022","Cheshire","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Warrington","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","490","445","21210","21260"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","Undeclared","70","65","21410","21260"
