"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions","Economics","London","London","25","25","42850","37380"
"In post","2022","Department for Work and Pensions","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Economics","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Economics","Yorkshire and The Humber","Outside London","10","10","35970","31000"
"In post","2022","Department for Work and Pensions","Finance","East Midlands (England)","Outside London","15","15","36310","33170"
"In post","2022","Department for Work and Pensions","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","London","London","135","130","45830","39960"
"In post","2022","Department for Work and Pensions","Finance","North East (England)","Outside London","180","170","39150","34290"
"In post","2022","Department for Work and Pensions","Finance","North West (England)","Outside London","470","435","34670","32250"
"In post","2022","Department for Work and Pensions","Finance","Scotland","Outside London","10","10","36040","32440"
"In post","2022","Department for Work and Pensions","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","South West (England)","Outside London","25","20","34350","31990"
"In post","2022","Department for Work and Pensions","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","West Midlands (England)","Outside London","25","25","33020","31990"
"In post","2022","Department for Work and Pensions","Finance","Yorkshire and The Humber","Outside London","335","310","40510","35310"
"In post","2022","Department for Work and Pensions","Human Resources","East Midlands (England)","Outside London","20","20","34170","27570"
"In post","2022","Department for Work and Pensions","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Human Resources","London","London","160","150","43870","39000"
"In post","2022","Department for Work and Pensions","Human Resources","North East (England)","Outside London","125","115","37360","33030"
"In post","2022","Department for Work and Pensions","Human Resources","North West (England)","Outside London","200","185","38580","34290"
"In post","2022","Department for Work and Pensions","Human Resources","Scotland","Outside London","30","25","35970","31990"
"In post","2022","Department for Work and Pensions","Human Resources","South East (England)","Outside London","15","15","36830","31880"
"In post","2022","Department for Work and Pensions","Human Resources","South West (England)","Outside London","10","10","39580","33650"
"In post","2022","Department for Work and Pensions","Human Resources","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Human Resources","Wales","Outside London","20","20","31280","27570"
"In post","2022","Department for Work and Pensions","Human Resources","West Midlands (England)","Outside London","30","30","31780","27570"
"In post","2022","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","Outside London","215","200","38120","33410"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","East Midlands (England)","Outside London","10","10","31710","32160"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","London","London","155","150","44190","41410"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","North East (England)","Outside London","10","10","34600","32230"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","North West (England)","Outside London","140","135","30530","27570"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Scotland","Outside London","15","15","28190","27570"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","Yorkshire and The Humber","Outside London","120","110","34450","31990"
"In post","2022","Department for Work and Pensions","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Legal","North West (England)","Outside London","20","20","48510","48060"
"In post","2022","Department for Work and Pensions","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Delivery","East Midlands (England)","Outside London","3765","3345","26220","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","East of England","Outside London","3835","3440","28560","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","London","London","6500","6045","31250","31060"
"In post","2022","Department for Work and Pensions","Operational Delivery","North East (England)","Outside London","6675","5855","25040","21260"
"In post","2022","Department for Work and Pensions","Operational Delivery","North West (England)","Outside London","14030","12565","25730","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","Scotland","Outside London","7215","6360","26290","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","South East (England)","Outside London","5115","4595","27650","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","South West (England)","Outside London","4650","4030","26460","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","390","360","28770","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","Wales","Outside London","4735","4245","26020","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","West Midlands (England)","Outside London","6125","5395","26340","27570"
"In post","2022","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","Outside London","6010","5315","27110","27570"
"In post","2022","Department for Work and Pensions","Operational Research","London","London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Research","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","East Midlands (England)","Outside London","450","395","24370","21260"
"In post","2022","Department for Work and Pensions","Other","East of England","Outside London","385","355","27380","27570"
"In post","2022","Department for Work and Pensions","Other","London","London","710","695","35390","31060"
"In post","2022","Department for Work and Pensions","Other","North East (England)","Outside London","860","765","24280","21260"
"In post","2022","Department for Work and Pensions","Other","North West (England)","Outside London","1305","1205","26070","27570"
"In post","2022","Department for Work and Pensions","Other","Scotland","Outside London","775","715","25560","27570"
"In post","2022","Department for Work and Pensions","Other","South East (England)","Outside London","425","395","27800","27570"
"In post","2022","Department for Work and Pensions","Other","South West (England)","Outside London","455","405","25280","27570"
"In post","2022","Department for Work and Pensions","Other","Unknown","Unknown","100","90","28090","25110"
"In post","2022","Department for Work and Pensions","Other","Wales","Outside London","510","470","26180","27570"
"In post","2022","Department for Work and Pensions","Other","West Midlands (England)","Outside London","840","740","24460","21260"
"In post","2022","Department for Work and Pensions","Other","Yorkshire and The Humber","Outside London","905","790","25700","21260"
"In post","2022","Department for Work and Pensions","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","London","London","595","570","48790","42640"
"In post","2022","Department for Work and Pensions","Policy","North East (England)","Outside London","30","25","38670","35590"
"In post","2022","Department for Work and Pensions","Policy","North West (England)","Outside London","75","70","43730","40030"
"In post","2022","Department for Work and Pensions","Policy","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Yorkshire and The Humber","Outside London","385","360","41900","36490"
"In post","2022","Department for Work and Pensions","Project Delivery","East Midlands (England)","Outside London","40","40","36280","34290"
"In post","2022","Department for Work and Pensions","Project Delivery","East of England","Outside London","30","25","39160","35530"
"In post","2022","Department for Work and Pensions","Project Delivery","London","London","255","225","37250","31880"
"In post","2022","Department for Work and Pensions","Project Delivery","North East (England)","Outside London","155","140","37850","34290"
"In post","2022","Department for Work and Pensions","Project Delivery","North West (England)","Outside London","435","395","34550","32520"
"In post","2022","Department for Work and Pensions","Project Delivery","Scotland","Outside London","45","40","34790","32470"
"In post","2022","Department for Work and Pensions","Project Delivery","South East (England)","Outside London","165","130","24620","21260"
"In post","2022","Department for Work and Pensions","Project Delivery","South West (England)","Outside London","25","20","34330","32070"
"In post","2022","Department for Work and Pensions","Project Delivery","Unknown","Unknown","15","10","41880","35720"
"In post","2022","Department for Work and Pensions","Project Delivery","Wales","Outside London","35","35","34610","34190"
"In post","2022","Department for Work and Pensions","Project Delivery","West Midlands (England)","Outside London","60","55","30030","31990"
"In post","2022","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","Outside London","235","210","40480","35310"
"In post","2022","Department for Work and Pensions","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","London","London","35","30","49880","42170"
"In post","2022","Department for Work and Pensions","Property","North East (England)","Outside London","35","35","37110","35310"
"In post","2022","Department for Work and Pensions","Property","North West (England)","Outside London","40","40","40500","35310"
"In post","2022","Department for Work and Pensions","Property","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","Unknown","Unknown","30","30","45620","41770"
"In post","2022","Department for Work and Pensions","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Property","West Midlands (England)","Outside London","10","10","37910","34190"
"In post","2022","Department for Work and Pensions","Property","Yorkshire and The Humber","Outside London","35","30","45220","38000"
"In post","2022","Department for Work and Pensions","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","London","London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","North West (England)","Outside London","10","10","33080","34340"
"In post","2022","Department for Work and Pensions","Psychology","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Psychology","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","East Midlands (England)","Outside London","210","190","44800","43220"
"In post","2022","Department for Work and Pensions","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","North West (England)","Outside London","105","100","34720","31710"
"In post","2022","Department for Work and Pensions","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","Outside London","155","145","32910","31660"
"In post","2022","Department for Work and Pensions","Security","East Midlands (England)","Outside London","15","15","26230","21260"
"In post","2022","Department for Work and Pensions","Security","East of England","Outside London","10","10","30680","27570"
"In post","2022","Department for Work and Pensions","Security","London","London","95","90","44870","39960"
"In post","2022","Department for Work and Pensions","Security","North East (England)","Outside London","85","80","37330","35310"
"In post","2022","Department for Work and Pensions","Security","North West (England)","Outside London","105","100","40250","35310"
"In post","2022","Department for Work and Pensions","Security","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Security","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Security","Wales","Outside London","15","15","32040","31990"
"In post","2022","Department for Work and Pensions","Security","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Security","Yorkshire and The Humber","Outside London","115","105","39980","35310"
"In post","2022","Department for Work and Pensions","Social Research","London","London","25","25","36150","35000"
"In post","2022","Department for Work and Pensions","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Social Research","Yorkshire and The Humber","Outside London","10","10","33370","31000"
"In post","2022","Department for Work and Pensions","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Statistics","London","London","45","45","51520","45050"
"In post","2022","Department for Work and Pensions","Statistics","North East (England)","Outside London","75","70","43270","36990"
"In post","2022","Department for Work and Pensions","Statistics","North West (England)","Outside London","20","20","41880","35590"
"In post","2022","Department for Work and Pensions","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Statistics","Yorkshire and The Humber","Outside London","60","60","44310","36860"
"In post","2022","Department for Work and Pensions","Unknown","East Midlands (England)","Outside London","15","10","24170","21260"
"In post","2022","Department for Work and Pensions","Unknown","East of England","Outside London","15","10","29440","27570"
"In post","2022","Department for Work and Pensions","Unknown","London","London","115","110","42270","36650"
"In post","2022","Department for Work and Pensions","Unknown","North East (England)","Outside London","70","70","32450","27570"
"In post","2022","Department for Work and Pensions","Unknown","North West (England)","Outside London","95","90","33600","27570"
"In post","2022","Department for Work and Pensions","Unknown","Scotland","Outside London","10","10","28930","27570"
"In post","2022","Department for Work and Pensions","Unknown","South East (England)","Outside London","25","25","31510","27570"
"In post","2022","Department for Work and Pensions","Unknown","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","Unknown","Unknown","15","15","43350","40330"
"In post","2022","Department for Work and Pensions","Unknown","Wales","Outside London","20","20","24730","21260"
"In post","2022","Department for Work and Pensions","Unknown","West Midlands (England)","Outside London","35","30","26850","27570"
"In post","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","Outside London","100","95","35920","31990"
"In post","2022","Department of Health and Social Care","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","London","London","315","310","49160","53120"
"In post","2022","Department of Health and Social Care","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","North West (England)","Outside London","25","25","43880","37740"
"In post","2022","Department of Health and Social Care","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","South West (England)","Outside London","20","20","42880","41770"
"In post","2022","Department of Health and Social Care","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","Outside London","130","125","46320","42100"
"In post","2022","Department of Health and Social Care","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","London","London","405","395","45450","40650"
"In post","2022","Department of Health and Social Care","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","South West (England)","Outside London","10","10","27450","26350"
"In post","2022","Department of Health and Social Care","Communications","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","Outside London","45","45","53630","51690"
"In post","2022","Department of Health and Social Care","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","London","London","285","280","45810","40850"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","Outside London","10","10","40800","40730"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","Outside London","35","35","38000","35430"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","Outside London","40","40","41640","36820"
"In post","2022","Department of Health and Social Care","Economics","London","London","70","70","48360","53360"
"In post","2022","Department of Health and Social Care","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","Outside London","15","15","45260","49530"
"In post","2022","Department of Health and Social Care","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","London","London","320","320","45750","40650"
"In post","2022","Department of Health and Social Care","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","South West (England)","Outside London","40","40","32250","24250"
"In post","2022","Department of Health and Social Care","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","Outside London","240","230","41780","36820"
"In post","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","Outside London","10","10","43480","34330"
"In post","2022","Department of Health and Social Care","Human Resources","East of England","Outside London","15","15","37220","34160"
"In post","2022","Department of Health and Social Care","Human Resources","London","London","350","340","40870","33030"
"In post","2022","Department of Health and Social Care","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","South East (England)","Outside London","10","10","48080","34330"
"In post","2022","Department of Health and Social Care","Human Resources","South West (England)","Outside London","15","15","43560","40060"
"In post","2022","Department of Health and Social Care","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","Outside London","130","125","41280","36820"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","London","London","10","10","40650","40450"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","East Midlands (England)","Outside London","10","10","96010","94480"
"In post","2022","Department of Health and Social Care","Medicine","East of England","Outside London","45","40","85660","93740"
"In post","2022","Department of Health and Social Care","Medicine","London","London","320","290","78400","74040"
"In post","2022","Department of Health and Social Care","Medicine","North East (England)","Outside London","15","15","79090","84880"
"In post","2022","Department of Health and Social Care","Medicine","North West (England)","Outside London","45","45","84070","93100"
"In post","2022","Department of Health and Social Care","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","South East (England)","Outside London","35","30","89360","99910"
"In post","2022","Department of Health and Social Care","Medicine","South West (England)","Outside London","30","25","94030","101100"
"In post","2022","Department of Health and Social Care","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Medicine","West Midlands (England)","Outside London","25","20","103140","114000"
"In post","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","Outside London","35","30","77840","84280"
"In post","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","Outside London","110","105","39820","36330"
"In post","2022","Department of Health and Social Care","Operational Delivery","East of England","Outside London","285","265","36750","30730"
"In post","2022","Department of Health and Social Care","Operational Delivery","London","London","2150","2030","44830","40070"
"In post","2022","Department of Health and Social Care","Operational Delivery","North East (England)","Outside London","60","55","39150","34660"
"In post","2022","Department of Health and Social Care","Operational Delivery","North West (England)","Outside London","255","240","30890","23390"
"In post","2022","Department of Health and Social Care","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Delivery","Scotland","Outside London","15","15","28400","28590"
"In post","2022","Department of Health and Social Care","Operational Delivery","South East (England)","Outside London","230","195","39070","31620"
"In post","2022","Department of Health and Social Care","Operational Delivery","South West (England)","Outside London","505","470","37290","32330"
"In post","2022","Department of Health and Social Care","Operational Delivery","Wales","Outside London","15","15","45670","49280"
"In post","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","Outside London","225","205","39720","28970"
"In post","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","Outside London","565","540","40120","36820"
"In post","2022","Department of Health and Social Care","Operational Research","London","London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","East of England","Outside London","20","15","49150","51440"
"In post","2022","Department of Health and Social Care","Other","London","London","245","240","48970","41390"
"In post","2022","Department of Health and Social Care","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","North West (England)","Outside London","10","10","52030","50680"
"In post","2022","Department of Health and Social Care","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","South East (England)","Outside London","15","15","53750","41040"
"In post","2022","Department of Health and Social Care","Other","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Other","Yorkshire and The Humber","Outside London","10","10","61160","62880"
"In post","2022","Department of Health and Social Care","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Policy","London","London","820","795","50420","53360"
"In post","2022","Department of Health and Social Care","Policy","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Policy","Unknown","Unknown","15","15","49620","50940"
"In post","2022","Department of Health and Social Care","Policy","Yorkshire and The Humber","Outside London","260","250","43610","40650"
"In post","2022","Department of Health and Social Care","Project Delivery","London","London","10","10","46190","53360"
"In post","2022","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","East of England","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","London","London","40","40","41120","40650"
"In post","2022","Department of Health and Social Care","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Property","Yorkshire and The Humber","Outside London","15","15","41460","36930"
"In post","2022","Department of Health and Social Care","Science and Engineering","East Midlands (England)","Outside London","85","75","38460","36330"
"In post","2022","Department of Health and Social Care","Science and Engineering","East of England","Outside London","305","285","45550","41040"
"In post","2022","Department of Health and Social Care","Science and Engineering","London","London","765","740","44900","40460"
"In post","2022","Department of Health and Social Care","Science and Engineering","North East (England)","Outside London","30","25","43310","41260"
"In post","2022","Department of Health and Social Care","Science and Engineering","North West (England)","Outside London","160","145","35350","32310"
"In post","2022","Department of Health and Social Care","Science and Engineering","Scotland","Outside London","15","15","40110","42000"
"In post","2022","Department of Health and Social Care","Science and Engineering","South East (England)","Outside London","220","205","45470","41160"
"In post","2022","Department of Health and Social Care","Science and Engineering","South West (England)","Outside London","520","485","38840","36330"
"In post","2022","Department of Health and Social Care","Science and Engineering","Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Science and Engineering","West Midlands (England)","Outside London","135","130","35950","35570"
"In post","2022","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","Outside London","100","95","38090","36330"
"In post","2022","Department of Health and Social Care","Social Research","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
