"Status","Year","Disability","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","HM Treasury","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Camden and City of London","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Darlington","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Leeds","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Westminster","210","205","46640","43150"
"In post","2022","Declared disabled","HM Treasury","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","York","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Barnet","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bedford","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Belfast","30","30","26000","23280"
"In post","2022","Declared disabled","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Birmingham","15","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Camden and City of London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Cardiff and Vale of Glamorgan","35","35","29170","25310"
"In post","2022","Declared disabled","Home Office","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Croydon","540","500","37340","35050"
"In post","2022","Declared disabled","Home Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Durham","105","90","23980","21680"
"In post","2022","Declared disabled","Home Office","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Kent","160","145","28100","27370"
"In post","2022","Declared disabled","Home Office","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Sussex CC","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Glasgow City","80","75","26640","24890"
"In post","2022","Declared disabled","Home Office","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Greater Manchester South West","75","75","35360","30820"
"In post","2022","Declared disabled","Home Office","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Hackney and Newham","20","20","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Harrow and Hillingdon","195","170","31350","29080"
"In post","2022","Declared disabled","Home Office","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Hounslow and Richmond upon Thames","45","40","31490","29080"
"In post","2022","Declared disabled","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Lambeth","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Leeds","80","75","28910","26160"
"In post","2022","Declared disabled","Home Office","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Leicestershire CC and Rutland","15","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Lewisham and Southwark","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Liverpool","345","315","27730","25040"
"In post","2022","Declared disabled","Home Office","Luton","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Manchester","70","60","29730","25830"
"In post","2022","Declared disabled","Home Office","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Monmouthshire and Newport","20","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Peterborough","60","55","25470","21680"
"In post","2022","Declared disabled","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Portsmouth","30","30","27810","26260"
"In post","2022","Declared disabled","Home Office","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Sefton","130","115","24620","21680"
"In post","2022","Declared disabled","Home Office","Sheffield","235","215","29060","24890"
"In post","2022","Declared disabled","Home Office","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Solihull","70","65","29420","26120"
"In post","2022","Declared disabled","Home Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South Teesside","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Suffolk CC","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Thurrock","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Tyneside","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","West Essex","30","30","28360","27370"
"In post","2022","Declared disabled","Home Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","West Sussex (North East)","50","50","28810","27790"
"In post","2022","Declared disabled","Home Office","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Westminster","300","290","47330","42150"
"In post","2022","Declared disabled","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","York","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Ards and North Down","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","1215","1165","37250","34850"
"In post","2022","Declared disabled","Ministry of Defence","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Berkshire","75","75","35680","39070"
"In post","2022","Declared disabled","Ministry of Defence","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Birmingham","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Bournemouth, Christchurch and Poole","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Buckinghamshire","70","70","34800","33300"
"In post","2022","Declared disabled","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Cambridgeshire CC","145","140","35060","33300"
"In post","2022","Declared disabled","Ministry of Defence","Camden and City of London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Central Bedfordshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Central Hampshire","285","275","34540","33300"
"In post","2022","Declared disabled","Ministry of Defence","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Cheshire East","25","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","City of Edinburgh","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Clackmannanshire and Fife","35","30","30510","26670"
"In post","2022","Declared disabled","Ministry of Defence","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Cornwall and Isles of Scilly","30","30","22910","21290"
"In post","2022","Declared disabled","Ministry of Defence","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Devon CC","30","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Dorset","60","60","30780","29200"
"In post","2022","Declared disabled","Ministry of Defence","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Ayrshire and North Ayrshire mainland","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Cumbria","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","70","32890","34850"
"In post","2022","Declared disabled","Ministry of Defence","East Kent","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Riding of Yorkshire","40","35","26110","26670"
"In post","2022","Declared disabled","Ministry of Defence","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Essex Haven Gateway","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Flintshire and Wrexham","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Glasgow City","90","85","25220","21830"
"In post","2022","Declared disabled","Ministry of Defence","Gloucestershire CC","40","40","26920","24760"
"In post","2022","Declared disabled","Ministry of Defence","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Herefordshire, County of","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Hertfordshire CC","40","40","44750","39580"
"In post","2022","Declared disabled","Ministry of Defence","Hounslow and Richmond upon Thames","30","30","31740","29250"
"In post","2022","Declared disabled","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Isle of Anglesey","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Lancaster and Wyre","50","45","27000","26670"
"In post","2022","Declared disabled","Ministry of Defence","Leeds","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Lincolnshire CC","120","115","26850","22330"
"In post","2022","Declared disabled","Ministry of Defence","Lisburn and Castlereagh","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Liverpool","45","45","26080","22330"
"In post","2022","Declared disabled","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Manchester","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Medway","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North and West Norfolk","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North Hampshire","45","45","30470","26670"
"In post","2022","Declared disabled","Ministry of Defence","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","North Yorkshire CC","70","70","26780","22330"
"In post","2022","Declared disabled","Ministry of Defence","Northumberland","10","10","[c]","[c]"
