"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","SEO/HEO","50","50","35000","33370"
"In post","2022","Declared disabled","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","London","EO","75","75","29360","29330"
"In post","2022","Declared disabled","Human Resources","London","G6/G7","130","125","60870","59140"
"In post","2022","Declared disabled","Human Resources","London","SCS level","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","London","SEO/HEO","180","175","38990","38000"
"In post","2022","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North East (England)","AA/AO","40","35","21130","21050"
"In post","2022","Declared disabled","Human Resources","North East (England)","EO","40","35","26740","26820"
"In post","2022","Declared disabled","Human Resources","North East (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North East (England)","SEO/HEO","35","30","33530","32960"
"In post","2022","Declared disabled","Human Resources","North West (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North West (England)","EO","65","65","26990","27570"
"In post","2022","Declared disabled","Human Resources","North West (England)","G6/G7","35","35","55340","55210"
"In post","2022","Declared disabled","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North West (England)","SEO/HEO","95","90","35950","34550"
"In post","2022","Declared disabled","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","AA/AO","55","50","21900","21830"
"In post","2022","Declared disabled","Human Resources","Scotland","EO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","EO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","SEO/HEO","45","40","36390","34130"
"In post","2022","Declared disabled","Human Resources","South West (England)","AA/AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","EO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","SEO/HEO","80","70","35780","33760"
"In post","2022","Declared disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","SEO/HEO","45","45","35050","33360"
"In post","2022","Declared disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","SEO/HEO","35","30","35830","35310"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","EO","35","30","26800","27570"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","G6/G7","40","40","54090","50850"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","SEO/HEO","65","60","35860","35550"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","G6/G7","30","25","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","G6/G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","London","AA/AO","50","45","23950","23770"
"In post","2022","Declared disabled","Legal","London","EO","80","75","29410","29620"
"In post","2022","Declared disabled","Legal","London","G6/G7","240","220","62030","62590"
"In post","2022","Declared disabled","Legal","London","SCS level","30","30","[c]","[c]"
"In post","2022","Declared disabled","Legal","London","SEO/HEO","50","50","38760","38910"
"In post","2022","Declared disabled","Legal","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","North West (England)","AA/AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Legal","North West (England)","EO","50","45","27810","28430"
"In post","2022","Declared disabled","Legal","North West (England)","G6/G7","55","50","56290","55610"
"In post","2022","Declared disabled","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","North West (England)","SEO/HEO","30","30","34240","33370"
"In post","2022","Declared disabled","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","G6/G7","10","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","SEO/HEO","40","40","48840","47490"
"In post","2022","Declared disabled","Legal","South East (England)","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","South East (England)","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","South East (England)","G6/G7","40","35","59020","62120"
"In post","2022","Declared disabled","Legal","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","AA/AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","G6/G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","G6/G7","20","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","West Midlands (England)","G6/G7","40","35","56130","55610"
"In post","2022","Declared disabled","Legal","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","Yorkshire and The Humber","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","Yorkshire and The Humber","G6/G7","30","30","56130","55610"
"In post","2022","Declared disabled","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","No function","East Midlands (England)","AA/AO","820","730","22450","21260"
"In post","2022","Declared disabled","No function","East Midlands (England)","EO","720","645","27330","27570"
"In post","2022","Declared disabled","No function","East Midlands (England)","G6/G7","60","60","58290","55210"
"In post","2022","Declared disabled","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","East Midlands (England)","SEO/HEO","300","285","36360","34020"
"In post","2022","Declared disabled","No function","East Midlands (England)","Unknown","305","280","30480","28200"
"In post","2022","Declared disabled","No function","East of England","AA/AO","550","485","23980","22080"
"In post","2022","Declared disabled","No function","East of England","EO","725","655","28730","27570"
"In post","2022","Declared disabled","No function","East of England","G6/G7","30","25","[c]","[c]"
"In post","2022","Declared disabled","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","East of England","SEO/HEO","230","215","38270","36650"
"In post","2022","Declared disabled","No function","East of England","Unknown","260","240","28990","28200"
"In post","2022","Declared disabled","No function","London","AA/AO","790","725","25780","24690"
"In post","2022","Declared disabled","No function","London","EO","1495","1405","30680","31060"
"In post","2022","Declared disabled","No function","London","G6/G7","970","940","58730","56340"
"In post","2022","Declared disabled","No function","London","SCS level","145","140","89090","78010"
"In post","2022","Declared disabled","No function","London","SEO/HEO","1465","1430","38350","37930"
"In post","2022","Declared disabled","No function","London","Unknown","415","400","35300","34100"
"In post","2022","Declared disabled","No function","North East (England)","AA/AO","1270","1065","21820","21260"
"In post","2022","Declared disabled","No function","North East (England)","EO","800","695","27410","27570"
"In post","2022","Declared disabled","No function","North East (England)","G6/G7","65","65","55020","54010"
"In post","2022","Declared disabled","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","North East (England)","SEO/HEO","275","260","34860","33370"
"In post","2022","Declared disabled","No function","North East (England)","Unknown","210","200","30230","28200"
"In post","2022","Declared disabled","No function","North West (England)","AA/AO","2090","1820","21750","21260"
"In post","2022","Declared disabled","No function","North West (England)","EO","1740","1545","27460","27570"
"In post","2022","Declared disabled","No function","North West (England)","G6/G7","150","145","57670","55210"
"In post","2022","Declared disabled","No function","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","North West (England)","SEO/HEO","665","625","35760","33840"
"In post","2022","Declared disabled","No function","North West (England)","Unknown","475","445","30150","28200"
"In post","2022","Declared disabled","No function","Northern Ireland","AA/AO","50","40","21730","21250"
"In post","2022","Declared disabled","No function","Northern Ireland","EO","40","35","27110","26820"
"In post","2022","Declared disabled","No function","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","SEO/HEO","60","60","35090","33370"
"In post","2022","Declared disabled","No function","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","G6/G7","55","55","59830","58660"
"In post","2022","Declared disabled","No function","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","SEO/HEO","65","65","35780","34220"
"In post","2022","Declared disabled","No function","Scotland","AA/AO","915","790","21780","21260"
"In post","2022","Declared disabled","No function","Scotland","EO","1030","925","28730","27570"
"In post","2022","Declared disabled","No function","Scotland","G6/G7","60","55","56330","55210"
"In post","2022","Declared disabled","No function","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Scotland","SEO/HEO","330","310","37630","35900"
"In post","2022","Declared disabled","No function","South East (England)","AA/AO","1085","950","23670","21860"
"In post","2022","Declared disabled","No function","South East (England)","EO","950","865","28650","27570"
"In post","2022","Declared disabled","No function","South East (England)","G6/G7","80","75","57370","54150"
"In post","2022","Declared disabled","No function","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","South East (England)","SEO/HEO","375","350","37910","36650"
"In post","2022","Declared disabled","No function","South East (England)","Unknown","370","345","30420","28200"
"In post","2022","Declared disabled","No function","South West (England)","AA/AO","740","640","22270","21260"
"In post","2022","Declared disabled","No function","South West (England)","EO","740","660","27500","27570"
"In post","2022","Declared disabled","No function","South West (England)","G6/G7","105","105","55230","51300"
"In post","2022","Declared disabled","No function","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","South West (England)","SEO/HEO","420","395","36300","34290"
"In post","2022","Declared disabled","No function","South West (England)","Unknown","280","260","29910","28200"
"In post","2022","Declared disabled","No function","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","EO","50","45","28520","27570"
"In post","2022","Declared disabled","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Wales","AA/AO","1195","1010","21230","21260"
"In post","2022","Declared disabled","No function","Wales","EO","775","695","27220","27570"
"In post","2022","Declared disabled","No function","Wales","G6/G7","70","65","60080","58480"
"In post","2022","Declared disabled","No function","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Wales","SEO/HEO","285","270","35600","33550"
"In post","2022","Declared disabled","No function","Wales","Unknown","225","210","29520","28200"
"In post","2022","Declared disabled","No function","West Midlands (England)","AA/AO","980","865","22240","21260"
"In post","2022","Declared disabled","No function","West Midlands (England)","EO","1020","905","27380","27570"
"In post","2022","Declared disabled","No function","West Midlands (England)","G6/G7","110","105","55940","55210"
"In post","2022","Declared disabled","No function","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","West Midlands (England)","SEO/HEO","445","420","36170","34290"
"In post","2022","Declared disabled","No function","West Midlands (England)","Unknown","375","350","30290","28200"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","AA/AO","795","685","22460","21260"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","EO","850","750","27500","27570"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","G6/G7","120","115","56410","54160"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","SEO/HEO","430","405","35920","34780"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","Unknown","370","340","30480","28200"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","EO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","SEO/HEO","35","35","34730","33810"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","SEO/HEO","60","55","38150","40080"
"In post","2022","Declared disabled","Project Delivery","London","AA/AO","35","25","24420","25110"
"In post","2022","Declared disabled","Project Delivery","London","EO","40","40","30700","30790"
"In post","2022","Declared disabled","Project Delivery","London","G6/G7","170","165","62370","62120"
"In post","2022","Declared disabled","Project Delivery","London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","London","SEO/HEO","170","160","39720","39290"
"In post","2022","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","SEO/HEO","80","75","35940","33430"
"In post","2022","Declared disabled","Project Delivery","North West (England)","AA/AO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North West (England)","EO","35","30","26570","26950"
"In post","2022","Declared disabled","Project Delivery","North West (England)","G6/G7","50","50","56130","55210"
"In post","2022","Declared disabled","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North West (England)","SEO/HEO","125","115","35970","35310"
"In post","2022","Declared disabled","Project Delivery","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","G6/G7","40","40","58860","56690"
"In post","2022","Declared disabled","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Scotland","EO","30","30","23500","22950"
"In post","2022","Declared disabled","Project Delivery","Scotland","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Scotland","SEO/HEO","65","60","36460","33930"
"In post","2022","Declared disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South East (England)","AA/AO","30","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South East (England)","EO","40","35","24420","25270"
"In post","2022","Declared disabled","Project Delivery","South East (England)","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
