"Status","Year","Age","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Undeclared","95","75","43100","36460"
"In post","2022","65+","Undeclared","London","Unknown","35","30","36840","33390"
"In post","2022","65+","Undeclared","Outside London","Heterosexual / straight","65","50","29050","27470"
"In post","2022","65+","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Outside London","Undeclared","325","245","31830","27570"
"In post","2022","65+","Undeclared","Outside London","Unknown","145","95","29180","27570"
"In post","2022","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Unknown","London","Unknown","170","135","43130","33440"
"In post","2022","65+","Unknown","Outside London","Heterosexual / straight","90","65","29930","26710"
"In post","2022","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","Undeclared","50","40","31240","26910"
"In post","2022","65+","Unknown","Outside London","Unknown","770","575","29830","26130"
"In post","2022","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","65+","White","London","Heterosexual / straight","865","725","41650","33640"
"In post","2022","65+","White","London","LGBO","30","25","[c]","[c]"
"In post","2022","65+","White","London","Undeclared","125","105","39910","33440"
"In post","2022","65+","White","London","Unknown","150","120","39000","31880"
"In post","2022","65+","White","Outside London","Heterosexual / straight","6280","4810","29410","26700"
"In post","2022","65+","White","Outside London","LGBO","135","105","27880","26350"
"In post","2022","65+","White","Outside London","Undeclared","745","550","29260","26780"
"In post","2022","65+","White","Outside London","Unknown","1015","710","30060","27080"
"In post","2022","65+","White","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","65+","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","White","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Unknown","65","[c]","20220","20870"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Outside London","Heterosexual / straight","55","[c]","21110","21260"
"Leaver CS","2022","16-19","White","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","London","Heterosexual / straight","320","[c]","30020","29450"
"Leaver CS","2022","20-29","Asian","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Outside London","Heterosexual / straight","320","[c]","24410","22200"
"Leaver CS","2022","20-29","Asian","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","London","Heterosexual / straight","240","[c]","29770","31060"
"Leaver CS","2022","20-29","Black","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Outside London","Heterosexual / straight","120","[c]","25950","25700"
"Leaver CS","2022","20-29","Black","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","London","Heterosexual / straight","105","[c]","31060","30950"
"Leaver CS","2022","20-29","Mixed","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Outside London","Heterosexual / straight","135","[c]","24090","22510"
"Leaver CS","2022","20-29","Mixed","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Undeclared","45","[c]","32680","32330"
"Leaver CS","2022","20-29","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Undeclared","70","[c]","27920","26370"
"Leaver CS","2022","20-29","Undeclared","Outside London","Unknown","60","[c]","23910","19860"
"Leaver CS","2022","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Undeclared","125","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Unknown","885","[c]","29510","28500"
"Leaver CS","2022","20-29","Unknown","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","Unknown","2085","[c]","23710","21300"
"Leaver CS","2022","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","170","[c]","26370","21840"
"Leaver CS","2022","20-29","White","London","Heterosexual / straight","780","[c]","32610","31060"
"Leaver CS","2022","20-29","White","London","LGBO","155","[c]","32240","30850"
"Leaver CS","2022","20-29","White","London","Undeclared","90","[c]","31880","31060"
"Leaver CS","2022","20-29","White","London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Outside London","Heterosexual / straight","3085","[c]","24850","22600"
"Leaver CS","2022","20-29","White","Outside London","LGBO","455","[c]","24520","22030"
"Leaver CS","2022","20-29","White","Outside London","Undeclared","175","[c]","24920","22600"
"Leaver CS","2022","20-29","White","Outside London","Unknown","440","[c]","27250","25940"
"Leaver CS","2022","20-29","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Heterosexual / straight","65","[c]","22640","21840"
"Leaver CS","2022","20-29","White","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","Heterosexual / straight","235","[c]","38790","33100"
"Leaver CS","2022","30-39","Asian","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","Heterosexual / straight","250","[c]","29760","27570"
"Leaver CS","2022","30-39","Asian","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","Heterosexual / straight","170","[c]","34250","31060"
"Leaver CS","2022","30-39","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","Heterosexual / straight","115","[c]","30630","28590"
"Leaver CS","2022","30-39","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
