"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Statistics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tax","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East Midlands (England)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","London","Heterosexual / straight","75","[c]","46360","40600"
"Leaver CS","2022","Asian","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","North West (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Midlands (England)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Yorkshire and The Humber","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Corporate Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
