"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence","York","EO","30","30","28170","26670"
"In post","2022","Ministry of Defence","York","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","York","SEO/HEO","60","60","35890","33300"
"In post","2022","Ministry of Justice","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Barking & Dagenham and Havering","AA/AO","40","35","23490","23720"
"In post","2022","Ministry of Justice","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Barking & Dagenham and Havering","SEO/HEO","10","10","42650","41750"
"In post","2022","Ministry of Justice","Barking & Dagenham and Havering","Unknown","95","90","33650","33700"
"In post","2022","Ministry of Justice","Barnet","AA/AO","25","25","23640","23720"
"In post","2022","Ministry of Justice","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Barnet","Unknown","100","95","33180","32090"
"In post","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","835","775","24950","24260"
"In post","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","230","215","31280","31610"
"In post","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","10","10","73730","71120"
"In post","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","225","215","39660","38160"
"In post","2022","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","305","285","29340","28200"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","360","330","24660","23960"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","100","95","29960","30140"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","20","68020","64530"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","145","130","39820","38100"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","150","135","30050","28760"
"In post","2022","Ministry of Justice","Bedford","AA/AO","245","235","27010","28140"
"In post","2022","Ministry of Justice","Bedford","EO","30","30","29530","30510"
"In post","2022","Ministry of Justice","Bedford","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Bedford","SEO/HEO","45","45","39010","36480"
"In post","2022","Ministry of Justice","Bedford","Unknown","105","95","28480","25480"
"In post","2022","Ministry of Justice","Berkshire","AA/AO","70","65","20970","21490"
"In post","2022","Ministry of Justice","Berkshire","EO","20","20","25780","25360"
"In post","2022","Ministry of Justice","Berkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Berkshire","SEO/HEO","30","25","36980","36870"
"In post","2022","Ministry of Justice","Berkshire","Unknown","235","230","29200","25190"
"In post","2022","Ministry of Justice","Bexley and Greenwich","AA/AO","810","780","29130","30280"
"In post","2022","Ministry of Justice","Bexley and Greenwich","EO","185","180","34020","35450"
"In post","2022","Ministry of Justice","Bexley and Greenwich","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Bexley and Greenwich","SEO/HEO","130","125","43220","41500"
"In post","2022","Ministry of Justice","Bexley and Greenwich","Unknown","80","75","33170","32890"
"In post","2022","Ministry of Justice","Birmingham","AA/AO","1765","1610","22100","20970"
"In post","2022","Ministry of Justice","Birmingham","EO","465","450","25670","25120"
"In post","2022","Ministry of Justice","Birmingham","G6/G7","120","120","57770","56530"
"In post","2022","Ministry of Justice","Birmingham","SCS level","10","10","95280","97240"
"In post","2022","Ministry of Justice","Birmingham","SEO/HEO","450","440","35010","34110"
"In post","2022","Ministry of Justice","Birmingham","Unknown","670","620","29540","28200"
"In post","2022","Ministry of Justice","Blackburn with Darwen","AA/AO","30","25","20500","20970"
"In post","2022","Ministry of Justice","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Blackburn with Darwen","SEO/HEO","10","10","35470","31190"
"In post","2022","Ministry of Justice","Blackburn with Darwen","Unknown","85","80","29250","26310"
"In post","2022","Ministry of Justice","Blackpool","AA/AO","25","20","20580","20970"
"In post","2022","Ministry of Justice","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Blackpool","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Blackpool","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Blackpool","Unknown","100","100","28890","27260"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","AA/AO","75","65","20630","20970"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","EO","15","15","25330","25120"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","G6/G7","10","10","63070","56160"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","SEO/HEO","20","20","37220","36050"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","150","135","28920","26810"
"In post","2022","Ministry of Justice","Bradford","AA/AO","140","120","20730","20970"
"In post","2022","Ministry of Justice","Bradford","EO","30","25","25210","25120"
"In post","2022","Ministry of Justice","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Bradford","SEO/HEO","35","35","35130","30450"
"In post","2022","Ministry of Justice","Bradford","Unknown","200","190","29850","28200"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","AA/AO","265","250","24470","23960"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","EO","60","55","29800","27380"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","SEO/HEO","65","60","39310","38160"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Brent","AA/AO","85","75","23850","24310"
"In post","2022","Ministry of Justice","Brent","EO","10","10","29080","28310"
"In post","2022","Ministry of Justice","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Brent","SEO/HEO","25","20","41900","41750"
"In post","2022","Ministry of Justice","Brent","Unknown","75","75","32410","29210"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","AA/AO","100","90","20890","20970"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","EO","15","15","25180","25120"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","SEO/HEO","15","15","37060","36050"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","90","80","30350","28200"
"In post","2022","Ministry of Justice","Brighton and Hove","AA/AO","75","65","20520","20970"
"In post","2022","Ministry of Justice","Brighton and Hove","EO","25","20","25470","25120"
"In post","2022","Ministry of Justice","Brighton and Hove","G6/G7","20","20","59820","59000"
"In post","2022","Ministry of Justice","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Brighton and Hove","SEO/HEO","30","25","38310","39050"
"In post","2022","Ministry of Justice","Brighton and Hove","Unknown","145","125","30700","28200"
"In post","2022","Ministry of Justice","Bristol, City of","AA/AO","445","420","23030","21490"
"In post","2022","Ministry of Justice","Bristol, City of","EO","95","90","26930","25120"
"In post","2022","Ministry of Justice","Bristol, City of","G6/G7","20","20","58070","54980"
"In post","2022","Ministry of Justice","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Bristol, City of","SEO/HEO","110","105","38540","38150"
"In post","2022","Ministry of Justice","Bristol, City of","Unknown","265","240","28550","26810"
"In post","2022","Ministry of Justice","Bromley","AA/AO","85","75","23590","23720"
"In post","2022","Ministry of Justice","Bromley","EO","15","10","28730","28310"
"In post","2022","Ministry of Justice","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Bromley","SEO/HEO","25","25","41090","38520"
"In post","2022","Ministry of Justice","Bromley","Unknown","125","120","33090","30240"
"In post","2022","Ministry of Justice","Buckinghamshire","AA/AO","355","340","27020","28140"
"In post","2022","Ministry of Justice","Buckinghamshire","EO","145","135","30970","32040"
"In post","2022","Ministry of Justice","Buckinghamshire","G6/G7","10","10","67210","66300"
"In post","2022","Ministry of Justice","Buckinghamshire","SEO/HEO","135","125","40100","38160"
"In post","2022","Ministry of Justice","Buckinghamshire","Unknown","70","65","30670","31980"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","AA/AO","35","25","20680","20970"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","SEO/HEO","10","10","35750","36050"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","Unknown","180","165","28930","28200"
"In post","2022","Ministry of Justice","Cambridgeshire CC","AA/AO","810","750","26600","27260"
"In post","2022","Ministry of Justice","Cambridgeshire CC","EO","175","170","30750","32040"
"In post","2022","Ministry of Justice","Cambridgeshire CC","G6/G7","20","20","66080","66440"
"In post","2022","Ministry of Justice","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Cambridgeshire CC","SEO/HEO","175","170","39120","38160"
"In post","2022","Ministry of Justice","Cambridgeshire CC","Unknown","160","150","29340","28200"
"In post","2022","Ministry of Justice","Camden and City of London","AA/AO","570","540","23680","23720"
"In post","2022","Ministry of Justice","Camden and City of London","EO","165","160","28650","28310"
"In post","2022","Ministry of Justice","Camden and City of London","G6/G7","65","60","60510","59200"
"In post","2022","Ministry of Justice","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Camden and City of London","SEO/HEO","150","145","37670","34870"
"In post","2022","Ministry of Justice","Camden and City of London","Unknown","45","45","34020","30200"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","AA/AO","515","480","23190","21140"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","EO","140","135","27660","25780"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","G6/G7","55","55","60960","57130"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","SCS level","15","15","94670","85910"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO/HEO","200","190","37610","36710"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","Unknown","330","315","30170","28200"
"In post","2022","Ministry of Justice","Central Hampshire","AA/AO","260","250","27270","28140"
"In post","2022","Ministry of Justice","Central Hampshire","EO","60","55","28990","27650"
"In post","2022","Ministry of Justice","Central Hampshire","G6/G7","10","10","62080","59000"
"In post","2022","Ministry of Justice","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Central Hampshire","SEO/HEO","50","50","42170","38160"
"In post","2022","Ministry of Justice","Central Hampshire","Unknown","20","15","29230","27050"
"In post","2022","Ministry of Justice","Central Valleys","AA/AO","40","35","20800","20970"
"In post","2022","Ministry of Justice","Central Valleys","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Central Valleys","SEO/HEO","15","15","38890","41100"
"In post","2022","Ministry of Justice","Central Valleys","Unknown","135","130","29630","28200"
"In post","2022","Ministry of Justice","Cheshire East","AA/AO","220","205","24780","23140"
"In post","2022","Ministry of Justice","Cheshire East","EO","40","35","30970","31920"
"In post","2022","Ministry of Justice","Cheshire East","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Cheshire East","SEO/HEO","60","55","41650","38160"
"In post","2022","Ministry of Justice","Cheshire East","Unknown","95","85","28940","26410"
"In post","2022","Ministry of Justice","Cheshire West and Chester","AA/AO","35","30","20450","20970"
"In post","2022","Ministry of Justice","Cheshire West and Chester","EO","20","20","25370","25120"
"In post","2022","Ministry of Justice","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Cheshire West and Chester","SEO/HEO","10","10","36150","36180"
"In post","2022","Ministry of Justice","Cheshire West and Chester","Unknown","130","120","28880","26310"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","AA/AO","765","700","25620","25210"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","EO","165","150","29820","28800"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","G6/G7","20","20","70350","65380"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","SEO/HEO","195","185","39320","38160"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","Unknown","70","70","31290","32690"
"In post","2022","Ministry of Justice","City of Edinburgh","AA/AO","10","10","21090","20970"
"In post","2022","Ministry of Justice","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","AA/AO","15","15","20740","20970"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","Unknown","85","85","28970","26310"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","45","35","20420","20970"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","EO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","15","15","38030","36050"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","95","85","29380","26310"
"In post","2022","Ministry of Justice","Coventry","AA/AO","35","30","20450","20970"
"In post","2022","Ministry of Justice","Coventry","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Coventry","SEO/HEO","10","10","37900","36730"
"In post","2022","Ministry of Justice","Coventry","Unknown","95","90","29630","27700"
"In post","2022","Ministry of Justice","Croydon","AA/AO","250","240","23740","23720"
"In post","2022","Ministry of Justice","Croydon","EO","235","230","29640","29530"
"In post","2022","Ministry of Justice","Croydon","G6/G7","100","100","68150","68240"
"In post","2022","Ministry of Justice","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Croydon","SEO/HEO","335","330","41930","40520"
"In post","2022","Ministry of Justice","Croydon","Unknown","115","105","33970","33700"
"In post","2022","Ministry of Justice","Darlington","AA/AO","40","35","20930","20970"
"In post","2022","Ministry of Justice","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Darlington","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Darlington","SEO/HEO","15","15","35090","36050"
"In post","2022","Ministry of Justice","Darlington","Unknown","65","65","26540","24090"
"In post","2022","Ministry of Justice","Derby","AA/AO","85","70","20630","20970"
"In post","2022","Ministry of Justice","Derby","EO","25","20","25130","25120"
"In post","2022","Ministry of Justice","Derby","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Derby","SEO/HEO","15","15","36910","38060"
"In post","2022","Ministry of Justice","Derby","Unknown","220","195","28740","28200"
"In post","2022","Ministry of Justice","Devon CC","AA/AO","720","670","24750","24260"
"In post","2022","Ministry of Justice","Devon CC","EO","155","145","29310","27380"
"In post","2022","Ministry of Justice","Devon CC","G6/G7","20","20","68820","65680"
"In post","2022","Ministry of Justice","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Devon CC","SEO/HEO","180","165","38880","38160"
"In post","2022","Ministry of Justice","Devon CC","Unknown","150","135","29770","28200"
"In post","2022","Ministry of Justice","Dorset","AA/AO","630","590","25500","25210"
"In post","2022","Ministry of Justice","Dorset","EO","135","125","29370","27620"
"In post","2022","Ministry of Justice","Dorset","G6/G7","15","15","68230","68260"
"In post","2022","Ministry of Justice","Dorset","SEO/HEO","140","135","39920","38160"
"In post","2022","Ministry of Justice","Dorset","Unknown","70","60","28330","24800"
"In post","2022","Ministry of Justice","Dudley","AA/AO","20","15","20810","20970"
"In post","2022","Ministry of Justice","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Dudley","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Dudley","Unknown","65","65","29670","28200"
"In post","2022","Ministry of Justice","Durham","AA/AO","1465","1335","26110","25700"
"In post","2022","Ministry of Justice","Durham","EO","310","290","30820","32040"
"In post","2022","Ministry of Justice","Durham","G6/G7","35","35","65670","61730"
"In post","2022","Ministry of Justice","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Durham","SEO/HEO","345","330","39700","38160"
"In post","2022","Ministry of Justice","Durham","Unknown","210","205","30670","28880"
"In post","2022","Ministry of Justice","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Ealing","Unknown","85","80","34840","34100"
"In post","2022","Ministry of Justice","East Cumbria","AA/AO","25","25","20520","20970"
"In post","2022","Ministry of Justice","East Cumbria","EO","15","10","25120","25120"
"In post","2022","Ministry of Justice","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","East Cumbria","SEO/HEO","15","15","35910","30450"
"In post","2022","Ministry of Justice","East Cumbria","Unknown","90","80","30200","28200"
"In post","2022","Ministry of Justice","East Derbyshire","AA/AO","10","10","20500","20970"
"In post","2022","Ministry of Justice","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","East Derbyshire","Unknown","75","70","29170","28200"
"In post","2022","Ministry of Justice","East Kent","AA/AO","55","50","20470","20970"
"In post","2022","Ministry of Justice","East Kent","EO","20","15","25390","25120"
"In post","2022","Ministry of Justice","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","East Kent","SEO/HEO","15","15","39840","40520"
"In post","2022","Ministry of Justice","East Kent","Unknown","115","110","29830","28760"
"In post","2022","Ministry of Justice","East Lancashire","AA/AO","30","30","20600","20970"
"In post","2022","Ministry of Justice","East Lancashire","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","East Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","East Lancashire","Unknown","125","115","28450","25560"
"In post","2022","Ministry of Justice","East Merseyside","AA/AO","65","60","20940","20970"
"In post","2022","Ministry of Justice","East Merseyside","EO","20","20","26180","25120"
"In post","2022","Ministry of Justice","East Merseyside","G6/G7","10","10","63320","65520"
"In post","2022","Ministry of Justice","East Merseyside","SEO/HEO","35","35","39010","41000"
"In post","2022","Ministry of Justice","East Merseyside","Unknown","195","185","30120","28200"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","AA/AO","830","775","25420","25120"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","EO","185","175","31130","32240"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","SEO/HEO","140","130","39860","38160"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","Unknown","70","60","30740","30880"
"In post","2022","Ministry of Justice","East Surrey","AA/AO","565","535","30670","32280"
"In post","2022","Ministry of Justice","East Surrey","EO","95","85","33870","35230"
"In post","2022","Ministry of Justice","East Surrey","G6/G7","15","15","80350","79850"
"In post","2022","Ministry of Justice","East Surrey","SEO/HEO","105","100","43320","41500"
"In post","2022","Ministry of Justice","East Surrey","Unknown","65","60","31240","29300"
"In post","2022","Ministry of Justice","East Sussex CC","AA/AO","295","285","25950","26140"
"In post","2022","Ministry of Justice","East Sussex CC","EO","50","50","28860","26900"
"In post","2022","Ministry of Justice","East Sussex CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","East Sussex CC","SEO/HEO","60","60","40060","38160"
"In post","2022","Ministry of Justice","East Sussex CC","Unknown","105","95","29460","28200"
"In post","2022","Ministry of Justice","Enfield","AA/AO","30","25","23490","23720"
"In post","2022","Ministry of Justice","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Enfield","Unknown","30","30","35740","34100"
"In post","2022","Ministry of Justice","Essex Haven Gateway","AA/AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Essex Haven Gateway","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Essex Haven Gateway","Unknown","85","80","30670","26310"
"In post","2022","Ministry of Justice","Essex Thames Gateway","AA/AO","30","30","20410","20970"
"In post","2022","Ministry of Justice","Essex Thames Gateway","EO","15","10","25190","25120"
"In post","2022","Ministry of Justice","Essex Thames Gateway","SEO/HEO","15","10","37780","37810"
"In post","2022","Ministry of Justice","Essex Thames Gateway","Unknown","110","100","27750","24090"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","AA/AO","515","500","23810","23140"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","EO","115","115","28930","28800"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","SEO/HEO","110","105","38900","38160"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","Unknown","140","135","28920","28200"
"In post","2022","Ministry of Justice","Glasgow City","AA/AO","270","245","21000","20970"
"In post","2022","Ministry of Justice","Glasgow City","EO","115","110","25330","25120"
"In post","2022","Ministry of Justice","Glasgow City","G6/G7","40","35","57050","59000"
"In post","2022","Ministry of Justice","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Glasgow City","SEO/HEO","155","150","32550","30450"
"In post","2022","Ministry of Justice","Gloucestershire CC","AA/AO","70","55","20600","20970"
"In post","2022","Ministry of Justice","Gloucestershire CC","EO","15","15","25210","25120"
"In post","2022","Ministry of Justice","Gloucestershire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Gloucestershire CC","SEO/HEO","25","20","38140","38940"
"In post","2022","Ministry of Justice","Gloucestershire CC","Unknown","150","135","29710","28760"
"In post","2022","Ministry of Justice","Greater Manchester North East","AA/AO","170","165","25610","24730"
"In post","2022","Ministry of Justice","Greater Manchester North East","EO","40","40","29440","27380"
"In post","2022","Ministry of Justice","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Greater Manchester North East","SEO/HEO","45","45","40370","38160"
"In post","2022","Ministry of Justice","Greater Manchester North East","Unknown","205","190","28790","26310"
"In post","2022","Ministry of Justice","Greater Manchester North West","AA/AO","310","290","24220","23140"
"In post","2022","Ministry of Justice","Greater Manchester North West","EO","50","50","29280","27800"
"In post","2022","Ministry of Justice","Greater Manchester North West","G6/G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Greater Manchester North West","SEO/HEO","65","60","39520","38160"
"In post","2022","Ministry of Justice","Greater Manchester North West","Unknown","210","195","29400","28200"
"In post","2022","Ministry of Justice","Greater Manchester South East","AA/AO","45","35","20690","20970"
"In post","2022","Ministry of Justice","Greater Manchester South East","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Greater Manchester South East","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Greater Manchester South East","Unknown","145","135","30120","28200"
"In post","2022","Ministry of Justice","Greater Manchester South West","AA/AO","295","265","21040","20970"
"In post","2022","Ministry of Justice","Greater Manchester South West","EO","50","50","25530","25120"
"In post","2022","Ministry of Justice","Greater Manchester South West","G6/G7","10","10","58790","56620"
"In post","2022","Ministry of Justice","Greater Manchester South West","SEO/HEO","65","60","35460","31920"
"In post","2022","Ministry of Justice","Greater Manchester South West","Unknown","240","225","29980","26700"
"In post","2022","Ministry of Justice","Gwent Valleys","AA/AO","70","60","20980","20970"
"In post","2022","Ministry of Justice","Gwent Valleys","EO","10","10","25120","25120"
"In post","2022","Ministry of Justice","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Gwent Valleys","Unknown","95","90","29410","28200"
"In post","2022","Ministry of Justice","Gwynedd","AA/AO","20","20","20610","20970"
"In post","2022","Ministry of Justice","Gwynedd","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Gwynedd","SEO/HEO","15","15","34170","30450"
"In post","2022","Ministry of Justice","Gwynedd","Unknown","65","65","28320","24800"
"In post","2022","Ministry of Justice","Hackney and Newham","AA/AO","25","25","23620","23720"
"In post","2022","Ministry of Justice","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Hackney and Newham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Hackney and Newham","Unknown","110","110","31700","28690"
"In post","2022","Ministry of Justice","Haringey and Islington","AA/AO","610","580","29110","28210"
"In post","2022","Ministry of Justice","Haringey and Islington","EO","120","115","32550","30320"
"In post","2022","Ministry of Justice","Haringey and Islington","G6/G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Haringey and Islington","SEO/HEO","145","140","41590","41330"
