"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Digital, Data & Technology","HM Revenue and Customs","AA/AO","15","15","21840","21330"
"In post","2022","50-59","Digital, Data & Technology","HM Revenue and Customs","EO","90","85","28350","27560"
"In post","2022","50-59","Digital, Data & Technology","HM Revenue and Customs","G6/G7","265","260","58970","55210"
"In post","2022","50-59","Digital, Data & Technology","HM Revenue and Customs","SCS level","30","30","89600","76110"
"In post","2022","50-59","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","445","435","37830","40180"
"In post","2022","50-59","Digital, Data & Technology","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","HM Treasury","G6/G7","10","10","69550","67260"
"In post","2022","50-59","Digital, Data & Technology","HM Treasury","SEO/HEO","10","10","38290","38430"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","AA/AO","160","160","22140","21830"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","EO","260","255","27860","26670"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","G6/G7","115","115","58910","54650"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","SEO/HEO","570","560","37280","36460"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Defence","Unknown","15","10","42250","39860"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","EO","20","20","26550","26670"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","G6/G7","120","120","59970","59000"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","SEO/HEO","120","120","38550","37470"
"In post","2022","50-59","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","National Crime Agency","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","National Crime Agency","EO","10","10","32920","32300"
"In post","2022","50-59","Digital, Data & Technology","National Crime Agency","G6/G7","20","20","65770","62320"
"In post","2022","50-59","Digital, Data & Technology","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","National Crime Agency","SEO/HEO","30","25","44450","45480"
"In post","2022","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","10","10","65720","64850"
"In post","2022","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Scottish Government","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Scottish Government","EO","20","20","31830","30840"
"In post","2022","50-59","Digital, Data & Technology","Scottish Government","G6/G7","15","15","67770","65150"
"In post","2022","50-59","Digital, Data & Technology","Scottish Government","SEO/HEO","30","30","44910","46100"
"In post","2022","50-59","Digital, Data & Technology","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","The National Archives","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","The National Archives","SEO/HEO","20","20","44000","45000"
"In post","2022","50-59","Digital, Data & Technology","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","UK Statistics Authority","EO","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","UK Statistics Authority","G6/G7","70","65","54980","52880"
"In post","2022","50-59","Digital, Data & Technology","UK Statistics Authority","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","60","60","35980","36840"
"In post","2022","50-59","Digital, Data & Technology","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Attorney General's Departments","AA/AO","15","10","22310","22200"
"In post","2022","50-59","Finance","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Attorney General's Departments","G6/G7","10","10","62790","61160"
"In post","2022","50-59","Finance","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Attorney General's Departments","SEO/HEO","10","5","[c]","[c]"
"In post","2022","50-59","Finance","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Cabinet Office","G6/G7","15","15","58170","56340"
"In post","2022","50-59","Finance","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Cabinet Office","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Chancellor's other departments","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Business, Energy and Industrial Strategy","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","25","25","59200","58530"
"In post","2022","50-59","Finance","Department for Business, Energy and Industrial Strategy","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","35","35","38840","39820"
"In post","2022","50-59","Finance","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Education","EO","20","15","26380","26000"
"In post","2022","50-59","Finance","Department for Education","G6/G7","120","120","55440","51380"
"In post","2022","50-59","Finance","Department for Education","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Department for Education","SEO/HEO","160","155","35400","36500"
"In post","2022","50-59","Finance","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Environment, Food and Rural Affairs","EO","15","15","26480","25600"
"In post","2022","50-59","Finance","Department for Environment, Food and Rural Affairs","G6/G7","45","45","56480","57040"
"In post","2022","50-59","Finance","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","70","65","36390","36970"
"In post","2022","50-59","Finance","Department for International Trade","EO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Department for International Trade","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for International Trade","SEO/HEO","10","10","38710","38600"
"In post","2022","50-59","Finance","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Levelling Up, Housing and Communities","G6/G7","10","10","61870","62480"
"In post","2022","50-59","Finance","Department for Levelling Up, Housing and Communities","SEO/HEO","15","15","38590","39600"
"In post","2022","50-59","Finance","Department for Transport","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Department for Transport","EO","20","20","26610","26470"
"In post","2022","50-59","Finance","Department for Transport","G6/G7","45","45","59120","56450"
"In post","2022","50-59","Finance","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department for Transport","SEO/HEO","50","50","39600","41090"
"In post","2022","50-59","Finance","Department for Work and Pensions","AA/AO","75","65","21010","21260"
"In post","2022","50-59","Finance","Department for Work and Pensions","EO","80","75","28320","27570"
"In post","2022","50-59","Finance","Department for Work and Pensions","G6/G7","190","190","57330","54070"
"In post","2022","50-59","Finance","Department for Work and Pensions","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Department for Work and Pensions","SEO/HEO","430","410","35750","35310"
"In post","2022","50-59","Finance","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Department of Health and Social Care","EO","15","15","25560","25070"
"In post","2022","50-59","Finance","Department of Health and Social Care","G6/G7","40","40","58800","60470"
"In post","2022","50-59","Finance","Department of Health and Social Care","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Department of Health and Social Care","SEO/HEO","45","45","36870","37300"
"In post","2022","50-59","Finance","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Food Standards Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Food Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Foreign, Commonwealth and Development Office","EO","10","10","28840","27550"
"In post","2022","50-59","Finance","Foreign, Commonwealth and Development Office","G6/G7","20","20","60260","60570"
"In post","2022","50-59","Finance","Foreign, Commonwealth and Development Office","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Foreign, Commonwealth and Development Office","SEO/HEO","35","35","39500","38600"
"In post","2022","50-59","Finance","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","HM Land Registry","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Finance","HM Land Registry","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Finance","HM Revenue and Customs","AA/AO","370","295","21950","22080"
"In post","2022","50-59","Finance","HM Revenue and Customs","EO","130","120","28150","27000"
"In post","2022","50-59","Finance","HM Revenue and Customs","G6/G7","165","160","61050","62120"
"In post","2022","50-59","Finance","HM Revenue and Customs","SCS level","15","15","94710","79770"
"In post","2022","50-59","Finance","HM Revenue and Customs","SEO/HEO","310","300","38160","38890"
"In post","2022","50-59","Finance","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","HM Treasury","G6/G7","10","5","[c]","[c]"
"In post","2022","50-59","Finance","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","HM Treasury","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Ministry of Defence","AA/AO","70","65","21740","21600"
"In post","2022","50-59","Finance","Ministry of Defence","EO","180","175","27340","26670"
"In post","2022","50-59","Finance","Ministry of Defence","G6/G7","100","100","59840","57540"
"In post","2022","50-59","Finance","Ministry of Defence","SCS level","20","20","88990","86070"
"In post","2022","50-59","Finance","Ministry of Defence","SEO/HEO","270","265","39820","40000"
"In post","2022","50-59","Finance","Ministry of Defence","Unknown","15","15","72000","71210"
"In post","2022","50-59","Finance","Ministry of Justice","AA/AO","10","10","21820","21490"
"In post","2022","50-59","Finance","Ministry of Justice","EO","35","35","27320","26900"
"In post","2022","50-59","Finance","Ministry of Justice","G6/G7","60","60","61680","60280"
"In post","2022","50-59","Finance","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Ministry of Justice","SEO/HEO","110","110","39210","41100"
"In post","2022","50-59","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","National Crime Agency","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","National Crime Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Scottish Government","AA/AO","10","10","25790","26900"
"In post","2022","50-59","Finance","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Scottish Government","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Scottish Government","SEO/HEO","15","15","40070","40310"
"In post","2022","50-59","Finance","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Export Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Finance","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Statistics Authority","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Finance","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","260","235","21300","21300"
"In post","2022","50-59","Grants Management","Department for Environment, Food and Rural Affairs","EO","150","140","25860","26040"
"In post","2022","50-59","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","35","35","52720","49770"
"In post","2022","50-59","Grants Management","Department for Environment, Food and Rural Affairs","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","115","110","32890","31720"
"In post","2022","50-59","Human Resources","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Attorney General's Departments","EO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Attorney General's Departments","G6/G7","35","35","62200","60240"
"In post","2022","50-59","Human Resources","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Attorney General's Departments","SEO/HEO","20","20","36020","35340"
"In post","2022","50-59","Human Resources","Cabinet Office","AA/AO","25","25","21300","21050"
"In post","2022","50-59","Human Resources","Cabinet Office","EO","30","25","27040","26570"
"In post","2022","50-59","Human Resources","Cabinet Office","G6/G7","75","75","57600","56340"
"In post","2022","50-59","Human Resources","Cabinet Office","SCS level","15","15","94920","84000"
"In post","2022","50-59","Human Resources","Cabinet Office","SEO/HEO","95","90","37370","37300"
"In post","2022","50-59","Human Resources","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Competition and Markets Authority","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","35","35","56440","56800"
"In post","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","50","45","37650","37420"
"In post","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Education","EO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Education","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Education","SEO/HEO","15","10","34790","32300"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","EO","10","10","27180","26980"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","45","45","53680","52430"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","35","35","36870","36970"
"In post","2022","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for International Trade","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for International Trade","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities","G6/G7","15","15","62270","63470"
"In post","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Levelling Up, Housing and Communities","SEO/HEO","10","10","37630","38080"
"In post","2022","50-59","Human Resources","Department for Transport","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Transport","EO","25","25","28080","26780"
"In post","2022","50-59","Human Resources","Department for Transport","G6/G7","25","25","57800","55320"
"In post","2022","50-59","Human Resources","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Transport","SEO/HEO","55","55","36540","36370"
"In post","2022","50-59","Human Resources","Department for Work and Pensions","AA/AO","15","15","21740","21260"
"In post","2022","50-59","Human Resources","Department for Work and Pensions","EO","275","260","28050","27570"
"In post","2022","50-59","Human Resources","Department for Work and Pensions","G6/G7","100","95","54730","53360"
"In post","2022","50-59","Human Resources","Department for Work and Pensions","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Department for Work and Pensions","SEO/HEO","200","190","35550","35310"
"In post","2022","50-59","Human Resources","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Department of Health and Social Care","EO","10","10","26990","27070"
"In post","2022","50-59","Human Resources","Department of Health and Social Care","G6/G7","40","40","59260","61570"
"In post","2022","50-59","Human Resources","Department of Health and Social Care","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Department of Health and Social Care","SEO/HEO","25","25","36900","36720"
"In post","2022","50-59","Human Resources","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Food Standards Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office","EO","15","15","28940","28990"
"In post","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office","G6/G7","45","45","62960","61210"
"In post","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Foreign, Commonwealth and Development Office","SEO/HEO","30","30","42160","39770"
"In post","2022","50-59","Human Resources","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","HM Land Registry","EO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","HM Land Registry","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","HM Land Registry","SEO/HEO","10","10","42130","41740"
"In post","2022","50-59","Human Resources","HM Revenue and Customs","AA/AO","90","80","22010","22080"
"In post","2022","50-59","Human Resources","HM Revenue and Customs","EO","120","110","27580","26820"
"In post","2022","50-59","Human Resources","HM Revenue and Customs","G6/G7","135","135","59560","55310"
"In post","2022","50-59","Human Resources","HM Revenue and Customs","SCS level","15","15","83980","79930"
"In post","2022","50-59","Human Resources","HM Revenue and Customs","SEO/HEO","230","220","36990","35980"
"In post","2022","50-59","Human Resources","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","HM Treasury","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","HM Treasury","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Ministry of Defence","AA/AO","275","255","21680","21830"
"In post","2022","50-59","Human Resources","Ministry of Defence","EO","145","135","27110","26670"
"In post","2022","50-59","Human Resources","Ministry of Defence","G6/G7","80","75","58960","56730"
"In post","2022","50-59","Human Resources","Ministry of Defence","SCS level","10","10","83110","80450"
"In post","2022","50-59","Human Resources","Ministry of Defence","SEO/HEO","245","235","36820","34640"
"In post","2022","50-59","Human Resources","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Ministry of Justice","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Ministry of Justice","EO","20","20","27990","26900"
"In post","2022","50-59","Human Resources","Ministry of Justice","G6/G7","85","85","60740","59000"
"In post","2022","50-59","Human Resources","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Ministry of Justice","SEO/HEO","210","205","38020","36350"
"In post","2022","50-59","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","National Crime Agency","EO","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","National Crime Agency","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","National Crime Agency","SEO/HEO","35","35","41990","40170"
"In post","2022","50-59","Human Resources","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
