"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Education and Skills Funding Agency","Sheffield","Outside London","Female","175","160","37280","36500"
"In post","2022","Education and Skills Funding Agency","Sheffield","Outside London","Male","145","145","40570","36780"
"In post","2022","Education and Skills Funding Agency","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Tyneside","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Tyneside","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Westminster","London","Female","155","150","46680","40940"
"In post","2022","Education and Skills Funding Agency","Westminster","London","Male","125","125","52520","53760"
"In post","2022","Education and Skills Funding Agency","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Aberdeen City and Aberdeenshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Education Scotland","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Angus and Dundee City","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Education Scotland","Angus and Dundee City","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Education Scotland","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Glasgow City","Outside London","Female","135","135","57700","62170"
"In post","2022","Education Scotland","Glasgow City","Outside London","Male","60","55","56930","57190"
"In post","2022","Education Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","West Lothian","Outside London","Female","55","50","49460","47490"
"In post","2022","Education Scotland","West Lothian","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","Female","45","40","48250","38160"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Estyn","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Milton Keynes","Outside London","Female","260","245","37600","31580"
"In post","2022","FCDO Services","Milton Keynes","Outside London","Male","535","510","39250","37480"
"In post","2022","FCDO Services","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2022","FCDO Services","Overseas","Overseas","Male","120","120","40500","40330"
"In post","2022","FCDO Services","Westminster","London","Female","40","40","46980","45920"
"In post","2022","FCDO Services","Westminster","London","Male","125","120","47820","42680"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Ards and North Down","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnet","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bedford","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Buckinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Calderdale and Kirklees","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Female","35","30","40530","37350"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Valleys","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Central Valleys","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire East","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Croydon","London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Croydon","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Food Standards Agency","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dorset","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Durham","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Food Standards Agency","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Lancashire","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Food Standards Agency","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Flintshire and Wrexham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Gloucestershire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Gloucestershire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester North East","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester South East","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Gwent Valleys","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Heart of Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hertfordshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Hertfordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Lambeth","London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Leeds","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Leeds","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Leicestershire CC and Rutland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Leicestershire CC and Rutland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Lincolnshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Lincolnshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","Lisburn and Castlereagh","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mid and East Antrim","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Lancashire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Ulster","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North and North East Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North and North East Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
