"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Tax","Greater Manchester","EO","280","275","26820","26820"
"In post","2022","Communications","Tax","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Greater Manchester","HEO","85","80","33340","33370"
"In post","2022","Communications","Tax","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","AO","20","15","21740","22080"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","EO","465","445","26830","26820"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","G7","10","10","[c]","[c]"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","HEO","190","185","33310","33370"
"In post","2022","Communications","Tax","Northumberland, and Tyne and Wear","SEO","30","30","38530","40180"
"In post","2022","Communications","Tax","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","West Midlands","EO","140","135","26720","26590"
"In post","2022","Communications","Tax","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","West Midlands","HEO","70","65","33110","33080"
"In post","2022","Communications","Tax","West Midlands","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Tax","West Yorkshire","EO","315","310","26780","26820"
"In post","2022","Communications","Tax","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tax","West Yorkshire","HEO","105","100","32950","33370"
"In post","2022","Communications","Tax","West Yorkshire","SEO","10","10","39020","40520"
"In post","2022","Communications","Unknown","Derbyshire and Nottinghamshire","EO","15","15","26250","26590"
"In post","2022","Communications","Unknown","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Derbyshire and Nottinghamshire","HEO","10","10","33170","33080"
"In post","2022","Communications","Unknown","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","East Wales","EO","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - West","AO","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","Inner London - West","EO","30","30","27740","27500"
"In post","2022","Communications","Unknown","Inner London - West","G6","45","45","67540","66440"
"In post","2022","Communications","Unknown","Inner London - West","G7","100","95","56440","54700"
"In post","2022","Communications","Unknown","Inner London - West","HEO","55","55","35200","34550"
"In post","2022","Communications","Unknown","Inner London - West","SCS level","25","25","92880","83110"
"In post","2022","Communications","Unknown","Inner London - West","SEO","90","90","41630","40600"
"In post","2022","Communications","Unknown","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Northumberland, and Tyne and Wear","EO","20","20","26710","26590"
"In post","2022","Communications","Unknown","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Northumberland, and Tyne and Wear","HEO","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Midlands","EO","20","20","26840","26590"
"In post","2022","Communications","Unknown","West Midlands","HEO","20","20","32780","33080"
"In post","2022","Communications","Unknown","West Midlands","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","West Yorkshire","EO","10","10","26340","26590"
"In post","2022","Communications","Unknown","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","West Yorkshire","HEO","10","10","[c]","[c]"
"In post","2022","Communications","Unknown","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","AA","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","AO","15","10","23820","24250"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","EO","65","60","29520","29290"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","HEO","20","20","36300","37010"
"In post","2022","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AO","35","25","23290","23230"
"In post","2022","Counter Fraud","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","55","50","30020","29530"
"In post","2022","Counter Fraud","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cheshire","EO","25","20","27380","27570"
"In post","2022","Counter Fraud","Counter Fraud","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cornwall and Isles of Scilly","EO","40","35","27670","27570"
"In post","2022","Counter Fraud","Counter Fraud","Cornwall and Isles of Scilly","HEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cumbria","EO","15","15","27490","27570"
"In post","2022","Counter Fraud","Counter Fraud","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","AO","45","35","21180","21260"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","EO","115","95","27490","27570"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","HEO","45","40","33310","33180"
"In post","2022","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","SEO","10","10","36980","35680"
"In post","2022","Counter Fraud","Counter Fraud","Devon","AO","10","10","20830","21260"
"In post","2022","Counter Fraud","Counter Fraud","Devon","EO","70","60","27270","27570"
"In post","2022","Counter Fraud","Counter Fraud","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Devon","HEO","15","15","33130","31990"
"In post","2022","Counter Fraud","Counter Fraud","Dorset and Somerset","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Dorset and Somerset","EO","70","60","27590","27570"
"In post","2022","Counter Fraud","Counter Fraud","Dorset and Somerset","HEO","15","10","33380","32170"
"In post","2022","Counter Fraud","Counter Fraud","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Anglia","AO","15","15","21320","21260"
"In post","2022","Counter Fraud","Counter Fraud","East Anglia","EO","70","60","28380","27570"
"In post","2022","Counter Fraud","Counter Fraud","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Anglia","HEO","10","10","33290","34050"
"In post","2022","Counter Fraud","Counter Fraud","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","AO","95","80","21880","22740"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","EO","80","75","26220","27290"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","HEO","20","20","32840","31990"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Wales","SEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","AO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","60","55","27620","27570"
"In post","2022","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","HEO","10","10","32560","31990"
"In post","2022","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Eastern Scotland","AO","35","30","21030","21260"
"In post","2022","Counter Fraud","Counter Fraud","Eastern Scotland","EO","100","90","27330","27570"
"In post","2022","Counter Fraud","Counter Fraud","Eastern Scotland","HEO","15","15","32910","32230"
"In post","2022","Counter Fraud","Counter Fraud","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Essex","AO","15","10","24510","24830"
"In post","2022","Counter Fraud","Counter Fraud","Essex","EO","70","65","30320","29290"
"In post","2022","Counter Fraud","Counter Fraud","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Essex","HEO","20","15","35830","35120"
"In post","2022","Counter Fraud","Counter Fraud","Essex","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AO","25","20","21200","21260"
"In post","2022","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","75","65","27790","27570"
"In post","2022","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","15","34130","32580"
"In post","2022","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","AO","20","15","20980","21260"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","EO","140","125","27350","27570"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","HEO","50","50","34050","33720"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester","SEO","30","25","41030","41060"
"In post","2022","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","EO","80","65","27490","27570"
"In post","2022","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","HEO","20","15","33670","31990"
"In post","2022","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","EO","45","35","27580","27570"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Highlands and Islands","EO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - East","AO","55","45","24240","25110"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - East","EO","60","55","31840","31880"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - East","HEO","25","25","37920","37430"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - East","SEO","15","15","45160","43730"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","AO","15","10","24640","25110"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","EO","70","65","28970","29090"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","G6","40","40","70840","69620"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","G7","55","55","58790","58700"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","HEO","85","80","34770","33770"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","SCS level","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Inner London - West","SEO","75","75","41810","40960"
"In post","2022","Counter Fraud","Counter Fraud","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Kent","AO","145","130","24470","24250"
"In post","2022","Counter Fraud","Counter Fraud","Kent","EO","110","105","30530","29460"
"In post","2022","Counter Fraud","Counter Fraud","Kent","HEO","15","15","36330","35120"
"In post","2022","Counter Fraud","Counter Fraud","Kent","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lancashire","AO","10","10","21190","21260"
"In post","2022","Counter Fraud","Counter Fraud","Lancashire","EO","110","105","27530","27570"
"In post","2022","Counter Fraud","Counter Fraud","Lancashire","G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lancashire","HEO","25","25","32780","31990"
"In post","2022","Counter Fraud","Counter Fraud","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","AO","10","10","22250","21260"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","60","55","27910","27570"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lincolnshire","EO","20","15","27300","27570"
"In post","2022","Counter Fraud","Counter Fraud","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","AO","35","35","21180","21260"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","EO","130","115","27850","27570"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","HEO","50","45","32810","31990"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Merseyside","SEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Eastern Scotland","EO","10","10","27610","27570"
"In post","2022","Counter Fraud","Counter Fraud","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire","EO","30","25","27530","27570"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire","HEO","25","25","32260","31990"
"In post","2022","Counter Fraud","Counter Fraud","North Yorkshire","SEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","AO","30","20","21100","21260"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","EO","240","220","27480","27570"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","HEO","55","50","32740","31990"
"In post","2022","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","AO","285","250","24710","25110"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","EO","175","160","31270","31060"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","HEO","40","35","37530","36650"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - East and North East","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - South","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - South","EO","50","45","31750","31070"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - South","HEO","20","20","38400","38450"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - West and North West","AO","10","10","24250","25110"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - West and North West","EO","90","85","31640","31130"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - West and North West","HEO","25","25","37950","38170"
"In post","2022","Counter Fraud","Counter Fraud","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","AO","10","10","20960","21260"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","EO","80","65","27770","27570"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","HEO","10","10","32140","31990"
"In post","2022","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Yorkshire","AO","15","10","21160","21260"
"In post","2022","Counter Fraud","Counter Fraud","South Yorkshire","EO","90","80","27570","27570"
"In post","2022","Counter Fraud","Counter Fraud","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","South Yorkshire","HEO","15","15","32670","31990"
"In post","2022","Counter Fraud","Counter Fraud","South Yorkshire","SEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Southern Scotland","AO","135","115","21050","21260"
"In post","2022","Counter Fraud","Counter Fraud","Southern Scotland","EO","65","60","27540","27570"
"In post","2022","Counter Fraud","Counter Fraud","Southern Scotland","HEO","15","15","32020","31990"
"In post","2022","Counter Fraud","Counter Fraud","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Surrey, East and West Sussex","AO","25","20","22750","21860"
"In post","2022","Counter Fraud","Counter Fraud","Surrey, East and West Sussex","EO","115","105","28490","27570"
"In post","2022","Counter Fraud","Counter Fraud","Surrey, East and West Sussex","HEO","25","25","35770","35510"
"In post","2022","Counter Fraud","Counter Fraud","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Tees Valley and Durham","AO","75","60","20880","21260"
"In post","2022","Counter Fraud","Counter Fraud","Tees Valley and Durham","EO","90","80","27100","27570"
"In post","2022","Counter Fraud","Counter Fraud","Tees Valley and Durham","HEO","15","15","32290","31990"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","AO","70","60","21250","21260"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","EO","180","160","27360","27570"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","HEO","35","35","32710","31990"
"In post","2022","Counter Fraud","Counter Fraud","West Central Scotland","SEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","AO","50","40","21290","21260"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","EO","220","195","27740","27570"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","HEO","90","85","32810","31990"
"In post","2022","Counter Fraud","Counter Fraud","West Midlands","SEO","20","20","39760","38070"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","AO","95","90","21090","21260"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","EO","200","180","27690","27570"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","HEO","50","50","32730","31990"
"In post","2022","Counter Fraud","Counter Fraud","West Wales and The Valleys","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","AO","25","20","21190","21260"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","EO","130","110","27370","27570"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","HEO","40","35","33520","32820"
"In post","2022","Counter Fraud","Counter Fraud","West Yorkshire","SEO","25","25","39560","39800"
"In post","2022","Counter Fraud","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Digital, Data and Technology","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
