"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Declared non-disabled","Ministry of Justice","SEO","55","45","47420","47100"
"In post","2022","65+","Declared non-disabled","Ministry of Justice","Unknown","320","250","30420","28200"
"In post","2022","65+","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","EO","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","HEO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G7","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","AA","30","25","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","AO","65","55","25440","25050"
"In post","2022","65+","Declared non-disabled","Scottish Government","EO","30","25","30550","30040"
"In post","2022","65+","Declared non-disabled","Scottish Government","G6","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","G7","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","HEO","20","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Scottish Government","SEO","25","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","AA","25","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","AO","85","50","20390","20350"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","EO","20","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","G7","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","HEO","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Statistics Authority","SEO","10","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Welsh Government","AO","40","30","24710","24630"
"In post","2022","65+","Declared non-disabled","Welsh Government","EO","30","25","29700","29430"
"In post","2022","65+","Declared non-disabled","Welsh Government","G6","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Welsh Government","G7","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Welsh Government","HEO","30","25","38160","38160"
"In post","2022","65+","Declared non-disabled","Welsh Government","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Welsh Government","SEO","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","AA","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","EO","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Work and Pensions","AO","35","25","21760","21260"
"In post","2022","65+","Undeclared","Department for Work and Pensions","EO","40","30","28760","27570"
"In post","2022","65+","Undeclared","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","AA","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","AO","40","25","22330","22080"
"In post","2022","65+","Undeclared","HM Revenue and Customs","EO","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","HEO","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HM Revenue and Customs","SEO","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","AA","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","AO","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","EO","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","HEO","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Home Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence","AA","30","25","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence","AO","50","40","22650","21380"
"In post","2022","65+","Undeclared","Ministry of Defence","EO","50","45","27950","27330"
"In post","2022","65+","Undeclared","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence","HEO","40","35","36120","35040"
"In post","2022","65+","Undeclared","Ministry of Defence","SEO","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","AA","100","75","21760","20920"
"In post","2022","65+","Undeclared","Ministry of Justice","AO","115","80","26980","25700"
"In post","2022","65+","Undeclared","Ministry of Justice","EO","35","30","29360","27800"
"In post","2022","65+","Undeclared","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","HEO","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","SEO","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Ministry of Justice","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","UK Statistics Authority","AO","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","AO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","EO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","G6","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","G7","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","G7","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","AO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","HEO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Business, Energy and Industrial Strategy","SEO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","EO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","G6","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","AA","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","AO","30","20","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","EO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Work and Pensions","AO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Work and Pensions","EO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","AA","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","AO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","EO","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","G6","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","G7","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","HEO","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","SCS level","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Department of Health and Social Care","SEO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Estyn","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","G7","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","AA","25","15","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","AO","180","140","22110","21750"
"In post","2022","65+","Unknown","HM Revenue and Customs","EO","85","60","29630","28920"
"In post","2022","65+","Unknown","HM Revenue and Customs","G6","5","5","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","G7","20","15","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","HEO","45","30","36040","35980"
"In post","2022","65+","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HM Revenue and Customs","SEO","35","25","43910","43710"
"In post","2022","65+","Unknown","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","EO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","AA","65","55","19550","19050"
"In post","2022","65+","Unknown","Ministry of Defence","AO","50","40","22860","21830"
"In post","2022","65+","Unknown","Ministry of Defence","EO","40","35","26460","26830"
"In post","2022","65+","Unknown","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","G7","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","HEO","25","25","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","SEO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Defence","Unknown","30","30","36910","32630"
"In post","2022","65+","Unknown","Ministry of Justice","AA","20","20","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Justice","AO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Justice","HEO","5","0","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Ministry of Justice","Unknown","90","60","29890","28200"
"In post","2022","65+","Unknown","National Crime Agency","AO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","National Crime Agency","EO","10","10","[c]","[c]"
"In post","2022","65+","Unknown","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","National Crime Agency","HEO","10","10","[c]","[c]"
"In post","2022","65+","Unknown","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Scottish Government","AA","60","45","21910","21640"
"In post","2022","65+","Unknown","Scottish Government","AO","55","40","26930","26900"
"In post","2022","65+","Unknown","Scottish Government","EO","50","30","32380","34520"
"In post","2022","65+","Unknown","Scottish Government","G6","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Scottish Government","G7","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Scottish Government","HEO","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Scottish Government","SEO","20","15","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","AO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","AA","25","15","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","AO","30","15","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","EO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
