"Status","Year","Age","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Asian","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - East","AA/AO","60","50","25430","25330"
"In post","2022","60-64","Asian","Inner London - East","EO","40","35","32500","33080"
"In post","2022","60-64","Asian","Inner London - East","G6/G7","10","5","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - East","SEO/HEO","55","45","40710","40910"
"In post","2022","60-64","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - West","AA/AO","55","50","24630","24310"
"In post","2022","60-64","Asian","Inner London - West","EO","60","55","30070","30110"
"In post","2022","60-64","Asian","Inner London - West","G6/G7","35","35","63110","62480"
"In post","2022","60-64","Asian","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Inner London - West","SEO/HEO","75","70","40700","39560"
"In post","2022","60-64","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Kent","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Kent","EO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","40","35","21260","20970"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","EO","20","15","[c]","[c]"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Asian","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - East and North East","AA/AO","20","15","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - East and North East","EO","35","30","31010","31060"
"In post","2022","60-64","Asian","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - South","AA/AO","75","65","25050","25630"
"In post","2022","60-64","Asian","Outer London - South","EO","55","50","30190","29370"
"In post","2022","60-64","Asian","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - South","SEO/HEO","45","40","39470","37930"
"In post","2022","60-64","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - West and North West","AA/AO","90","80","24880","25110"
"In post","2022","60-64","Asian","Outer London - West and North West","EO","120","95","30290","31060"
"In post","2022","60-64","Asian","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Outer London - West and North West","SEO/HEO","35","30","38820","38440"
"In post","2022","60-64","Asian","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","AA/AO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","EO","10","5","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Midlands","AA/AO","65","50","21400","21260"
"In post","2022","60-64","Asian","West Midlands","EO","55","50","27510","27570"
"In post","2022","60-64","Asian","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Midlands","SEO/HEO","20","20","[c]","[c]"
"In post","2022","60-64","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","AA/AO","15","10","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","EO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","5","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","[c]","[c]"
"In post","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","AA/AO","15","10","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","EO","15","10","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","AA/AO","10","5","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Inner London - East","AA/AO","95","85","26860","25330"
"In post","2022","60-64","Black","Inner London - East","EO","95","85","31570","31650"
"In post","2022","60-64","Black","Inner London - East","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Black","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Inner London - East","SEO/HEO","40","40","41120","40600"
"In post","2022","60-64","Black","Inner London - East","Unknown","25","25","[c]","[c]"
"In post","2022","60-64","Black","Inner London - West","AA/AO","130","120","25480","24310"
"In post","2022","60-64","Black","Inner London - West","EO","95","95","30080","30090"
"In post","2022","60-64","Black","Inner London - West","G6/G7","30","25","[c]","[c]"
"In post","2022","60-64","Black","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Inner London - West","SEO/HEO","80","80","39610","38670"
"In post","2022","60-64","Black","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","Kent","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Kent","EO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
