"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","EO","220","205","26280","26820"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","G6/G7","85","80","53820","52340"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","275","260","34350","33080"
"In post","2022","Human Resources","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - East and North East","EO","15","15","30570","31060"
"In post","2022","Human Resources","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - East and North East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","EO","15","15","31480","31470"
"In post","2022","Human Resources","Outer London - South","G6/G7","55","55","65250","63500"
"In post","2022","Human Resources","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","SEO/HEO","70","65","41740","40910"
"In post","2022","Human Resources","Outer London - West and North West","AA/AO","10","5","[c]","[c]"
"In post","2022","Human Resources","Outer London - West and North West","EO","30","30","29330","31060"
"In post","2022","Human Resources","Outer London - West and North West","G6/G7","20","20","56230","54050"
"In post","2022","Human Resources","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Outer London - West and North West","SEO/HEO","25","25","38290","37270"
"In post","2022","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","G6/G7","10","10","55920","54070"
"In post","2022","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","SEO/HEO","20","20","34880","33460"
"In post","2022","Human Resources","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Shropshire and Staffordshire","EO","35","35","27140","27570"
"In post","2022","Human Resources","Shropshire and Staffordshire","G6/G7","25","20","56060","54540"
"In post","2022","Human Resources","Shropshire and Staffordshire","SEO/HEO","70","65","35910","33780"
"In post","2022","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","EO","55","50","26860","27570"
"In post","2022","Human Resources","South Yorkshire","G6/G7","55","55","54330","51190"
"In post","2022","Human Resources","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","South Yorkshire","SEO/HEO","105","100","34380","33180"
"In post","2022","Human Resources","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","AA/AO","10","10","21690","21740"
"In post","2022","Human Resources","Southern Scotland","EO","25","25","26360","26350"
"In post","2022","Human Resources","Southern Scotland","G6/G7","20","20","56310","55000"
"In post","2022","Human Resources","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Southern Scotland","SEO/HEO","35","30","35250","33930"
"In post","2022","Human Resources","Surrey, East and West Sussex","AA/AO","40","35","21840","22080"
"In post","2022","Human Resources","Surrey, East and West Sussex","EO","50","45","27990","28920"
"In post","2022","Human Resources","Surrey, East and West Sussex","G6/G7","15","15","57390","57890"
"In post","2022","Human Resources","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","SEO/HEO","50","45","37170","36110"
"In post","2022","Human Resources","Tees Valley and Durham","AA/AO","10","5","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","EO","30","25","26680","26590"
"In post","2022","Human Resources","Tees Valley and Durham","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tees Valley and Durham","SEO/HEO","45","45","35190","34060"
"In post","2022","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","SEO/HEO","25","20","34070","32790"
"In post","2022","Human Resources","West Central Scotland","AA/AO","375","345","21660","21380"
"In post","2022","Human Resources","West Central Scotland","EO","145","135","27080","26820"
"In post","2022","Human Resources","West Central Scotland","G6/G7","35","35","52760","54170"
"In post","2022","Human Resources","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","SEO/HEO","150","145","34930","33370"
"In post","2022","Human Resources","West Midlands","AA/AO","15","10","21090","21250"
"In post","2022","Human Resources","West Midlands","EO","75","70","26910","27570"
"In post","2022","Human Resources","West Midlands","G6/G7","75","75","55540","54080"
"In post","2022","Human Resources","West Midlands","SCS level","10","10","93970","87600"
"In post","2022","Human Resources","West Midlands","SEO/HEO","125","120","35930","35310"
"In post","2022","Human Resources","West Wales and The Valleys","AA/AO","35","35","21330","21840"
"In post","2022","Human Resources","West Wales and The Valleys","EO","90","85","26830","26780"
"In post","2022","Human Resources","West Wales and The Valleys","G6/G7","25","20","55890","55320"
"In post","2022","Human Resources","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Wales and The Valleys","SEO/HEO","135","130","35140","33350"
"In post","2022","Human Resources","West Yorkshire","AA/AO","20","20","21390","21260"
"In post","2022","Human Resources","West Yorkshire","EO","85","75","26670","27030"
"In post","2022","Human Resources","West Yorkshire","G6/G7","140","135","55310","53070"
"In post","2022","Human Resources","West Yorkshire","SCS level","10","10","85980","77930"
"In post","2022","Human Resources","West Yorkshire","SEO/HEO","220","210","35060","35290"
"In post","2022","Human Resources","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","15","38020","36460"
"In post","2022","Internal Audit","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","SEO/HEO","10","10","41470","41170"
"In post","2022","Internal Audit","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","SEO/HEO","10","10","43030","42510"
"In post","2022","Internal Audit","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","SEO/HEO","15","15","40660","40290"
"In post","2022","Internal Audit","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","SEO/HEO","10","10","41280","43860"
"In post","2022","Internal Audit","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","57180","56500"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","55","50","40100","40060"
"In post","2022","Internal Audit","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","SEO/HEO","20","20","38490","39200"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","25","25","37200","38650"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","AA/AO","15","15","30910","35900"
"In post","2022","Internal Audit","Inner London - West","EO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","G6/G7","65","65","61710","59730"
"In post","2022","Internal Audit","Inner London - West","SCS level","20","20","95010","90690"
"In post","2022","Internal Audit","Inner London - West","SEO/HEO","90","85","43220","43300"
"In post","2022","Internal Audit","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","SEO/HEO","15","10","42630","42010"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","G6/G7","10","10","53610","52030"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","25","20","41740","42390"
"In post","2022","Internal Audit","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","SEO/HEO","10","10","40330","41390"
"In post","2022","Internal Audit","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","G6/G7","10","10","50740","48500"
"In post","2022","Internal Audit","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","SEO/HEO","15","15","36700","38500"
"In post","2022","Internal Audit","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","G6/G7","15","15","58960","56120"
"In post","2022","Internal Audit","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","SEO/HEO","15","10","42440","43270"
"In post","2022","Internal Audit","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","G6/G7","10","10","55290","49850"
"In post","2022","Internal Audit","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","SEO/HEO","15","15","38700","39630"
"In post","2022","Legal","Bedfordshire and Hertfordshire","AA/AO","40","40","23460","23770"
"In post","2022","Legal","Bedfordshire and Hertfordshire","EO","35","30","28590","27760"
"In post","2022","Legal","Bedfordshire and Hertfordshire","G6/G7","80","75","59850","62120"
"In post","2022","Legal","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","SEO/HEO","20","15","38170","40000"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","35","30","23630","23770"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","30","30","28010","27050"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","90","70","58590","56120"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","20","38270","40000"
"In post","2022","Legal","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","Cheshire","G6/G7","15","15","62990","57400"
"In post","2022","Legal","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","AA/AO","10","5","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","G6/G7","15","10","53230","54480"
"In post","2022","Legal","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cumbria","AA/AO","15","10","22090","22200"
"In post","2022","Legal","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cumbria","G6/G7","15","15","54810","55610"
"In post","2022","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","AA/AO","85","75","21820","22200"
"In post","2022","Legal","Derbyshire and Nottinghamshire","EO","85","75","26980","26820"
"In post","2022","Legal","Derbyshire and Nottinghamshire","G6/G7","145","130","54160","54160"
"In post","2022","Legal","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","SEO/HEO","75","75","34860","33370"
"In post","2022","Legal","Devon","AA/AO","15","15","22190","22200"
"In post","2022","Legal","Devon","EO","25","25","26860","26680"
"In post","2022","Legal","Devon","G6/G7","60","55","54940","55610"
"In post","2022","Legal","Devon","SEO/HEO","25","25","35460","34480"
"In post","2022","Legal","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","G6/G7","10","10","61440","60520"
"In post","2022","Legal","East Anglia","AA/AO","35","30","22160","22200"
"In post","2022","Legal","East Anglia","EO","35","30","27040","27130"
"In post","2022","Legal","East Anglia","G6/G7","50","45","57040","55610"
"In post","2022","Legal","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","SEO/HEO","20","20","35380","34480"
"In post","2022","Legal","East Wales","AA/AO","65","60","21930","22200"
"In post","2022","Legal","East Wales","EO","60","60","27020","26700"
"In post","2022","Legal","East Wales","G6/G7","165","155","55380","55610"
"In post","2022","Legal","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Wales","SEO/HEO","95","90","37430","38180"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","AA/AO","20","20","22180","22200"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","EO","15","15","27910","28430"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","45","40","56170","55610"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","EO","35","35","28440","27230"
"In post","2022","Legal","Eastern Scotland","G6/G7","90","85","67880","69780"
"In post","2022","Legal","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","SEO/HEO","190","180","48490","46100"
"In post","2022","Legal","Essex","AA/AO","40","35","23300","23770"
"In post","2022","Legal","Essex","EO","50","45","28630","29170"
"In post","2022","Legal","Essex","G6/G7","80","75","59090","55610"
"In post","2022","Legal","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex","SEO/HEO","35","30","38210","40000"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","35","35","22120","22200"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","50","26960","27130"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","185","170","57010","55210"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","10","81720","79940"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","65","35540","33840"
"In post","2022","Legal","Greater Manchester","AA/AO","90","80","22010","22200"
"In post","2022","Legal","Greater Manchester","EO","105","95","27400","28430"
"In post","2022","Legal","Greater Manchester","G6/G7","265","245","56480","55210"
"In post","2022","Legal","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","Greater Manchester","SEO/HEO","150","145","35440","33370"
"In post","2022","Legal","Hampshire and Isle of Wight","AA/AO","55","55","23340","23770"
"In post","2022","Legal","Hampshire and Isle of Wight","EO","60","55","28000","27050"
"In post","2022","Legal","Hampshire and Isle of Wight","G6/G7","130","120","59720","58970"
"In post","2022","Legal","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","SEO/HEO","50","45","36170","35020"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","SEO/HEO","25","25","50870","53490"
"In post","2022","Legal","Inner London - East","AA/AO","70","65","25060","25330"
"In post","2022","Legal","Inner London - East","EO","100","95","30670","31020"
"In post","2022","Legal","Inner London - East","G6/G7","410","390","66810","65130"
"In post","2022","Legal","Inner London - East","SCS level","55","55","99500","97750"
"In post","2022","Legal","Inner London - East","SEO/HEO","135","130","38850","37930"
"In post","2022","Legal","Inner London - West","AA/AO","335","315","23480","23770"
"In post","2022","Legal","Inner London - West","EO","650","620","28690","27760"
"In post","2022","Legal","Inner London - West","G6/G7","2500","2315","60280","61360"
"In post","2022","Legal","Inner London - West","SCS level","300","285","85970","80070"
"In post","2022","Legal","Inner London - West","SEO/HEO","380","370","37730","37910"
"In post","2022","Legal","Kent","AA/AO","40","40","23620","23770"
"In post","2022","Legal","Kent","EO","30","30","28600","28790"
"In post","2022","Legal","Kent","G6/G7","50","50","59040","59840"
"In post","2022","Legal","Kent","SEO/HEO","15","10","38280","36240"
"In post","2022","Legal","Lancashire","AA/AO","50","45","22160","22200"
"In post","2022","Legal","Lancashire","EO","90","75","27780","28430"
"In post","2022","Legal","Lancashire","G6/G7","95","85","56010","55610"
"In post","2022","Legal","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","SEO/HEO","50","45","34890","33370"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","AA/AO","35","30","21860","22200"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","EO","25","25","27390","28430"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","80","75","53780","53200"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","15","34560","34480"
"In post","2022","Legal","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire","G6/G7","15","10","54630","55610"
"In post","2022","Legal","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","AA/AO","85","80","22020","22200"
"In post","2022","Legal","Merseyside","EO","85","80","27130","27410"
"In post","2022","Legal","Merseyside","G6/G7","160","150","55370","55610"
"In post","2022","Legal","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","SEO/HEO","60","55","35190","34160"
"In post","2022","Legal","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","North Eastern Scotland","SEO/HEO","30","25","48890","43060"
"In post","2022","Legal","North Yorkshire","AA/AO","15","15","22210","22200"
"In post","2022","Legal","North Yorkshire","EO","10","10","26900","26220"
"In post","2022","Legal","North Yorkshire","G6/G7","40","40","62420","59380"
"In post","2022","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal","Northern Ireland","AA/AO","10","10","21670","21670"
"In post","2022","Legal","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","Legal","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Northern Ireland","SEO/HEO","15","15","35740","33370"
"In post","2022","Legal","Northumberland, and Tyne and Wear","AA/AO","65","55","22150","22200"
"In post","2022","Legal","Northumberland, and Tyne and Wear","EO","60","55","27190","26820"
"In post","2022","Legal","Northumberland, and Tyne and Wear","G6/G7","110","105","54820","55210"
"In post","2022","Legal","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","SEO/HEO","50","50","34570","33370"
"In post","2022","Legal","Outer London - East and North East","AA/AO","15","15","23800","24590"
"In post","2022","Legal","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - South","AA/AO","15","15","24480","24590"
"In post","2022","Legal","Outer London - South","EO","20","20","28950","28190"
"In post","2022","Legal","Outer London - South","G6/G7","65","60","68750","70090"
"In post","2022","Legal","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2022","Legal","Outer London - South","SEO/HEO","35","35","37210","37610"
"In post","2022","Legal","Outer London - West and North West","AA/AO","15","10","23820","24590"
"In post","2022","Legal","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","G6/G7","15","15","64450","65440"
"In post","2022","Legal","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","AA/AO","15","15","22500","22200"
"In post","2022","Legal","Shropshire and Staffordshire","EO","15","15","26970","27130"
"In post","2022","Legal","Shropshire and Staffordshire","G6/G7","40","40","57020","55610"
"In post","2022","Legal","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal","South Yorkshire","AA/AO","45","40","22050","22200"
"In post","2022","Legal","South Yorkshire","EO","35","30","27350","28430"
"In post","2022","Legal","South Yorkshire","G6/G7","50","45","54740","55610"
"In post","2022","Legal","South Yorkshire","SEO/HEO","10","10","35170","34480"
"In post","2022","Legal","Southern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Legal","Southern Scotland","G6/G7","25","25","70470","69780"
"In post","2022","Legal","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
