"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","EO","65","[c]","26890","26590"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","HEO","20","[c]","32710","33080"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East Midlands (England)","AO","105","[c]","21250","21260"
"New entrant CS","2022","Debt","East of England","AO","10","[c]","24250","24250"
"New entrant CS","2022","Debt","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","AO","150","[c]","21260","21250"
"New entrant CS","2022","Debt","North East (England)","EO","20","[c]","26740","26590"
"New entrant CS","2022","Debt","North West (England)","AO","140","[c]","21250","21250"
"New entrant CS","2022","Debt","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","AO","140","[c]","21250","21250"
"New entrant CS","2022","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","AO","15","[c]","21260","21260"
"New entrant CS","2022","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","AO","100","[c]","21250","21250"
"New entrant CS","2022","Debt","West Midlands (England)","AO","190","[c]","21250","21250"
"New entrant CS","2022","Debt","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","AO","120","[c]","21260","21250"
"New entrant CS","2022","Debt","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","EO","20","[c]","26370","26130"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","G7","10","[c]","52140","51220"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","HEO","25","[c]","31650","30730"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","SEO","15","[c]","39640","38650"
"New entrant CS","2022","Digital, Data & Technology","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","EO","20","[c]","26960","26690"
"New entrant CS","2022","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","HEO","15","[c]","32400","33080"
"New entrant CS","2022","Digital, Data & Technology","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","AO","35","[c]","21590","21170"
"New entrant CS","2022","Digital, Data & Technology","London","EO","110","[c]","28100","27910"
"New entrant CS","2022","Digital, Data & Technology","London","G6","35","[c]","68760","65960"
"New entrant CS","2022","Digital, Data & Technology","London","G7","180","[c]","56700","54700"
"New entrant CS","2022","Digital, Data & Technology","London","HEO","185","[c]","34180","33570"
"New entrant CS","2022","Digital, Data & Technology","London","SCS level","15","[c]","102670","93000"
"New entrant CS","2022","Digital, Data & Technology","London","SEO","160","[c]","42300","41750"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","AO","20","[c]","21260","21260"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","EO","35","[c]","26680","27570"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","G7","45","[c]","53490","52660"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","HEO","45","[c]","32200","33080"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","SEO","45","[c]","38130","38000"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","AO","25","[c]","21010","21250"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","EO","100","[c]","26440","26590"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","G6","15","[c]","66490","65590"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","G7","85","[c]","53480","53000"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","HEO","115","[c]","32360","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","SEO","90","[c]","38440","38000"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","HEO","25","[c]","33050","33080"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","EO","20","[c]","27460","26590"
"New entrant CS","2022","Digital, Data & Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","G7","20","[c]","54010","52080"
"New entrant CS","2022","Digital, Data & Technology","Scotland","HEO","30","[c]","33190","33080"
"New entrant CS","2022","Digital, Data & Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","SEO","25","[c]","38650","37950"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","AO","25","[c]","21400","21170"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","EO","25","[c]","25490","23880"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","G7","30","[c]","51190","50730"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","HEO","30","[c]","31580","30730"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","SEO","25","[c]","41440","38650"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","AA","65","[c]","18350","17900"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","AO","45","[c]","21260","21170"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","EO","105","[c]","25280","24920"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","G6","10","[c]","63300","63780"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","G7","60","[c]","49550","49340"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","HEO","95","[c]","31670","31490"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","SEO","60","[c]","39500","38550"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Unknown","15","[c]","33100","32000"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","AO","20","[c]","20890","21840"
"New entrant CS","2022","Digital, Data & Technology","Wales","EO","55","[c]","25710","25110"
"New entrant CS","2022","Digital, Data & Technology","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","G7","35","[c]","51750","50210"
"New entrant CS","2022","Digital, Data & Technology","Wales","HEO","45","[c]","31860","30730"
"New entrant CS","2022","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","SEO","55","[c]","40390","38850"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","AO","15","[c]","21020","21170"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","EO","40","[c]","26710","26590"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","G7","35","[c]","52300","50430"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","HEO","45","[c]","31750","30450"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","SEO","55","[c]","38270","36500"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","EO","50","[c]","26680","26590"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","G7","65","[c]","52040","50430"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","HEO","40","[c]","31760","33040"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","SEO","65","[c]","38070","37400"
"New entrant CS","2022","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","SEO","10","[c]","39050","38900"
"New entrant CS","2022","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","60","[c]","28110","27270"
"New entrant CS","2022","Finance","London","G6","15","[c]","68880","70000"
"New entrant CS","2022","Finance","London","G7","40","[c]","55960","54110"
"New entrant CS","2022","Finance","London","HEO","75","[c]","34450","33260"
"New entrant CS","2022","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO","65","[c]","42540","41870"
"New entrant CS","2022","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","EO","20","[c]","26110","26590"
"New entrant CS","2022","Finance","North East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","HEO","20","[c]","31670","31990"
"New entrant CS","2022","Finance","North East (England)","SEO","15","[c]","36670","36120"
"New entrant CS","2022","Finance","North West (England)","AO","25","[c]","21200","21260"
"New entrant CS","2022","Finance","North West (England)","EO","30","[c]","25770","26350"
"New entrant CS","2022","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","G7","10","[c]","53070","54900"
"New entrant CS","2022","Finance","North West (England)","HEO","25","[c]","31110","30450"
"New entrant CS","2022","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","SEO","35","[c]","38570","36710"
"New entrant CS","2022","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","AO","50","[c]","21330","21250"
"New entrant CS","2022","Finance","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","AO","10","[c]","21440","21170"
"New entrant CS","2022","Finance","South East (England)","EO","20","[c]","26440","26350"
"New entrant CS","2022","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","G7","10","[c]","54000","52790"
"New entrant CS","2022","Finance","South East (England)","HEO","15","[c]","33950","33080"
"New entrant CS","2022","Finance","South East (England)","SEO","10","[c]","40230","40000"
"New entrant CS","2022","Finance","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","EO","60","[c]","22820","23390"
"New entrant CS","2022","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","HEO","20","[c]","29740","29360"
"New entrant CS","2022","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SEO","15","[c]","41330","40000"
"New entrant CS","2022","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AO","15","[c]","20380","20100"
"New entrant CS","2022","Finance","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","SEO","15","[c]","41730","42650"
"New entrant CS","2022","Finance","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","EO","30","[c]","24580","25000"
"New entrant CS","2022","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","G7","20","[c]","50320","49520"
"New entrant CS","2022","Finance","West Midlands (England)","HEO","25","[c]","31100","29360"
"New entrant CS","2022","Finance","West Midlands (England)","SEO","30","[c]","38870","38530"
"New entrant CS","2022","Finance","Yorkshire and The Humber","AO","45","[c]","21090","21250"
"New entrant CS","2022","Finance","Yorkshire and The Humber","EO","70","[c]","24650","23690"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G7","20","[c]","51350","49530"
"New entrant CS","2022","Finance","Yorkshire and The Humber","HEO","40","[c]","30830","29360"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SEO","40","[c]","38390","36910"
"New entrant CS","2022","Grants Management","East Midlands (England)","AO","35","[c]","20800","21300"
"New entrant CS","2022","Grants Management","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","East of England","AO","15","[c]","21300","21300"
"New entrant CS","2022","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North East (England)","AO","125","[c]","21180","21300"
"New entrant CS","2022","Grants Management","North East (England)","EO","10","[c]","24920","24920"
"New entrant CS","2022","Grants Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North West (England)","AO","155","[c]","21300","21300"
"New entrant CS","2022","Grants Management","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South East (England)","AO","20","[c]","21300","21300"
"New entrant CS","2022","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South West (England)","AO","25","[c]","21300","21300"
"New entrant CS","2022","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Midlands (England)","AO","45","[c]","21300","21300"
"New entrant CS","2022","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","AO","65","[c]","21230","21300"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","EO","10","[c]","25290","25850"
"New entrant CS","2022","Human Resources","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","HEO","20","[c]","31800","31950"
"New entrant CS","2022","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AO","10","[c]","21330","20750"
"New entrant CS","2022","Human Resources","East of England","EO","15","[c]","25700","25790"
"New entrant CS","2022","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AO","35","[c]","23540","23770"
"New entrant CS","2022","Human Resources","London","EO","140","[c]","27120","27270"
"New entrant CS","2022","Human Resources","London","G6","15","[c]","67780","66250"
"New entrant CS","2022","Human Resources","London","G7","35","[c]","56040","55000"
"New entrant CS","2022","Human Resources","London","HEO","110","[c]","32680","32790"
"New entrant CS","2022","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO","45","[c]","41750","40650"
"New entrant CS","2022","Human Resources","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","AO","60","[c]","21080","21050"
"New entrant CS","2022","Human Resources","North East (England)","EO","40","[c]","25980","26590"
"New entrant CS","2022","Human Resources","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","AO","75","[c]","21270","21170"
"New entrant CS","2022","Human Resources","North West (England)","EO","50","[c]","26560","26820"
"New entrant CS","2022","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","G7","10","[c]","51760","51260"
"New entrant CS","2022","Human Resources","North West (England)","HEO","40","[c]","31740","31970"
"New entrant CS","2022","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","SEO","15","[c]","39370","39340"
"New entrant CS","2022","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","AO","30","[c]","21480","21170"
"New entrant CS","2022","Human Resources","Scotland","EO","20","[c]","26270","26590"
"New entrant CS","2022","Human Resources","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","HEO","15","[c]","32280","32000"
"New entrant CS","2022","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","AO","10","[c]","21360","21170"
"New entrant CS","2022","Human Resources","South East (England)","EO","15","[c]","25880","26240"
"New entrant CS","2022","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","HEO","15","[c]","30730","30450"
"New entrant CS","2022","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","AO","30","[c]","21150","21170"
"New entrant CS","2022","Human Resources","South West (England)","EO","40","[c]","24250","24320"
"New entrant CS","2022","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","G7","20","[c]","51160","51300"
"New entrant CS","2022","Human Resources","South West (England)","HEO","30","[c]","30280","30450"
"New entrant CS","2022","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","SEO","25","[c]","39040","38400"
"New entrant CS","2022","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","AO","10","[c]","21500","21810"
"New entrant CS","2022","Human Resources","Wales","EO","20","[c]","25310","25120"
"New entrant CS","2022","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","HEO","15","[c]","31120","30730"
"New entrant CS","2022","Human Resources","Wales","SEO","15","[c]","39700","39000"
"New entrant CS","2022","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","EO","15","[c]","26310","27000"
"New entrant CS","2022","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","HEO","20","[c]","30800","30190"
"New entrant CS","2022","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","EO","25","[c]","25210","25000"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","G6","10","[c]","63940","62400"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","G7","25","[c]","52410","49700"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","HEO","30","[c]","31380","30730"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","SEO","15","[c]","38780","38650"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO","10","[c]","45970","44830"
"New entrant CS","2022","Internal Audit","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
