"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Wales","Unknown","Unknown","255","240","27810","26310"
"In post","2022","No function","West Midlands (England)","AA/AO","Heterosexual / straight","5030","4550","22570","21260"
"In post","2022","No function","West Midlands (England)","AA/AO","LGBO","330","320","23110","21360"
"In post","2022","No function","West Midlands (England)","AA/AO","Undeclared","585","520","22320","21260"
"In post","2022","No function","West Midlands (England)","AA/AO","Unknown","1900","1690","22360","21250"
"In post","2022","No function","West Midlands (England)","EO","Heterosexual / straight","4655","4300","27590","27570"
"In post","2022","No function","West Midlands (England)","EO","LGBO","240","230","27400","27570"
"In post","2022","No function","West Midlands (England)","EO","Undeclared","595","540","27650","27570"
"In post","2022","No function","West Midlands (England)","EO","Unknown","1295","1165","27520","27570"
"In post","2022","No function","West Midlands (England)","G6/G7","Heterosexual / straight","860","830","57700","55210"
"In post","2022","No function","West Midlands (England)","G6/G7","LGBO","60","55","56120","51370"
"In post","2022","No function","West Midlands (England)","G6/G7","Undeclared","100","95","57380","55210"
"In post","2022","No function","West Midlands (England)","G6/G7","Unknown","160","155","56150","54240"
"In post","2022","No function","West Midlands (England)","SCS level","Heterosexual / straight","80","75","97120","95200"
"In post","2022","No function","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","West Midlands (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","No function","West Midlands (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","No function","West Midlands (England)","SEO/HEO","Heterosexual / straight","2755","2640","36500","35310"
"In post","2022","No function","West Midlands (England)","SEO/HEO","LGBO","155","155","35830","34290"
"In post","2022","No function","West Midlands (England)","SEO/HEO","Undeclared","310","290","36720","35980"
"In post","2022","No function","West Midlands (England)","SEO/HEO","Unknown","615","590","35310","33370"
"In post","2022","No function","West Midlands (England)","Unknown","Heterosexual / straight","1525","1410","29790","28200"
"In post","2022","No function","West Midlands (England)","Unknown","LGBO","85","80","27280","24090"
"In post","2022","No function","West Midlands (England)","Unknown","Undeclared","110","105","31220","31420"
"In post","2022","No function","West Midlands (England)","Unknown","Unknown","355","300","28090","26310"
"In post","2022","No function","Yorkshire and The Humber","AA/AO","Heterosexual / straight","4720","4245","23340","21260"
"In post","2022","No function","Yorkshire and The Humber","AA/AO","LGBO","300","285","23180","21260"
"In post","2022","No function","Yorkshire and The Humber","AA/AO","Undeclared","575","500","23480","21260"
"In post","2022","No function","Yorkshire and The Humber","AA/AO","Unknown","1765","1595","22950","21260"
"In post","2022","No function","Yorkshire and The Humber","EO","Heterosexual / straight","4150","3790","27870","27570"
"In post","2022","No function","Yorkshire and The Humber","EO","LGBO","280","270","27850","27570"
"In post","2022","No function","Yorkshire and The Humber","EO","Undeclared","560","500","27930","27570"
"In post","2022","No function","Yorkshire and The Humber","EO","Unknown","1145","1020","27600","27570"
"In post","2022","No function","Yorkshire and The Humber","G6/G7","Heterosexual / straight","1025","980","57000","54310"
"In post","2022","No function","Yorkshire and The Humber","G6/G7","LGBO","70","70","55950","54160"
"In post","2022","No function","Yorkshire and The Humber","G6/G7","Undeclared","135","130","55730","53360"
"In post","2022","No function","Yorkshire and The Humber","G6/G7","Unknown","225","220","55430","53750"
"In post","2022","No function","Yorkshire and The Humber","SCS level","Heterosexual / straight","90","85","87740","81000"
"In post","2022","No function","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Yorkshire and The Humber","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","No function","Yorkshire and The Humber","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","No function","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","2930","2770","36390","35900"
"In post","2022","No function","Yorkshire and The Humber","SEO/HEO","LGBO","195","190","35440","34190"
"In post","2022","No function","Yorkshire and The Humber","SEO/HEO","Undeclared","410","385","36490","36050"
"In post","2022","No function","Yorkshire and The Humber","SEO/HEO","Unknown","740","710","34380","33370"
"In post","2022","No function","Yorkshire and The Humber","Unknown","Heterosexual / straight","1520","1395","29990","28200"
"In post","2022","No function","Yorkshire and The Humber","Unknown","LGBO","105","100","30040","28200"
"In post","2022","No function","Yorkshire and The Humber","Unknown","Undeclared","115","105","32480","34340"
"In post","2022","No function","Yorkshire and The Humber","Unknown","Unknown","340","305","27580","26310"
"In post","2022","Project Delivery","East Midlands (England)","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","50","45","26240","26820"
"In post","2022","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","EO","Undeclared","10","5","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","G6/G7","Heterosexual / straight","85","80","55760","55210"
"In post","2022","Project Delivery","East Midlands (England)","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","SEO/HEO","Heterosexual / straight","280","270","36190","36070"
"In post","2022","Project Delivery","East Midlands (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","SEO/HEO","Undeclared","40","35","37220","36630"
"In post","2022","Project Delivery","East Midlands (England)","SEO/HEO","Unknown","45","45","36190","35630"
"In post","2022","Project Delivery","East Midlands (England)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","EO","Heterosexual / straight","40","40","26060","26350"
"In post","2022","Project Delivery","East of England","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","EO","Unknown","10","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","G6/G7","Heterosexual / straight","95","95","57730","55210"
"In post","2022","Project Delivery","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","East of England","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2022","Project Delivery","East of England","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","SEO/HEO","Heterosexual / straight","320","305","37100","37640"
"In post","2022","Project Delivery","East of England","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","East of England","SEO/HEO","Undeclared","70","65","36470","35980"
"In post","2022","Project Delivery","East of England","SEO/HEO","Unknown","60","55","36670","37000"
"In post","2022","Project Delivery","London","AA/AO","Heterosexual / straight","75","60","24370","25110"
"In post","2022","Project Delivery","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2022","Project Delivery","London","AA/AO","Unknown","60","45","24560","25110"
"In post","2022","Project Delivery","London","EO","Heterosexual / straight","215","205","30240","30630"
"In post","2022","Project Delivery","London","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","London","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","London","EO","Unknown","80","80","30360","30630"
"In post","2022","Project Delivery","London","G6/G7","Heterosexual / straight","1315","1265","62390","62120"
"In post","2022","Project Delivery","London","G6/G7","LGBO","100","100","61770","62120"
"In post","2022","Project Delivery","London","G6/G7","Undeclared","135","130","63250","62120"
"In post","2022","Project Delivery","London","G6/G7","Unknown","500","490","60520","60720"
"In post","2022","Project Delivery","London","SCS level","Heterosexual / straight","245","235","94980","91490"
"In post","2022","Project Delivery","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","London","SCS level","Undeclared","30","30","99550","93000"
"In post","2022","Project Delivery","London","SCS level","Unknown","40","40","92680","84410"
"In post","2022","Project Delivery","London","SEO/HEO","Heterosexual / straight","965","940","40200","40050"
"In post","2022","Project Delivery","London","SEO/HEO","LGBO","80","80","39180","38600"
"In post","2022","Project Delivery","London","SEO/HEO","Undeclared","105","100","40550","40910"
"In post","2022","Project Delivery","London","SEO/HEO","Unknown","400","385","39510","38600"
"In post","2022","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","AA/AO","Heterosexual / straight","35","35","21340","21260"
"In post","2022","Project Delivery","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","EO","Heterosexual / straight","80","70","27140","26820"
"In post","2022","Project Delivery","North East (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","EO","Unknown","35","30","26910","26820"
"In post","2022","Project Delivery","North East (England)","G6/G7","Heterosexual / straight","280","275","56580","55210"
"In post","2022","Project Delivery","North East (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","G6/G7","Unknown","65","65","57120","55210"
"In post","2022","Project Delivery","North East (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","SEO/HEO","Heterosexual / straight","475","450","36930","37670"
"In post","2022","Project Delivery","North East (England)","SEO/HEO","LGBO","30","30","36840","37220"
"In post","2022","Project Delivery","North East (England)","SEO/HEO","Undeclared","45","40","36820","37430"
"In post","2022","Project Delivery","North East (England)","SEO/HEO","Unknown","140","135","37060","40180"
"In post","2022","Project Delivery","North West (England)","AA/AO","Heterosexual / straight","95","90","21350","21260"
"In post","2022","Project Delivery","North West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","AA/AO","Unknown","35","30","21410","21260"
"In post","2022","Project Delivery","North West (England)","EO","Heterosexual / straight","190","175","25170","26670"
"In post","2022","Project Delivery","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","EO","Undeclared","20","15","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","EO","Unknown","50","45","27210","26820"
"In post","2022","Project Delivery","North West (England)","G6/G7","Heterosexual / straight","385","375","57030","55210"
"In post","2022","Project Delivery","North West (England)","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","G6/G7","Undeclared","30","30","55820","55210"
"In post","2022","Project Delivery","North West (England)","G6/G7","Unknown","70","70","56430","55210"
"In post","2022","Project Delivery","North West (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","SEO/HEO","Heterosexual / straight","720","680","36810","36680"
"In post","2022","Project Delivery","North West (England)","SEO/HEO","LGBO","45","45","37190","37910"
"In post","2022","Project Delivery","North West (England)","SEO/HEO","Undeclared","95","90","36360","35900"
"In post","2022","Project Delivery","North West (England)","SEO/HEO","Unknown","220","210","36060","34730"
"In post","2022","Project Delivery","North West (England)","Unknown","Heterosexual / straight","115","110","43420","41680"
"In post","2022","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2022","Project Delivery","North West (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SEO/HEO","Heterosexual / straight","35","35","36470","35980"
"In post","2022","Project Delivery","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Project Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","G6/G7","Heterosexual / straight","245","245","60280","58030"
"In post","2022","Project Delivery","Overseas","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Project Delivery","Overseas","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Overseas","G6/G7","Unknown","145","145","57250","55620"
"In post","2022","Project Delivery","Overseas","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SEO/HEO","Heterosexual / straight","80","75","39370","38810"
"In post","2022","Project Delivery","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Scotland","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Scotland","EO","Heterosexual / straight","260","250","23350","23650"
"In post","2022","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Scotland","EO","Unknown","60","60","23000","24000"
"In post","2022","Project Delivery","Scotland","G6/G7","Heterosexual / straight","255","250","57010","55210"
"In post","2022","Project Delivery","Scotland","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","Scotland","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Scotland","G6/G7","Unknown","55","55","55160","54170"
"In post","2022","Project Delivery","Scotland","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","SEO/HEO","Heterosexual / straight","490","470","35840","33930"
"In post","2022","Project Delivery","Scotland","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","Scotland","SEO/HEO","Undeclared","80","75","36070","34110"
"In post","2022","Project Delivery","Scotland","SEO/HEO","Unknown","100","95","35700","33930"
"In post","2022","Project Delivery","Scotland","Unknown","Heterosexual / straight","70","70","41750","41600"
"In post","2022","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","AA/AO","Heterosexual / straight","80","60","21160","21260"
"In post","2022","Project Delivery","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","AA/AO","Unknown","45","35","20770","20430"
"In post","2022","Project Delivery","South East (England)","EO","Heterosexual / straight","260","245","24020","24470"
"In post","2022","Project Delivery","South East (England)","EO","LGBO","10","5","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","EO","Undeclared","40","40","24240","23070"
"In post","2022","Project Delivery","South East (England)","EO","Unknown","60","55","25030","23880"
"In post","2022","Project Delivery","South East (England)","G6/G7","Heterosexual / straight","280","275","56770","54540"
"In post","2022","Project Delivery","South East (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","G6/G7","Undeclared","40","35","56190","54540"
"In post","2022","Project Delivery","South East (England)","G6/G7","Unknown","135","130","53920","53500"
"In post","2022","Project Delivery","South East (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","SEO/HEO","Heterosexual / straight","735","715","36380","36760"
"In post","2022","Project Delivery","South East (England)","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","SEO/HEO","Undeclared","85","85","37050","37640"
"In post","2022","Project Delivery","South East (England)","SEO/HEO","Unknown","170","155","35500","38070"
"In post","2022","Project Delivery","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","EO","Heterosexual / straight","1100","1050","23710","24250"
"In post","2022","Project Delivery","South West (England)","EO","LGBO","65","60","23830","24750"
"In post","2022","Project Delivery","South West (England)","EO","Undeclared","95","90","24320","24750"
"In post","2022","Project Delivery","South West (England)","EO","Unknown","215","200","22620","23490"
"In post","2022","Project Delivery","South West (England)","G6/G7","Heterosexual / straight","1565","1525","55820","54540"
"In post","2022","Project Delivery","South West (England)","G6/G7","LGBO","50","50","53570","53930"
"In post","2022","Project Delivery","South West (England)","G6/G7","Undeclared","245","235","56330","55120"
"In post","2022","Project Delivery","South West (England)","G6/G7","Unknown","315","305","54710","53530"
"In post","2022","Project Delivery","South West (England)","SCS level","Heterosexual / straight","80","75","98640","92480"
"In post","2022","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","South West (England)","SEO/HEO","Heterosexual / straight","4435","4270","36080","36080"
"In post","2022","Project Delivery","South West (England)","SEO/HEO","LGBO","175","170","34470","33630"
"In post","2022","Project Delivery","South West (England)","SEO/HEO","Undeclared","635","605","37450","38280"
"In post","2022","Project Delivery","South West (England)","SEO/HEO","Unknown","600","575","35540","36710"
"In post","2022","Project Delivery","South West (England)","Unknown","Heterosexual / straight","1065","1040","40970","39100"
"In post","2022","Project Delivery","South West (England)","Unknown","LGBO","40","35","33340","31430"
"In post","2022","Project Delivery","South West (England)","Unknown","Undeclared","135","130","45560","44640"
"In post","2022","Project Delivery","South West (England)","Unknown","Unknown","105","105","35670","32710"
"In post","2022","Project Delivery","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","EO","Heterosexual / straight","85","80","26530","26700"
"In post","2022","Project Delivery","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Project Delivery","Wales","G6/G7","Heterosexual / straight","150","145","63090","61190"
"In post","2022","Project Delivery","Wales","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","Wales","G6/G7","Unknown","40","35","59430","56450"
"In post","2022","Project Delivery","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","SEO/HEO","Heterosexual / straight","205","195","35860","35840"
"In post","2022","Project Delivery","Wales","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","Wales","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Project Delivery","Wales","SEO/HEO","Unknown","45","45","37150","36840"
"In post","2022","Project Delivery","West Midlands (England)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","145","140","23420","23280"
"In post","2022","Project Delivery","West Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","G6/G7","Heterosexual / straight","140","140","56440","55210"
"In post","2022","Project Delivery","West Midlands (England)","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","SEO/HEO","Heterosexual / straight","350","335","36010","35940"
"In post","2022","Project Delivery","West Midlands (England)","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","West Midlands (England)","SEO/HEO","Undeclared","40","35","38370","40000"
"In post","2022","Project Delivery","West Midlands (England)","SEO/HEO","Unknown","70","70","38060","40180"
"In post","2022","Project Delivery","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
