"Status","Year","Disability","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","London","75","75","46080","51730"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","London","London","75","75","51730","53420"
"In post","2022","Undeclared","Department for Education (excl. agencies)","North East (England)","Outside London","35","35","43100","42420"
"In post","2022","Undeclared","Department for Education (excl. agencies)","North West (England)","Outside London","40","40","41340","36780"
"In post","2022","Undeclared","Department for Education (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","60","55","42690","37100"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","100","95","44580","39480"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","35","30","41370","37910"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","50","50","38940","36210"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","30","30","41480","46780"
"In post","2022","Undeclared","Department for International Trade","London","London","60","60","48220","51710"
"In post","2022","Undeclared","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","London","105","100","46650","46120"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","London","London","210","210","48420","44030"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","230","215","25690","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","East of England","Outside London","180","165","28560","29050"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","London","London","415","395","33660","31060"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","450","415","29170","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","870","815","27380","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","390","355","25290","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","290","270","27180","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","260","225","25800","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Wales","Outside London","250","230","26230","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","345","310","26190","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","420","385","29940","27570"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","London","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Wales","Outside London","445","400","27610","21840"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","40","40","33550","31860"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","East of England","Outside London","30","30","28580","27380"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","North East (England)","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","North West (England)","Outside London","30","30","29490","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","South West (England)","Outside London","30","30","30990","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Wales","Outside London","30","30","29410","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","West Midlands (England)","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","London","5","5","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","South East (England)","Outside London","35","35","40400","38480"
"In post","2022","Undeclared","Food Standards Agency","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","East of England","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","London","65","65","46050","40350"
"In post","2022","Undeclared","Food Standards Agency","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Northern Ireland","Outside London","30","30","35320","37350"
"In post","2022","Undeclared","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","South East (England)","Outside London","30","25","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","South West (England)","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Wales","Outside London","35","35","34560","30810"
"In post","2022","Undeclared","Food Standards Agency","West Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Yorkshire and The Humber","Outside London","60","60","34700","34900"
"In post","2022","Undeclared","Food Standards Scotland","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","London","165","160","51940","45440"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","85","85","53130","54470"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","London","115","105","58320","63730"
"In post","2022","Undeclared","Government Legal Department","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","North West (England)","Outside London","65","65","42040","40030"
"In post","2022","Undeclared","Health and Safety Executive","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","East Midlands (England)","Outside London","90","85","24150","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","East of England","Outside London","55","50","25860","21490"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","London","295","280","31300","24310"
"In post","2022","Undeclared","HM Courts and Tribunals Service","North East (England)","Outside London","40","35","24650","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","North West (England)","Outside London","170","150","25150","21410"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","South East (England)","Outside London","120","105","27180","21490"
"In post","2022","Undeclared","HM Courts and Tribunals Service","South West (England)","Outside London","75","65","27460","21190"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Wales","Outside London","55","50","23310","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","West Midlands (England)","Outside London","120","110","23270","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","70","60","24470","20970"
"In post","2022","Undeclared","HM Land Registry","East Midlands (England)","Outside London","30","30","34800","33840"
"In post","2022","Undeclared","HM Land Registry","East of England","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","North East (England)","Outside London","35","30","30140","27130"
"In post","2022","Undeclared","HM Land Registry","North West (England)","Outside London","35","30","33950","27130"
"In post","2022","Undeclared","HM Land Registry","South West (England)","Outside London","90","80","34290","33840"
"In post","2022","Undeclared","HM Land Registry","Wales","Outside London","30","25","30390","27130"
"In post","2022","Undeclared","HM Land Registry","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","East Midlands (England)","Outside London","550","505","30640","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","East of England","Outside London","645","590","31040","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","London","London","835","785","36120","35090"
"In post","2022","Undeclared","HM Prison and Probation Service","North East (England)","Outside London","525","465","30620","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","North West (England)","Outside London","965","870","30740","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","South East (England)","Outside London","1150","1065","31920","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","South West (England)","Outside London","375","345","30250","30920"
"In post","2022","Undeclared","HM Prison and Probation Service","Wales","Outside London","270","240","31340","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","West Midlands (England)","Outside London","600","560","30770","31650"
"In post","2022","Undeclared","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","785","715","31650","31650"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","220","205","35590","33370"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","East of England","Outside London","100","95","34080","33370"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","London","London","485","465","46540","40910"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","475","425","30460","26820"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","625","585","33740","33080"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","95","85","30560","28920"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","285","260","31170","26820"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","155","135","33830","28920"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","105","95","39020","33370"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Wales","Outside London","180","165","31800","28920"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","225","215","35020","33370"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","195","180","33000","33080"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","East of England","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","London","London","305","300","45570","41900"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","East of England","Outside London","110","100","28640","27260"
"In post","2022","Undeclared","Home Office","London","London","635","600","40070","35200"
"In post","2022","Undeclared","Home Office","North East (England)","Outside London","45","40","27580","25310"
"In post","2022","Undeclared","Home Office","North West (England)","Outside London","235","215","29230","26160"
"In post","2022","Undeclared","Home Office","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Scotland","Outside London","50","45","27680","26160"
"In post","2022","Undeclared","Home Office","South East (England)","Outside London","285","260","29360","27370"
"In post","2022","Undeclared","Home Office","South West (England)","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Home Office","Wales","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Home Office","West Midlands (England)","Outside London","50","45","30230","27370"
"In post","2022","Undeclared","Home Office","Yorkshire and The Humber","Outside London","155","150","29710","27370"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","London","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","East Midlands (England)","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","London","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","North West (England)","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","South East (England)","Outside London","35","35","41050","39470"
"In post","2022","Undeclared","Maritime and Coastguard Agency","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","London","25","20","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","135","130","27080","22330"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","East of England","Outside London","285","280","32880","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","London","London","285","280","41730","39420"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","North West (England)","Outside London","150","135","26900","22330"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","65","65","23490","21920"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Overseas","45","45","40610","34390"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Scotland","Outside London","225","215","30340","26670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","South East (England)","Outside London","620","600","33180","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","South West (England)","Outside London","625","605","34110","33300"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Wales","Outside London","60","60","24750","21380"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","150","145","32700","29670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","185","180","29240","26670"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","East of England","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","London","London","255","250","47050","42560"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","North West (England)","Outside London","35","35","37210","35080"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","45","45","33310","30450"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","45","45","37610","36050"
"In post","2022","Undeclared","National Infrastructure Commission","London","London","10","10","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","London","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","East Midlands (England)","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","West Midlands (England)","Outside London","65","60","24210","21410"
"In post","2022","Undeclared","Office of the Scottish Charity Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","[c]","[c]","[c]","[c]"
