"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","195","195","34650","30750"
"In post","2022","Black","Ministry of Defence (excl. agencies)","London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","265","255","32030","30820"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","290","290","39240","34730"
"In post","2022","Black","Ministry of Justice (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","London","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","35","35","35860","32700"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","London","Heterosexual / straight","65","65","37190","37560"
"In post","2022","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","National Crime Agency","London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","National Crime Agency","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","30","30","46120","51360"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","45","45","39550","35000"
"In post","2022","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","London","Unknown","20","20","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Outside London","Heterosexual / straight","80","75","22820","20970"
"In post","2022","Black","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Scottish Charity Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Queen Elizabeth II Centre","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Queen Elizabeth II Centre","London","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Registers of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Revenue Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Royal Fleet Auxiliary","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Fiscal Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Fiscal Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Fiscal Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Forestry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","45","45","42350","39660"
"In post","2022","Black","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Housing Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Public Pensions Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Serious Fraud Office","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Security Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Security Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Student Awards Agency for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Submarine Delivery Agency","London","Undeclared","[c]","[c]","[c]","[c]"
